,02-Jul-2020
The Nifty witnessed an intraday movement of about 112.65 points.The closing index was 1.17 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 53148.88
, Traded Quantity (in Lakhs), 30097.26
, Number of Trades, 16145424
, Total Market Capitalisation (Rs. Crores), 14043199.37

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10430.05,     10493.05,     10598.20,     10485.55,     10551.70,121.65
,NIFTY50 EQL Wgt,     10696.05,     10765.95,     10838.85,     10733.60,     10816.10,120.05
,NIFTY100 EQL Wgt,     11863.15,     11924.70,     12003.35,     11897.55,     11984.20,121.05
,NIFTY100 LowVol30,      8319.00,      8365.80,      8449.70,      8360.00,      8437.70,118.7
,NIFTY Alpha 50,     13676.10,     13684.10,     13835.85,     13680.50,     13795.20,119.1
,NIFTY MIDCAP 150,      5640.35,      5671.25,      5711.10,      5666.20,      5701.25,60.9
,NIFTY SMLCAP 50,      2199.15,      2222.40,      2228.00,      2210.20,      2212.80,13.65
,NIFTY SMLCAP 250,      4095.45,      4128.45,      4140.30,      4119.00,      4130.80,35.35
,NIFTY MIDSML 400,      5084.55,      5116.30,      5144.80,      5110.65,      5136.10,51.55
,NIFTY200 QUALTY30,      9252.55,      9287.55,      9383.95,      9281.40,      9372.30,119.75
,Nifty IT,     14732.10,     14803.50,     15195.20,     14782.45,     15122.55,390.45
,Nifty Next 50,     25755.45,     25801.40,     25975.95,     25781.55,     25947.50,192.05
,Nifty Bank,     21977.60,     22133.80,     22344.85,     21890.50,     21953.20,-24.4
,NIFTY MIDCAP 100,     14777.70,     14884.60,     14966.55,     14827.00,     14944.75,167.05
,Nifty 500,      8554.75,      8602.45,      8677.95,      8598.80,      8647.85,93.1
,Nifty 100,     10598.90,     10656.45,     10757.80,     10650.30,     10716.10,117.2
,Nifty Midcap 50,      4115.80,      4146.60,      4176.60,      4125.80,      4170.85,55.05
,Nifty Realty,       201.20,       202.60,       203.05,       199.10,       201.05,-.15
,Nifty Infra,      3031.40,      3050.20,      3068.25,      3037.60,      3059.50,28.1
,Nifty Energy,     14474.35,     14538.75,     14707.60,     14509.55,     14625.20,150.85
,Nifty FMCG,     30232.50,     30352.50,     30399.70,     30136.50,     30316.20,83.7
,Nifty MNC,     13146.35,     13208.90,     13235.20,     13128.70,     13198.40,52.05
,Nifty Pharma,      9882.85,      9845.35,      9976.15,      9832.65,      9943.65,60.8
,Nifty PSE,      2492.40,      2508.15,      2523.40,      2499.65,      2509.10,16.7
,Nifty PSU Bank,      1479.70,      1485.45,      1501.70,      1469.30,      1478.40,-1.3
,Nifty Serv Sector,     13889.20,     13980.45,     14162.30,     13973.40,     14051.00,161.8
,India VIX,28.1175,28.1175,28.1175,26.3150,26.5075,-1.6100
,Nifty Auto,      6718.60,      6761.00,      6923.90,      6751.95,      6907.10,188.5
,Nifty Metal,      1997.35,      2011.15,      2020.80,      1995.45,      2017.00,19.65
,Nifty Media,      1367.65,      1387.10,      1394.05,      1370.45,      1373.15,5.5
,NIFTY SMLCAP 100,      4654.10,      4695.35,      4710.00,      4684.90,      4695.65,41.55
,Nifty 200,      5404.30,      5434.70,      5484.00,      5431.45,      5464.20,59.9
,Nifty Div Opps 50,      2261.55,      2274.50,      2298.85,      2272.30,      2293.70,32.15
,Nifty Commodities,      2867.30,      2879.30,      2898.25,      2874.05,      2891.00,23.7
,Nifty Consumption,      4793.65,      4823.35,      4854.90,      4803.95,      4847.95,54.3
,Nifty Fin Service,     10843.25,     10912.35,     11012.70,     10845.15,     10906.75,63.5
,Nifty50 Div Point,        14.63,        19.53,        19.53,        19.53,        19.53,4.9
,Nifty100 Liq 15,      2614.55,      2635.40,      2644.50,      2610.10,      2627.10,12.55
,Nifty CPSE,      1430.80,      1440.20,      1453.05,      1436.30,      1439.80,9
,Nifty GrowSect 15,      5314.15,      5341.45,      5385.55,      5317.15,      5356.95,42.8
,Nifty50 PR 2x Lev,      3476.05,      3517.80,      3587.25,      3515.80,      3556.85,80.8
,Nifty50 PR 1x Inv,       420.00,       417.50,       417.60,       413.30,       415.10,-4.9
,Nifty50 TR 2x Lev,      4563.85,      4622.90,      4714.05,      4620.30,      4674.20,110.35
,Nifty50 TR 1x Inv,       366.80,       364.40,       364.55,       360.75,       362.35,-4.45
,Nifty50 Value 20,      5010.90,      5037.70,      5111.50,      5031.85,      5097.90,87
,Nifty Mid Liq 15,      3383.45,      3407.45,      3451.65,      3404.85,      3442.55,59.1
,Nifty Pvt Bank,     12042.30,     12137.30,     12252.85,     12011.60,     12043.50,1.2
,NIFTY100 Qualty30,      2467.20,      2481.20,      2500.85,      2476.85,      2498.25,31.05
,Nifty GS 8 13Yr,      2189.03,      2189.42,      2190.78,      2188.35,      2189.03,0
,Nifty GS 10Yr,      1992.13,      1992.45,      1994.97,      1991.45,      1992.05,-.08
,Nifty GS 10Yr Cln,       976.23,       976.23,       977.48,       975.74,       976.03,-.2
,Nifty GS 4 8Yr,      2334.75,      2335.15,      2336.91,      2334.38,      2335.65,.9
,Nifty GS 11 15Yr,      2356.96,      2357.39,      2359.02,      2356.11,      2357.07,.11
,Nifty GS 15YrPlus,      2590.39,      2590.85,      2593.63,      2587.64,      2593.35,2.96
,Nifty GS Compsite,      2233.88,      2234.27,      2235.45,      2233.31,      2234.36,.48

,ADVANCES,1137
,DECLINES,748
,UNCHANGED,76

,Total securities that have hit their price bands today,489

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      2953.90,      2964.25,0.35,3459.3
,CARERATING,EQ,       411.80,                 12649069.00,30626
,CASTROLIND,EQ,       123.85,                 72341835.60,583779
,CCHHL,BE,         3.45,                   163904.80,48040
,CCL,EQ,       238.20,                 22724684.00,95660
,CDSL,EQ,       274.85,                 93114933.55,337048
,CEATLTD,EQ,       918.50,                 89594716.15,97593
,CEBBCO,EQ,        14.90,                  3617397.90,242954
,CELEBRITY,EQ,         5.00,                   153020.10,30537
,CENTENKA,EQ,       176.05,                  3862667.75,21787
,CENTEXT,EQ,         4.75,                   234716.50,49414
,CENTRALBK,EQ,        17.80,                 27861448.35,1554698
,CENTRUM,EQ,        17.80,                  4237969.65,247802
,CENTUM,EQ,       298.90,                 13339487.35,43598
,CENTURYPLY,EQ,       118.90,                 37036189.45,310219
,CENTURYTEX,EQ,       299.40,                257530829.20,852993
,CERA,EQ,      2178.45,                 10174857.05,4654
,CEREBRAINT,EQ,        28.25,                   896228.45,31822
,CESC,EQ,       636.10,                207807047.45,324859
,CESCVENT,EQ,       175.90,                  7691876.50,43240
,CGCL,EQ,       175.35,                 25957392.55,151129
,CGPOWER,EQ,         9.35,                  2270759.70,242862
,CHALET,EQ,       131.95,                 21866044.40,165068
,CHAMBLFERT,EQ,       147.35,                164225161.75,1096715
,CHEMBOND,EQ,       137.35,                   712771.15,5166
,CHEMFAB,EQ,       134.10,                  1921549.05,14337
,CHENNPETRO,EQ,        80.35,                144618586.85,1794538
,CHOLAFIN,EQ,       197.10,               2961177231.90,15051576
,CHOLAHLDNG,EQ,       302.30,                  3424405.30,11312
,CHROMATIC,BE,         1.05,                   111753.60,106432
,CIGNITITEC,EQ,       270.85,                  7181483.95,26421
,CIMMCO,EQ,        18.45,                   285273.90,15462
,CINELINE,EQ,        24.55,                   814234.60,33114
,CINEVISTA,EQ,         6.95,                    45976.50,6539
,CKFSL,BZ,         1.25,                   935677.80,719410
,CKPLEISURE,SM,         3.75,                    76200.00,20000
,CLEDUCATE,EQ,        39.65,                   994282.15,24770
,CLNINDIA,EQ,       471.75,                344701410.50,717862
,CMICABLES,EQ,        34.95,                  3946926.65,118300
,CMMIPL,SM,         3.35,                    10050.00,3000
,CNOVAPETRO,BE,         7.95,                     3776.05,467
,COCHINSHIP,EQ,       301.25,                203916046.25,679109
,COMPINFO,EQ,        12.20,                  1264335.25,102913
,COMPUSOFT,BE,         8.80,                   469942.45,53250
,CONFIPET,EQ,        19.90,                 16229920.70,800733
,CONSOFINVT,EQ,        31.00,                    39235.40,1265
,CONTI,SM,        10.20,                    70992.90,6666
,CONTROLPR,EQ,       192.05,                   696897.35,3614
,CORALFINAC,EQ,        27.05,                   363335.60,13432
,CORDSCABLE,EQ,        38.30,                  1690413.00,43488
,COROMANDEL,EQ,       752.40,                369275409.40,487233
,COSMOFILMS,EQ,       309.40,                 17067587.35,55126
,COUNCODOS,EQ,         1.65,                    58954.50,35730
,COX&KINGS,BZ,         1.90,                   265551.60,139764
,CPSEETF,EQ,        17.71,                 10544492.61,596405
,CREATIVE,EQ,        73.90,                    41219.25,554
,CREATIVEYE,BE,         1.60,                     1900.00,1200
,CREDITACC,EQ,       529.50,                 22311449.75,42255
,CREST,EQ,        67.40,                   124251.40,1833
,CRISIL,EQ,      1682.70,                 27871807.75,16580
,CROMPTON,EQ,       240.05,                 94654328.40,394558
,CSBBANK,EQ,       184.80,                 29515956.40,159066
,CTE,EQ,        22.00,                   440456.80,19585
,CUB,EQ,       124.20,                385187214.65,3108015
,CUBEXTUB,EQ,        11.40,                   104891.15,9410
,CUMMINSIND,EQ,       397.80,                178099436.55,446745
,CUPID,EQ,       210.35,                 40490361.90,189571
,CYBERTECH,EQ,        41.70,                  1007527.70,23971
,CYIENT,EQ,       274.20,                166653375.15,602462
,DAAWAT,EQ,        43.25,                162917127.70,3805584
,DALBHARAT,EQ,       703.65,                 47083334.15,67777
,DALMIASUG,EQ,       108.05,                 10522394.90,97492
,DAMODARIND,EQ,        24.40,                   199419.30,8214
,DATAMATICS,EQ,        48.70,                   594733.80,12162
,DBCORP,EQ,        74.75,                  7122257.40,95296
,DBL,EQ,       285.65,                171689479.55,601004
,DBREALTY,EQ,         6.95,                  2986507.55,428782
,DBSTOCKBRO,EQ,        10.25,                    43672.80,4381
,DCAL,EQ,       126.00,                 35705693.75,280936
,DCBBANK,EQ,        80.65,                256022910.20,3170057
,DCM,EQ,        18.55,                   108999.45,5876
,DCMFINSERV,BE,         1.05,                     2210.00,2160
,DCMNVL,EQ,        29.80,                   655489.75,21985
,DCMSHRIRAM,EQ,       316.95,                 47845611.55,149519
,DCW,EQ,        12.90,                  8584412.50,666163
,DECCANCE,EQ,       252.50,                  3083003.40,12047
,DEEPAKFERT,EQ,       113.85,                122120956.65,1063377
,DEEPAKNTR,EQ,       481.35,                207290824.00,428937
,DEEPIND,EQ,        81.05,                 43699912.90,527632
,DELTACORP,EQ,        90.35,                176945637.60,1946315
,DELTAMAGNT,EQ,        25.60,                    76979.20,3007
,DEN,EQ,        76.45,                  7076526.20,91570
,DENORA,EQ,       208.00,                  1362534.50,6469
,DEVIT,SM,        73.25,                   219750.00,3000
,DFMFOODS,EQ,       181.05,                  4644772.80,25743
,DGCONTENT,EQ,         7.00,                    11466.00,1638
,DHAMPURSUG,EQ,       128.20,                111452477.90,866627
,DHANBANK,EQ,        14.20,                 12375431.55,864177
,DHANUKA,EQ,       737.65,                 96457084.30,130450
,DHFL,EQ,        16.20,                 25775349.10,1596060
,DHFL,NA,       235.00,                     1645.00,7
,DHFL,NN,       215.00,                    49565.00,211
,DHFL,NS,       219.00,                    10980.00,50
,DHFL,NQ,       214.64,                   356431.02,1637
,DHFL,NX,       232.45,                    12538.50,54
,DHFL,N6,       240.00,                    17340.00,75
,DHFL,NP,       231.25,                    18500.00,80
,DHUNINV,EQ,       170.65,                    47527.30,281
,DIAMONDYD,EQ,       599.50,                 11628882.95,19267
,DIAPOWER,BZ,         1.20,                   130557.60,108798
,DICIND,EQ,       330.00,                  6349745.55,18963
,DIGISPICE,BE,         7.25,                   158536.90,21788
,DIGJAMLTD,BZ,         3.75,                   122212.50,32590
,DISHTV,EQ,         8.50,                  8650220.50,1017673
,DIXON,EQ,      5958.00,                212517412.60,35779
,DLINKINDIA,EQ,        84.60,                  4303661.55,50979
,DOLAT,EQ,        51.00,                  6087532.90,121084
,DOLLAR,EQ,       131.70,                  6778153.85,51032
,DONEAR,EQ,        29.10,                   418745.55,14322
,DPABHUSHAN,SM,        63.80,                  1515600.00,24000
,DPSCLTD,EQ,         9.10,                   147716.40,16286
,DPWIRES,BE,        53.00,                    27554.60,519
,DQE,BE,         1.90,                   116577.30,61146
,DREDGECORP,EQ,       272.20,                162526370.30,611141
,DSML,SM,         3.65,                    43800.00,12000
,DSSL,EQ,        24.60,                    66294.20,2643
,DTIL,EQ,       160.30,                  1113631.80,6971
,DUCON,EQ,         4.50,                   330300.45,72388
,DVL,EQ,        63.05,                   724091.65,11313
,DWARKESH,EQ,        24.70,                 10816102.60,435998
,DYNAMATECH,EQ,       590.70,                  2572273.75,4329
,DYNPRO,EQ,       164.90,                 16679961.10,103065
,E2E,SM,        27.10,                   108400.00,4000
,EASTSILK,BE,         1.30,                    27300.00,21000
,EASUNREYRL,BZ,         2.90,                     5251.90,1811
,EBANK,EQ,      2370.70,                    20403.52,9
,EBBETF0423,EQ,      1071.41,                 15116940.27,14110
,EBBETF0430,EQ,      1092.01,                 88426234.13,80964
,EBIXFOREX,EQ,       408.70,                   932122.55,2263
,ECLERX,EQ,       471.75,                288406941.80,601994
,ECLFINANCE,NJ,       771.55,                   183625.00,238
,ECLFINANCE,NF,       973.00,                   218373.00,222
,ECLFINANCE,NE,      1079.90,                   173855.80,162
,ECLFINANCE,NR,       911.00,                    96270.00,105
,ECLFINANCE,NM,       922.52,                   328198.15,355
,ECLFINANCE,NQ,       875.00,                     8750.00,10
,ECLFINANCE,NK,       844.99,                   386120.03,457
,ECLFINANCE,NS,       899.00,                     5393.00,6
,ECLFINANCE,NI,       900.00,                    54624.20,63
,ECLFINANCE,NP,       857.23,                   171447.23,200
,ECLFINANCE,NO,       935.00,                    92521.00,97
,EDELWEISS,EQ,        60.50,                302101300.45,5069852
,EDL,BZ,         7.25,                    69535.10,9714
,EDUCOMP,BZ,         4.60,                   215290.55,46330
,EHFLNCD,N6,       633.81,                   255344.17,409
,EHFLNCD,N5,       850.00,                    94309.45,110
,EIDPARRY,EQ,       266.00,                149068130.15,554312
,EIFFL,SM,        98.30,                   871040.00,8800
,EIHAHOTELS,EQ,       243.50,                  2011949.50,8158
,EIHOTEL,EQ,        65.95,                 63833951.20,969947
,EIMCOELECO,EQ,       300.00,                   176896.50,590
,EKC,EQ,        18.10,                  1508416.00,83063
,ELECON,EQ,        25.35,                  2567591.45,100482
,ELECTCAST,EQ,        14.25,                  3881623.35,269743
,ELECTHERM,EQ,       107.60,                 10514239.40,96566
,ELGIEQUIP,EQ,       143.35,                  7656027.95,53140
,ELGIRUBCO,BE,        24.50,                  1748940.10,67956
,EMAMILTD,EQ,       224.60,                790902123.85,3534420
,EMAMIPAP,EQ,        77.50,                   547731.90,7082
,EMAMIREAL,EQ,        38.90,                  1806828.70,46268
,EMBASSY,RR,       343.58,                280092258.00,811000
,EMCO,BZ,         2.10,                    14985.60,7136
,EMKAY,EQ,        48.85,                   593389.75,12457
,EMMBI,EQ,        66.05,                   591131.50,9034
,EMOFSR1RDP,MF,         8.47,                     4235.00,500
,EMOFSR1RGG,MF,         8.40,                   596209.32,70962
,ENDURANCE,EQ,       860.60,                 74053317.10,85673
,ENERGYDEV,EQ,         8.55,                    94357.80,11036
,ENGINERSIN,EQ,        74.95,                255446107.35,3388648
,ENIL,EQ,       142.20,                  1858712.40,12935
,EQ30,EQ,       305.00,                    22570.00,74
,EQUITAS,EQ,        54.80,               1454269108.40,26961547
,ERFLNCDI,N4,       752.00,                     7520.00,10
,ERFLNCDI,N5,       704.77,                   100507.99,143
,ERFLNCDI,N6,       650.00,                    39000.00,60
,ERFLNCDI,N2,       955.00,                    25793.00,27
,ERIS,EQ,       448.75,                 14772274.05,32747
,EROSMEDIA,EQ,        18.00,                 13191866.70,738489
,ESABINDIA,EQ,      1417.55,                  8405664.40,5964
,ESCORTS,EQ,      1040.75,               2174280079.95,2094600
,ESSARSHPNG,EQ,         8.00,                   188884.90,23764
,ESSELPACK,EQ,       186.65,                 24035956.00,130026
,ESTER,EQ,        56.80,                  9224560.55,162462
,EUROCERA,BZ,         1.15,                   101241.80,86145
,EUROMULTI,BE,         1.05,                     2665.00,2600
,EUROTEXIND,BE,         9.05,                        9.05,1
,EVEREADY,EQ,        87.00,                194638732.55,2182358
,EVERESTIND,EQ,       212.90,                 44103677.65,203190
,EXCEL,EQ,         1.10,                    36410.05,34581
,EXCELINDUS,EQ,       735.65,                 46320333.90,61862
,EXIDEIND,EQ,       153.05,                893959354.95,5888290
,EXPLEOSOL,EQ,       270.30,                  1364641.85,5034
,FACT,EQ,        48.70,                  9188478.10,187653
,FAIRCHEM,EQ,       589.00,                 29096078.75,49351
,FCL,EQ,        27.30,                  5422320.70,200064
,FCONSUMER,EQ,        15.05,                441183934.45,28671234
,FCSSOFT,BE,          .65,                  1919435.70,2952978
,FDC,EQ,       269.80,                143612204.80,525654
,FEDERALBNK,EQ,        53.55,               1470181095.90,27301242
,FEL,EQ,        16.45,                 61782539.20,3766769
,FELDVR,EQ,        17.90,                  6665964.45,388552
,FELIX,SM,        19.40,                    77600.00,4000
,FIEMIND,EQ,       407.85,                112599870.95,271623
,FILATEX,EQ,        26.85,                  7872826.70,291456
,FINCABLES,EQ,       290.95,                 23809265.00,81430
,FINEORG,EQ,      1867.00,                 38728831.45,20536
,FINPIPE,EQ,       496.70,                  7208177.75,14460
,FLEXITUFF,BE,         8.60,                    30014.00,3490
,FLFL,EQ,       163.45,                138098066.00,845277
,FLUOROCHEM,EQ,       356.75,                  2924001.50,8187
,FMGOETZE,EQ,       389.75,                   698183.50,1799
,FMNL,EQ,        27.85,                  8432415.35,321808
,FORCEMOT,EQ,       964.60,                 83473618.35,86969
,FORTIS,EQ,       128.30,                985312302.95,7700160
,FOSECOIND,EQ,      1016.45,                   854484.00,837
,FOURTHDIM,SM,         7.95,                    38950.00,5000
,FRETAIL,EQ,       142.00,                732852226.30,5166057
,FSC,EQ,       193.20,                  4609558.80,23859
,FSL,EQ,        36.55,                 41200245.65,1126087
,GABRIEL,EQ,        93.65,                 32466488.20,347938
,GAEL,EQ,       142.00,                  7181372.65,50753
,GAL,BE,         3.95,                   374374.55,94327
,GALAXYSURF,EQ,      1548.15,                 63591268.35,40624
,GALLANTT,EQ,        31.80,                   446735.30,14015
,GALLISPAT,EQ,        29.00,                  4542432.40,155581
,GAMMNINFRA,BE,         1.05,                 11342798.85,10594734
,GANDHITUBE,EQ,       193.05,                   593623.25,3062
,GANECOS,EQ,       216.70,                   960310.10,4453
,GANESHHOUC,BE,        27.20,                   440503.00,16190
,GANGESSECU,EQ,        32.90,                    61273.95,1820
,GARDENSILK,BE,        15.55,                   308480.90,19838
,GARFIBRES,EQ,      1395.85,                 59097461.50,42464
,GATI,EQ,        43.45,                 14188088.60,324864
,GAYAHWS,BE,          .40,                   657416.20,1636408
,GAYAPROJ,BE,        15.35,                 11085431.35,723280
,GBGLOBAL,BE,         4.75,                    11631.95,2572
,GDL,EQ,        86.05,                  5997981.60,69233
,GEECEE,EQ,        69.00,                   146052.90,2108
,GEEKAYWIRE,EQ,        70.65,                   376642.65,5407
,GENESYS,EQ,        39.50,                   109059.50,2761
,GENUSPAPER,EQ,         6.50,                  2644981.60,400052
,GENUSPOWER,EQ,        23.75,                 10659398.15,446727
,GEOJITFSL,EQ,        36.40,                 18607234.75,512204
,GEPIL,EQ,       460.95,                 15891258.15,34199
,GESHIP,EQ,       212.15,                 72975885.00,347336
,GET&D,EQ,        76.95,                  3259703.05,42606
,GFLLIMITED,EQ,       101.50,                  2578574.45,25404
,GFSTEELS,BE,         3.65,                    25027.85,7013
,GHCL,EQ,       141.45,                 38579810.25,272709
,GICHSGFIN,EQ,        98.65,               1394034755.05,14040125
,GILLANDERS,BE,        30.20,                    11979.70,411
,GILLETTE,EQ,      5192.50,                423904192.50,81282
,GINNIFILA,BE,        13.45,                  1318165.80,96895
,GIPCL,EQ,        71.65,                 11669739.40,161533
,GISOLUTION,EQ,         1.95,                      202.80,104
,GKWLIMITED,EQ,       469.70,                    21252.25,45
,GLAXO,EQ,      1466.25,                 28531449.75,19355
,GLENMARK,EQ,       435.25,               2699321561.45,6183769
,GLOBAL,SM,       143.80,                   433700.00,3000
,GLOBALVECT,EQ,        57.30,                  2405572.35,41471
,GLOBE,SM,        37.25,                  1788000.00,48000
,GLOBOFFS,BE,         5.70,                    10091.20,1766
,GLOBUSSPR,EQ,       125.70,                  9102642.25,71512
,GMBREW,EQ,       410.00,                 37723533.40,91354
,GMDCLTD,EQ,        40.70,                 58571490.25,1425959
,GMMPFAUDLR,EQ,      4213.10,                 68056109.60,16114
,GMRINFRA,EQ,        21.10,                314913040.50,15010513
,GNA,EQ,       189.60,                 27175238.60,141308
,GNFC,EQ,       153.95,                 65749902.20,423940
,GOACARBON,EQ,       223.75,                 32176106.65,143061
,GOCLCORP,EQ,       177.35,                  2123136.65,11971
,GODFRYPHLP,EQ,       983.70,                 53137342.35,53810
,GODHA,SM,        24.90,                    99600.00,4000
,GODREJAGRO,EQ,       435.40,                 30409863.10,69978
,GODREJIND,EQ,       400.60,                 33775625.65,84072
,GODREJPROP,EQ,       866.70,                251783014.60,291524
,GOENKA,BZ,         1.70,                   876375.50,515515
,GOKEX,EQ,        39.35,                  4789019.80,121184
,GOKUL,EQ,        18.25,                   285776.75,15659
,GOKULAGRO,EQ,        15.95,                   635310.10,39261
,GOLDBEES,EQ,        42.24,                397355177.64,9379991
,GOLDENTOBC,EQ,        26.55,                   130677.35,4900
,GOLDIAM,EQ,       103.80,                  3395785.30,32660
,GOLDSHARE,EQ,      4397.55,                 10595213.00,2404
,GOLDTECH,EQ,         8.95,                   314570.00,35700
,GOODLUCK,EQ,        39.35,                  1044364.80,26420
,GPIL,EQ,       167.15,                  4726854.60,28068
,GPPL,EQ,        79.05,                 34436733.50,435655
,GPTINFRA,EQ,        24.35,                   750890.50,30785
,GRANULES,EQ,       207.80,                389099655.35,1841381
,GRAPHITE,EQ,       188.90,                146677675.15,776024
,GRAVITA,EQ,        45.85,                 14544168.50,317333
,GREAVESCOT,EQ,        86.60,                 69731581.45,796833
,GREENLAM,EQ,       794.45,                  1316387.00,1656
,GREENPANEL,BE,        38.20,                  1581156.80,41965
,GREENPLY,EQ,        88.15,                 20186853.00,229812
,GREENPOWER,EQ,         2.70,                  9951938.80,3630663
,GRINDWELL,EQ,       492.95,                 37051702.85,74951
,GROBTEA,EQ,       419.05,                   777898.30,1819
,GRPLTD,EQ,       650.00,                    74597.55,116
,GRSE,EQ,       217.40,                 83591067.85,380361
,GSCLCEMENT,EQ,        29.50,                  4045382.10,136511
,GSFC,EQ,        54.55,                 27072338.10,494464
,GSPL,EQ,       225.05,                197911322.60,882229
,GSS,EQ,        26.30,                   473946.70,18132
,GTLINFRA,BE,         1.25,                 48429984.65,36944166
,GTNIND,BE,        10.95,                    57911.60,5277
,GTNTEX,EQ,         6.60,                    75893.40,11443
,GTPL,EQ,        66.60,                  2381060.00,35595
,GUFICBIO,EQ,        77.50,                  8259160.60,106438
,GUJALKALI,EQ,       328.00,                 10376991.05,31567
,GUJAPOLLO,EQ,       180.15,                  1436811.95,7899
,GUJGASLTD,EQ,       321.00,                435147388.90,1353124
,GUJRAFFIA,BE,        13.35,                    31485.95,2317
,GULFOILLUB,EQ,       575.80,                  8378274.05,14539
,GULFPETRO,EQ,        44.15,                   768284.40,17290
,GULPOLY,EQ,        35.10,                   636735.55,18134
,GVKPIL,EQ,         3.20,                 57890023.35,17948979
,HAL,EQ,       775.30,                 73592245.95,95740
,HARITASEAT,EQ,       362.20,                   623608.05,1711
,HARRMALAYA,EQ,        73.35,                  5811306.55,79078
,HATHWAY,EQ,        32.65,                 30506158.00,930210
,HATSUN,EQ,       648.80,                  7186324.10,11014
,HAVISHA,BE,          .85,                   281104.25,337987
,HBLPOWER,EQ,        16.15,                  9203672.15,567160
,HBSL,EQ,         5.50,                    26057.85,4734
,HCC,EQ,         6.20,                 33273620.00,5311394
,HCG,EQ,       121.65,                  6859163.95,56107
,HCL-INSYS,BE,        11.80,                 12881295.50,1109346
,HDFCMFGETF,EQ,      4326.85,                 60546601.05,13963
,HDFCNIFETF,EQ,      1104.01,                  1868303.84,1695
,HDFCSENETF,EQ,      3750.00,                   570136.33,152
,HDIL,BZ,         3.30,                   227544.90,68953
,HEG,EQ,       845.05,                378815791.80,446229
,HEIDELBERG,EQ,       180.40,                 68276034.90,378463
,HEOF1100RG,MF,         8.50,                    80652.00,10050
,HEOF1126RG,MF,         8.05,                    80503.20,10000
,HERCULES,EQ,        77.50,                 17307907.40,219388
,HERITGFOOD,EQ,       260.55,                  4797324.25,18228
,HESTERBIO,EQ,      1209.10,                 12713274.25,10510
,HEXATRADEX,BE,        19.45,                  4761009.90,244782
,HEXAWARE,EQ,       335.95,                311943997.45,924493
,HFCL,EQ,        15.90,                 76380174.00,4765238
,HGINFRA,EQ,       199.50,                 12159966.00,60433
,HGS,EQ,       654.80,                 10308994.80,15776
,HHOF1140RG,MF,         6.56,                    60287.45,9199
,HIKAL,EQ,       126.05,                 40871356.15,322343
,HIL,EQ,      1201.55,                 15407645.40,12742
,HILTON,EQ,        10.75,                   184070.80,17167
,HIMATSEIDE,EQ,        63.85,                 10509884.15,164412
,HINDCOMPOS,EQ,       159.35,                   445098.00,2768
,HINDCON,SM,        11.25,                    90400.00,8000
,HINDCOPPER,EQ,        32.75,                 54179786.95,1654771
,HINDMOTORS,EQ,         6.70,                  2496841.10,369556
,HINDNATGLS,BE,        33.60,                   189765.35,5740
,HINDOILEXP,EQ,        66.25,                 15978248.75,240314
,HIRECT,EQ,       126.10,                  1295706.20,10279
,HISARMETAL,EQ,        65.05,                   551693.30,8422
,HITECH,EQ,       115.40,                  2568320.30,22494
,HITECHCORP,EQ,        77.00,                    76931.50,1003
,HITECHGEAR,EQ,       109.70,                   254707.65,2314
,HLVLTD,EQ,         5.40,                   900612.40,164110
,HMT,BZ,        15.20,                    70584.25,4789
,HMVL,EQ,        51.45,                  2978971.90,57321
,HNDFDS,EQ,       540.40,                  3329194.60,6098
,HNGSNGBEES,EQ,       350.96,                   179739.72,511
,HONAUT,EQ,     29742.00,                 40431670.80,1350
,HONDAPOWER,EQ,      1003.45,                  7805186.45,7934
,HOTELRUGBY,BE,         1.90,                   192449.90,106386
,HOVS,EQ,        43.20,                    48079.65,1107
,HPL,EQ,        34.10,                  1350299.25,40315
,HSCL,EQ,        47.75,                 55400816.45,1156273
,HSIL,EQ,        51.80,                  8267597.05,158191
,HTMEDIA,EQ,        13.20,                  1121337.65,85667
,HUBTOWN,EQ,        12.15,                  2119363.40,177464
,HUDCO,EQ,        33.25,                117268884.15,3519041
,HUDCO,ND,      1350.01,                   384386.83,285
,HUDCO,NE,      1485.00,                   800918.90,541
,HUDCO,N8,      1253.90,                  1668454.60,1336
,HUDCO,N2,      1235.97,                  2559445.19,2070
,HUDCO,N9,      1280.61,                    88337.50,69
,HUDCO,N3,      1085.95,                   997600.10,920
,IBMFNIFTY,EQ,       121.51,                   230772.22,1935
,IBREALEST,EQ,        53.75,                 10337361.25,192323
,IBUCCREDIT,N6,       827.35,                   162989.40,197
,IBUCCREDIT,N2,      1135.00,                    23835.00,21
,IBUCCREDIT,N4,       901.39,                  1313000.30,1456
,IBUCCREDIT,NB,       749.00,                     2247.00,3
,IBUCCREDIT,N9,       800.00,                    52800.00,66
,IBUCCREDIT,N7,       750.60,                   294810.00,393
,IBULHSGFIN,EQ,       225.30,              10014530720.45,44146532
,IBULHSGFIN,NA,       651.60,                   284795.00,437
,IBULHSGFIN,N8,       799.99,                    11999.85,15
,IBULISL,BE,        59.35,                 10266148.15,174410
