,09-Nov-2020
The Nifty witnessed an intraday movement of about 106.7 points.The closing index was 1.61 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 56902.4
, Traded Quantity (in Lakhs), 20753.16
, Number of Trades, 15171501
, Total Market Capitalisation (Rs. Crores), 16362040.67

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12263.55,     12399.40,     12474.05,     12367.35,     12461.05,197.5
,NIFTY50 EQL Wgt,     12380.60,     12514.80,     12581.35,     12459.95,     12567.15,186.55
,NIFTY100 EQL Wgt,     13327.05,     13457.35,     13538.75,     13408.60,     13528.90,201.85
,NIFTY100 LowVol30,      9802.50,      9893.10,      9923.50,      9829.30,      9880.05,77.55
,NIFTY Alpha 50,     17481.45,     17668.00,     17685.25,     17511.15,     17643.00,161.55
,NIFTY MIDCAP 150,      6748.45,      6800.60,      6808.90,      6743.40,      6803.85,55.4
,NIFTY SMLCAP 50,      2902.25,      2929.45,      2932.55,      2896.80,      2910.50,8.25
,NIFTY SMLCAP 250,      5031.55,      5077.85,      5084.40,      5042.75,      5052.25,20.7
,NIFTY MIDSML 400,      6132.75,      6182.90,      6187.90,      6135.80,      6175.50,42.75
,NIFTY200 QUALTY30,     10788.80,     10914.85,     10932.80,     10834.75,     10907.70,118.9
,Nifty FinSrv25 50,     12294.85,     12406.95,     12546.35,     12398.95,     12526.70,231.85
,NIFTY AlphaLowVol,     12479.90,     12636.75,     12637.55,     12531.00,     12621.30,141.4
,Nifty200Momentm30,     12270.60,     12432.50,     12434.20,     12313.90,     12414.20,143.6
,Nifty100ESGSecLdr,      2135.70,      2158.35,      2171.80,      2153.50,      2169.55,33.85
,Nifty IT,     21492.25,     21751.65,     21926.90,     21620.55,     21820.15,327.9
,Nifty Next 50,     28334.85,     28596.15,     28763.90,     28484.45,     28746.00,411.15
,Nifty Bank,     26798.95,     27088.95,     27595.00,     27068.95,     27534.10,735.15
,NIFTY MIDCAP 100,     17802.75,     17932.30,     17969.10,     17767.90,     17957.40,154.65
,Nifty 500,     10033.50,     10137.30,     10183.50,     10100.45,     10176.35,142.85
,Nifty 100,     12349.15,     12482.95,     12557.60,     12448.95,     12545.45,196.3
,Nifty Midcap 50,      4926.50,      4965.40,      4984.75,      4906.35,      4979.35,52.85
,Nifty Realty,       226.95,       228.85,       231.25,       227.40,       230.30,3.35
,Nifty Infra,      3189.85,      3223.25,      3248.15,      3213.30,      3243.65,53.8
,Nifty Energy,     15180.75,     15379.20,     15513.20,     15282.55,     15491.50,310.75
,Nifty FMCG,     30150.65,     30388.80,     30546.85,     30247.35,     30453.70,303.05
,Nifty MNC,     14255.15,     14362.35,     14381.85,     14301.00,     14354.75,99.6
,Nifty Pharma,     11623.35,     11803.55,     11809.55,     11567.55,     11674.35,51
,Nifty PSE,      2366.15,      2390.90,      2409.25,      2375.85,      2406.65,40.5
,Nifty PSU Bank,      1374.75,      1394.50,      1395.75,      1373.55,      1388.95,14.2
,Nifty Serv Sector,     16955.40,     17127.15,     17320.25,     17110.00,     17294.05,338.65
,India VIX,20.4975,20.4975,21.0475,17.5800,20.1125,-0.3850
,Nifty Auto,      8006.10,      8075.20,      8085.75,      7992.05,      8067.65,61.55
,Nifty Metal,      2500.35,      2525.65,      2551.45,      2502.20,      2545.25,44.9
,Nifty Media,      1473.40,      1481.00,      1485.80,      1466.55,      1473.25,-.15
,NIFTY SMLCAP 100,      5859.10,      5908.00,      5915.40,      5858.95,      5878.30,19.2
,Nifty 200,      6319.65,      6385.65,      6420.35,      6363.75,      6415.10,95.45
,Nifty Div Opps 50,      2482.10,      2505.10,      2515.60,      2494.60,      2513.30,31.2
,Nifty Commodities,      3318.20,      3352.25,      3372.95,      3337.30,      3368.40,50.2
,Nifty Consumption,      5152.15,      5202.35,      5223.75,      5172.45,      5217.80,65.65
,Nifty Fin Service,     12893.80,     13007.95,     13184.70,     13001.90,     13158.25,264.45
,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0
,Nifty100 Liq 15,      2885.05,      2916.95,      2952.15,      2910.80,      2946.85,61.8
,Nifty CPSE,      1368.55,      1383.85,      1391.00,      1372.10,      1388.15,19.6
,Nifty GrowSect 15,      6052.80,      6102.35,      6161.55,      6098.30,      6149.10,96.3
,Nifty50 PR 2x Lev,      4706.35,      4809.10,      4865.35,      4784.90,      4856.40,150.05
,Nifty50 PR 1x Inv,       357.90,       354.05,       354.95,       351.90,       352.25,-5.65
,Nifty50 TR 2x Lev,      6249.90,      6386.35,      6461.05,      6354.20,      6449.15,199.25
,Nifty50 TR 1x Inv,       310.70,       307.40,       308.20,       305.50,       305.80,-4.9
,Nifty50 Value 20,      5907.30,      5969.40,      5999.75,      5944.00,      5984.50,77.2
,Nifty Mid Liq 15,      4360.80,      4400.55,      4428.60,      4351.15,      4421.70,60.9
,Nifty Pvt Bank,     14882.70,     15037.60,     15398.80,     15027.70,     15371.20,488.5
,NIFTY100 Qualty30,      2889.80,      2917.95,      2926.10,      2900.65,      2923.40,33.6
,Nifty GS 8 13Yr,      2240.01,      2240.39,      2240.39,      2237.64,      2237.89,-2.12
,Nifty GS 10Yr,      2023.14,      2023.46,      2023.46,      2019.22,      2020.42,-2.72
,Nifty GS 10Yr Cln,       971.44,       971.44,       971.44,       969.37,       969.96,-1.48
,Nifty GS 4 8Yr,      2378.84,      2379.22,      2379.22,      2376.54,      2376.66,-2.18
,Nifty GS 11 15Yr,      2422.52,      2422.95,      2422.95,      2419.59,      2419.83,-2.69
,Nifty GS 15YrPlus,      2615.95,      2616.44,      2618.72,      2616.12,      2617.13,1.18
,Nifty GS Compsite,      2283.05,      2283.43,      2283.43,      2280.47,      2280.84,-2.21

,ADVANCES,1121
,DECLINES,767
,UNCHANGED,125

,Total securities that have hit their price bands today,327

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2029.15,      2050.70,1.06,3393.75
,BSELINFRA,EQ,         1.00,                   167511.85,171784
,BSHSL,EQ,        92.95,                     9390.00,101
,BSL,EQ,        30.95,                  1329610.10,43016
,BSLGOLDETF,EQ,      4789.95,                   777147.30,163
,BSLNIFTY,EQ,       135.87,                  4107470.03,30095
,BSOFT,EQ,       184.25,                 98193444.75,536138
,BTML,SM,        90.50,                   417840.00,4800
,BURNPUR,EQ,         1.50,                    67645.85,43486
,BUTTERFLY,BE,       379.25,                  6990489.80,18494
,BVCL,BE,        13.85,                    25822.55,1914
,BYKE,EQ,        13.40,                   228151.55,17081
,CADSYS,SM,        22.55,                   225000.00,10000
,CALSOFT,BE,         9.90,                   133207.90,13863
,CAMLINFINE,EQ,       107.95,                 33497407.65,310014
,CAMS,EQ,      1293.60,                137998913.10,107173
,CANBK,EQ,        92.70,                694836809.60,7493276
,CANDC,BZ,         2.70,                    17466.00,6480
,CANFINHOME,EQ,       476.35,                114251098.25,241404
,CANTABIL,EQ,       331.40,                 35350421.55,106479
,CAPACITE,EQ,       132.05,                  4329537.85,32880
,CAPLIPOINT,EQ,       472.40,                104430327.15,219188
,CAPTRUST,EQ,        56.45,                   127200.10,2226
,CARBORUNIV,EQ,       290.25,                 57182542.25,195205
,CAREERP,EQ,       160.05,                  2435870.90,15166
,CARERATING,EQ,       392.80,                136783679.55,345032
,CASTEXTECH,BE,          .40,                    36623.30,83020
,CASTROLIND,EQ,       113.05,                121930608.95,1081397
,CCCL,BE,          .30,                    39273.75,131004
,CCHHL,EQ,         3.05,                   175728.10,58135
,CCL,EQ,       248.15,                 50277115.30,201714
,CDSL,EQ,       475.40,                612290659.45,1289950
,CEATLTD,EQ,      1121.80,                126651843.35,112807
,CEBBCO,EQ,        13.05,                   386381.25,29554
,CELEBRITY,EQ,         5.40,                  1162172.75,220785
,CENTENKA,EQ,       172.90,                  2142984.30,12361
,CENTEXT,EQ,         3.30,                   225267.50,68311
,CENTRALBK,EQ,        11.55,                 36824269.75,3177169
,CENTRUM,EQ,        16.45,                  8034534.85,470539
,CENTUM,EQ,       269.50,                  2557459.40,9357
,CENTURYPLY,EQ,       185.20,                 19573632.90,106102
,CENTURYTEX,EQ,       314.20,                 82662733.60,262354
,CERA,EQ,      2801.20,                 12357160.55,4403
,CEREBRAINT,EQ,        27.95,                  2993140.85,106961
,CESC,EQ,       596.05,                140498307.05,235824
,CESCVENT,EQ,       246.75,                 18760698.95,75968
,CGCL,EQ,       245.90,                 64552039.00,259338
,CGPOWER,EQ,        32.00,                 98246241.80,3044764
,CHALET,EQ,       140.95,                  8583835.75,61356
,CHAMBLFERT,EQ,       170.75,                162190865.95,968735
,CHEMBOND,EQ,       152.90,                  3899321.40,25234
,CHEMCON,EQ,       421.25,                261855730.10,617657
,CHEMFAB,EQ,       118.80,                  3023793.35,25318
,CHENNPETRO,EQ,        75.65,                 27351189.70,361440
,CHOLAFIN,EQ,       305.40,               1294936076.90,4231352
,CHOLAHLDNG,EQ,       413.05,                 17563526.25,42480
,CHROMATIC,BE,          .65,                    33694.10,52873
,CIGNITITEC,EQ,       398.50,                 51982642.85,125174
,CINELINE,EQ,        28.85,                  3246011.85,112301
,CINEVISTA,BE,         5.85,                     8613.90,1488
,CKFSL,BZ,          .35,                    55593.70,157636
,CLEDUCATE,BE,        63.65,                   153781.60,2446
,CLNINDIA,EQ,       308.00,                  8494700.10,27422
,CMICABLES,EQ,        33.35,                   601984.90,17865
,CMMIPL,SM,         2.50,                     7500.00,3000
,CNOVAPETRO,EQ,         6.35,                     3183.30,511
,COCHINSHIP,EQ,       334.95,                100693772.95,299424
,COFORGE,EQ,      2330.15,               2354641613.15,1026412
,COMPINFO,EQ,        14.60,                  2156631.20,151494
,COMPUSOFT,EQ,         7.10,                   167870.85,23595
,CONFIPET,EQ,        26.40,                  8761609.90,336760
,CONSOFINVT,EQ,        33.50,                   223689.60,6582
,CONTROLPR,EQ,       215.65,                  1314070.25,6098
,CORALFINAC,EQ,        19.30,                   700421.75,36059
,CORDSCABLE,EQ,        39.50,                   149463.00,3785
,COROMANDEL,EQ,       762.65,                261273649.55,343168
,COSMOFILMS,EQ,       462.55,                 49259271.95,107635
,COUNCODOS,EQ,         3.70,                   538038.25,145193
,COX&KINGS,BZ,         1.35,                   271513.90,198317
,CPSEETF,EQ,        17.20,                 35575574.88,2078083
,CREATIVE,EQ,       122.70,                  1656989.55,13238
,CREATIVEYE,BE,         2.85,                     6481.05,2195
,CREDITACC,EQ,       722.85,                171635705.00,242136
,CREST,EQ,        89.00,                  1773899.35,19904
,CRISIL,EQ,      1959.70,                 31645421.85,15918
,CROMPTON,EQ,       305.65,                142986343.40,463193
,CSBBANK,EQ,       263.75,                253879914.40,979274
,CTE,EQ,        26.55,                   344510.00,12872
,CUB,EQ,       183.85,                747444155.90,4178963
,CUBEXTUB,EQ,        11.15,                    26840.00,2432
,CUMMINSIND,EQ,       457.35,                551936225.50,1216682
,CUPID,EQ,       193.60,                 32573359.45,165043
,CYBERTECH,EQ,        83.30,                 10562729.15,125618
,CYIENT,EQ,       419.70,                294308314.75,700680
,DAAWAT,EQ,        51.15,                 31978214.90,620506
,DALBHARAT,EQ,       904.95,                289835107.10,325560
,DALMIASUG,EQ,       142.40,                 45338794.60,321822
,DAMODARIND,EQ,        22.70,                    12076.40,527
,DATAMATICS,EQ,        70.30,                  3485588.45,49289
,DBCORP,EQ,        74.55,                  6742365.30,89786
,DBL,EQ,       348.80,                 69537907.95,197629
,DBREALTY,EQ,         6.65,                  1320827.55,196673
,DBSTOCKBRO,EQ,         8.65,                    63972.10,7500
,DCAL,EQ,       142.90,                 24027687.60,169047
,DCBBANK,EQ,        88.90,                366702208.20,4196609
,DCM,EQ,        17.65,                   121680.05,6872
,DCMFINSERV,BE,          .95,                     1147.60,1165
,DCMNVL,EQ,        27.35,                   551115.40,19899
,DCMSHRIRAM,EQ,       321.50,                 36533377.45,113690
,DCW,EQ,        13.95,                  1409247.15,100832
,DECCANCE,EQ,       356.85,                 91748633.10,259423
,DEEPAKFERT,EQ,       139.15,                 50213533.45,358862
,DEEPAKNTR,EQ,       777.90,                662723674.95,861247
,DEEPENR,EQ,        69.55,                  4001541.55,56910
,DELTACORP,EQ,       115.70,                197279850.10,1698104
,DELTAMAGNT,EQ,        18.00,                    58747.30,3305
,DEN,EQ,        69.45,                  4678007.40,67355
,DENORA,EQ,       205.35,                   806652.00,3898
,DEVIT,SM,       132.30,                   198450.00,1500
,DFMFOODS,EQ,       363.80,                 57100763.35,162029
,DGCONTENT,BE,        10.05,                   724876.70,69687
,DHAMPURSUG,EQ,       142.85,                 35657636.40,249368
,DHANBANK,EQ,        11.95,                 23247659.90,1938302
,DHANI,EQ,       203.75,                 70909920.65,343381
,DHANILOANS,N1,      1040.00,                    10400.00,10
,DHANILOANS,N2,      1141.30,                   587970.83,511
,DHANILOANS,N6,       965.04,                   115018.65,121
,DHANILOANS,N3,       975.00,                    55076.22,57
,DHANIPP,E1,        97.50,                  6734091.95,68349
,DHANUKA,EQ,       717.90,                 28132649.80,38844
,DHARSUGAR,EQ,         4.30,                    28982.90,6675
,DHFL,EQ,        15.60,                 13826001.00,885331
,DHFL,NQ,       320.00,                   175585.00,559
,DHFL,NC,       320.61,                     3206.10,10
,DHFL,NP,       327.31,                     3927.72,12
,DHFL,NN,       335.00,                    16750.00,50
,DHFL,NA,       335.00,                    47061.04,148
,DHFL,NX,       303.00,                    35024.00,112
,DHFL,N6,       302.00,                    64558.06,205
,DHFL,NS,       312.00,                   273191.00,874
,DHFL,NU,       300.20,                      900.60,3
,DHFL,Y1,       300.00,                    54996.90,184
,DHUNINV,EQ,       236.50,                   688666.05,2874
,DIAMONDYD,EQ,       615.45,                  2028290.30,3315
,DIAPOWER,BZ,          .75,                     1270.50,1686
,DICIND,EQ,       362.45,                  3677701.15,10082
,DIGISPICE,EQ,         7.30,                   292702.45,39267
,DIGJAMLTD,BZ,         2.80,                   117020.85,40463
,DISHTV,EQ,        11.30,                 45673725.80,4010333
,DIXON,EQ,      9752.85,                808688345.30,81185
,DLINKINDIA,EQ,        98.85,                 13040676.60,130983
,DNAMEDIA,EQ,          .40,                     5039.55,12599
,DOLAT,EQ,        44.20,                  2301684.00,51774
,DOLLAR,EQ,       155.85,                235472044.05,1548856
,DONEAR,EQ,        24.20,                   266328.20,11024
,DPABHUSHAN,EQ,       115.30,                  1264437.20,10745
,DPSCLTD,EQ,        12.30,                   121452.70,9969
,DPWIRES,EQ,        70.70,                   155093.85,2208
,DQE,EQ,         1.10,                   193782.45,171077
,DREDGECORP,EQ,       254.55,                 13190820.25,51791
,DSML,SM,        20.10,                   241200.00,12000
,DSSL,EQ,        38.45,                   173237.80,4495
,DTIL,EQ,       293.25,                  3020320.20,10296
,DUCON,EQ,         4.65,                  2026365.85,426226
,DVL,BE,        58.60,                   423061.00,7354
,DWARKESH,EQ,        28.05,                 13748004.40,489681
,DYNAMATECH,EQ,       711.30,                  8297397.25,11526
,DYNPRO,EQ,       231.50,                 10633776.90,45898
,E2E,SM,        36.30,                   639700.00,18000
,EASTSILK,EQ,          .95,                       76.00,80
,EASUNREYRL,BZ,         2.00,                    12097.00,6296
,EBANK,EQ,      2862.00,                     8587.00,3
,EBBETF0423,EQ,      1100.03,                 10353083.24,9405
,EBBETF0425,EQ,      1015.26,                  3273337.84,3268
,EBBETF0430,EQ,      1120.15,                115431096.58,102985
,EBBETF0431,EQ,      1016.50,                  6865333.15,6753
,EBIXFOREX,EQ,       310.05,                  1522322.80,4952
,ECLERX,EQ,       729.70,                 74882423.65,103018
,ECLFINANCE,NO,       978.99,                    85619.25,89
,ECLFINANCE,NN,      1190.99,                   433544.90,365
,ECLFINANCE,NJ,       928.81,                   158794.90,171
,ECLFINANCE,NS,       975.00,                      975.00,1
,ECLFINANCE,NE,      1210.00,                   125445.00,105
,ECLFINANCE,NK,       860.32,                   770796.67,900
,ECLFINANCE,NP,      1005.10,                   201020.00,200
,ECLFINANCE,NH,      1114.21,                   120335.00,108
,ECLFINANCE,NF,       999.01,                   510121.50,510
,ECLFINANCE,NR,       964.30,                   169531.00,175
,ECLFINANCE,NQ,      1050.00,                    15772.00,15
,ECLFINANCE,NM,      1051.47,                   224694.90,214
,EDELWEISS,EQ,        53.10,                 37667071.05,703692
,EDUCOMP,BZ,         2.70,                   105491.60,40249
,EHFLNCD,N6,       842.98,                     5057.98,6
,EHFLNCD,N5,       950.00,                    47500.00,50
,EIDPARRY,EQ,       285.85,                 37483436.40,130587
,EIFFL,SM,        95.00,                    76000.00,800
,EIHAHOTELS,EQ,       229.20,                  2025517.60,8807
,EIHOTEL,EQ,        76.90,                 62490934.25,813323
,EIMCOELECO,EQ,       303.85,                    67816.75,222
,EKC,BE,        29.35,                  1058200.20,36037
,ELECON,EQ,        25.60,                 14503330.65,547056
,ELECTCAST,EQ,        20.35,                  8464493.00,415035
,ELECTHERM,EQ,        91.20,                   753823.00,8199
,ELGIEQUIP,EQ,       119.85,                161954712.60,1333297
,ELGIRUBCO,EQ,        16.75,                   275521.05,16356
,EMAMILTD,EQ,       378.50,                478769362.95,1273066
,EMAMIPAP,EQ,        64.05,                    90889.35,1421
,EMAMIREAL,BE,        37.50,                   653168.75,17425
,EMBASSY,RR,       339.97,                 94074150.00,277600
,EMCO,BZ,         1.35,                     7392.35,5284
,EMKAY,EQ,        61.95,                  2831227.35,44975
,EMMBI,EQ,        72.20,                  3561198.10,49410
,EMOFSR1RDP,MF,        10.15,                   565313.50,55490
,EMOFSR1RGG,MF,        10.18,                  1226499.70,120770
,ENDURANCE,EQ,      1055.65,                 16493351.95,15559
,ENERGYDEV,EQ,         5.25,                    47631.35,9093
,ENGINERSIN,EQ,        67.05,                 57170485.25,852881
,ENIL,EQ,       151.15,                  2488738.00,16617
,EPL,EQ,       251.80,                 31156505.95,123274
,EQ30,EQ,       360.00,                    22315.00,62
,EQUITAS,EQ,        45.10,                130541326.40,2900502
,EQUITASBNK,EQ,        32.65,                142455284.05,4323953
,ERFLNCDI,N5,       869.00,                    30734.00,36
,ERFLNCDI,N1,      1004.28,                     1004.28,1
,ERFLNCDI,N3,       970.00,                    67900.00,70
,ERFLNCDI,N6,       830.00,                   132750.95,160
,ERIS,EQ,       517.50,                 17397389.95,33614
,EROSMEDIA,BE,        18.00,                  1539580.80,84820
,ESABINDIA,EQ,      1371.15,                  3422093.05,2491
,ESCORTS,EQ,      1355.85,               3939039174.20,2959408
,ESSARSHPNG,BE,         7.45,                    67441.15,9126
,ESTER,EQ,       117.20,                 73223647.80,620274
,EUROMULTI,BE,         1.40,                    14475.80,10576
,EVEREADY,EQ,       139.60,                 15783503.75,113677
,EVERESTIND,EQ,       228.55,                  5899505.85,25831
,EXCEL,EQ,         1.10,                    13536.30,12283
,EXCELINDUS,EQ,       870.00,                 26344319.65,30076
,EXIDEIND,EQ,       166.25,                846728868.15,5091308
,EXPLEOSOL,EQ,       510.30,                 19720650.95,38271
,FACT,EQ,        47.85,                 13003301.55,268886
,FCL,EQ,        38.90,                117355519.10,2999594
,FCONSUMER,EQ,         7.05,                 19606633.35,2782269
,FCSSOFT,EQ,          .40,                   369150.80,915050
,FDC,EQ,       335.15,                 73685520.05,219080
,FEDERALBNK,EQ,        55.70,               2168709286.70,38980097
,FEL,EQ,         8.85,                  6857524.55,768642
,FELDVR,EQ,        11.80,                   359259.55,30682
,FIEMIND,EQ,       511.80,                  6267978.15,12169
,FILATEX,EQ,        27.80,                  3868161.20,140547
,FILDF2GP,MF,          .34,                    10769.16,31674
,FINCABLES,EQ,       279.60,                 22669277.00,80623
,FINEORG,EQ,      2456.75,                 58107983.30,23597
,FINPIPE,EQ,       578.65,                 35833448.40,61975
,FLEXITUFF,BE,         8.95,                    24303.30,2720
,FLFL,EQ,        72.95,                 15607464.30,214264
,FLUOROCHEM,EQ,       490.30,                  8782922.60,17957
,FMGOETZE,EQ,       258.70,                  4456188.85,17155
,FMNL,EQ,        15.20,                   255281.40,16726
,FORCEMOT,EQ,      1069.35,                 39738346.95,37075
,FORTIS,EQ,       128.90,                 40281922.75,311887
,FOSECOIND,EQ,      1129.55,                  1394705.45,1227
,FRETAIL,EQ,        67.80,                123182781.90,1811758
,FSC,EQ,        83.40,                  6510445.80,77704
,FSL,EQ,        74.20,                107580276.85,1452581
,GABRIEL,EQ,        99.40,                  6653759.80,66665
,GAEL,EQ,       112.95,                 14029304.15,123013
,GAL,BE,         3.25,                    21639.25,6658
,GALAXYSURF,EQ,      1771.60,                 19050861.20,10749
,GALLANTT,EQ,        32.90,                   216868.05,6633
,GALLISPAT,EQ,        27.40,                    94852.25,3485
,GAMMNINFRA,EQ,          .55,                   323623.15,568019
,GANDHITUBE,EQ,       208.65,                  1034796.55,4994
,GANECOS,EQ,       265.20,                  2618476.55,9844
,GANESHHOUC,EQ,        26.10,                   445252.70,17323
,GANGAFORGE,SM,        19.85,                   238200.00,12000
,GANGESSECU,EQ,        40.15,                   143313.20,3577
,GARDENSILK,BE,         8.40,                    30143.70,3681
,GARFIBRES,EQ,      1984.70,                 41895488.70,20988
,GATI,EQ,        61.15,                 21180272.65,340582
,GAYAHWS,BE,          .35,                    61583.00,157805
,GAYAPROJ,EQ,        24.35,                  9248324.80,379808
,GBGLOBAL,BE,         6.60,                      660.00,100
,GDL,EQ,        96.55,                 10016005.40,105408
,GEECEE,EQ,        74.95,                   414490.45,5579
,GEEKAYWIRE,BE,        62.30,                   644253.35,10367
,GENESYS,BE,        49.00,                    38906.20,776
,GENUSPAPER,EQ,         4.80,                   147153.45,30382
,GENUSPOWER,EQ,        25.80,                  2080456.45,80159
,GEOJITFSL,EQ,        40.20,                  7148726.60,177754
,GEPIL,EQ,       224.80,                 22928052.85,102454
,GESHIP,EQ,       223.10,                 27575524.75,123790
,GET&D,EQ,        85.10,                 69145734.30,823611
,GFLLIMITED,EQ,        80.55,                  1147381.20,14297
,GHCL,EQ,       149.80,                 14623745.60,96912
,GICHSGFIN,EQ,       101.90,                 29643070.00,289506
,GILLANDERS,EQ,        29.40,                     1587.85,54
,GILLETTE,EQ,      5435.45,                 27323331.90,5039
,GINNIFILA,EQ,        12.00,                    76171.05,6399
,GIPCL,EQ,        67.95,                  5133301.15,75419
,GKWLIMITED,EQ,       454.00,                    16465.00,36
,GLAXO,EQ,      1409.75,                111919570.80,79166
,GLENMARK,EQ,       481.70,               4297153856.95,8905070
,GLFL,EQ,         2.15,                     6998.85,3329
,GLOBAL,SM,       204.00,                  1011950.00,5000
,GLOBALVECT,EQ,        45.30,                  1067525.50,23341
,GLOBE,EQ,        53.40,                   842259.75,15678
,GLOBOFFS,BE,         5.90,                    28500.45,4811
,GLOBUSSPR,EQ,       321.30,                122623149.00,387313
,GMBREW,EQ,       388.85,                  6269933.35,16085
,GMDCLTD,EQ,        43.20,                 17896440.25,416980
,GMMPFAUDLR,EQ,      3473.25,                133339280.00,38484
,GMRINFRA,EQ,        24.15,                108982429.10,4540448
,GNA,EQ,       231.50,                  3491583.60,15067
,GNFC,EQ,       200.15,                169154322.50,831130
,GOACARBON,EQ,       213.90,                  2871957.40,13348
,GOCLCORP,EQ,       179.95,                  1575269.95,8775
,GODFRYPHLP,EQ,       883.10,                 25626167.70,29162
,GODHA,SM,        33.60,                   536400.00,16000
,GODREJAGRO,EQ,       497.95,                 76036024.55,151998
,GODREJIND,EQ,       381.95,                 34169286.65,89105
,GODREJPROP,EQ,       961.35,               1687126804.65,1761276
,GOENKA,BZ,          .65,                    35519.30,54622
,GOKEX,EQ,        70.65,                  3445160.50,48392
,GOKUL,EQ,        12.45,                   109928.30,8746
,GOKULAGRO,EQ,        13.90,                   440879.90,32601
,GOLDBEES,EQ,        45.83,                161090177.13,3518485
,GOLDENTOBC,EQ,        21.70,                   141789.95,6467
,GOLDIAM,EQ,       155.05,                 12919302.10,81686
,GOLDSHARE,EQ,      4628.65,                  5015552.90,1084
,GOLDTECH,BE,         8.00,                    34676.50,4309
,GOODLUCK,EQ,        39.75,                  3843153.30,95620
,GOODYEAR,EQ,       817.50,                 10103905.95,12282
,GPIL,EQ,       361.85,                 49871434.60,138122
,GPPL,EQ,        91.50,                 14348068.75,157421
,GPTINFRA,EQ,        27.70,                   391066.00,14192
,GRANULES,EQ,       385.15,                525662452.50,1389747
,GRAPHITE,EQ,       179.75,                 46266378.40,255160
,GRAVITA,EQ,        43.00,                  9111221.60,209662
,GREAVESCOT,EQ,        69.25,                 41914228.70,613645
,GREENLAM,EQ,       758.30,                  1750525.65,2307
,GREENPANEL,EQ,        88.60,                 21144402.85,236884
,GREENPLY,EQ,        91.15,                 81709444.40,894733
,GREENPOWER,EQ,         2.00,                  3170973.55,1569391
,GRINDWELL,EQ,       550.35,                 14183983.90,25775
,GROBTEA,BE,       492.45,                   159547.95,328
,GRPLTD,EQ,       805.15,                  1098180.70,1348
,GRSE,EQ,       191.80,                  7961671.75,41389
,GSCLCEMENT,EQ,        32.75,                  8791447.45,267431
,GSFC,EQ,        64.50,                 66939789.10,1026976
,GSPL,EQ,       188.80,                 57825019.30,305967
,GSS,EQ,        35.25,                  2307168.55,64483
,GTL,EQ,         2.95,                   167084.95,56916
,GTLINFRA,EQ,          .60,                  1971351.60,3205455
,GTNIND,EQ,         6.75,                    10490.00,1566
,GTNTEX,EQ,         5.20,                      520.00,100
,GTPL,EQ,       117.35,                 10915983.10,93902
,GUFICBIO,EQ,       119.85,                253472463.95,2127607
,GUJALKALI,EQ,       317.90,                 16895724.50,52958
,GUJAPOLLO,EQ,       211.05,                  1238695.95,5831
,GUJGASLTD,EQ,       314.05,                104099868.10,331775
,GUJRAFFIA,BE,        13.45,                     2052.45,152
,GULFOILLUB,EQ,       676.20,                 19431803.35,28783
,GULFPETRO,EQ,        33.60,                   625915.05,18500
,GULPOLY,EQ,        78.25,                 10122809.15,131287
,GVKPIL,EQ,         2.80,                  4886814.40,1723931
,HAL,EQ,       718.60,                410704848.20,578733
,HAPPSTMNDS,EQ,       322.10,                269245976.60,830254
,HARITASEAT,EQ,       414.30,                   629140.20,1535
,HARRMALAYA,EQ,        93.75,                  6179670.85,65057
,HATHWAY,EQ,        28.20,                  6007749.45,215483
,HATSUN,EQ,       830.65,                 14007768.05,16840
,HAVISHA,BE,          .55,                     7438.30,12957
,HBANKETF,EQ,       273.16,                  4605543.73,16975
,HBLPOWER,EQ,        21.05,                 11628062.70,541923
,HBSL,EQ,         5.40,                      307.80,57
,HCC,EQ,         4.95,                  8082652.00,1629697
,HCG,EQ,       120.55,                  5935929.45,49127
,HCL-INSYS,EQ,         7.65,                  3522799.35,459241
,HDFC,W3,       479.00,                 31244040.00,65400
,HDFCMFGETF,EQ,      4691.65,                 65823684.60,14037
,HDFCNIFETF,EQ,      1302.50,                  2797201.92,2148
,HDFCSENETF,EQ,      4479.75,                  2362270.03,531
,HDIL,BZ,         4.40,                  1144824.20,258618
,HEG,EQ,       701.65,                101916112.05,144289
,HEIDELBERG,EQ,       189.35,                 49579726.55,260798
,HEMIPROP,EQ,        65.30,                 89240271.15,1369302
,HERCULES,EQ,        97.10,                 13149871.45,134554
,HERITGFOOD,EQ,       268.10,                 41160554.95,151355
,HESTERBIO,EQ,      1758.55,                  3959993.30,2244
,HEXATRADEX,BE,        27.80,                   932262.10,33110
,HFCL,EQ,        16.95,                 32098971.20,1890419
,HGINFRA,EQ,       182.35,                  9981037.90,55667
,HGS,EQ,       718.40,                 11681887.05,16262
,HHOF1140RG,MF,         8.05,                   133157.91,16755
,HIKAL,EQ,       173.25,                154400769.75,894853
,HIL,EQ,      1783.85,                 39360115.50,22215
,HILTON,EQ,         8.80,                    24853.60,2763
,HIMATSEIDE,EQ,       121.10,                 77236761.90,634110
