,10-Jan-2020
The Nifty witnessed an intraday movement of about 98 points.The closing index was 0.33 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 35687.52
, Traded Quantity (in Lakhs), 18816.46
, Number of Trades, 11634315
, Total Market Capitalisation (Rs. Crores), 15634845.48

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12215.90,     12271.00,     12311.20,     12213.20,     12256.80,40.9
,NIFTY50 EQL Wgt,     12432.10,     12478.65,     12529.50,     12424.05,     12461.75,29.65
,NIFTY100 EQL Wgt,     13431.00,     13474.65,     13535.90,     13424.10,     13463.50,32.5
,NIFTY100 LowVol30,      8925.35,      8961.50,      8999.10,      8948.70,      8983.30,57.95
,NIFTY Alpha 50,     13632.05,     13739.20,     13750.00,     13527.95,     13552.95,-79.1
,NIFTY MIDCAP 150,      6403.55,      6422.45,      6461.70,      6413.60,      6422.95,19.4
,NIFTY SMLCAP 50,      2909.00,      2924.10,      2944.10,      2917.50,      2934.90,25.9
,NIFTY SMLCAP 250,      5037.25,      5062.85,      5096.85,      5052.30,      5071.20,33.95
,NIFTY MIDSML 400,      5915.55,      5936.95,      5974.15,      5930.70,      5940.35,24.8
,NIFTY200 QUALTY30,      9771.90,      9807.95,      9865.40,      9800.30,      9847.00,75.1
,Nifty IT,     15925.15,     16040.65,     16059.35,     15930.65,     15959.90,34.75
,Nifty Next 50,     28484.30,     28556.70,     28680.70,     28463.25,     28556.05,71.75
,Nifty Bank,     32092.40,     32215.70,     32347.20,     31953.40,     32097.40,5
,NIFTY MIDCAP 100,     17319.65,     17376.15,     17496.60,     17355.80,     17386.35,66.7
,Nifty 500,      9943.90,      9985.00,     10023.15,      9947.35,      9978.00,34.1
,Nifty 100,     12319.70,     12372.00,     12412.95,     12316.60,     12359.70,40
,Nifty Midcap 50,      4766.10,      4781.05,      4815.25,      4769.50,      4787.70,21.6
,Nifty Realty,       305.15,       308.05,       311.75,       305.90,       310.65,5.5
,Nifty Infra,      3298.50,      3309.75,      3328.35,      3299.00,      3310.80,12.3
,Nifty Energy,     15900.35,     15972.65,     16037.70,     15872.55,     15940.15,39.8
,Nifty FMCG,     30123.60,     30244.55,     30393.20,     30183.80,     30370.45,246.85
,Nifty MNC,     13756.00,     13794.05,     13852.60,     13752.75,     13791.90,35.9
,Nifty Pharma,      8033.15,      8048.55,      8171.20,      8044.35,      8058.50,25.35
,Nifty PSE,      3183.55,      3199.95,      3228.55,      3185.05,      3207.30,23.75
,Nifty PSU Bank,      2459.85,      2468.05,      2502.65,      2450.45,      2461.40,1.55
,Nifty Serv Sector,     17534.55,     17624.60,     17662.05,     17496.00,     17557.00,22.45
,India VIX,13.9975,13.9975,14.2450,13.1775,14.0775,0.0800
,Nifty Auto,      8155.25,      8177.55,      8246.70,      8147.65,      8225.50,70.25
,Nifty Metal,      2806.80,      2820.60,      2864.55,      2803.20,      2840.75,33.95
,Nifty Media,      1767.95,      1773.60,      1796.35,      1760.85,      1770.65,2.7
,NIFTY SMLCAP 100,      6005.85,      6031.65,      6076.45,      6027.55,      6056.50,50.65
,Nifty 200,      6287.10,      6313.10,      6336.30,      6287.30,      6307.90,20.8
,Nifty Div Opps 50,      2526.35,      2541.55,      2554.85,      2534.70,      2543.20,16.85
,Nifty Commodities,      3477.55,      3490.70,      3521.65,      3472.00,      3501.15,23.6
,Nifty Consumption,      4936.50,      4955.30,      4965.65,      4941.20,      4961.60,25.1
,Nifty Fin Service,     14590.10,     14642.80,     14693.70,     14544.95,     14609.65,19.55
,Nifty50 Div Point,       118.39,       118.39,       118.39,       118.39,       118.39,0
,Nifty100 Liq 15,      3823.20,      3833.70,      3868.70,      3813.85,      3835.05,11.85
,Nifty CPSE,      1893.90,      1903.15,      1929.80,      1899.20,      1919.20,25.3
,Nifty GrowSect 15,      6390.00,      6421.00,      6444.05,      6400.65,      6427.80,37.8
,Nifty50 PR 2x Lev,      5317.05,      5364.35,      5399.20,      5314.35,      5351.95,34.9
,Nifty50 PR 1x Inv,       383.20,       381.50,       383.30,       380.25,       381.95,-1.25
,Nifty50 TR 2x Lev,      6912.35,      6973.80,      7019.15,      6908.85,      6957.75,45.4
,Nifty50 TR 1x Inv,       336.15,       334.65,       336.25,       333.55,       335.05,-1.1
,Nifty50 Value 20,      5460.45,      5496.65,      5515.40,      5476.15,      5488.10,27.65
,Nifty Mid Liq 15,      4092.95,      4108.50,      4138.10,      4096.45,      4112.35,19.4
,Nifty Pvt Bank,     17760.50,     17825.70,     17860.70,     17659.65,     17729.25,-31.25
,NIFTY100 Qualty30,      2705.70,      2716.65,      2729.70,      2713.85,      2723.45,17.75
,Nifty GS 8 13Yr,      2029.69,      2030.08,      2030.08,      2022.19,      2022.50,-7.19
,Nifty GS 10Yr,      1874.04,      1874.37,      1874.37,      1865.15,      1865.98,-8.06
,Nifty GS 10Yr Cln,       945.51,       945.51,       945.51,       940.78,       941.21,-4.3
,Nifty GS 4 8Yr,      2153.04,      2153.45,      2153.45,      2146.59,      2146.60,-6.44
,Nifty GS 11 15Yr,      2166.48,      2166.91,      2166.91,      2155.76,      2155.87,-10.61
,Nifty GS 15YrPlus,      2349.32,      2349.78,      2349.78,      2342.22,      2343.11,-6.21
,Nifty GS Compsite,      2064.40,      2064.79,      2064.79,      2056.94,      2057.16,-7.24

,ADVANCES,1024
,DECLINES,811
,UNCHANGED,133

,Total securities that have hit their price bands today,367

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BHARTIARTL,EQ,       460.10,       457.00,-0.67,1707.98
,CASTEXTECH,BE,          .40,                     8337.40,22392
,CASTROLIND,EQ,       126.80,                176695401.30,1383157
,CCHHL,BE,         3.05,                   201646.20,66273
,CCL,EQ,       195.55,                  4267110.90,21812
,CDSL,EQ,       264.80,               1358160220.45,5151016
,CEATLTD,EQ,      1017.50,                196584145.80,189452
,CEBBCO,EQ,        14.75,                   571668.45,38362
,CELEBRITY,EQ,         6.80,                    61983.35,8915
,CELESTIAL,BE,         3.05,                    36173.50,11800
,CENTENKA,EQ,       179.55,                  5112793.05,28126
,CENTEXT,EQ,         2.40,                   418902.90,178876
,CENTRALBK,EQ,        17.75,                 13418062.45,751060
,CENTRUM,EQ,        24.90,                  9258592.20,377417
,CENTUM,EQ,       367.90,                   787575.05,2152
,CENTURYPLY,EQ,       163.50,                 49172664.85,299772
,CENTURYTEX,EQ,       508.00,               1087726656.10,2155742
,CERA,EQ,      2666.15,                  8550214.75,3183
,CEREBRAINT,BE,        24.00,                   330475.05,13784
,CESC,EQ,       738.15,                166058789.35,223909
,CESCVENT,EQ,       323.10,                 11601758.05,34489
,CGCL,EQ,       201.75,                 50206159.80,249474
,CGPOWER,BZ,        11.25,                  2387784.85,211933
,CHALET,EQ,       335.45,                  3439319.65,10204
,CHAMBLFERT,EQ,       157.70,                 65758252.95,419528
,CHEMBOND,EQ,       229.85,                   859258.70,3853
,CHEMFAB,EQ,       182.10,                   229301.00,1255
,CHENNPETRO,EQ,       135.85,                529916682.90,4043969
,CHOLAFIN,EQ,       314.10,                578131508.20,1852886
,CHOLAHLDNG,EQ,       520.95,                101905200.50,196034
,CHROMATIC,EQ,          .50,                     2362.50,4725
,CIGNITITEC,EQ,       279.35,                 10445362.30,37220
,CIMMCO,EQ,        24.05,                  4100589.00,166267
,CINELINE,EQ,        41.05,                 11234839.95,279967
,CINEVISTA,EQ,         8.05,                    75895.40,9599
,CKFSL,EQ,          .45,                   149348.70,366131
,CLEDUCATE,EQ,        75.95,                   328029.40,4280
,CLNINDIA,EQ,       411.35,                 26046917.10,62480
,CMICABLES,EQ,        48.80,                   522023.95,10713
,CMMIPL,SM,         3.80,                    11400.00,3000
,CNOVAPETRO,EQ,         7.25,                    21861.30,3006
,COCHINSHIP,EQ,       399.65,                 36992002.45,92299
,COFFEEDAY,BZ,        41.70,                 10061576.80,241428
,COMPINFO,EQ,        15.90,                  1109333.85,69400
,COMPUSOFT,EQ,         7.40,                   393803.60,52870
,CONFIPET,EQ,        28.00,                  2541323.00,89704
,CONSOFINVT,EQ,        37.90,                    13984.25,375
,CONTI,SM,        41.10,                 12909200.00,316000
,CONTROLPR,EQ,       273.60,                  1138216.25,4154
,CORALFINAC,EQ,        11.10,                    91954.20,8275
,CORDSCABLE,EQ,        45.65,                  1257366.95,26838
,COROMANDEL,EQ,       536.30,                 69759425.10,130352
,CORPBANK,EQ,        24.50,                 18615718.65,754831
,COSMOFILMS,EQ,       262.10,                 13793199.55,51569
,COUNCODOS,EQ,         1.60,                    21786.55,13562
,COX&KINGS,BZ,         1.45,                  1110922.95,801001
,CPSEETF,EQ,        23.25,                 43267152.48,1861256
,CREATIVE,BE,       107.00,                   372048.30,3397
,CREDITACC,EQ,       771.90,                172182274.95,224007
,CREST,EQ,        99.00,                  6588048.70,66705
,CRISIL,EQ,      1830.50,                 46145679.85,24896
,CROMPTON,EQ,       238.55,                178056053.25,746064
,CSBBANK,EQ,       201.55,                 63417449.55,312393
,CTE,EQ,        29.65,                   639308.15,21127
,CUB,EQ,       234.15,                242249045.50,1043244
,CUBEXTUB,EQ,        13.45,                     6042.85,453
,CUMMINSIND,EQ,       588.10,                357992899.05,603502
,CUPID,EQ,       210.50,                  9563147.75,44834
,CYBERMEDIA,BE,         2.35,                     2633.20,1112
,CYBERTECH,EQ,        44.45,                   522413.00,11643
,CYIENT,EQ,       431.05,                 35769955.35,83431
,DAAWAT,EQ,        24.00,                 52250358.75,2152031
,DALBHARAT,EQ,       805.50,                130360229.05,160274
,DALMIASUG,EQ,       121.50,                 56712724.60,458662
,DAMODARIND,EQ,        27.00,                   367897.35,13545
,DATAMATICS,EQ,        72.40,                 14674565.90,199202
,DBCORP,EQ,       134.80,                  9795937.55,72587
,DBL,EQ,       409.20,                133570955.85,324784
,DBREALTY,BE,        11.10,                  1176686.30,106168
,DBSTOCKBRO,EQ,        11.45,                    39333.05,3585
,DCAL,EQ,        81.40,                267454031.90,3379730
,DCBBANK,EQ,       186.00,                 75928124.70,407853
,DCI,SM,        45.30,                  1222950.00,27000
,DCM,EQ,        23.20,                   268427.55,11708
,DCMNVL,EQ,        30.60,                   116650.55,3788
,DCMSHRIRAM,EQ,       403.85,                 47488407.45,118118
,DCW,EQ,        14.80,                  3840555.65,257900
,DECCANCE,EQ,       338.95,                 15273595.55,44172
,DEEPAKFERT,EQ,       106.20,                 61185016.55,569627
,DEEPAKNTR,EQ,       394.70,                116257754.20,294132
,DEEPIND,EQ,       110.15,                  6173910.10,55461
,DELTACORP,EQ,       202.75,                597309517.30,2932578
,DELTAMAGNT,EQ,        37.20,                    45882.30,1215
,DEN,EQ,        50.10,                  1255105.20,25052
,DENORA,EQ,       229.25,                 14742474.65,62335
,DEVIT,SM,        71.00,                   106500.00,1500
,DFMFOODS,EQ,       256.55,                 22615041.00,87077
,DGCONTENT,BE,         6.00,                    48448.75,8213
,DHAMPURSUG,EQ,       231.30,                169905262.00,728662
,DHANBANK,EQ,        14.75,                  3187405.45,215291
,DHANUKA,EQ,       428.30,                 21738892.65,50896
,DHARSUGAR,EQ,         8.10,                    50341.60,6212
,DHFL,EQ,        17.05,                 38222217.50,2223392
,DHFL,NP,       227.92,                   341802.68,1499
,DHFL,Y1,       195.00,                      582.60,3
,DHFL,NS,       217.00,                     3255.00,15
,DHFL,NC,       227.00,                    11550.00,50
,DHFL,N6,       234.10,                     8220.50,35
,DHFL,NQ,       236.00,                    35028.68,156
,DHFL,N4,       230.00,                     8015.01,35
,DHFL,NY,       245.00,                    10281.00,44
,DHUNINV,EQ,       239.90,                   584841.50,2440
,DIAMONDYD,EQ,       849.95,                 17733678.25,20879
,DIAPOWER,BZ,          .70,                    16477.90,23615
,DICIND,EQ,       330.60,                   319432.55,970
,DIGISPICE,EQ,         5.15,                    27022.85,5394
,DIGJAMLTD,BZ,         1.05,                    14776.00,14338
,DISHTV,EQ,        12.90,                866957967.05,66415968
,DIXON,EQ,      4188.90,                273610691.55,64980
,DLINKINDIA,EQ,       100.05,                  3301635.80,32741
,DNAMEDIA,BE,          .40,                    58353.95,139550
,DOLAT,EQ,        55.85,                  4483542.20,79177
,DOLLAR,EQ,       130.85,                  9874000.50,73493
,DONEAR,EQ,        31.20,                  5174993.65,162481
,DPABHUSHAN,SM,        50.50,                   598600.00,12000
,DPSCLTD,EQ,         8.55,                     8753.30,1030
,DQE,EQ,         1.75,                    20795.25,11883
,DREDGECORP,EQ,       347.20,                 59804060.00,171609
,DRSDILIP,SM,        77.00,                  3029600.00,40000
,DSML,SM,         4.00,                    72600.00,18000
,DSSL,EQ,        24.25,                    89203.45,3651
,DTIL,EQ,       182.55,                   767968.70,4208
,DUCON,EQ,         5.15,                   278796.15,53489
,DVL,EQ,        73.20,                   310870.95,4263
,DWARKESH,EQ,        38.75,                101658024.60,2596002
,DYNAMATECH,EQ,       995.10,                   636745.20,641
,DYNPRO,EQ,       157.40,                  2405456.40,15235
,EASTSILK,BE,         1.05,                      504.30,512
,EASUNREYRL,BZ,         2.90,                    24783.10,9007
,EBBETF0423,EQ,      1001.62,                 13109700.59,13086
,EBBETF0430,EQ,      1003.05,                 31812647.41,31714
,ECLERX,EQ,       670.15,                 22759162.20,33853
,ECLFINANCE,N7,      1900.00,                    57000.00,30
,ECLFINANCE,NB,       998.00,                   704505.00,707
,ECLFINANCE,NR,       958.60,                  7421866.98,7573
,ECLFINANCE,NC,      1055.46,                   400813.70,379
,ECLFINANCE,NM,       920.63,                   652352.10,698
,ECLFINANCE,NE,      1011.69,                   220246.20,217
,ECLFINANCE,NG,       873.80,                   123206.25,141
,ECLFINANCE,NN,      1000.00,                   844962.22,845
,ECLFINANCE,NF,       947.72,                  2202931.50,2310
,ECLFINANCE,NK,       870.00,                   209888.28,240
,ECLFINANCE,NJ,       854.27,                   828710.17,963
,ECLFINANCE,N5,       997.36,                  3609950.05,3614
,ECLFINANCE,NI,       904.49,                   838119.90,910
,ECLFINANCE,NP,       902.67,                   188120.00,207
,ECLFINANCE,ND,      1585.42,                   118975.47,75
,ECLFINANCE,NO,       937.89,                  4339919.00,4626
,ECLFINANCE,NS,       903.03,                   469825.50,520
,ECLFINANCE,NQ,       909.15,                   578835.00,633
,EDELWEISS,EQ,       106.00,                844663192.45,7750640
,EDL,BZ,         4.35,                       56.55,13
,EDUCOMP,BZ,         1.15,                    55412.50,48426
,EHFLNCD,N4,      1212.00,                   131253.10,108
,EHFLNCD,N5,       860.93,                   234485.00,268
,EHFLNCD,N3,       985.51,                   911959.99,916
,EHFLNCD,N6,       822.51,                  1610573.59,1849
,EIDPARRY,EQ,       229.40,                 38724655.00,167167
,EIFFL,SM,       114.00,                   455680.00,4000
,EIHAHOTELS,EQ,       310.00,                   468331.15,1494
,EIHOTEL,EQ,       145.95,                  9093045.45,62008
,EIMCOELECO,EQ,       352.00,                   232301.65,656
,EKC,EQ,        28.65,                  2415472.70,83606
,ELECON,EQ,        38.40,                  3586831.15,92494
,ELECTCAST,EQ,        14.25,                  8229348.15,572617
,ELECTHERM,EQ,       141.05,                  9617946.05,67136
,ELGIEQUIP,EQ,       266.70,                 31021083.60,116228
,ELGIRUBCO,EQ,        18.15,                   110901.60,6042
,EMAMILTD,EQ,       303.40,                 68787977.60,226032
,EMAMIPAP,EQ,        89.70,                  1263334.80,14084
,EMAMIREAL,EQ,        49.30,                  3583029.65,72484
,EMBASSY,RR,       417.58,                 21857694.00,52200
,EMCO,BZ,          .75,                      952.75,1435
,EMKAY,EQ,        67.95,                  3368678.45,48175
,EMMBI,EQ,       113.55,                   832059.60,7325
,EMOFSR1RDP,MF,         8.81,                   250767.84,28464
,EMOFSR1RGG,MF,         8.78,                  1313701.00,149585
,ENDURANCE,EQ,      1031.40,                  8796240.30,8510
,ENERGYDEV,EQ,         6.05,                    56982.60,9279
,ENGINERSIN,EQ,       101.45,                146477934.50,1445972
,ENIL,EQ,       262.90,                  1067593.65,4063
,EON,EQ,        14.75,                   311212.45,21396
,EQUITAS,EQ,       105.20,                537522170.20,5083734
,ERFLNCDI,N4,       886.92,                    97146.10,105
,ERFLNCDI,N6,       869.24,                   320268.56,356
,ERFLNCDI,N5,       839.52,                   178341.00,211
,ERFLNCDI,N2,       978.20,                   539720.15,545
,ERFLNCDI,N3,       853.00,                    51180.00,60
,ERIS,EQ,       499.70,                 80769566.30,160117
,EROSMEDIA,EQ,        15.35,                  3799920.55,248184
,ESABINDIA,EQ,      1304.90,                  2279970.60,1740
,ESCORTS,EQ,       646.85,               1512609493.40,2338949
,ESSARSHPNG,EQ,         6.75,                   208452.95,30518
,ESSELPACK,EQ,       171.10,                 11999882.90,68791
,ESTER,EQ,        34.40,                   931600.25,26796
,EUROCERA,BZ,          .55,                      165.00,300
,EUROMULTI,BE,          .55,                     1726.60,3142
,EUROTEXIND,EQ,        11.00,                    28290.70,2633
,EVEREADY,EQ,        55.75,                  2503049.15,44604
,EVERESTIND,EQ,       279.80,                 79336787.20,273736
,EXCEL,BE,         1.10,                    23338.90,21706
,EXCELINDUS,EQ,       825.00,                 10477145.60,12527
,EXIDEIND,EQ,       185.80,                358510460.85,1925233
,EXPLEOSOL,EQ,       295.00,                  1211857.20,4126
,FACT,EQ,        46.45,                 11896841.00,253155
,FAIRCHEM,EQ,       462.50,                  3438455.45,7395
,FCL,EQ,        27.50,                 13128176.65,454796
,FCONSUMER,EQ,        25.35,                 26917422.80,1051608
,FCSSOFT,EQ,          .20,                    74360.10,350704
,FDC,EQ,       218.55,                  8173182.45,37466
,FEDERALBNK,EQ,        88.80,                708984079.85,7931965
,FEL,EQ,        22.65,                  3422325.45,148887
,FELDVR,EQ,        22.20,                   226548.90,10086
,FIEMIND,EQ,       449.35,                  2354976.85,5256
,FILATEX,EQ,        40.80,                 33501971.95,824531
,FINCABLES,EQ,       406.70,                 83041049.00,202286
,FINEORG,EQ,      1940.95,                 19828637.50,10210
,FINPIPE,EQ,       574.15,                 21817422.40,38110
,FLEXITUFF,BE,         6.95,                    21801.35,3132
,FLFL,EQ,       406.50,                 30419994.50,75532
,FLUOROCHEM,EQ,       595.20,                  5422504.50,9127
,FMGOETZE,EQ,       662.25,                  8545164.40,12902
,FMNL,EQ,        26.50,                   114903.65,4331
,FOCUS,SM,        33.95,                   101850.00,3000
,FORCEMOT,EQ,      1163.15,                128184990.95,109163
,FORTIS,EQ,       137.90,                122161598.40,888491
,FOSECOIND,EQ,      1435.55,                  2227122.50,1552
,FRETAIL,EQ,       351.05,                352529421.80,1007538
,FSC,EQ,       459.05,                 13873433.70,30114
,FSL,EQ,        41.00,                 36893270.50,896494
,GABRIEL,EQ,       125.20,                 30712287.15,242980
,GAEL,EQ,       140.40,                  3733370.20,26436
,GAL,EQ,         2.30,                    64992.55,27905
,GALAXYSURF,EQ,      1486.30,                  5882772.25,3942
,GALLANTT,EQ,        34.50,                   308971.80,8896
,GALLISPAT,EQ,        27.65,                   250028.95,8930
,GAMMNINFRA,BE,          .45,                   323404.65,801151
,GANDHITUBE,EQ,       268.10,                   893876.90,3327
,GANECOS,EQ,       243.30,                  2696116.90,11052
,GANESHHOUC,EQ,        42.95,                 15924644.20,383571
,GANGESSECU,EQ,        42.00,                    14843.10,358
,GANGOTRI,BZ,          .75,                     1628.25,2171
,GARDENSILK,BE,        12.40,                   837366.40,67536
,GARFIBRES,EQ,      1220.70,                 12839171.75,10385
,GATI,EQ,        60.55,                 59376184.50,971384
,GAYAHWS,BE,          .35,                   177584.65,488989
,GAYAPROJ,EQ,        85.80,                 35320396.20,415240
,GDL,EQ,       121.00,                  7752216.15,64140
,GEECEE,EQ,        82.80,                   612090.50,7374
,GEEKAYWIRE,SM,        33.00,                   264000.00,8000
,GENESYS,EQ,        64.10,                  1009525.55,15678
,GENUSPAPER,EQ,         5.20,                   564053.65,107847
,GENUSPOWER,EQ,        27.30,                 11499825.30,420585
,GEOJITFSL,EQ,        28.75,                  4437958.00,153837
,GEPIL,EQ,       704.45,                  5533818.45,7819
,GESHIP,EQ,       315.55,                 65022898.00,203948
,GET&D,EQ,       155.85,                  8434559.60,52969
,GFLLIMITED,EQ,        88.35,                  3380899.05,37741
,GHCL,EQ,       188.30,                 72800783.15,379909
,GICHSGFIN,EQ,       157.60,                 20340883.00,127911
,GILLANDERS,EQ,        28.95,                   172051.10,5940
,GILLETTE,EQ,      6460.15,                 15706966.20,2427
,GINNIFILA,EQ,         8.35,                   165578.05,19888
,GIPCL,EQ,        76.95,                  8205890.40,105312
,GISOLUTION,EQ,         2.40,                     1946.85,839
,GKWLIMITED,EQ,       697.05,                    89176.05,126
,GLAXO,EQ,      1626.90,                 58103482.75,35463
,GLENMARK,EQ,       346.40,                423234643.25,1210675
,GLFL,BE,          .65,                      308.75,475
,GLOBALVECT,EQ,        55.90,                   930715.70,16513
,GLOBOFFS,EQ,         5.35,                    53981.90,10391
,GLOBUSSPR,EQ,       132.05,                 15530710.45,115889
,GMBREW,EQ,       389.45,                 24282409.60,61900
,GMDCLTD,EQ,        65.55,                 14646983.35,222942
,GMMPFAUDLR,EQ,      1904.45,                 36918560.10,19127
,GMRINFRA,EQ,        23.90,                652824212.10,27086866
,GNA,EQ,       267.15,                 13406546.35,49747
,GNFC,EQ,       189.10,                121484843.60,641220
,GOACARBON,EQ,       247.30,                 47500191.60,190159
,GOCLCORP,EQ,       275.20,                  7466411.90,27195
,GODFRYPHLP,EQ,      1327.95,                 72003696.55,54155
,GODREJAGRO,EQ,       548.75,                 84592959.25,152889
,GODREJIND,EQ,       447.10,                 25624473.05,57058
,GODREJPROP,EQ,       973.50,                358864168.50,366135
,GOENKA,BZ,          .30,                    16560.75,64021
,GOKEX,EQ,        78.15,                  6995844.90,89123
,GOKUL,EQ,        13.60,                    56435.10,4115
,GOKULAGRO,EQ,        13.20,                    53309.20,4055
,GOLDBEES,EQ,        34.95,                 42647643.45,1219529
,GOLDENTOBC,EQ,        26.70,                    89430.15,3391
,GOLDIAM,EQ,       151.75,                  6471377.45,41916
,GOLDSHARE,EQ,      3554.25,                  7338805.10,2064
,GOLDSTAR,SM,        25.05,                   300600.00,12000
,GOLDTECH,EQ,         9.45,                  2236694.50,231609
,GOODLUCK,EQ,        55.90,                  2405455.15,42654
,GPIL,EQ,       246.85,                 48333763.25,191739
,GPPL,EQ,        89.75,                 20744601.05,235519
,GPTINFRA,EQ,        38.90,                   286871.75,7489
,GRANULES,EQ,       128.70,                219300205.95,1646576
,GRAPHITE,EQ,       298.30,                741201555.45,2442990
,GRAVITA,EQ,        53.85,                  5359081.50,98077
,GREAVESCOT,EQ,       139.05,                166631088.00,1194266
,GREENLAM,EQ,       954.20,                  1611034.55,1686
,GREENPANEL,EQ,        44.05,                  6825519.85,154754
,GREENPLY,EQ,       164.35,                  5930794.25,35694
,GREENPOWER,BE,         2.20,                   274570.85,124923
,GRINDWELL,EQ,       597.75,                  3048684.50,5099
,GROBTEA,BE,       471.80,                    66622.95,138
,GRPLTD,EQ,       795.00,                  5291190.10,6614
,GRSE,EQ,       200.55,                 45078113.65,223049
,GSCLCEMENT,EQ,        24.10,                  3918332.60,159875
,GSFC,EQ,        78.80,                 62327380.25,785346
,GSKCONS,EQ,      8496.25,                108311992.20,12818
,GSPL,EQ,       236.05,                119915701.75,500890
,GSS,EQ,        38.85,                  1311821.05,34722
,GTL,EQ,         1.45,                   272911.90,186725
,GTLINFRA,EQ,          .40,                   801331.85,2064743
,GTNIND,EQ,         5.90,                   105782.35,17578
,GTNTEX,EQ,         5.80,                     1160.00,200
,GTPL,EQ,        82.60,                175142361.90,2039946
,GUFICBIO,EQ,        61.80,                  2103920.85,33578
,GUJALKALI,EQ,       424.90,                 17121772.85,39773
,GUJAPOLLO,EQ,       137.00,                   306672.95,2244
,GUJGASLTD,EQ,       262.40,                548456145.80,2083758
,GUJRAFFIA,BE,         7.20,                      360.00,50
,GULFOILLUB,EQ,       804.15,                  2246821.05,2784
,GULFPETRO,EQ,        42.45,                   525035.00,12369
,GULPOLY,EQ,        42.30,                   964157.10,23069
,GVKPIL,EQ,         4.05,                  4323042.20,1054467
,HAL,EQ,       736.45,                  7626098.50,10266
,HARITASEAT,EQ,       492.40,                 10775448.55,21950
,HARRMALAYA,EQ,        61.50,                  9616357.20,154691
,HATHWAY,EQ,        20.10,                 32212429.05,1585147
,HATSUN,EQ,       597.80,                 24913800.55,41108
,HAVISHA,BE,          .55,                     8416.70,15141
,HBLPOWER,EQ,        17.20,                  3840683.70,223367
,HCC,EQ,        10.30,                 18310876.80,1756642
,HCG,EQ,       105.35,                  1069116.80,10022
,HCL-INSYS,EQ,         7.10,                  2826379.95,394030
,HDFCMFGETF,EQ,      3579.45,                 11952820.55,3340
,HDFCNIFETF,EQ,      1288.57,                  1279678.86,993
,HDFCSENETF,EQ,      4386.00,                   547964.50,125
,HDIL,BE,         2.70,                  1483769.05,545097
,HEG,EQ,      1064.85,                541876490.20,504425
,HEIDELBERG,EQ,       192.50,                 87880768.40,449063
,HEOF1100RG,MF,         9.73,                   354459.67,36779
,HERCULES,EQ,        98.10,                  2176228.10,21934
,HERITGFOOD,EQ,       362.80,                 14669222.00,39901
,HESTERBIO,EQ,      1433.05,                  7232092.20,5007
,HEXATRADEX,BE,         9.80,                  2557552.00,261016
,HEXAWARE,EQ,       328.45,                137849143.90,416224
,HFCL,EQ,        17.60,                 43715325.40,2454042
,HGINFRA,EQ,       264.10,                  7524087.45,28504
,HGS,EQ,       602.20,                   607466.95,1010
,HHOF1140RG,MF,         8.75,                    21825.00,2500
,HIKAL,EQ,       117.85,                 77609512.90,642765
,HIL,EQ,      1350.95,                  9398224.70,6912
,HILTON,BE,        10.50,                    57937.55,5591
,HIMATSEIDE,EQ,       127.40,                 22558004.65,174971
,HINDCOMPOS,EQ,       176.75,                   512352.25,2882
,HINDCOPPER,EQ,        46.35,                 75296570.75,1603171
,HINDMOTORS,EQ,         5.65,                   309791.15,54574
,HINDNATGLS,BE,        31.00,                    17374.00,560
,HINDOILEXP,EQ,       100.90,                 45737830.90,452424
,HIRECT,EQ,       246.55,                 29835364.45,120819
,HISARMETAL,EQ,        63.85,                   253627.75,3961
,HITECH,EQ,       164.10,                  1393467.50,8410
,HITECHCORP,EQ,        87.80,                   205576.90,2383
,HITECHGEAR,EQ,       191.35,                  6265121.50,33461
,HLVLTD,EQ,         5.85,                   889277.00,151337
,HMT,BZ,        13.60,                    49407.80,3572
,HMVL,EQ,        71.30,                  1472589.60,20723
,HNDFDS,EQ,       668.95,                  1956362.40,2914
,HNGSNGBEES,EQ,       354.34,                    40432.54,112
,HONAUT,EQ,     27306.30,                 47119130.90,1726
,HONDAPOWER,EQ,      1212.65,                  3064876.95,2506
,HOVS,EQ,        50.00,                   248287.50,4987
,HPL,EQ,        43.50,                  1471500.35,33867
,HSCL,EQ,        67.35,                121522268.35,1771448
,HSIL,EQ,        59.95,                 52186307.70,891847
,HTMEDIA,EQ,        16.05,                  1462359.60,90416
,HUBTOWN,BE,        13.95,                   135627.70,9654
,HUDCO,EQ,        39.85,                134717693.45,3368506
,HUDCO,N2,      1222.11,                  1616113.88,1325
,HUDCO,N3,      1116.99,                  1209338.40,1083
,HUDCO,ND,      1241.00,                    62050.00,50
,HUDCO,NE,      1339.98,                   454311.00,339
,HUDCO,N8,      1225.00,                     4879.99,4
,HUDCO,N4,      1105.01,                    33300.20,30
,IBMFNIFTY,EQ,       119.40,                    37404.49,311
,IBREALEST,EQ,        87.90,                466633675.35,5275353
,IBUCCREDIT,N9,       736.00,                     7360.00,10
,IBUCCREDIT,NB,       809.98,                   138507.00,171
,IBUCCREDIT,N4,       979.00,                     6853.00,7
