,18-Feb-2020
The Nifty witnessed an intraday movement of about 122.7 points.The closing index was 0.44 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 38178.69
, Traded Quantity (in Lakhs), 23366.72
, Number of Trades, 12692226
, Total Market Capitalisation (Rs. Crores), 15524810.82

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12045.80,     12028.25,     12030.75,     11908.05,     11992.50,-53.3
,NIFTY50 EQL Wgt,     12149.65,     12131.85,     12131.85,     11963.10,     12070.10,-79.55
,NIFTY100 EQL Wgt,     13129.25,     13102.50,     13102.50,     12916.00,     13042.05,-87.2
,NIFTY100 LowVol30,      8881.40,      8873.00,      8885.35,      8791.00,      8867.55,-13.85
,NIFTY Alpha 50,     14133.00,     14137.65,     14144.00,     13944.50,     14100.30,-32.7
,NIFTY MIDCAP 150,      6630.65,      6622.15,      6623.25,      6529.60,      6592.60,-38.05
,NIFTY SMLCAP 50,      2913.50,      2910.85,      2912.60,      2864.40,      2902.70,-10.8
,NIFTY SMLCAP 250,      5139.90,      5135.15,      5138.20,      5049.70,      5113.80,-26.1
,NIFTY MIDSML 400,      6097.20,      6090.05,      6091.65,      6000.95,      6063.50,-33.7
,NIFTY200 QUALTY30,      9939.30,      9933.65,      9943.65,      9845.70,      9925.45,-13.85
,Nifty IT,     16647.70,     16586.90,     16773.20,     16526.40,     16748.75,101.05
,Nifty Next 50,     28169.60,     28116.45,     28116.45,     27750.75,     28060.35,-109.25
,Nifty Bank,     30680.70,     30661.50,     30692.75,     30252.45,     30562.50,-118.2
,NIFTY MIDCAP 100,     17824.90,     17794.75,     17799.20,     17560.75,     17725.60,-99.3
,Nifty 500,      9891.00,      9876.70,      9877.60,      9768.45,      9845.55,-45.45
,Nifty 100,     12152.00,     12133.60,     12134.45,     12009.55,     12098.90,-53.1
,Nifty Midcap 50,      4847.50,      4836.00,      4836.60,      4762.20,      4823.25,-24.25
,Nifty Realty,       305.70,       304.60,       305.35,       300.35,       302.85,-2.85
,Nifty Infra,      3247.55,      3242.20,      3242.20,      3194.10,      3229.70,-17.85
,Nifty Energy,     14816.45,     14782.45,     14826.60,     14568.60,     14789.85,-26.6
,Nifty FMCG,     30481.05,     30463.00,     30471.35,     30076.65,     30360.60,-120.45
,Nifty MNC,     14057.90,     14055.30,     14057.55,     13876.45,     13995.30,-62.6
,Nifty Pharma,      8204.85,      8190.85,      8213.00,      8068.20,      8198.30,-6.55
,Nifty PSE,      2918.70,      2906.75,      2934.40,      2855.05,      2919.35,.65
,Nifty PSU Bank,      2145.65,      2145.50,      2145.85,      2074.55,      2128.20,-17.45
,Nifty Serv Sector,     17387.45,     17360.00,     17367.80,     17201.25,     17330.15,-57.3
,India VIX,14.4150,14.4150,14.8200,11.3750,14.5100,0.0950
,Nifty Auto,      7770.50,      7758.00,      7758.00,      7620.50,      7692.30,-78.2
,Nifty Metal,      2586.70,      2572.40,      2573.30,      2514.00,      2556.05,-30.65
,Nifty Media,      1812.25,      1840.20,      1851.15,      1820.55,      1845.90,33.65
,NIFTY SMLCAP 100,      6081.00,      6076.85,      6080.55,      5972.35,      6059.70,-21.3
,Nifty 200,      6230.40,      6220.80,      6221.35,      6155.90,      6202.30,-28.1
,Nifty Div Opps 50,      2482.55,      2475.15,      2482.85,      2448.20,      2478.05,-4.5
,Nifty Commodities,      3300.15,      3291.95,      3292.55,      3229.35,      3278.55,-21.6
,Nifty Consumption,      5132.30,      5127.75,      5127.75,      5057.80,      5101.55,-30.75
,Nifty Fin Service,     14370.25,     14356.30,     14367.35,     14214.05,     14315.70,-54.55
,Nifty50 Div Point,       123.38,       123.38,       123.38,       123.38,       123.38,0
,Nifty100 Liq 15,      3608.90,      3607.35,      3607.65,      3532.50,      3577.75,-31.15
,Nifty CPSE,      1611.40,      1602.45,      1626.75,      1564.10,      1611.60,.2
,Nifty GrowSect 15,      6241.15,      6234.75,      6236.10,      6154.45,      6197.85,-43.3
,Nifty50 PR 2x Lev,      5131.75,      5116.10,      5116.65,      5013.90,      5085.65,-46.1
,Nifty50 PR 1x Inv,       389.90,       390.50,       394.40,       390.50,       391.65,1.75
,Nifty50 TR 2x Lev,      6677.00,      6656.65,      6657.35,      6523.65,      6617.00,-60
,Nifty50 TR 1x Inv,       341.90,       342.40,       345.85,       342.40,       343.45,1.55
,Nifty50 Value 20,      5492.20,      5479.95,      5511.30,      5437.65,      5500.00,7.8
,Nifty Mid Liq 15,      4179.65,      4171.85,      4178.85,      4106.45,      4169.10,-10.55
,Nifty Pvt Bank,     16808.85,     16790.40,     16807.85,     16538.05,     16689.40,-119.45
,NIFTY100 Qualty30,      2723.80,      2721.55,      2721.55,      2693.90,      2715.55,-8.25
,Nifty GS 8 13Yr,      2073.45,      2073.83,      2074.78,      2071.68,      2073.14,-.31
,Nifty GS 10Yr,      1905.06,      1905.39,      1906.41,      1902.61,      1905.62,.56
,Nifty GS 10Yr Cln,       954.95,       954.95,       955.47,       953.52,       955.07,.12
,Nifty GS 4 8Yr,      2202.65,      2203.06,      2203.58,      2200.58,      2202.99,.34
,Nifty GS 11 15Yr,      2234.36,      2234.79,      2235.21,      2231.93,      2233.76,-.6
,Nifty GS 15YrPlus,      2408.84,      2409.30,      2411.72,      2409.30,      2411.72,2.88
,Nifty GS Compsite,      2111.14,      2111.53,      2111.85,      2109.37,      2111.26,.12

,ADVANCES,631
,DECLINES,1236
,UNCHANGED,113

,Total securities that have hit their price bands today,333

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,MUTHOOTFIN,EQ,       873.90,       869.30,-0.53,1690.48
,CANFINHOME,EQ,       509.85,                242464572.90,475940
,CANTABIL,EQ,       346.20,                 26102502.50,76114
,CAPACITE,EQ,       177.00,                 40630329.05,228526
,CAPLIPOINT,EQ,       344.55,                 39999932.75,117975
,CAPTRUST,EQ,       110.25,                   532132.50,4639
,CARBORUNIV,EQ,       340.15,                 11347010.50,33738
,CAREERP,EQ,       128.85,                  6059378.00,47762
,CARERATING,EQ,       488.45,                150112549.80,304671
,CASTEXTECH,BE,          .30,                     8352.30,25587
,CASTROLIND,EQ,       155.50,                256871135.15,1664696
,CCHHL,BE,         2.75,                    76169.20,27023
,CCL,EQ,       244.90,                 69062325.60,287572
,CDSL,EQ,       274.65,                165615752.55,609375
,CEATLTD,EQ,      1048.45,                181333902.35,175461
,CEBBCO,EQ,        13.30,                  2428980.70,185773
,CELEBRITY,EQ,         4.85,                    63908.40,12742
,CELESTIAL,BE,         1.90,                     7967.70,4193
,CENTENKA,EQ,       172.55,                  7181957.40,42434
,CENTEXT,EQ,         2.55,                   188099.35,76340
,CENTRALBK,EQ,        16.50,                  6168225.95,374658
,CENTRUM,EQ,        19.55,                  2716289.20,141762
,CENTUM,EQ,       366.70,                   333844.30,911
,CENTURYPLY,EQ,       152.80,                 27091733.70,177554
,CENTURYTEX,EQ,       583.40,                393813248.80,683231
,CERA,EQ,      2384.20,                 14351239.95,5979
,CEREBRAINT,BE,        36.10,                 14058131.95,389943
,CESC,EQ,       685.55,                246872546.95,362902
,CESCVENT,EQ,       296.55,                  5814854.40,19675
,CGCL,EQ,       213.80,                 69776597.70,326854
,CGPOWER,EQ,         8.35,                  3173393.50,376357
,CHALET,EQ,       351.30,                  1476980.90,4236
,CHAMBLFERT,EQ,       154.25,                 63958685.50,413790
,CHEMBOND,EQ,       204.90,                  1372046.95,6783
,CHEMFAB,EQ,       166.50,                  1420071.35,8677
,CHENNPETRO,EQ,       114.85,                 21440820.85,188119
,CHOLAFIN,EQ,       327.90,                271870293.75,833069
,CHOLAHLDNG,EQ,       540.65,                 49196186.80,93604
,CHROMATIC,EQ,          .55,                      610.50,1110
,CIGNITITEC,EQ,       276.65,                  3311552.00,11857
,CIMMCO,EQ,        19.40,                   294152.80,15342
,CINELINE,EQ,        36.20,                   943343.00,25814
,CINEVISTA,EQ,         6.20,                   163896.15,26341
,CKFSL,EQ,          .35,                    35320.40,104612
,CKPLEISURE,SM,         5.30,                    42400.00,8000
,CLEDUCATE,EQ,        68.55,                   253000.50,3719
,CLNINDIA,EQ,       357.50,                 27758047.25,77322
,CMICABLES,EQ,        34.75,                   841464.20,24500
,CNOVAPETRO,BE,         7.45,                    16814.65,2257
,COCHINSHIP,EQ,       340.60,                109399021.50,320689
,COMPINFO,EQ,        15.05,                   969284.35,64804
,COMPUSOFT,EQ,         5.05,                   609651.90,115723
,CONFIPET,EQ,        25.40,                  1450667.00,57549
,CONSOFINVT,EQ,        34.10,                    34112.65,998
,CONTI,SM,        45.90,                   305969.40,6666
,CONTROLPR,EQ,       278.30,                  4233040.00,15503
,CORALFINAC,EQ,        14.70,                  1086612.40,74888
,CORDSCABLE,EQ,        44.80,                   178001.65,3972
,COROMANDEL,EQ,       623.75,                111016660.80,179790
,CORPBANK,EQ,        20.75,                 11031466.60,531389
,COSMOFILMS,EQ,       320.70,                 30020698.10,93149
,COUNCODOS,EQ,         1.60,                     2091.20,1307
,COX&KINGS,BZ,          .85,                   333642.15,392615
,CPSEETF,EQ,        19.57,                165637834.22,8549558
,CREATIVE,BE,       113.50,                   367331.70,3275
,CREDITACC,EQ,       887.00,                265938392.50,305238
,CREST,EQ,        99.05,                   203014.20,2037
,CRISIL,EQ,      1585.50,                 64037679.30,40921
,CROMPTON,EQ,       286.20,                335226573.80,1157302
,CSBBANK,EQ,       161.95,                 35693519.85,220263
,CTE,EQ,        21.95,                   161527.75,7457
,CUB,EQ,       220.60,                219963342.55,997111
,CUBEXTUB,EQ,        11.10,                    51576.10,4590
,CUMMINSIND,EQ,       530.40,                245225244.65,464714
,CUPID,EQ,       220.75,                 13723437.50,61963
,CURATECH,BE,         1.70,                        1.70,1
,CYBERTECH,EQ,        44.95,                   645592.85,14240
,CYIENT,EQ,       445.90,                 45126383.85,101852
,DAAWAT,EQ,        27.25,                 16656612.30,609168
,DALBHARAT,EQ,       840.10,                 65060220.05,77193
,DALMIASUG,EQ,       108.50,                 15174392.00,138828
,DAMODARIND,EQ,        26.20,                    87590.35,3294
,DATAMATICS,EQ,        66.15,                  1162926.65,17474
,DBCORP,EQ,       125.30,                  2527186.90,20288
,DBL,EQ,       352.80,                 63913170.85,182589
,DBREALTY,BE,         8.55,                   533974.00,60970
,DBSTOCKBRO,BE,         8.55,                      855.00,100
,DCAL,EQ,        95.20,                131940811.90,1403789
,DCBBANK,EQ,       171.25,                 80207849.70,473634
,DCI,SM,        45.20,                   271200.00,6000
,DCM,EQ,        20.55,                   251710.35,12569
,DCMNVL,EQ,        30.80,                   226170.25,7428
,DCMSHRIRAM,EQ,       349.50,                 26393237.80,76215
,DCW,EQ,        13.80,                  2739327.55,199151
,DECCANCE,EQ,       261.50,                   973337.80,3694
,DEEPAKFERT,EQ,        95.90,                 17079503.90,178972
,DEEPAKNTR,EQ,       482.70,                675263476.00,1436290
,DEEPIND,EQ,        93.00,                  1003035.85,10788
,DELTACORP,EQ,       149.90,                211637372.80,1412806
,DELTAMAGNT,EQ,        32.65,                   140817.40,4573
,DEN,EQ,        59.55,                 33652832.50,570479
,DENORA,EQ,       210.90,                  1493204.20,7125
,DEVIT,SM,        89.50,                  1067625.00,12000
,DFMFOODS,EQ,       290.35,                 83826071.30,294621
,DGCONTENT,BE,         4.75,                    17868.95,3615
,DHAMPURSUG,EQ,       188.60,                 67862418.35,362848
,DHANBANK,EQ,        13.25,                  3101858.35,233660
,DHANUKA,EQ,       517.35,                 12704634.25,24687
,DHARSUGAR,EQ,         6.85,                   158057.45,23715
,DHFL,EQ,        10.25,                 20799373.25,2038385
,DHFL,NA,       208.81,                    22970.00,110
,DHFL,Y1,       200.00,                    28000.00,140
,DHFL,NN,       235.00,                     7050.00,30
,DHFL,NS,       215.30,                    30490.10,140
,DHFL,NC,       235.00,                    47000.00,200
,DHFL,N6,       225.00,                   203257.40,889
,DHFL,NP,       238.62,                 10061858.30,42854
,DHFL,NX,       221.33,                    25055.48,117
,DHFL,NQ,       228.42,                    93881.68,402
,DHFL,NY,       228.20,                   154597.28,718
,DHUNINV,EQ,       223.00,                   325611.05,1449
,DIAMONDYD,EQ,       751.30,                   475746.30,636
,DIAPOWER,BZ,          .45,                        4.05,9
,DICIND,EQ,       374.30,                   838059.20,2273
,DIGISPICE,EQ,         4.90,                     6899.75,1410
,DIGJAMLTD,BZ,         1.00,                    42080.30,43777
,DISHTV,EQ,        10.95,                 72767821.55,6640571
,DIXON,EQ,      4503.55,                273147636.60,60633
,DLINKINDIA,EQ,       101.45,                  6682564.65,66217
,DNAMEDIA,BE,          .40,                     3212.30,8857
,DOLAT,EQ,        57.80,                  2943284.85,51213
,DOLLAR,EQ,       150.45,                  1019881.90,6866
,DONEAR,EQ,        29.90,                   840014.40,28011
,DPABHUSHAN,SM,        68.10,                  1352600.00,20000
,DPSCLTD,EQ,         6.00,                   141674.85,23229
,DPWIRES,EQ,        83.50,                   178680.65,2151
,DQE,EQ,          .85,                   147536.20,173572
,DREDGECORP,EQ,       328.65,                 40499873.85,122870
,DSML,SM,         6.60,                    39600.00,6000
,DSSL,EQ,        24.25,                   236398.95,9728
,DTIL,EQ,       164.95,                   141610.80,853
,DUCON,BE,         5.85,                   123654.60,21116
,DVL,EQ,        63.35,                   481531.85,7525
,DWARKESH,EQ,        35.00,                 28184646.25,805939
,DYNAMATECH,EQ,       869.45,                  5237403.85,5922
,DYNPRO,EQ,       155.80,                  3462988.15,23002
,E2E,SM,        18.35,                    73400.00,4000
,EASTSILK,BE,          .80,                     2237.60,2797
,EASUNREYRL,BZ,         2.30,                      916.00,420
,EBBETF0423,EQ,      1020.00,                 39247353.22,38478
,EBBETF0430,EQ,      1035.08,                 31080082.34,30046
,ECLERX,EQ,       602.60,                 16542372.70,27166
,ECLFINANCE,NQ,       990.00,                     9900.00,10
,ECLFINANCE,N7,      1958.93,                  1350635.75,690
,ECLFINANCE,NR,       962.90,                 13872340.14,14425
,ECLFINANCE,NS,       915.00,                     2745.00,3
,ECLFINANCE,NJ,       865.29,                   108788.14,126
,ECLFINANCE,NF,       963.00,                   157939.45,164
,ECLFINANCE,NH,      1025.00,                   102500.00,100
,ECLFINANCE,NO,       935.00,                   219785.00,235
,ECLFINANCE,NP,       910.62,                  2273073.82,2629
,ECLFINANCE,NI,       958.90,                   121790.50,134
,ECLFINANCE,N5,       998.98,                  1950573.30,1954
,ECLFINANCE,NG,       908.09,                   679951.50,751
,ECLFINANCE,NE,      1120.00,                    22858.07,22
,ECLFINANCE,NM,       968.85,                   455535.50,475
,EDELWEISS,EQ,        89.15,                165636182.45,1883498
,EDL,BZ,         3.50,                       53.50,15
,EDUCOMP,BZ,         1.05,                     9657.20,9544
,EHFLNCD,N6,       899.42,                   191412.48,213
,EHFLNCD,N5,       873.00,                     7867.00,9
,EIDPARRY,EQ,       205.45,                 82821325.85,408696
,EIFFL,SM,       113.50,                   714520.00,6400
,EIHAHOTELS,EQ,       288.20,                   560840.05,1939
,EIHOTEL,EQ,       135.05,                  7795086.25,57583
,EIMCOELECO,EQ,       310.00,                   150535.00,487
,EKC,EQ,        24.90,                  2271250.80,91951
,ELECON,EQ,        32.50,                  1559691.70,49312
,ELECTCAST,EQ,        15.00,                  9978132.55,665006
,ELECTHERM,EQ,       138.30,                  5971734.65,43146
,ELGIEQUIP,EQ,       225.00,                  3704808.60,16474
,ELGIRUBCO,EQ,        17.85,                   396785.20,22368
,EMAMILTD,EQ,       274.05,                260857623.70,957214
,EMAMIPAP,EQ,        89.35,                  1727131.60,19297
,EMAMIREAL,BE,        49.65,                   201479.70,4058
,EMBASSY,RR,       439.41,                 53151448.00,120400
,EMCO,BZ,          .65,                     2567.40,4205
,EMKAY,EQ,        58.05,                   451695.15,7755
,EMMBI,EQ,        99.05,                   985985.10,9957
,EMOFSR1RDP,MF,         9.42,                    52256.54,5537
,EMOFSR1RGG,MF,         9.48,                   236837.00,25200
,ENDURANCE,EQ,      1048.80,                 19680402.45,18977
,ENERGYDEV,EQ,         5.25,                    62597.05,12026
,ENGINERSIN,EQ,        78.85,                129369544.80,1630331
,ENIL,EQ,       220.35,                  7799778.45,34892
,EON,EQ,        12.45,                    47714.10,3899
,EQ30,EQ,       342.80,                    29394.44,86
,EQUITAS,EQ,       106.25,                194258214.35,1831999
,ERFLNCDI,N4,      1049.00,                    52035.00,55
,ERFLNCDI,N2,      1035.35,                    67298.00,65
,ERFLNCDI,N5,       835.00,                    62635.20,75
,ERFLNCDI,N6,       915.80,                    22895.00,25
,ERFLNCDI,N1,       975.00,                      975.00,1
,ERIS,EQ,       445.80,                 39178676.85,89062
,EROSMEDIA,EQ,        13.55,                  2449368.15,178965
,ESABINDIA,EQ,      1606.00,                 10177786.20,6271
,ESCORTS,EQ,       888.65,               1473198192.10,1671898
,ESSARSHPNG,EQ,         6.55,                     8444.40,1286
,ESSELPACK,EQ,       180.75,                 46382711.40,253676
,ESTER,EQ,        37.90,                  2486083.60,65513
,EUROCERA,BZ,          .45,                     2420.00,4600
,EUROMULTI,BE,          .45,                      405.00,900
,EUROTEXIND,EQ,         7.55,                    13406.50,1636
,EVEREADY,EQ,        68.05,                 22087770.80,327467
,EVERESTIND,EQ,       230.50,                 17924386.45,78062
,EXCEL,BE,         1.10,                    36902.75,32698
,EXCELINDUS,EQ,       739.30,                  9913664.65,13386
,EXIDEIND,EQ,       177.55,                200755451.50,1142860
,EXPLEOSOL,EQ,       293.50,                   581901.55,1967
,FACT,EQ,        35.30,                  4176026.00,118401
,FAIRCHEM,EQ,       616.85,                 90014676.05,144262
,FCL,EQ,        24.95,                  5318822.05,212493
,FCONSUMER,EQ,        21.25,                 14897693.60,700018
,FCSSOFT,EQ,          .20,                    85388.30,439793
,FDC,EQ,       238.85,                 17556596.75,72662
,FEDERALBNK,EQ,        81.85,                995869616.75,12149745
,FEL,EQ,        22.10,                  2467949.50,111027
,FELDVR,EQ,        21.60,                    58552.20,2667
,FIEMIND,EQ,       471.55,                  3821452.15,8120
,FILATEX,EQ,        40.00,                 10569634.15,266199
,FINCABLES,EQ,       364.05,                 79925441.60,219835
,FINEORG,EQ,      2184.65,                102207907.00,46875
,FINPIPE,EQ,       549.05,                 23885784.90,43533
,FLEXITUFF,BE,         6.65,                    11812.85,1734
,FLFL,EQ,       390.40,                 14157533.30,35913
,FLUOROCHEM,EQ,       548.15,                  9724634.45,17936
,FMGOETZE,EQ,       557.00,                   347164.40,622
,FMNL,EQ,        24.15,                   260863.25,10667
,FORCEMOT,EQ,      1251.60,                 53132258.50,42435
,FORTIS,EQ,       151.80,                137655616.10,903732
,FOSECOIND,EQ,      1326.70,                  1037679.70,778
,FOURTHDIM,SM,         6.60,                     6600.00,1000
,FRETAIL,EQ,       363.65,                410305695.55,1114058
,FSC,EQ,       441.05,                 22781043.45,51730
,FSL,EQ,        44.85,                135424425.20,3066845
,GABRIEL,EQ,       105.10,                  8723386.55,81975
,GAEL,EQ,       147.35,                  2516654.00,17190
,GAL,EQ,         1.90,                     7896.50,4133
,GALAXYSURF,EQ,      1623.90,                 73718987.80,47334
,GALLANTT,EQ,        27.60,                   125889.05,4571
,GALLISPAT,EQ,        22.20,                   409980.40,18407
,GAMMNINFRA,BE,          .30,                    85043.85,280615
,GANDHITUBE,EQ,       235.55,                   843888.75,3684
,GANECOS,EQ,       366.65,                 30184764.30,82942
,GANESHHOUC,BE,        31.20,                   727641.35,23341
,GANGESSECU,EQ,        35.50,                    36237.30,1012
,GANGOTRI,BZ,          .65,                      111.00,170
,GARDENSILK,BE,         8.80,                   223757.60,25427
,GARFIBRES,EQ,      1505.90,                  5543080.80,3721
,GATI,EQ,        66.35,                 15866014.55,239389
,GAYAHWS,BE,          .30,                   211606.00,841140
,GAYAPROJ,EQ,        28.00,                  4112332.00,146869
,GBGLOBAL,BE,         5.90,                     2849.70,483
,GDL,EQ,       126.85,                 10131066.95,81285
,GEECEE,EQ,        80.50,                   211356.60,2673
,GEEKAYWIRE,SM,        39.50,                   158000.00,4000
,GENESYS,EQ,        53.40,                   354651.30,6647
,GENUSPAPER,EQ,         5.15,                   212286.70,41968
,GENUSPOWER,EQ,        26.00,                  2678798.75,103106
,GEOJITFSL,EQ,        26.30,                  4028634.30,153545
,GEPIL,EQ,       766.20,                  8312651.35,10775
,GESHIP,EQ,       274.00,                 18531451.65,67745
,GET&D,EQ,       141.30,                160055177.00,1115022
,GFLLIMITED,EQ,       153.05,                 27262844.70,183587
,GHCL,EQ,       171.85,                 67946910.80,394414
,GICHSGFIN,EQ,       117.20,                 18765227.55,159209
,GILLANDERS,EQ,        27.70,                    13687.50,507
,GILLETTE,EQ,      5917.35,                113471816.70,19136
,GINNIFILA,EQ,         7.95,                   102538.05,12918
,GIPCL,EQ,        69.15,                  7154875.00,103480
,GKWLIMITED,EQ,       657.25,                    27497.95,42
,GLAXO,EQ,      1344.90,                140585026.95,105761
,GLENMARK,EQ,       311.95,                800396525.90,2593163
,GLFL,EQ,          .50,                         .50,1
,GLOBALVECT,EQ,        51.75,                   271937.90,5212
,GLOBOFFS,EQ,         4.50,                    14555.15,3242
,GLOBUSSPR,EQ,       143.15,                 22209652.85,156678
,GMBREW,EQ,       445.50,                 17603337.45,39952
,GMDCLTD,EQ,        57.05,                  6618328.50,117505
,GMMPFAUDLR,EQ,      3256.45,                 71751813.30,22092
,GMRINFRA,EQ,        22.55,                160469430.65,7161469
,GNA,EQ,       235.60,                 12471171.20,52399
,GNFC,EQ,       173.20,                 69777478.10,404330
,GOACARBON,BE,       231.40,                  3583487.50,15620
,GOCLCORP,EQ,       273.70,                  1406335.95,5120
,GODFRYPHLP,EQ,      1301.85,                 78339823.95,60016
,GODREJAGRO,EQ,       529.90,                 90536440.45,170633
,GODREJIND,EQ,       417.55,                 82223933.80,199603
,GODREJPROP,EQ,      1113.00,                 88466191.40,79664
,GOENKA,BZ,          .30,                     5776.20,23004
,GOKEX,EQ,        61.70,                  2854004.95,45841
,GOKUL,EQ,        10.30,                    66100.45,6518
,GOKULAGRO,EQ,        13.35,                   201212.50,15038
,GOLDBEES,EQ,        36.14,                 31205901.53,864267
,GOLDENTOBC,EQ,        25.05,                   104338.50,4115
,GOLDIAM,EQ,       152.25,                  6215014.15,41048
,GOLDSHARE,EQ,      3628.80,                  1993804.05,550
,GOLDSTAR,SM,        24.85,                   296100.00,12000
,GOLDTECH,EQ,         8.45,                   140928.90,17067
,GOODLUCK,EQ,        46.20,                   585814.95,12733
,GPIL,EQ,       205.80,                  9444825.05,47027
,GPPL,EQ,        78.10,                 12689282.70,161843
,GPTINFRA,EQ,        34.15,                    53533.55,1597
,GRANULES,EQ,       179.00,                329130710.90,1864779
,GRAPHITE,EQ,       263.55,                225572223.35,859605
,GRAVITA,EQ,        65.70,                  9926219.20,151150
,GREAVESCOT,EQ,       142.70,                 57773215.20,404417
,GREENLAM,EQ,       983.50,                  5175361.25,5241
,GREENPANEL,EQ,        54.15,                  7569596.75,137912
,GREENPLY,EQ,       135.55,                  3055839.40,22573
,GREENPOWER,BE,         2.00,                   111199.90,56012
,GRINDWELL,EQ,       622.70,                 15163442.60,24356
,GROBTEA,BE,       369.70,                    57100.40,154
,GRPLTD,EQ,       784.40,                   122457.25,160
,GRSE,EQ,       172.05,                 52243270.95,301732
,GSCLCEMENT,EQ,        23.20,                   856518.55,36771
,GSFC,EQ,        69.30,                 24886284.95,361317
,GSKCONS,EQ,      9623.10,                 86601785.65,9006
,GSPL,EQ,       233.35,                226959406.20,944499
,GSS,EQ,        39.50,                   491419.90,12318
,GTL,EQ,         1.55,                    88842.20,56113
,GTLINFRA,EQ,          .35,                  1759328.50,4975752
,GTNTEX,EQ,         6.90,                      197.90,29
,GTPL,EQ,        71.10,                 22188127.05,303360
,GUFICBIO,EQ,        67.50,                  2976224.80,44957
,GUJALKALI,EQ,       360.65,                 14997346.75,41544
,GUJAPOLLO,EQ,       118.80,                   262464.75,2216
,GUJGASLTD,EQ,       286.25,                369278583.55,1294394
,GUJRAFFIA,BE,        10.50,                    56588.00,5606
,GULFOILLUB,EQ,       743.75,                  2330208.10,3113
,GULFPETRO,EQ,        50.95,                  8036343.90,154309
,GULPOLY,EQ,        42.60,                   180478.60,4186
,GVKPIL,EQ,         4.00,                  3249385.45,815376
,HAL,EQ,       704.85,                 21924503.90,30844
,HARITASEAT,EQ,       485.30,                  1704263.55,3537
,HARRMALAYA,EQ,        62.00,                  4056933.55,65545
,HATHWAY,EQ,        23.10,                 60353387.05,2643615
,HATSUN,EQ,       615.95,                  8996571.75,14567
,HAVISHA,BE,          .65,                       12.35,19
,HBLPOWER,EQ,        16.25,                  1567999.85,95441
,HCC,EQ,         8.95,                 21808438.85,2432417
,HCG,EQ,       113.95,                  1400789.35,12160
,HCL-INSYS,EQ,         6.05,                  2144751.55,355594
,HDFCMFGETF,EQ,      3695.05,                  9524547.05,2577
,HDFCNIFETF,EQ,      1261.92,                  1775638.62,1410
,HDFCSENETF,EQ,      4315.00,                  1125644.25,262
,HDIL,BE,         2.20,                   474559.80,215709
,HEG,EQ,       999.80,                283250050.70,286337
,HEIDELBERG,EQ,       199.00,                 61613659.20,310038
,HEOF1100RG,MF,         9.30,                    10230.00,1100
,HEOF1126RG,MF,         9.31,                   718783.62,76628
,HERCULES,EQ,        88.05,                   949559.20,10805
,HERITGFOOD,EQ,       332.60,                  5760024.40,17110
,HESTERBIO,EQ,      1498.55,                  5224071.55,3452
,HEXATRADEX,BE,        10.95,                   101182.85,9123
,HEXAWARE,EQ,       386.95,                126274464.45,334815
,HFCL,EQ,        16.90,                 17551772.75,1037202
,HGINFRA,EQ,       240.00,                 13992699.60,57427
,HGS,EQ,       888.40,                 16390753.60,18225
,HHOF1140RG,MF,         8.52,                    73313.68,8648
,HIKAL,EQ,       121.05,                 21628833.35,181440
,HIL,EQ,      1117.45,                 14774931.55,13193
,HILTON,BE,        10.25,                     2200.45,207
,HIMATSEIDE,EQ,        99.60,                 11068931.65,111390
,HINDCOMPOS,EQ,       184.85,                   966254.45,5205
,HINDCON,SM,        12.00,                    48000.00,4000
,HINDCOPPER,EQ,        35.10,                 28757059.95,822581
,HINDMOTORS,EQ,         5.15,                   535185.30,105717
,HINDNATGLS,BE,        35.50,                    35866.00,1010
,HINDOILEXP,EQ,        90.40,                 10143629.65,111335
,HINDSYNTEX,BE,         1.55,                      206.15,133
,HIRECT,EQ,       171.20,                  6524991.70,38180
,HISARMETAL,EQ,        59.80,                   401770.95,6649
,HITECH,EQ,       176.45,                  7229930.00,41753
,HITECHCORP,EQ,        76.50,                    37279.25,483
,HITECHGEAR,EQ,       161.20,                   415501.60,2606
,HLVLTD,EQ,         4.50,                  1576012.65,344928
,HMT,BZ,        11.40,                    10302.95,901
,HMVL,EQ,        71.55,                   624178.55,8773
,HNDFDS,EQ,       728.40,                  7437312.30,10215
,HNGSNGBEES,EQ,       348.91,                   223495.44,640
,HONAUT,EQ,     35579.55,                 64758305.60,1816
,HONDAPOWER,EQ,      1204.85,                  4904249.25,4008
,HOVS,EQ,        39.75,                   476807.80,12693
,HPIL,SM,        41.00,                   492000.00,12000
,HPL,EQ,        36.70,                  1132314.65,30894
,HSCL,EQ,        51.20,                 41942667.50,829778
,HSIL,EQ,        56.10,                 25349943.65,449823
,HTMEDIA,EQ,        14.10,                  4377748.90,303682
,HUBTOWN,BE,        12.00,                   161929.30,13527
,HUDCO,EQ,        33.80,                 26332345.80,795745
,HUDCO,N8,      1165.91,                    77012.70,66
,HUDCO,N2,      1152.50,                   646395.30,560
,HUDCO,N3,      1052.05,                  1297005.40,1231
,HUDCO,NE,      1330.00,                   554434.20,417
,IBMFNIFTY,EQ,       120.55,                    25585.13,215
