,08-Jan-2020
The Nifty witnessed an intraday movement of about 115.35 points.The closing index was 0.23 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 32532.02
, Traded Quantity (in Lakhs), 17809.03
, Number of Trades, 10664175
, Total Market Capitalisation (Rs. Crores), 15364141.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12052.95,     11939.10,     12044.95,     11929.60,     12025.35,-27.6
,NIFTY50 EQL Wgt,     12276.85,     12161.40,     12263.30,     12150.15,     12239.75,-37.1
,NIFTY100 EQL Wgt,     13253.55,     13103.05,     13244.60,     13094.10,     13234.15,-19.4
,NIFTY100 LowVol30,      8870.80,      8803.05,      8859.65,      8790.35,      8848.05,-22.75
,NIFTY Alpha 50,     13313.00,     13215.55,     13401.85,     13215.45,     13389.80,76.8
,NIFTY MIDCAP 150,      6303.85,      6248.45,      6319.70,      6229.75,      6315.40,11.55
,NIFTY SMLCAP 50,      2848.15,      2813.75,      2849.05,      2804.60,      2845.50,-2.65
,NIFTY SMLCAP 250,      4946.35,      4889.80,      4949.95,      4883.60,      4945.65,-.7
,NIFTY MIDSML 400,      5818.80,      5762.85,      5829.55,      5749.30,      5825.85,7.05
,NIFTY200 QUALTY30,      9711.25,      9632.75,      9699.60,      9620.45,      9681.50,-29.75
,Nifty IT,     15895.20,     15840.90,     15974.85,     15816.80,     15953.45,58.25
,Nifty Next 50,     28101.20,     27739.05,     28145.40,     27738.40,     28113.55,12.35
,Nifty Bank,     31399.40,     30995.50,     31451.85,     30899.55,     31373.65,-25.75
,NIFTY MIDCAP 100,     17021.55,     16869.40,     17089.20,     16821.85,     17074.30,52.75
,Nifty 500,      9805.40,      9708.70,      9798.25,      9700.35,      9792.20,-13.2
,Nifty 100,     12154.95,     12034.40,     12145.00,     12026.80,     12131.45,-23.5
,Nifty Midcap 50,      4674.65,      4627.55,      4693.80,      4617.35,      4686.85,12.2
,Nifty Realty,       298.05,       292.25,       297.90,       291.35,       297.05,-1
,Nifty Infra,      3256.70,      3223.65,      3248.60,      3216.50,      3242.50,-14.2
,Nifty Energy,     15793.75,     15630.25,     15760.50,     15581.60,     15664.95,-128.8
,Nifty FMCG,     29861.80,     29685.15,     29932.80,     29660.10,     29893.20,31.4
,Nifty MNC,     13579.95,     13468.75,     13605.35,     13433.35,     13597.25,17.3
,Nifty Pharma,      8036.50,      7975.70,      8041.60,      7960.05,      7996.15,-40.35
,Nifty PSE,      3185.30,      3146.60,      3167.05,      3134.75,      3149.75,-35.55
,Nifty PSU Bank,      2416.65,      2371.70,      2412.65,      2356.60,      2401.85,-14.8
,Nifty Serv Sector,     17267.45,     17091.85,     17290.50,     17081.55,     17277.05,9.6
,India VIX,14.6100,14.6100,16.3875,13.7925,15.6400,1.0300
,Nifty Auto,      8002.50,      7921.65,      8002.90,      7900.80,      7942.75,-59.75
,Nifty Metal,      2785.90,      2751.20,      2777.20,      2736.40,      2767.25,-18.65
,Nifty Media,      1735.15,      1716.20,      1729.70,      1706.35,      1726.60,-8.55
,NIFTY SMLCAP 100,      5900.65,      5826.05,      5887.90,      5808.80,      5882.50,-18.15
,Nifty 200,      6200.40,      6139.60,      6196.10,      6134.80,      6191.75,-8.65
,Nifty Div Opps 50,      2516.95,      2495.30,      2513.90,      2494.45,      2508.90,-8.05
,Nifty Commodities,      3434.40,      3398.60,      3434.40,      3391.40,      3427.90,-6.5
,Nifty Consumption,      4859.55,      4818.75,      4868.95,      4815.85,      4864.70,5.15
,Nifty Fin Service,     14314.75,     14134.85,     14321.40,     14117.15,     14306.65,-8.1
,Nifty50 Div Point,       118.39,       118.39,       118.39,       118.39,       118.39,0
,Nifty100 Liq 15,      3742.70,      3694.85,      3744.70,      3686.30,      3736.00,-6.7
,Nifty CPSE,      1912.75,      1892.25,      1902.90,      1875.80,      1883.00,-29.75
,Nifty GrowSect 15,      6316.00,      6257.40,      6313.65,      6250.85,      6301.65,-14.35
,Nifty50 PR 2x Lev,      5178.80,      5080.30,      5170.80,      5073.60,      5154.40,-24.4
,Nifty50 PR 1x Inv,       388.40,       392.10,       392.35,       388.70,       389.30,.9
,Nifty50 TR 2x Lev,      6732.65,      6604.55,      6722.25,      6595.90,      6700.90,-31.75
,Nifty50 TR 1x Inv,       340.65,       343.95,       344.15,       340.95,       341.50,.85
,Nifty50 Value 20,      5446.95,      5409.80,      5444.05,      5405.85,      5437.80,-9.15
,Nifty Mid Liq 15,      3991.95,      3950.15,      3998.75,      3941.45,      3993.30,1.35
,Nifty Pvt Bank,     17384.50,     17180.05,     17413.15,     17132.60,     17371.35,-13.15
,NIFTY100 Qualty30,      2684.15,      2660.95,      2682.60,      2658.40,      2676.95,-7.2
,Nifty GS 8 13Yr,      2025.57,      2025.95,      2027.07,      2023.98,      2026.80,1.23
,Nifty GS 10Yr,      1870.08,      1870.42,      1871.25,      1866.71,      1870.97,.89
,Nifty GS 10Yr Cln,       943.82,       943.82,       944.25,       941.92,       944.11,.29
,Nifty GS 4 8Yr,      2148.25,      2148.66,      2149.89,      2145.49,      2149.35,1.1
,Nifty GS 11 15Yr,      2160.27,      2160.70,      2161.39,      2158.61,      2161.17,.9
,Nifty GS 15YrPlus,      2343.54,      2344.00,      2345.26,      2344.00,      2345.26,1.72
,Nifty GS Compsite,      2059.99,      2060.38,      2061.45,      2057.87,      2061.21,1.22

,ADVANCES,725
,DECLINES,1109
,UNCHANGED,125

,Total securities that have hit their price bands today,350

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,       318.40,       319.80,0.44,1406.53
,CARERATING,EQ,       592.85,                329413259.40,553017
,CASTEXTECH,BE,          .35,                     9079.55,25226
,CASTROLIND,EQ,       125.10,                131159050.55,1049864
,CCHHL,BE,         3.20,                    59732.10,19009
,CCL,EQ,       193.75,                  3856631.30,19903
,CDSL,EQ,       241.30,                216946327.20,901317
,CEATLTD,EQ,       992.05,                 63156696.15,63959
,CEBBCO,EQ,        14.10,                   400686.45,28477
,CELEBRITY,EQ,         6.85,                    77019.65,11386
,CELESTIAL,BE,         3.35,                   255127.85,77033
,CENTENKA,EQ,       175.80,                  7401188.60,42885
,CENTEXT,EQ,         2.45,                   122551.35,50358
,CENTRALBK,EQ,        17.75,                  7868807.65,442937
,CENTRUM,EQ,        24.05,                 16847964.15,677882
,CENTUM,EQ,       365.00,                   562466.45,1557
,CENTURYPLY,EQ,       162.95,                 15555629.55,95944
,CENTURYTEX,EQ,       476.70,                471809459.55,1000355
,CERA,EQ,      2586.60,                  2922002.15,1131
,CEREBRAINT,BE,        23.80,                  1443955.55,61491
,CESC,EQ,       720.85,                141250114.10,195412
,CESCVENT,EQ,       329.35,                  1635688.10,5010
,CGCL,EQ,       195.80,                 69049704.80,351781
,CGPOWER,BZ,        11.40,                  2593905.20,226266
,CHALET,EQ,       326.35,                  6982587.60,21362
,CHAMBLFERT,EQ,       151.00,                 89606769.00,591044
,CHEMBOND,EQ,       220.95,                  5182679.75,22550
,CHEMFAB,EQ,       180.95,                  1519326.55,8475
,CHENNPETRO,EQ,       111.05,                 15285489.25,137566
,CHOLAFIN,EQ,       294.60,                451259010.80,1533409
,CHOLAHLDNG,EQ,       505.55,                  6974198.25,13868
,CHROMATIC,EQ,          .45,                     6187.50,12650
,CIGNITITEC,EQ,       276.20,                  5833546.45,21268
,CIMMCO,EQ,        22.30,                   347742.20,15790
,CINELINE,EQ,        31.80,                   243973.80,7708
,CINEVISTA,EQ,         7.75,                    64980.50,8310
,CKFSL,EQ,          .45,                   332148.80,830960
,CLEDUCATE,EQ,        75.70,                   104562.60,1388
,CLNINDIA,EQ,       398.40,                 18467225.50,46048
,CMICABLES,EQ,        48.25,                   310217.40,6411
,CMMIPL,SM,         3.50,                    21000.00,6000
,CNOVAPETRO,EQ,         7.35,                    36750.00,5000
,COCHINSHIP,EQ,       404.85,                 20426541.50,50713
,COFFEEDAY,BZ,        41.55,                  8336039.55,201343
,COMPINFO,EQ,        15.70,                   820187.90,52168
,COMPUSOFT,EQ,         7.55,                   149515.65,19805
,CONFIPET,EQ,        26.75,                  3083447.10,114680
,CONSOFINVT,EQ,        36.80,                   167519.60,4569
,CONTI,SM,        37.65,                  7509400.00,200000
,CONTROLPR,EQ,       255.05,                   700545.55,2822
,CORALFINAC,EQ,        11.10,                   137426.45,12496
,CORDSCABLE,EQ,        44.85,                   498828.00,11284
,COROMANDEL,EQ,       528.25,                 53368857.70,101126
,CORPBANK,EQ,        24.05,                 14561749.60,606172
,COSMOFILMS,EQ,       255.45,                  5666934.95,22188
,COUNCODOS,EQ,         1.65,                    10433.90,6504
,COX&KINGS,BZ,         1.45,                   568296.70,388965
,CPSEETF,EQ,        22.94,                 33865219.72,1471656
,CREATIVE,BE,       106.00,                   717463.25,6646
,CREATIVEYE,EQ,         1.50,                     2250.00,1500
,CREDITACC,EQ,       745.35,                 81938040.35,109588
,CREST,EQ,        90.05,                   415403.60,4615
,CRISIL,EQ,      1805.80,                 37726393.75,20941
,CROMPTON,EQ,       239.65,                182200370.15,760973
,CSBBANK,EQ,       203.85,                 77053867.70,378647
,CTE,EQ,        27.85,                   783369.65,27295
,CUB,EQ,       230.90,                162038577.85,699894
,CUBEXTUB,EQ,        13.50,                    26724.35,2137
,CUMMINSIND,EQ,       578.40,                331400907.00,574685
,CUPID,EQ,       199.20,                 14362445.75,72423
,CYBERTECH,EQ,        44.85,                   430539.05,9637
,CYIENT,EQ,       416.20,                 46219318.50,110956
,DAAWAT,EQ,        23.95,                119219482.60,4845217
,DALBHARAT,EQ,       805.60,                121921730.00,151215
,DALMIASUG,EQ,       122.45,                102184944.80,823280
,DAMODARIND,EQ,        26.85,                     5704.85,222
,DANGEE,SM,       135.00,                   108000.00,800
,DATAMATICS,EQ,        69.20,                  4147436.20,59593
,DBCORP,EQ,       133.55,                  3011206.85,22579
,DBL,EQ,       397.95,                 60114171.20,150750
,DBREALTY,BE,        10.55,                   416153.10,39696
,DBSTOCKBRO,EQ,        11.55,                    12127.75,1066
,DCAL,EQ,        73.90,                109690614.75,1491450
,DCBBANK,EQ,       188.50,                347355091.75,1862675
,DCI,ST,        45.35,                   408150.00,9000
,DCM,EQ,        22.05,                   246213.65,11509
,DCMNVL,EQ,        30.10,                    17785.20,606
,DCMSHRIRAM,EQ,       383.75,                 36394132.85,94642
,DCW,EQ,        14.25,                  2730053.20,189784
,DECCANCE,EQ,       329.15,                 19216677.50,59208
,DEEPAKFERT,EQ,        98.95,                 29327339.90,295656
,DEEPAKNTR,EQ,       379.85,                 97307298.25,257953
,DEEPIND,EQ,       108.40,                  1203821.05,11022
,DELTACORP,EQ,       183.10,                146709867.70,795718
,DELTAMAGNT,EQ,        38.80,                    53256.15,1374
,DEN,EQ,        45.50,                  1877174.80,41084
,DENORA,EQ,       213.45,                  1186714.20,5549
,DFMFOODS,EQ,       259.20,                 18479299.55,70763
,DGCONTENT,BE,         5.60,                    21282.10,3705
,DHAMPURSUG,EQ,       232.80,                194288807.95,825232
,DHANBANK,EQ,        14.30,                  1297817.65,90902
,DHANUKA,EQ,       410.35,                  6401624.20,15534
,DHARSUGAR,EQ,         7.95,                   128131.85,16237
,DHFL,EQ,        17.55,                116696606.05,6531359
,DHFL,NC,       230.00,                     6490.00,28
,DHFL,NF,       301.00,                      301.00,1
,DHFL,NY,       226.00,                    10026.00,41
,DHFL,NQ,       230.00,                    10293.00,43
,DHFL,NS,       216.00,                     6480.10,30
,DHFL,NA,       259.00,                    13412.00,52
,DHFL,NP,       230.72,                   232784.45,1016
,DHFL,NX,       229.00,                      459.00,2
,DHUNINV,EQ,       234.00,                   390199.85,1649
,DIAMONDYD,EQ,       848.80,                 12726542.25,14897
,DIAPOWER,BZ,          .65,                     7398.70,12027
,DICIND,EQ,       320.25,                   119613.05,369
,DIGISPICE,EQ,         4.95,                    83218.20,16944
,DIGJAMLTD,BZ,         1.00,                    14138.15,13842
,DISHTV,EQ,        12.40,                503545318.45,41238705
,DIXON,EQ,      4142.55,                647105628.25,155457
,DLINKINDIA,EQ,        98.50,                  5906099.25,60108
,DNAMEDIA,BE,          .40,                     7345.15,17544
,DOLAT,EQ,        57.75,                  4994021.80,85561
,DOLLAR,EQ,       137.25,                   741720.25,5454
,DONEAR,EQ,        29.70,                   262914.45,8820
,DPABHUSHAN,SM,        52.45,                   209800.00,4000
,DPSCLTD,EQ,         8.35,                    20647.15,2455
,DQE,BE,         1.85,                    42380.85,22800
,DREDGECORP,EQ,       342.20,                119099667.60,344145
,DSSL,EQ,        23.80,                    23675.90,999
,DTIL,EQ,       179.15,                  1429516.60,7963
,DUCON,EQ,         5.25,                   250174.95,47708
,DVL,EQ,        72.10,                   365935.75,5125
,DWARKESH,EQ,        39.35,                164021028.05,4088631
,DYNAMATECH,EQ,       965.35,                   755004.35,782
,DYNPRO,EQ,       155.70,                  3944991.75,25526
,EASTSILK,BE,         1.00,                     7514.50,7147
,EASUNREYRL,BZ,         2.85,                     3948.65,1389
,EBBETF0423,EQ,      1001.81,                 40847060.20,40767
,EBBETF0430,EQ,      1002.71,                 20337258.61,20287
,EC2RG,MF,         6.46,                    34558.60,5352
,ECLERX,EQ,       667.60,                 48694253.60,72759
,ECLFINANCE,NC,      1051.00,                    42040.00,40
,ECLFINANCE,NM,       942.66,                    61268.00,65
,ECLFINANCE,NG,       900.00,                    46600.00,52
,ECLFINANCE,NB,      1000.00,                    94895.00,95
,ECLFINANCE,NR,       980.95,                  8672893.00,8849
,ECLFINANCE,N7,      1900.00,                     9500.00,5
,ECLFINANCE,NN,       950.10,                     2850.30,3
,ECLFINANCE,NF,       970.00,                   169700.00,175
,ECLFINANCE,NK,       899.00,                    29667.00,33
,ECLFINANCE,NO,       960.00,                   131188.00,137
,ECLFINANCE,ND,      1630.00,                    24450.00,15
,ECLFINANCE,N5,      1001.80,                   442590.50,442
,EDELWEISS,EQ,       114.15,                 90361542.60,795250
,EDUCOMP,BZ,         1.05,                    23695.45,22525
,EHFLNCD,N6,       918.90,                    22972.50,25
,EHFLNCD,N5,       903.38,                    81578.70,91
,EIDPARRY,EQ,       225.05,                 57808680.90,256139
,EIFFL,SM,       115.20,                   458560.00,4000
,EIHAHOTELS,EQ,       306.40,                   470712.55,1554
,EIHOTEL,EQ,       139.90,                  3801885.85,27072
,EIMCOELECO,EQ,       329.65,                   413018.55,1263
,EKC,EQ,        27.95,                  3038871.40,109340
,ELECON,EQ,        38.90,                 18381532.10,484026
,ELECTCAST,EQ,        13.00,                  9456347.45,703871
,ELECTHERM,EQ,       122.25,                   202953.00,1661
,ELGIEQUIP,EQ,       265.00,                  3663675.10,13681
,ELGIRUBCO,EQ,        17.90,                   681277.70,38934
,EMAMILTD,EQ,       303.05,                 84782076.35,281670
,EMAMIPAP,EQ,        74.15,                   135498.60,1823
,EMAMIREAL,EQ,        45.05,                   393264.65,8790
,EMBASSY,RR,       418.28,                 35692668.00,85000
,EMCO,BZ,          .75,                     5031.75,6649
,EMKAY,EQ,        64.05,                  1116571.30,17262
,EMMBI,EQ,       104.25,                   408894.50,3899
,EMOFSR1RDP,MF,         8.41,                   103107.00,12200
,EMOFSR1RGG,MF,         8.52,                   115184.80,13490
,ENDURANCE,EQ,      1021.45,                 35134192.80,34276
,ENERGYDEV,EQ,         6.20,                   216319.75,34593
,ENGINERSIN,EQ,        97.30,                 52457436.95,537785
,ENIL,EQ,       256.45,                   359613.80,1388
,EON,EQ,        14.10,                    64625.70,4594
,EQUITAS,EQ,       101.15,                356041616.30,3524167
,ERFLNCDI,N2,      1005.00,                    50012.25,52
,ERFLNCDI,N3,       978.00,                     1953.00,2
,ERFLNCDI,N5,       879.03,                   394986.70,450
,ERFLNCDI,N1,       941.00,                   350398.91,371
,ERIS,EQ,       495.60,                 44984679.80,91429
,EROSMEDIA,EQ,        15.55,                  3450265.50,222238
,ESABINDIA,EQ,      1285.90,                  1447950.20,1128
,ESCORTS,EQ,       613.20,                857529471.25,1410819
,ESSARSHPNG,EQ,         6.45,                    31650.10,4895
,ESSELPACK,EQ,       167.65,                 32275467.25,191810
,ESTER,EQ,        34.35,                   606028.45,17656
,EUROCERA,BZ,          .50,                      326.65,603
,EUROMULTI,BE,          .50,                      560.50,1115
,EVEREADY,EQ,        54.05,                  2456384.70,45757
,EVERESTIND,EQ,       268.85,                 17525139.45,64146
,EXCEL,BE,         1.10,                    31572.20,27612
,EXCELINDUS,EQ,       821.25,                  8623577.65,10472
,EXIDEIND,EQ,       180.65,                252939212.15,1400366
,EXPLEOSOL,EQ,       283.25,                   703445.20,2507
,FACT,EQ,        45.20,                 13772965.35,302275
,FAIRCHEM,EQ,       450.30,                 18175575.10,40837
,FCL,EQ,        26.55,                  3207127.30,121371
,FCONSUMER,EQ,        25.05,                 77954762.85,3069304
,FCSSOFT,EQ,          .25,                    38639.80,181815
,FDC,EQ,       207.85,                  4702031.15,22502
,FEDERALBNK,EQ,        86.95,                647826394.10,7490919
,FEL,EQ,        22.80,                  8880120.75,389083
,FELDVR,EQ,        21.85,                   118880.65,5509
,FIEMIND,EQ,       440.65,                  1967709.45,4457
,FILATEX,EQ,        39.55,                  6343634.90,162135
,FINCABLES,EQ,       391.15,                 13243856.65,34222
,FINEORG,EQ,      1916.80,                 63385531.80,32783
,FINPIPE,EQ,       543.25,                  5052836.20,9337
,FLEXITUFF,BE,         7.15,                    36845.30,5251
,FLFL,EQ,       398.80,                  6843481.85,17168
,FLUOROCHEM,EQ,       600.15,                  2470019.35,4134
,FMGOETZE,EQ,       661.25,                 13409065.60,20293
,FMNL,EQ,        26.80,                   252894.20,9461
,FORCEMOT,EQ,      1122.50,                 54404353.85,48129
,FORTIS,EQ,       133.60,                832119304.45,6238333
,FOSECOIND,EQ,      1368.70,                  2419993.55,1781
,FRETAIL,EQ,       351.50,                254297992.05,728131
,FSC,EQ,       460.75,                 13353421.70,29058
,FSL,EQ,        40.45,                 33249094.90,820076
,GABRIEL,EQ,       122.90,                 18896461.20,151945
,GAEL,EQ,       134.20,                  3513259.10,26426
,GAL,EQ,         2.05,                    74031.10,35883
,GALAXYSURF,EQ,      1477.75,                 10944638.70,7385
,GALLANTT,EQ,        34.40,                   837972.50,25144
,GALLISPAT,EQ,        27.00,                   320458.00,11928
,GAMMNINFRA,BE,          .40,                   133184.55,316306
,GANDHITUBE,EQ,       267.00,                   499472.25,1863
,GANECOS,EQ,       239.40,                  1360319.05,5648
,GANESHHOUC,EQ,        34.35,                   401204.80,11718
,GANGESSECU,EQ,        39.00,                    59805.85,1544
,GANGOTRI,BZ,          .65,                     1625.00,2500
,GARDENSILK,BE,        11.30,                   360886.45,32457
,GARFIBRES,EQ,      1229.85,                  5210694.30,4277
,GATI,EQ,        58.90,                 94727570.10,1621231
,GAYAHWS,BE,          .45,                    84895.65,210797
,GAYAPROJ,EQ,        83.50,                 24554773.10,296140
,GDL,EQ,       121.05,                  6588354.85,54473
,GEECEE,EQ,        82.30,                   199883.40,2420
,GENESYS,EQ,        64.40,                   463740.40,7291
,GENUSPAPER,EQ,         5.05,                   573728.90,114694
,GENUSPOWER,EQ,        25.75,                  2560576.30,98461
,GEOJITFSL,EQ,        27.80,                  6307615.20,226983
,GEPIL,EQ,       701.40,                  1701235.55,2421
,GESHIP,EQ,       303.55,                 14926235.10,49222
,GET&D,EQ,       152.05,                  5164166.60,33892
,GFLLIMITED,EQ,        89.20,                  3671371.75,41123
,GHCL,EQ,       194.60,                107929614.80,558030
,GICHSGFIN,EQ,       154.35,                 10222158.35,66446
,GILLANDERS,EQ,        29.30,                    72342.10,2455
,GILLETTE,EQ,      6448.35,                 42994217.15,6646
,GINNIFILA,EQ,         8.00,                   194888.60,24350
,GIPCL,EQ,        77.15,                 11369435.85,147815
,GISOLUTION,EQ,         2.50,                      891.25,356
,GKWLIMITED,EQ,       705.00,                     4221.00,6
,GLAXO,EQ,      1635.50,                142822932.65,87929
,GLENMARK,EQ,       340.50,                239314699.40,703070
,GLFL,BE,          .60,                       75.00,125
,GLOBALVECT,EQ,        54.65,                  1087124.95,20326
,GLOBE,SM,        26.00,                    52000.00,2000
,GLOBOFFS,EQ,         5.10,                    10857.65,2121
,GLOBUSSPR,EQ,       133.00,                  4407743.95,33029
,GMBREW,EQ,       383.50,                 40187103.95,104739
,GMDCLTD,EQ,        62.45,                  8607480.55,138358
,GMMPFAUDLR,EQ,      1857.95,                 12335271.65,6684
,GMRINFRA,EQ,        24.15,               1435794808.75,59948383
,GNA,EQ,       262.65,                  7226331.95,27648
,GNFC,EQ,       184.80,                524834059.60,2895106
,GOACARBON,EQ,       230.60,                 10311770.85,45098
,GOCLCORP,EQ,       268.15,                   779383.80,2889
,GODFRYPHLP,EQ,      1314.10,                 88602689.60,67465
,GODREJAGRO,EQ,       531.10,                 33893946.60,63870
,GODREJIND,EQ,       440.60,                136915348.50,311706
,GODREJPROP,EQ,       952.15,                 82453804.05,86540
,GOENKA,BZ,          .30,                    10444.80,36056
,GOKEX,EQ,        74.50,                  4273197.50,56979
,GOKUL,EQ,        13.45,                    19518.85,1442
,GOKULAGRO,EQ,        12.45,                    83492.60,6548
,GOLDBEES,EQ,        36.10,                182373815.60,5032103
,GOLDENTOBC,EQ,        27.00,                    54421.15,2036
,GOLDIAM,EQ,       155.95,                 10473318.80,68336
,GOLDSHARE,EQ,      3713.80,                  8205112.20,2188
,GOLDSTAR,SM,        25.05,                   150300.00,6000
,GOLDTECH,EQ,         8.50,                    25085.95,2936
,GOODLUCK,EQ,        54.45,                   572236.75,10465
,GPIL,EQ,       243.15,                 34331279.20,139134
,GPPL,EQ,        88.95,                  5529743.50,62419
,GPTINFRA,EQ,        38.40,                  2804833.80,72293
,GRANULES,EQ,       130.35,                251957349.85,1968365
,GRAPHITE,EQ,       291.95,                239787114.95,821444
,GRAVITA,EQ,        53.00,                  7143969.00,132271
,GREAVESCOT,EQ,       137.15,                 15082712.95,109999
,GREENLAM,EQ,       936.30,                  6826642.65,7319
,GREENPANEL,EQ,        45.75,                  1005037.10,21904
,GREENPLY,EQ,       169.50,                  3915519.05,23062
,GREENPOWER,BE,         2.30,                    69207.35,30068
,GRINDWELL,EQ,       589.15,                  1636032.45,2766
,GROBTEA,BE,       493.90,                   178856.50,369
,GRPLTD,EQ,       780.00,                   142829.10,180
,GRSE,EQ,       192.85,                 26237781.70,136286
,GSCLCEMENT,EQ,        24.00,                 31874315.90,1333124
,GSFC,EQ,        74.55,                 57967285.20,779828
,GSKCONS,EQ,      8364.00,                119823079.35,14360
,GSPL,EQ,       237.65,                 83481285.65,351086
,GSS,EQ,        38.85,                  2229068.10,57578
,GTL,EQ,         1.50,                    42681.80,28312
,GTLINFRA,EQ,          .35,                   850957.45,2199959
,GTNIND,EQ,         6.05,                    55242.35,9228
,GTPL,EQ,        79.95,                  9218269.20,117048
,GUFICBIO,EQ,        61.00,                  1361642.90,22567
,GUJALKALI,EQ,       414.10,                  8157884.65,19673
,GUJAPOLLO,EQ,       131.65,                   179157.90,1380
,GUJGASLTD,EQ,       259.80,                353680062.00,1373166
,GULFOILLUB,EQ,       814.20,                 87678720.00,106638
,GULFPETRO,EQ,        40.95,                   481585.15,11732
,GULPOLY,EQ,        40.05,                   548866.60,13713
,GVKPIL,EQ,         4.05,                  5853088.20,1463628
,HAL,EQ,       735.55,                  5837404.70,7930
,HARITASEAT,EQ,       427.20,                159096256.30,372239
,HARRMALAYA,EQ,        59.65,                  3872097.00,64932
,HATHWAY,EQ,        18.85,                  6709319.85,354663
,HATSUN,EQ,       576.70,                  6297297.20,10869
,HAVISHA,BE,          .50,                    21580.50,41561
,HBLPOWER,EQ,        16.30,                  7226243.50,443317
,HCC,EQ,        10.10,                 24827513.55,2437159
,HCG,EQ,       104.10,                  2737100.00,26987
,HCL-INSYS,EQ,         7.00,                  2864771.70,410564
,HDFCMFGETF,EQ,      3689.30,                 31794099.05,8579
,HDFCNIFETF,EQ,      1260.00,                  1983862.77,1575
,HDFCSENETF,EQ,      4302.50,                   326029.67,76
,HDIL,BE,         2.85,                  1846899.50,651050
,HEG,EQ,      1022.80,                226419774.20,221191
,HEIDELBERG,EQ,       193.40,                425046076.75,2172257
,HERCULES,EQ,        95.65,                  2365069.60,24766
,HERITGFOOD,EQ,       365.90,                  9524298.05,26375
,HESTERBIO,EQ,      1440.90,                  2411375.85,1671
,HEXATRADEX,BE,         8.95,                   300727.55,33922
,HEXAWARE,EQ,       334.20,                 32865651.70,98306
,HFCL,EQ,        17.35,                 25690101.85,1486712
,HGINFRA,EQ,       254.95,                  5968887.00,23336
,HGS,EQ,       599.65,                   557020.20,929
,HHOF1140RG,MF,         8.55,                    26520.00,3100
,HIKAL,EQ,       117.85,                100280684.35,836773
,HIL,EQ,      1278.45,                 10183361.10,7911
,HILTON,BE,        10.30,                    19254.00,1900
,HIMATSEIDE,EQ,       124.10,                  9138589.50,73335
,HINDCOMPOS,EQ,       171.75,                   662181.70,3837
,HINDCOPPER,EQ,        46.05,                154013935.15,3349792
,HINDMOTORS,EQ,         5.45,                   806145.90,146991
,HINDNATGLS,BE,        31.55,                    11296.05,361
,HINDOILEXP,EQ,        99.30,                 45974035.30,457364
,HIRECT,EQ,       222.25,                  5705975.75,26092
,HISARMETAL,EQ,        62.00,                   229228.40,3728
,HITECH,EQ,       162.45,                  5423835.80,33078
,HITECHCORP,EQ,        85.80,                    47110.15,549
,HITECHGEAR,EQ,       170.55,                   270678.80,1588
,HLVLTD,EQ,         5.85,                  1180325.40,203005
,HMT,BZ,        13.65,                    20560.10,1479
,HMVL,EQ,        70.20,                   641062.70,9091
,HNDFDS,EQ,       663.95,                   982808.65,1480
,HNGSNGBEES,EQ,       363.00,                   127186.09,351
,HONAUT,EQ,     26624.85,                109063412.95,4099
,HONDAPOWER,EQ,      1215.70,                  7697566.35,6412
,HOVS,EQ,        45.80,                   236641.55,5291
,HPL,EQ,        40.50,                  1205717.40,29628
,HSCL,EQ,        67.50,                436825746.35,6388145
,HSIL,EQ,        51.10,                 10760784.30,211319
,HTMEDIA,EQ,        16.30,                  7973407.75,476774
,HUBTOWN,BE,        13.80,                    77608.90,5660
,HUDCO,EQ,        37.35,                 25741613.05,686350
,HUDCO,N2,      1220.00,                   778800.00,640
,HUDCO,N6,      1119.50,                     5597.50,5
,HUDCO,ND,      1245.00,                  3021414.70,2429
,HUDCO,N5,      1180.00,                   212420.00,180
,HUDCO,NE,      1337.50,                   136405.00,102
,HUDCO,N8,      1208.40,                   365617.50,305
,HUDCO,N3,      1115.00,                  1746095.00,1570
,IBMFNIFTY,EQ,       119.49,                    12217.74,101
,IBREALEST,EQ,        85.65,                454252951.85,5377569
,IBUCCREDIT,N4,       980.00,                     9800.00,10
,IBUCCREDIT,ND,       900.00,                     9900.00,11
,IBULHSGFIN,N6,       919.00,                    91900.00,100
,IBULHSGFIN,NA,       821.00,                    16819.00,21
,IBULISL,EQ,       110.20,                 57066290.90,521785
,IBVENTURES,E3,        91.60,                  9307822.00,104529
,IBVENTURES,EQ,       193.30,                117684931.15,617200
,ICFL,N5,       850.00,                    17000.00,20
,ICFL,N7,       985.00,                   117855.00,120
,ICFL,N2,       945.00,                   207125.00,220
,ICFL,N6,       967.02,                    68810.40,71
,ICFL,N4,       902.70,                     2708.10,3
,ICFL,N1,       980.00,                    67850.00,70
,ICFL,N8,       800.00,                    16000.00,20
,ICICI500,EQ,       158.50,                  1294491.16,8176
,ICICIB22,EQ,        33.75,                 24450707.40,726755
,ICICIBANKN,EQ,       314.83,                 36071810.15,115172
,ICICIBANKP,EQ,       173.98,                    92591.02,533
,ICICIGOLD,EQ,        36.95,                  5134012.75,137940
