,22-Jul-2020
The Nifty witnessed an intraday movement of about 181.55 points.The closing index was 0.27 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 65668.21
, Traded Quantity (in Lakhs), 29762.11
, Number of Trades, 18404768
, Total Market Capitalisation (Rs. Crores), 14567045.69

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11162.25,     11231.20,     11238.10,     11056.55,     11132.60,-29.65
,NIFTY50 EQL Wgt,     11283.70,     11349.55,     11353.45,     11159.35,     11234.85,-48.85
,NIFTY100 EQL Wgt,     12344.20,     12401.90,     12406.25,     12212.20,     12294.55,-49.65
,NIFTY100 LowVol30,      8864.50,      8897.90,      8899.45,      8768.45,      8812.60,-51.9
,NIFTY Alpha 50,     14559.20,     14605.90,     14659.80,     14487.50,     14596.35,37.15
,NIFTY MIDCAP 150,      5853.40,      5869.15,      5891.25,      5820.90,      5851.60,-1.8
,NIFTY SMLCAP 50,      2324.05,      2339.25,      2351.45,      2305.40,      2329.95,5.9
,NIFTY SMLCAP 250,      4294.90,      4317.30,      4320.00,      4264.10,      4287.15,-7.75
,NIFTY MIDSML 400,      5293.30,      5311.55,      5326.15,      5261.65,      5289.25,-4.05
,NIFTY200 QUALTY30,      9807.30,      9839.70,      9841.60,      9682.30,      9731.65,-75.65
,Nifty IT,     17273.20,     17317.30,     17321.70,     16978.40,     17076.05,-197.15
,Nifty Next 50,     26571.60,     26658.45,     26670.00,     26267.80,     26426.85,-144.75
,Nifty Bank,     22782.00,     23159.00,     23211.35,     22658.20,     22882.60,100.6
,NIFTY MIDCAP 100,     15402.35,     15433.30,     15528.90,     15316.25,     15423.25,20.9
,Nifty 500,      9070.60,      9119.15,      9123.05,      8988.55,      9046.60,-24
,Nifty 100,     11283.90,     11348.95,     11355.00,     11173.95,     11249.45,-34.45
,Nifty Midcap 50,      4283.10,      4291.20,      4329.60,      4252.20,      4288.80,5.7
,Nifty Realty,       201.10,       201.65,       202.05,       197.90,       199.05,-2.05
,Nifty Infra,      3156.75,      3165.85,      3183.50,      3136.60,      3155.75,-1
,Nifty Energy,     15457.35,     15520.10,     15711.75,     15405.55,     15565.40,108.05
,Nifty FMCG,     31280.25,     31420.85,     31422.30,     30946.35,     31051.60,-228.65
,Nifty MNC,     13693.95,     13747.10,     13749.80,     13514.80,     13573.30,-120.65
,Nifty Pharma,     10153.80,     10199.75,     10355.50,     10110.05,     10175.20,21.4
,Nifty PSE,      2588.15,      2596.80,      2630.25,      2571.05,      2587.50,-.65
,Nifty PSU Bank,      1472.10,      1481.70,      1482.90,      1440.60,      1449.20,-22.9
,Nifty Serv Sector,     14864.00,     14974.95,     14992.80,     14679.00,     14784.80,-79.2
,India VIX,24.4275,24.4275,25.8025,23.7300,24.8850,0.4575
,Nifty Auto,      7295.75,      7301.00,      7306.75,      7154.15,      7203.95,-91.8
,Nifty Metal,      2118.60,      2128.55,      2168.70,      2092.75,      2113.95,-4.65
,Nifty Media,      1360.30,      1371.35,      1404.80,      1339.05,      1367.30,7
,NIFTY SMLCAP 100,      4928.05,      4956.80,      4971.80,      4887.25,      4927.65,-.4
,Nifty 200,      5740.70,      5771.55,      5774.20,      5687.60,      5725.85,-14.85
,Nifty Div Opps 50,      2420.30,      2427.15,      2427.75,      2394.60,      2406.10,-14.2
,Nifty Commodities,      3000.45,      3011.55,      3030.10,      2976.45,      2994.55,-5.9
,Nifty Consumption,      4968.85,      4982.00,      4986.60,      4925.75,      4950.80,-18.05
,Nifty Fin Service,     11317.90,     11432.60,     11454.10,     11195.90,     11290.40,-27.5
,Nifty50 Div Point,        31.16,        31.16,        31.16,        31.16,        31.16,0
,Nifty100 Liq 15,      2721.05,      2754.55,      2758.80,      2709.00,      2730.95,9.9
,Nifty CPSE,      1438.80,      1444.25,      1474.25,      1437.35,      1456.25,17.45
,Nifty GrowSect 15,      5514.80,      5548.60,      5556.25,      5440.65,      5483.45,-31.35
,Nifty50 PR 2x Lev,      3968.20,      4016.85,      4017.40,      3893.15,      3946.75,-21.45
,Nifty50 PR 1x Inv,       392.50,       390.10,       396.25,       390.10,       393.60,1.1
,Nifty50 TR 2x Lev,      5225.85,      5289.95,      5290.65,      5127.05,      5197.60,-28.25
,Nifty50 TR 1x Inv,       342.25,       340.15,       345.50,       340.15,       343.20,.95
,Nifty50 Value 20,      5484.85,      5502.35,      5503.20,      5407.65,      5434.80,-50.05
,Nifty Mid Liq 15,      3623.60,      3629.85,      3663.30,      3593.85,      3628.30,4.7
,Nifty Pvt Bank,     12489.45,     12715.15,     12749.75,     12439.95,     12571.40,81.95
,NIFTY100 Qualty30,      2627.60,      2636.65,      2637.45,      2593.35,      2607.60,-20
,Nifty GS 8 13Yr,      2204.87,      2205.26,      2207.47,      2205.26,      2207.26,2.39
,Nifty GS 10Yr,      1999.84,      2000.16,      2002.30,      2000.16,      2002.30,2.46
,Nifty GS 10Yr Cln,       976.89,       976.89,       977.94,       976.89,       977.94,1.05
,Nifty GS 4 8Yr,      2350.64,      2351.05,      2352.24,      2349.87,      2351.07,.43
,Nifty GS 11 15Yr,      2376.70,      2377.13,      2379.67,      2377.13,      2379.55,2.85
,Nifty GS 15YrPlus,      2631.42,      2631.89,      2631.89,      2628.42,      2631.07,-.35
,Nifty GS Compsite,      2248.92,      2249.32,      2250.71,      2249.32,      2250.59,1.67

,ADVANCES,781
,DECLINES,1116
,UNCHANGED,74

,Total securities that have hit their price bands today,419

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,BAJFINANCE,EQ,      3292.45,      3253.00,-1.2,5574.46
,CAPLIPOINT,EQ,       377.05,                136369775.65,362897
,CAPTRUST,EQ,        78.45,                   101980.20,1293
,CARBORUNIV,EQ,       240.40,                210809683.40,872478
,CAREERP,EQ,       131.80,                  5432727.50,41440
,CARERATING,EQ,       447.45,                106226574.90,233619
,CASTROLIND,EQ,       115.15,                179051142.80,1547030
,CCCL,BE,          .30,                    49502.60,180322
,CCHHL,BE,         3.10,                   130276.25,41590
,CCL,EQ,       248.85,                 45783745.55,181757
,CDSL,EQ,       312.05,                196457133.25,629455
,CEATLTD,EQ,       858.75,                 69724119.95,81071
,CEBBCO,EQ,        13.95,                   226392.35,16270
,CELEBRITY,EQ,         4.60,                    81536.90,17258
,CENTENKA,EQ,       181.50,                 15104849.25,83167
,CENTEXT,EQ,         4.30,                  1654374.20,368717
,CENTRALBK,EQ,        17.90,                 37935594.50,2114122
,CENTRUM,EQ,        14.70,                   832172.60,56595
,CENTUM,EQ,       317.10,                  3874099.60,12063
,CENTURYPLY,EQ,       126.90,                 35757971.60,280561
,CENTURYTEX,EQ,       308.15,                245465649.50,796722
,CERA,EQ,      2268.90,                 17608962.80,7668
,CEREBRAINT,EQ,        27.15,                  2359478.75,86855
,CESC,EQ,       573.95,                313213128.30,539675
,CESCVENT,EQ,       174.55,                 10391997.20,59253
,CGCL,EQ,       165.45,                 22652298.30,135172
,CGPOWER,EQ,         8.05,                 15680592.60,1934889
,CHALET,EQ,       129.85,                 10895171.35,84041
,CHAMBLFERT,EQ,       157.15,                285884446.15,1794180
,CHEMBOND,EQ,       148.05,                  2784614.70,18692
,CHEMFAB,EQ,       144.05,                   695055.00,4852
,CHENNPETRO,EQ,        87.10,                374188500.55,4242628
,CHOLAFIN,EQ,       220.90,               3592403251.25,16591574
,CHOLAHLDNG,EQ,       342.45,                 13557463.40,39322
,CHROMATIC,BE,         1.05,                   202642.85,193907
,CIGNITITEC,EQ,       259.65,                  5378696.55,20722
,CIMMCO,EQ,        19.70,                   614479.45,30775
,CINELINE,EQ,        23.45,                   557824.95,23462
,CINEVISTA,EQ,         5.45,                    67118.30,12283
,CKFSL,BZ,          .95,                   228852.15,240897
,CLEDUCATE,EQ,        38.90,                    77699.40,2004
,CLNINDIA,EQ,       393.05,                 82959094.50,208142
,CMICABLES,EQ,        32.55,                   783467.45,23847
,CMMIPL,SM,         2.50,                    15000.00,6000
,CNOVAPETRO,BE,         6.00,                     9228.25,1613
,COCHINSHIP,EQ,       330.30,                103468201.35,312629
,COMPINFO,EQ,        11.45,                   880715.75,76179
,COMPUSOFT,BE,         7.95,                   235493.65,29273
,CONFIPET,EQ,        20.00,                  6439523.05,324170
,CONSOFINVT,EQ,        28.85,                     7969.05,288
,CONTI,SM,         8.20,                    54827.85,6666
,CONTROLPR,EQ,       204.65,                   958344.00,4670
,CORALFINAC,EQ,        20.30,                   324289.00,15905
,CORDSCABLE,EQ,        33.30,                   205266.50,6106
,COROMANDEL,EQ,       813.10,                285914180.40,352360
,COSMOFILMS,EQ,       396.25,                 59534606.55,150396
,COUNCODOS,EQ,         1.30,                    26470.35,20959
,COX&KINGS,BZ,         1.60,                   444995.20,278122
,CPSEETF,EQ,        17.84,                 41398235.71,2318884
,CREATIVE,EQ,        92.25,                  2321062.00,25190
,CREATIVEYE,BE,         1.85,                     3315.40,1796
,CREDITACC,EQ,       568.30,                 84402415.55,146540
,CREST,EQ,        59.65,                   115294.75,1924
,CRISIL,EQ,      1723.65,                114860741.60,66109
,CROMPTON,EQ,       246.00,                146588850.30,597904
,CSBBANK,EQ,       184.80,                 51879105.75,276974
,CTE,EQ,        17.90,                    53215.75,2939
,CUB,EQ,       124.30,                119853393.90,957964
,CUBEXTUB,EQ,        12.55,                   150663.30,12099
,CUMMINSIND,EQ,       393.30,                390443604.85,999602
,CUPID,EQ,       207.65,                  9338934.10,44564
,CYBERTECH,EQ,        44.45,                   569504.00,12846
,CYIENT,EQ,       297.80,                110847887.80,372556
,DAAWAT,EQ,        45.85,                128467331.95,2859816
,DALBHARAT,EQ,       726.65,                138172095.25,190639
,DALMIASUG,EQ,       116.75,                 41978048.45,354588
,DAMODARIND,EQ,        24.90,                    38024.00,1527
,DATAMATICS,EQ,        54.70,                  3914493.85,70776
,DBCORP,EQ,        78.30,                 14922067.30,190829
,DBL,EQ,       282.05,                134445978.45,478188
,DBREALTY,EQ,         7.10,                  3742357.30,525995
,DBSTOCKBRO,EQ,        10.50,                      126.00,12
,DCAL,EQ,       182.35,                263540346.50,1440718
,DCBBANK,EQ,        81.40,                 86133089.15,1053222
,DCM,EQ,        18.25,                   252277.35,13362
,DCMFINSERV,BE,         1.55,                    45636.70,29571
,DCMNVL,EQ,        26.15,                   128213.85,4742
,DCMSHRIRAM,EQ,       342.65,                 77530059.65,232558
,DCW,EQ,        11.70,                  3233859.90,275283
,DECCANCE,EQ,       255.00,                  6806706.70,26591
,DEEPAKFERT,EQ,       133.80,                339034967.10,2560205
,DEEPAKNTR,EQ,       534.45,                443969002.50,826638
,DEEPIND,EQ,        77.25,                  4044549.55,51415
,DELTACORP,EQ,        89.95,                 81468134.55,905323
,DELTAMAGNT,EQ,        21.95,                   102421.00,4655
,DEN,EQ,       107.55,                462588796.10,4146763
,DENORA,EQ,       220.90,                  1591522.05,7169
,DEVIT,SM,       108.00,                  1140000.00,10500
,DFMFOODS,EQ,       191.10,                  3741205.95,19506
,DGCONTENT,BE,         6.90,                    98993.50,14121
,DHAMPURSUG,EQ,       132.55,                339725907.10,2537547
,DHANBANK,EQ,        12.95,                  4033252.15,311521
,DHANUKA,EQ,       888.55,                783304696.50,899455
,DHFL,EQ,        15.00,                 27013863.75,1745671
,DHFL,NC,       270.26,                      835.52,3
,DHFL,NN,       297.99,                     9833.67,33
,DHFL,NS,       280.00,                    32116.00,114
,DHFL,NY,       315.00,                      656.00,2
,DHFL,NQ,       293.00,                     1152.00,4
,DHFL,N6,       298.00,                      298.00,1
,DHFL,NA,       300.00,                    22250.00,75
,DHFL,NP,       299.00,                   334443.80,1163
,DHFL,NX,       299.80,                   156404.50,620
,DHUNINV,EQ,       206.00,                   637871.00,3071
,DIAMONDYD,EQ,       564.70,                  2221008.85,3934
,DIAPOWER,BZ,          .65,                     1670.50,2570
,DICIND,EQ,       346.55,                   526682.80,1507
,DIGISPICE,BE,         6.40,                    16834.95,2714
,DIGJAMLTD,BZ,         2.65,                    22077.15,8331
,DISHTV,EQ,         7.65,                 27667123.25,3605589
,DIXON,EQ,      7376.15,               1020731377.20,140405
,DLINKINDIA,EQ,        89.65,                 10881543.25,119375
,DOLAT,EQ,        51.20,                  5714486.60,110729
,DOLLAR,EQ,       131.70,                  4747938.90,35885
,DONEAR,EQ,        26.30,                  1389627.15,52499
,DPSCLTD,EQ,         8.20,                    33438.10,4065
,DPWIRES,BE,        54.85,                    32955.70,604
,DQE,BE,         1.25,                   101026.25,83254
,DREDGECORP,EQ,       266.50,                 22508226.05,84206
,DRSDILIP,SM,        74.40,                  7142400.00,96000
,DSML,SM,         3.95,                   543000.00,138000
,DSSL,EQ,        22.90,                   212749.00,9343
,DTIL,EQ,       174.30,                   819083.50,4745
,DUCON,EQ,         3.90,                    84382.20,21346
,DVL,EQ,        51.65,                   242778.00,4699
,DWARKESH,EQ,        24.50,                 31605931.40,1282208
,DYNAMATECH,EQ,       542.30,                  1209811.15,2231
,DYNPRO,EQ,       186.40,                 13368928.00,70607
,EASTSILK,BE,         1.00,                    80929.00,80929
,EASUNREYRL,BZ,         2.95,                     9885.20,3257
,EBANK,EQ,      2318.00,                    11590.00,5
,EBBETF0423,EQ,      1081.02,                  4045715.02,3742
,EBBETF0430,EQ,      1110.94,                  7341628.92,6609
,EBIXFOREX,EQ,       448.50,                  1161856.35,2589
,ECLERX,EQ,       497.00,                173627704.40,333908
,ECLFINANCE,NK,       801.00,                   531336.00,656
,ECLFINANCE,NR,       920.09,                   288915.32,314
,ECLFINANCE,NM,       945.59,                  1211458.40,1276
,ECLFINANCE,NG,       869.50,                   266889.50,307
,ECLFINANCE,NJ,       799.00,                   216842.60,270
,ECLFINANCE,NI,       849.00,                   293535.00,350
,ECLFINANCE,NP,       905.00,                    38225.20,41
,ECLFINANCE,NO,       920.00,                    92033.00,100
,ECLFINANCE,NF,       939.99,                  1639078.74,1743
,ECLFINANCE,NS,       895.00,                   134798.91,151
,EDELWEISS,EQ,        74.45,                383614874.60,5265053
,EDUCOMP,BZ,         3.05,                    91297.40,29978
,EHFLNCD,N3,       950.00,                   151649.94,158
,EHFLNCD,N5,       875.00,                     4375.00,5
,EHFLNCD,N4,      1375.00,                    13750.00,10
,EHFLNCD,N7,       901.01,                    17543.04,18
,EHFLNCD,N6,       689.58,                   643363.91,934
,EIDPARRY,EQ,       291.80,                267537632.80,893553
,EIFFL,SM,        93.50,                   673680.00,7200
,EIHAHOTELS,EQ,       240.30,                  1121393.05,4608
,EIHOTEL,EQ,        62.65,                 42450516.25,687788
,EIMCOELECO,EQ,       319.10,                  4797121.95,14839
,EKC,EQ,        23.30,                  4892905.15,207878
,ELECON,EQ,        25.30,                  1917385.65,75367
,ELECTCAST,EQ,        15.10,                  4459932.20,293730
,ELECTHERM,EQ,       100.60,                  1259952.00,12472
,ELGIEQUIP,EQ,       170.90,                 28889356.85,168989
,ELGIRUBCO,BE,        17.40,                   589317.50,34387
,EMAMILTD,EQ,       241.10,                200306307.70,829256
,EMAMIPAP,EQ,        73.40,                   300146.20,4087
,EMAMIREAL,EQ,        35.15,                   238310.10,6803
,EMBASSY,RR,       361.67,                312201042.00,872600
,EMCO,BZ,         1.40,                     4828.60,3449
,EMKAY,EQ,        47.10,                   190259.55,3997
,EMKAYTOOLS,SM,        70.50,                   380700.00,5400
,EMMBI,EQ,        65.50,                   202596.95,3077
,EMOFSR1RGG,MF,         9.14,                   200755.30,22090
,ENDURANCE,EQ,       873.70,                 24216508.00,27652
,ENERGYDEV,EQ,         6.40,                   113725.60,17901
,ENGINERSIN,EQ,        70.80,                286516847.95,4035182
,ENIL,EQ,       133.00,                   444621.10,3348
,EQ30,EQ,       322.03,                    32791.19,105
,EQUITAS,EQ,        57.05,                548720024.70,9571991
,ERFLNCDI,N5,       760.00,                    98170.00,130
,ERIS,EQ,       425.20,                 37385799.00,87549
,EROSMEDIA,EQ,        19.05,                 16812167.05,885796
,ESABINDIA,EQ,      1363.75,                 10007228.65,7270
,ESCORTS,EQ,      1203.70,               4143021480.40,3475170
,ESSARSHPNG,EQ,         6.95,                   259677.90,37186
,ESSELPACK,EQ,       190.05,                 20996010.90,111213
,ESTER,EQ,        56.65,                  6276343.20,110394
,EUROCERA,BZ,          .95,                    31797.50,33471
,EUROMULTI,BE,          .85,                     1026.25,1205
,EVEREADY,EQ,       115.55,                195133085.30,1654337
,EVERESTIND,EQ,       223.00,                 46450214.40,205244
,EXCEL,EQ,         1.00,                     1192.15,1183
,EXCELINDUS,EQ,       737.10,                 12139481.25,16490
,EXIDEIND,EQ,       158.65,                518822563.35,3237393
,EXPLEOSOL,EQ,       269.10,                  6620237.15,24355
,FACT,EQ,        47.00,                 13914443.35,294298
,FAIRCHEM,EQ,       623.25,                 30159160.90,47945
,FCL,EQ,        29.25,                 11960801.10,402345
,FCONSUMER,EQ,        10.50,                170421088.40,15566685
,FCSSOFT,BE,          .50,                   903898.35,1789261
,FDC,EQ,       263.05,                 78253264.45,292587
,FEDERALBNK,EQ,        56.70,               3227650392.30,58376137
,FEL,EQ,        11.70,                  1515302.10,129513
,FELDVR,EQ,        12.25,                   710618.90,58147
,FELIX,SM,        24.15,                    96600.00,4000
,FIEMIND,EQ,       428.10,                 17604266.75,40447
,FILATEX,EQ,        24.55,                  3823160.35,155256
,FINCABLES,EQ,       273.15,                 10227175.70,37243
,FINEORG,EQ,      2089.95,                 21521375.55,10272
,FINPIPE,EQ,       459.80,                 12501299.45,27127
,FLEXITUFF,BE,         7.15,                    22679.00,3178
,FLFL,EQ,       113.40,                 67673765.05,595224
,FLUOROCHEM,EQ,       429.50,                 30712462.35,70475
,FMGOETZE,EQ,       363.95,                   357507.00,983
,FMNL,EQ,        21.10,                   697368.20,33277
,FOCUS,SM,        24.15,                   434700.00,18000
,FORCEMOT,EQ,       928.40,                 15060363.80,16189
,FORTIS,EQ,       133.75,                208582884.65,1568968
,FOSECOIND,EQ,      1081.00,                  1383992.90,1281
,FOURTHDIM,SM,         7.50,                     7500.00,1000
,FRETAIL,EQ,       105.70,                234530690.85,2200716
,FSC,EQ,       141.50,                 21273945.05,149252
,FSL,EQ,        41.40,                 97841314.85,2350124
,GABRIEL,EQ,        89.60,                  7320843.15,81476
,GAEL,EQ,       147.25,                  6180754.90,41427
,GAL,BE,         2.70,                    39408.20,15111
,GALAXYSURF,EQ,      1557.55,                 12003769.00,7677
,GALLANTT,EQ,        31.30,                   399141.45,12696
,GALLISPAT,EQ,        28.50,                  1100174.70,38793
,GAMMNINFRA,BE,          .80,                  2077797.05,2618735
,GANDHITUBE,EQ,       198.00,                  3880262.90,19575
,GANECOS,EQ,       226.95,                  1478845.50,6540
,GANESHHOUC,BE,        23.90,                   245953.45,10067
,GANGESSECU,EQ,        31.90,                   177504.95,5520
,GARDENSILK,BE,         9.45,                   175241.30,18954
,GARFIBRES,EQ,      1695.80,                 35914186.50,21153
,GATI,EQ,        46.70,                 17445300.45,371099
,GAYAHWS,BE,          .50,                  1797521.70,3767574
,GAYAPROJ,BE,        16.05,                  2809724.30,175898
,GBGLOBAL,BE,         4.80,                     1722.25,361
,GDL,EQ,        91.40,                 39058277.30,429910
,GEECEE,EQ,        68.50,                   293417.70,4276
,GEEKAYWIRE,EQ,        85.90,                   488618.05,5659
,GENESYS,EQ,        30.80,                   464452.35,14920
,GENUSPAPER,EQ,         4.95,                   563965.95,113089
,GENUSPOWER,EQ,        24.40,                  2789444.20,113435
,GEOJITFSL,EQ,        38.60,                  9667066.40,249902
,GEPIL,EQ,       506.80,                 13772902.40,26893
,GESHIP,EQ,       220.45,                 15667724.80,70533
,GET&D,EQ,        85.35,                 13364866.60,153515
,GFLLIMITED,EQ,        95.15,                  1835633.55,19239
,GFSTEELS,BE,         2.70,                     5950.00,2250
,GHCL,EQ,       152.65,                 27151696.55,177226
,GICHSGFIN,EQ,        95.45,                 45970685.90,478366
,GILLANDERS,BE,        28.75,                    21751.25,815
,GILLETTE,EQ,      5047.40,                198227043.60,39056
,GINNIFILA,BE,        10.80,                   339779.15,31705
,GIPCL,EQ,        72.35,                 15912571.25,217418
,GKWLIMITED,EQ,       460.05,                    96863.55,210
,GLAXO,EQ,      1468.55,                 23999209.90,16243
,GLENMARK,EQ,       413.70,                742384147.75,1787801
,GLOBAL,SM,       190.00,                   570000.00,3000
,GLOBALVECT,EQ,        54.20,                  1845791.55,33731
,GLOBOFFS,BE,         4.50,                    20501.25,4524
,GLOBUSSPR,EQ,       135.95,                 10051394.20,73185
,GMBREW,EQ,       388.15,                  7260066.90,18595
,GMDCLTD,EQ,        41.45,                 66065318.85,1584793
,GMMPFAUDLR,EQ,      3989.30,                 42103040.60,10551
,GMRINFRA,EQ,        20.75,                599997277.30,28845137
,GNA,EQ,       187.20,                 45712910.25,248743
,GNFC,EQ,       163.60,                112157295.30,684928
,GOACARBON,EQ,       222.50,                  8154902.15,36248
,GOCLCORP,EQ,       160.80,                   768579.05,4800
,GODFRYPHLP,EQ,       932.25,                 38801152.75,41503
,GODHA,SM,        25.00,                   100000.00,4000
,GODREJAGRO,EQ,       457.65,                164981001.85,360604
,GODREJIND,EQ,       354.75,                 60982186.85,169439
,GODREJPROP,EQ,       886.05,                413744187.65,462826
,GOENKA,BZ,         1.00,                   111389.00,111389
,GOKEX,EQ,        38.85,                  2398692.00,61398
,GOKUL,EQ,        15.65,                   200264.95,12746
,GOKULAGRO,EQ,        14.40,                   580993.70,40593
,GOLDBEES,EQ,        43.88,                266325375.01,6064182
,GOLDENTOBC,EQ,        23.30,                   113219.25,4822
,GOLDIAM,EQ,       114.20,                 13478927.65,119148
,GOLDSHARE,EQ,      4462.55,                  6793047.80,1523
,GOLDTECH,EQ,         8.00,                   242144.20,30246
,GOODLUCK,EQ,        38.80,                  4695820.90,118660
,GPIL,EQ,       176.30,                 62386479.15,355034
,GPPL,EQ,        80.10,                 48577137.75,607516
,GPTINFRA,EQ,        26.90,                   604612.25,22581
,GRANULES,EQ,       270.05,               1739749554.00,6424292
,GRAPHITE,EQ,       176.60,                111387800.20,628008
,GRAVITA,EQ,        49.35,                  5504441.95,109769
,GREAVESCOT,EQ,        84.90,                 19453062.05,227949
,GREENLAM,EQ,       714.50,                  1238967.25,1733
,GREENPANEL,BE,        37.75,                  1493500.90,39983
,GREENPLY,EQ,        86.35,                  7751410.30,89913
,GREENPOWER,EQ,         2.25,                 12110776.80,5261028
,GRINDWELL,EQ,       483.40,                  5196531.40,10697
,GROBTEA,EQ,       388.70,                     4249.80,11
,GRPLTD,EQ,       605.20,                   221536.25,366
,GRSE,EQ,       196.25,                 35016389.55,177076
,GSCLCEMENT,EQ,        31.30,                 11793665.60,369144
,GSFC,EQ,        60.15,                 44570577.05,744414
,GSPL,EQ,       214.85,                246530416.50,1165177
,GSS,EQ,        22.75,                  2711818.00,118764
,GTLINFRA,EQ,          .90,                 37174341.75,40529745
,GTNIND,BE,         8.00,                    42405.35,5252
,GTNTEX,EQ,         5.40,                     3240.00,600
,GTPL,EQ,        88.65,                 24852706.85,280481
,GUFICBIO,EQ,        83.85,                 13654096.40,161566
,GUJALKALI,EQ,       331.10,                 11839542.50,35770
,GUJAPOLLO,EQ,       172.80,                   435852.05,2512
,GUJGASLTD,EQ,       300.60,                219005955.15,727535
,GUJRAFFIA,BE,         9.75,                     1845.75,184
,GULFOILLUB,EQ,       579.50,                  4507922.70,7762
,GULFPETRO,EQ,        43.80,                  1245606.65,28121
,GULPOLY,EQ,        38.10,                  7198033.25,182720
,GVKPIL,EQ,         2.35,                 23580578.25,10053788
,HAL,EQ,       908.55,                375117107.45,408321
,HARITASEAT,EQ,       390.90,                  2747224.60,7139
,HARRMALAYA,EQ,        80.45,                  4988758.80,61566
,HATHWAY,EQ,        54.20,               1262927558.55,23218903
,HATSUN,EQ,       679.70,                 68510947.65,100870
,HAVISHA,BE,          .65,                    16076.25,23989
,HBLPOWER,EQ,        16.15,                 17388070.25,1058226
,HBSL,EQ,         5.45,                    14526.00,2669
,HCC,EQ,         5.90,                 18850812.00,3169449
,HCG,EQ,       124.50,                 13492771.30,108468
,HCL-INSYS,BE,         9.10,                  1499082.20,166121
,HDFCMFGETF,EQ,      4494.85,                 79081531.85,17588
,HDFCNIFETF,EQ,      1163.54,                  1169396.96,1009
,HDFCSENETF,EQ,      3987.00,                   951194.68,237
,HDIL,BZ,         2.95,                  1040645.00,346305
,HEG,EQ,       822.95,                719539530.95,874135
,HEIDELBERG,EQ,       181.55,                 81546152.75,449073
,HERCULES,EQ,        80.70,                  4565343.60,56146
,HERITGFOOD,EQ,       298.70,                122039315.60,404307
,HESTERBIO,EQ,      1300.25,                  6881090.05,5318
,HEXATRADEX,BE,        18.10,                   390189.30,21655
,HEXAWARE,EQ,       356.45,                192744844.50,541836
,HFCL,EQ,        12.90,                 30131055.55,2340453
,HGINFRA,EQ,       189.40,                  3144090.95,16588
,HGS,EQ,       715.95,                  5980872.45,8332
,HHOF1140RD,MF,         6.82,                     3410.00,500
,HHOF1140RG,MF,         7.00,                     7000.00,1000
,HIKAL,EQ,       125.00,                 53286686.50,422616
,HIL,EQ,      1249.35,                 23734627.10,18957
,HILTON,EQ,         9.20,                   149259.15,16323
,HIMATSEIDE,EQ,        63.85,                 63349303.50,1002641
,HINDCOMPOS,EQ,       167.10,                  1177899.65,6987
,HINDCOPPER,EQ,        36.85,                128737184.75,3494249
,HINDMOTORS,EQ,         5.70,                   748732.20,131434
,HINDNATGLS,BE,        30.95,                   147178.70,4777
,HINDOILEXP,EQ,        64.60,                  5598128.20,86401
,HIRECT,EQ,       118.50,                  1239516.55,10411
,HISARMETAL,EQ,        64.85,                  1207833.25,18634
,HITECH,EQ,       115.35,                  4692065.85,41170
,HITECHCORP,EQ,        78.50,                    42166.20,541
,HITECHGEAR,EQ,        99.85,                   733980.20,7265
,HLVLTD,EQ,         4.80,                   626478.75,129486
,HMT,BZ,        17.35,                   138644.75,8032
,HMVL,EQ,        49.20,                   861971.65,17506
,HNDFDS,EQ,       599.85,                 10189204.90,17036
,HNGSNGBEES,EQ,       350.98,                    66897.12,190
,HONAUT,EQ,     28375.40,                 82716037.10,2916
,HONDAPOWER,EQ,      1001.20,                  2086978.80,2089
,HOTELRUGBY,BE,         1.20,                     3296.20,2701
,HOVS,EQ,        41.00,                   157625.40,3746
,HPL,EQ,        35.15,                  3588812.10,101919
,HSCL,EQ,        47.75,                143437158.95,3029019
,HSIL,EQ,        54.55,                  9083230.65,164996
,HTMEDIA,EQ,        12.40,                   862998.05,68895
,HUBTOWN,EQ,        11.20,                   289967.20,25886
,HUDCO,EQ,        35.05,                 50978518.25,1445361
,HUDCO,NE,      1461.24,                  3225430.50,2200
,HUDCO,N8,      1289.00,                   192061.00,149
,HUDCO,N5,      1208.00,                  8893756.85,7365
,HUDCO,N9,      1287.01,                   141520.60,110
,HUDCO,N3,      1090.30,                   616794.50,565
,HUDCO,ND,      1332.75,                  4104943.75,3080
,HUDCO,N2,      1234.04,                  1356624.20,1099
,IBMFNIFTY,EQ,       117.85,                    19057.26,161
,IBREALEST,EQ,        57.25,                124804707.55,2142467
,IBUCCREDIT,N7,       763.39,                   240875.80,316
,IBUCCREDIT,N4,       995.00,                    39601.80,40
,IBULHSGFIN,EQ,       219.55,               3709126093.45,16815822
,IBULHSGFIN,N6,       955.00,                   190225.00,200
,IBULHSGFIN,NA,       711.83,                   407610.00,578
,IBULHSGFIN,N8,       700.00,                     3500.00,5
,IBULISL,BE,        47.15,                  3193842.10,67432
,IBVENTURES,E3,        40.55,                  2818600.15,68488
,IBVENTURES,EQ,       117.80,                225003496.90,1881734
,ICEMAKE,SM,        40.20,                   581100.00,14000
