,20-Jul-2020
The Nifty witnessed an intraday movement of about 84.9 points.The closing index was 1.11 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 56333.16
, Traded Quantity (in Lakhs), 30991.89
, Number of Trades, 16786370
, Total Market Capitalisation (Rs. Crores), 14506297.15

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10901.70,     10999.45,     11037.90,     10953.00,     11022.20,120.5
,NIFTY50 EQL Wgt,     11081.80,     11150.05,     11198.95,     11096.40,     11185.90,104.1
,NIFTY100 EQL Wgt,     12183.05,     12253.05,     12295.40,     12207.45,     12282.05,99
,NIFTY100 LowVol30,      8741.85,      8796.30,      8858.70,      8759.55,      8844.40,102.55
,NIFTY Alpha 50,     14350.70,     14409.15,     14527.40,     14408.50,     14497.60,146.9
,NIFTY MIDCAP 150,      5791.25,      5819.40,      5859.30,      5817.40,      5845.10,53.85
,NIFTY SMLCAP 50,      2281.20,      2298.15,      2312.65,      2294.10,      2308.75,27.55
,NIFTY SMLCAP 250,      4239.95,      4269.50,      4285.10,      4261.35,      4279.40,39.45
,NIFTY MIDSML 400,      5233.60,      5262.40,      5291.90,      5259.50,      5282.25,48.65
,NIFTY200 QUALTY30,      9694.80,      9758.20,      9844.15,      9726.25,      9825.80,131
,Nifty IT,     16821.35,     16880.35,     17376.15,     16849.15,     17258.30,436.95
,Nifty Next 50,     26375.80,     26505.15,     26598.75,     26409.70,     26525.75,149.95
,Nifty Bank,     21966.80,     22307.30,     22520.45,     22187.80,     22321.85,355.05
,NIFTY MIDCAP 100,     15242.30,     15321.60,     15422.90,     15312.20,     15388.55,146.25
,Nifty 500,      8895.30,      8965.25,      8994.95,      8938.10,      8985.10,89.8
,Nifty 100,     11045.85,     11138.50,     11174.35,     11094.05,     11159.45,113.6
,Nifty Midcap 50,      4248.15,      4277.70,      4301.30,      4265.85,      4282.65,34.5
,Nifty Realty,       196.40,       197.15,       199.65,       196.90,       197.25,.85
,Nifty Infra,      3091.85,      3108.05,      3113.90,      3089.60,      3104.25,12.4
,Nifty Energy,     14942.25,     14985.30,     15044.20,     14887.50,     14936.00,-6.25
,Nifty FMCG,     31439.30,     31571.40,     31598.60,     31284.05,     31536.35,97.05
,Nifty MNC,     13599.40,     13693.20,     13731.00,     13633.90,     13703.10,103.7
,Nifty Pharma,     10472.15,     10495.15,     10495.15,     10283.25,     10304.60,-167.55
,Nifty PSE,      2507.65,      2524.25,      2530.35,      2504.65,      2510.85,3.2
,Nifty PSU Bank,      1431.60,      1443.85,      1461.55,      1437.00,      1442.00,10.4
,Nifty Serv Sector,     14414.65,     14605.80,     14698.60,     14556.85,     14667.25,252.6
,India VIX,24.1575,24.1575,25.1200,24.1575,24.7125,0.5550
,Nifty Auto,      7137.30,      7161.70,      7183.20,      7105.55,      7175.85,38.55
,Nifty Metal,      2103.00,      2115.45,      2122.80,      2094.60,      2106.00,3
,Nifty Media,      1336.60,      1350.55,      1357.50,      1337.70,      1343.90,7.3
,NIFTY SMLCAP 100,      4851.95,      4884.50,      4915.10,      4876.75,      4907.95,56
,Nifty 200,      5626.00,      5671.30,      5690.35,      5651.85,      5683.45,57.45
,Nifty Div Opps 50,      2381.35,      2390.35,      2406.45,      2383.20,      2401.55,20.2
,Nifty Commodities,      2942.70,      2954.25,      2971.30,      2945.10,      2957.95,15.25
,Nifty Consumption,      4949.85,      4970.50,      4991.20,      4943.75,      4985.50,35.65
,Nifty Fin Service,     10915.70,     11110.70,     11173.00,     11042.40,     11093.20,177.5
,Nifty50 Div Point,        31.16,        31.16,        31.16,        31.16,        31.16,0
,Nifty100 Liq 15,      2681.25,      2697.00,      2702.90,      2678.00,      2697.85,16.6
,Nifty CPSE,      1408.65,      1420.00,      1420.90,      1406.70,      1409.10,.45
,Nifty GrowSect 15,      5390.55,      5452.55,      5458.95,      5412.20,      5437.60,47.05
,Nifty50 PR 2x Lev,      3787.50,      3854.35,      3880.80,      3822.35,      3870.15,82.65
,Nifty50 PR 1x Inv,       401.85,       398.35,       400.05,       396.95,       397.50,-4.35
,Nifty50 TR 2x Lev,      4987.90,      5075.95,      5110.75,      5033.80,      5096.75,108.85
,Nifty50 TR 1x Inv,       350.40,       347.35,       348.85,       346.10,       346.60,-3.8
,Nifty50 Value 20,      5386.70,      5407.15,      5461.60,      5385.05,      5441.65,54.95
,Nifty Mid Liq 15,      3573.55,      3609.00,      3632.30,      3593.20,      3620.30,46.75
,Nifty Pvt Bank,     12057.80,     12241.00,     12352.25,     12177.45,     12245.25,187.45
,NIFTY100 Qualty30,      2597.45,      2619.90,      2642.05,      2609.90,      2637.70,40.25
,Nifty GS 8 13Yr,      2208.11,      2208.49,      2209.63,      2206.08,      2207.96,-.15
,Nifty GS 10Yr,      2002.83,      2003.14,      2004.73,      2001.36,      2003.94,1.11
,Nifty GS 10Yr Cln,       978.68,       978.68,       979.46,       977.79,       979.07,.39
,Nifty GS 4 8Yr,      2353.18,      2353.59,      2353.59,      2351.41,      2353.37,.19
,Nifty GS 11 15Yr,      2380.89,      2381.32,      2381.41,      2378.29,      2379.46,-1.43
,Nifty GS 15YrPlus,      2627.64,      2628.11,      2628.49,      2628.11,      2628.49,.85
,Nifty GS Compsite,      2252.20,      2252.59,      2253.32,      2250.35,      2252.11,-.09

,ADVANCES,1140
,DECLINES,784
,UNCHANGED,91

,Total securities that have hit their price bands today,510

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFCBANK,EQ,      1098.45,      1133.05,3.15,3706.71
,CANTABIL,EQ,       295.20,                 26020287.40,89653
,CAPACITE,EQ,       102.55,                  5040970.45,48804
,CAPLIPOINT,EQ,       387.80,                190145511.80,488705
,CAPTRUST,EQ,        79.10,                   390662.90,4997
,CARBORUNIV,EQ,       240.25,                 30644097.30,126806
,CAREERP,EQ,       122.60,                  2183882.95,17678
,CARERATING,EQ,       424.30,                 15844216.95,37294
,CASTEXTECH,BE,          .50,                    31600.00,63200
,CASTROLIND,EQ,       117.30,                 98311821.35,832777
,CCCL,BE,          .30,                      376.75,1482
,CCHHL,BE,         3.30,                    27929.45,8658
,CCL,EQ,       250.95,                 48834370.00,194431
,CDSL,EQ,       314.75,                925102271.50,2969107
,CEATLTD,EQ,       881.55,                 50875228.00,57537
,CEBBCO,EQ,        14.25,                   279889.10,19885
,CELEBRITY,EQ,         4.60,                    40028.50,8726
,CENTENKA,EQ,       175.90,                  7137064.95,40298
,CENTEXT,EQ,         4.30,                   347021.00,80710
,CENTRALBK,EQ,        16.85,                 13017677.55,766636
,CENTRUM,EQ,        15.05,                  2694482.40,175912
,CENTUM,EQ,       320.00,                  2940189.70,9159
,CENTURYPLY,EQ,       129.50,                 59836588.95,456315
,CENTURYTEX,EQ,       307.35,                368071354.15,1194755
,CERA,EQ,      2208.75,                  6401415.80,2880
,CEREBRAINT,EQ,        27.50,                  2540685.20,90531
,CESC,EQ,       602.75,                128404277.15,211691
,CESCVENT,EQ,       182.25,                 19059376.60,104165
,CGCL,EQ,       181.75,                 24286226.70,137953
,CGPOWER,EQ,         8.70,                 19584313.95,2242441
,CHALET,EQ,       129.85,                 13337835.25,102329
,CHAMBLFERT,EQ,       154.25,                 83144366.70,538622
,CHEMBOND,EQ,       149.80,                  4156108.40,27235
,CHEMFAB,EQ,       145.95,                   453586.20,3103
,CHENNPETRO,EQ,        82.35,                 73306393.10,884874
,CHOLAFIN,EQ,       215.20,               3035252831.40,14158051
,CHOLAHLDNG,EQ,       334.90,                 13664885.70,40838
,CHROMATIC,BE,          .95,                   112378.35,125096
,CIGNITITEC,EQ,       260.10,                  8619842.80,32982
,CIMMCO,EQ,        20.80,                  2186615.70,104510
,CINELINE,EQ,        23.30,                   255838.85,10957
,CINEVISTA,EQ,         5.55,                    55194.50,9893
,CKFSL,BZ,          .85,                   320516.25,381115
,CLEDUCATE,EQ,        38.40,                   201655.95,5251
,CLNINDIA,EQ,       381.40,                171483758.20,446996
,CMICABLES,EQ,        33.00,                  1498171.05,45332
,CMMIPL,SM,         2.60,                    15600.00,6000
,CNOVAPETRO,BE,         6.10,                     5166.70,847
,COCHINSHIP,EQ,       334.35,                198222704.70,588281
,COFFEEDAY,BZ,        20.80,                  8195449.60,394012
,COMPINFO,EQ,        11.40,                   680870.20,60727
,COMPUSOFT,BE,         8.20,                   288877.00,35261
,CONFIPET,EQ,        20.55,                  8445358.50,405889
,CONSOFINVT,EQ,        27.80,                     4452.25,157
,CONTI,SM,         8.95,                   179482.05,19998
,CONTROLPR,EQ,       209.45,                  1131139.75,5396
,CORALFINAC,EQ,        20.65,                   776036.30,37546
,CORDSCABLE,EQ,        33.60,                   645889.10,19155
,COROMANDEL,EQ,       796.15,                470519136.15,596238
,COSMOFILMS,EQ,       404.50,                110303890.40,271875
,COUNCODOS,EQ,         1.20,                    50620.60,43022
,COX&KINGS,BZ,         1.50,                  2795303.40,1871060
,CPSEETF,EQ,        17.22,                 24873129.27,1439685
,CREATIVE,EQ,        84.10,                  2482273.05,29172
,CREATIVEYE,BE,         1.80,                     7039.50,3960
,CREDITACC,EQ,       560.35,                 69096510.75,123456
,CREST,EQ,        60.55,                   806982.40,13266
,CRISIL,EQ,      1730.65,                 17758716.65,10258
,CROMPTON,EQ,       250.45,                178621646.90,726606
,CSBBANK,EQ,       182.45,                 13478400.60,73728
,CTE,EQ,        18.10,                   221751.65,12413
,CUB,EQ,       123.85,                265560093.05,2148964
,CUBEXTUB,EQ,        12.15,                   107675.15,8838
,CUMMINSIND,EQ,       393.05,                421299148.75,1077251
,CUPID,EQ,       212.25,                 12158801.25,57133
,CYBERTECH,EQ,        45.30,                  3540939.45,77617
,CYIENT,EQ,       296.75,                240714689.05,811530
,DAAWAT,EQ,        43.30,                 45245425.95,1043652
,DALBHARAT,EQ,       716.60,                289934073.95,394197
,DALMIASUG,EQ,       115.00,                 12705589.40,109880
,DAMODARIND,EQ,        25.05,                   218434.20,8708
,DATAMATICS,EQ,        54.85,                  3656059.95,67048
,DBCORP,EQ,        78.10,                 11277403.60,144189
,DBL,EQ,       282.70,                 38957298.10,137630
,DBREALTY,EQ,         6.65,                  1738090.85,262979
,DCAL,EQ,       175.30,                209920889.10,1183186
,DCBBANK,EQ,        81.60,                202710994.00,2485018
,DCI,SM,        41.90,                   125700.00,3000
,DCM,EQ,        18.10,                   561788.95,31007
,DCMFINSERV,BE,         1.45,                     8249.05,5689
,DCMNVL,EQ,        26.70,                   292137.05,10785
,DCMSHRIRAM,EQ,       339.95,                 62913107.00,188282
,DCW,EQ,        11.95,                  3635126.40,301916
,DECCANCE,EQ,       257.90,                 15328835.25,58761
,DEEPAKFERT,EQ,       121.15,                149487010.20,1247150
,DEEPAKNTR,EQ,       523.60,                215153846.05,409104
,DEEPIND,EQ,        75.55,                  1562782.25,20595
,DELTACORP,EQ,        89.80,                122317235.55,1343559
,DELTAMAGNT,EQ,        22.30,                    38164.00,1730
,DEN,EQ,        99.65,                206078093.50,2132240
,DENORA,EQ,       225.60,                   778721.25,3404
,DEVIT,SM,        94.00,                  2356950.00,25500
,DFMFOODS,EQ,       194.25,                  8467874.60,44008
,DGCONTENT,BE,         7.40,                    88206.45,11514
,DHAMPURSUG,EQ,       129.35,                 65190704.35,498423
,DHANBANK,EQ,        13.20,                 10255862.40,774123
,DHANUKA,EQ,       825.80,                512323188.25,597833
,DHARSUGAR,BE,         6.65,                    14696.50,2210
,DHFL,EQ,        15.00,                 14680706.85,982124
,DHFL,NA,       282.00,                    76942.32,274
,DHFL,Y1,       274.00,                    52956.80,196
,DHFL,NN,       285.00,                    41150.00,150
,DHFL,NS,       279.00,                   206498.05,769
,DHFL,NY,       276.00,                     5510.00,20
,DHFL,N6,       268.00,                    35419.60,134
,DHFL,N5,       258.00,                    53922.00,209
,DHFL,NP,       285.00,                   111020.00,410
,DHFL,NU,       270.00,                    45313.60,168
,DHFL,NQ,       288.20,                    29323.82,106
,DHUNINV,EQ,       210.45,                   983969.25,4675
,DIAMONDYD,EQ,       581.05,                 16739949.25,28965
,DIAPOWER,BZ,          .75,                     3381.40,4508
,DICIND,EQ,       359.35,                  2796598.90,7826
,DIGISPICE,BE,         6.15,                    26391.70,4181
,DIGJAMLTD,BZ,         2.45,                   561251.55,228551
,DISHTV,EQ,         7.55,                 15553991.75,2051826
,DIXON,EQ,      6831.25,               1258262410.40,184353
,DLINKINDIA,EQ,        93.05,                 19080489.15,201802
,DOLAT,EQ,        52.25,                  4086991.90,76778
,DOLLAR,EQ,       131.60,                  5991353.60,45007
,DONEAR,EQ,        25.75,                  1152537.60,44097
,DPSCLTD,EQ,         8.35,                    24236.80,2921
,DPWIRES,BE,        54.90,                    18669.85,342
,DQE,BE,         1.30,                     3463.20,2664
,DREDGECORP,EQ,       269.05,                 26121354.85,96641
,DSML,SM,         3.65,                    86400.00,24000
,DSSL,EQ,        22.50,                   249112.85,11349
,DTIL,EQ,       174.05,                  4920125.65,28511
,DUCON,EQ,         3.70,                   245667.55,67007
,DVL,EQ,        50.95,                   294992.95,5730
,DWARKESH,EQ,        23.95,                 24334240.90,1003323
,DYNAMATECH,EQ,       546.65,                  3029768.35,5509
,DYNPRO,EQ,       191.95,                 80800596.75,420551
,E2E,SM,        24.30,                   582900.00,24000
,EASTSILK,BE,          .90,                    19066.30,22108
,EASUNREYRL,BZ,         3.05,                     4239.90,1420
,EBANK,EQ,      2350.00,                     2350.00,1
,EBBETF0423,EQ,      1081.24,                  5206667.16,4816
,EBBETF0430,EQ,      1112.25,                 34796269.70,31301
,EBIXFOREX,EQ,       442.75,                  1209829.40,2736
,ECLERX,EQ,       514.70,                 80746027.25,156896
,ECLFINANCE,NS,       890.00,                     8010.00,9
,ECLFINANCE,NF,       940.95,                   749552.40,798
,ECLFINANCE,NE,      1080.00,                    10800.00,10
,ECLFINANCE,NR,       911.96,                   289480.77,317
,ECLFINANCE,NM,       947.87,                   646139.45,676
,ECLFINANCE,NQ,       900.00,                   216000.00,240
,ECLFINANCE,NG,       870.00,                    57420.00,66
,ECLFINANCE,NN,       955.00,                    78685.00,82
,ECLFINANCE,NJ,       800.00,                   239910.00,300
,ECLFINANCE,NP,       950.00,                   753089.00,795
,ECLFINANCE,NO,       930.00,                    11160.00,12
,EDELWEISS,EQ,        67.60,                 71217758.35,1061195
,EDUCOMP,BZ,         2.85,                   295846.30,105693
,EHFLNCD,N6,       660.80,                  1011697.19,1521
,EHFLNCD,N5,       878.13,                   115070.00,131
,EIDPARRY,EQ,       294.65,                138738764.75,471012
,EIFFL,SM,        95.25,                   380400.00,4000
,EIHAHOTELS,EQ,       234.50,                   374777.30,1588
,EIHOTEL,EQ,        60.20,                 88636313.45,1442962
,EIMCOELECO,EQ,       295.20,                   273732.30,922
,EKC,EQ,        22.55,                 14087207.90,643591
,ELECON,EQ,        26.10,                  1860496.65,70770
,ELECTCAST,EQ,        15.30,                  4972550.05,321312
,ELECTHERM,EQ,       100.10,                  2440084.70,24330
,ELGIEQUIP,EQ,       161.85,                 12553755.40,77815
,ELGIRUBCO,BE,        16.95,                   442569.20,26332
,EMAMILTD,EQ,       243.65,                181899969.95,735753
,EMAMIPAP,EQ,        73.45,                   528314.65,7153
,EMAMIREAL,EQ,        34.85,                   751517.40,21594
,EMBASSY,RR,       343.33,                 74534696.00,217000
,EMCO,BZ,         1.50,                    37309.50,24873
,EMKAY,EQ,        48.25,                   609330.55,12738
,EMKAYTOOLS,SM,        76.55,                  1929060.00,25200
,EMMBI,EQ,        67.95,                  1831889.25,28237
,EMOFSR1RDP,MF,         9.02,                     8884.70,985
,EMOFSR1RGG,MF,         9.03,                   566664.68,64050
,ENDURANCE,EQ,       883.40,                171005825.45,191922
,ENERGYDEV,EQ,         6.85,                    66146.50,9634
,ENGINERSIN,EQ,        69.95,                155137370.60,2203956
,ENIL,EQ,       130.05,                   688729.40,5260
,EON,BZ,         8.60,                    47041.40,5891
,EQ30,EQ,       326.88,                    17101.68,55
,EQUITAS,EQ,        58.35,               1254533873.20,21872790
,ERFLNCDI,N6,       650.01,                    51399.01,76
,ERFLNCDI,N5,       745.00,                    65241.00,88
,ERFLNCDI,N2,       955.00,                   124150.00,130
,ERFLNCDI,N4,       810.00,                   183300.00,229
,ERIS,EQ,       437.05,                 58103191.45,133055
,EROSMEDIA,EQ,        18.45,                  8088866.60,433479
,ESABINDIA,EQ,      1346.65,                  3541249.95,2630
,ESCORTS,EQ,      1119.60,               1214912513.60,1087701
,ESSARSHPNG,EQ,         7.10,                    90709.00,12824
,ESSELPACK,EQ,       185.30,                  9233991.70,49649
,ESTER,EQ,        57.55,                 11138954.10,191504
,EUROCERA,BZ,          .95,                    15146.00,16785
,EUROMULTI,BE,          .90,                     4943.25,5745
,EUROTEXIND,BE,         7.40,                      518.00,70
,EVEREADY,EQ,       118.55,                139035731.60,1180159
,EVERESTIND,EQ,       226.25,                 53207474.60,237304
,EXCEL,EQ,         1.05,                      225.75,215
,EXCELINDUS,EQ,       733.80,                 15584080.50,21225
,EXIDEIND,EQ,       158.45,                675396770.75,4228804
,EXPLEOSOL,EQ,       279.35,                  4230510.50,15109
,FACT,EQ,        47.00,                  8819244.05,186412
,FAIRCHEM,EQ,       626.05,                 20892773.80,33324
,FCL,EQ,        29.90,                 20338599.80,684018
,FCONSUMER,EQ,        10.50,                414289792.80,40286245
,FCSSOFT,BE,          .55,                  2372953.45,4688783
,FDC,EQ,       277.15,                286919444.35,1039521
,FEDERALBNK,EQ,        53.70,               2266220467.40,42463725
,FEL,EQ,        10.65,                 20344194.15,1907775
,FELDVR,EQ,        11.15,                  2235775.15,205082
,FELIX,SM,        25.40,                   101600.00,4000
,FIEMIND,EQ,       435.55,                 14841895.25,33766
,FILATEX,EQ,        24.90,                  1361947.50,54335
,FINCABLES,EQ,       279.20,                 13653679.45,48797
,FINEORG,EQ,      2091.20,                 34494966.25,16328
,FINPIPE,EQ,       458.25,                 11931772.90,25978
,FLEXITUFF,BE,         7.40,                   143352.45,19502
,FLFL,EQ,       113.90,                 43504029.65,391931
,FLUOROCHEM,EQ,       446.80,                 67466012.50,152156
,FMGOETZE,EQ,       364.90,                   753274.65,2053
,FMNL,EQ,        20.95,                  2289948.65,108947
,FOCUS,SM,        21.95,                   126000.00,6000
,FORCEMOT,EQ,       933.25,                 28479242.80,30475
,FORTIS,EQ,       133.25,                328781533.50,2497039
,FOSECOIND,EQ,      1051.45,                   809058.90,765
,FRETAIL,EQ,       110.85,                763087514.15,6831471
,FSC,EQ,       156.70,                 16137682.70,102001
,FSL,EQ,        42.35,                107935316.25,2539086
,GABRIEL,EQ,        91.50,                  6142445.85,66731
,GAEL,EQ,       150.70,                 16180473.20,106552
,GAL,BE,         2.50,                    64474.90,24684
,GALAXYSURF,EQ,      1564.40,                 15025597.75,9605
,GALLANTT,EQ,        31.55,                   716478.45,22947
,GALLISPAT,EQ,        29.80,                  1859767.10,63513
,GAMMNINFRA,BE,          .70,                  1278925.15,1835660
,GANDHITUBE,EQ,       192.20,                   674496.85,3515
,GANECOS,EQ,       227.70,                   797172.45,3463
,GANESHHOUC,BE,        24.45,                   629399.90,26350
,GANGESSECU,EQ,        33.05,                   254948.60,7813
,GARDENSILK,BE,         9.45,                   205594.20,21756
,GARFIBRES,EQ,      1589.65,                 23381990.75,14841
,GATI,EQ,        48.65,                 28883284.75,596522
,GAYAHWS,BE,          .50,                  1238575.20,2651397
,GAYAPROJ,BE,        16.00,                  1337382.70,83270
,GBGLOBAL,BE,         5.00,                     6778.90,1374
,GDL,EQ,        90.20,                 11565226.25,128145
,GEECEE,EQ,        68.20,                   486241.75,7199
,GEEKAYWIRE,EQ,        83.50,                   549853.20,6607
,GENESYS,EQ,        32.25,                   940558.25,28052
,GENUSPAPER,EQ,         5.05,                  1177058.70,231722
,GENUSPOWER,EQ,        24.25,                 13394130.70,547699
,GEOJITFSL,EQ,        39.00,                 16644020.10,426793
,GEPIL,EQ,       511.55,                 19034849.25,37373
,GESHIP,EQ,       224.10,                132691989.00,608293
,GET&D,EQ,        86.05,                 15899260.40,184831
,GFLLIMITED,EQ,        95.50,                  3770466.60,39208
,GFSTEELS,BE,         2.50,                     3903.00,1505
,GHCL,EQ,       154.55,                 57733653.45,369021
,GICHSGFIN,EQ,        96.20,                191332259.05,1992655
,GILLANDERS,BE,        27.55,                       27.55,1
,GILLETTE,EQ,      5043.20,                 29445747.45,5861
,GINNIFILA,BE,        10.70,                   344747.95,32417
,GIPCL,EQ,        74.60,                 34870316.55,473196
,GKWLIMITED,EQ,       468.65,                    29787.65,63
,GLAXO,EQ,      1505.50,                 39029568.15,25712
,GLENMARK,EQ,       418.65,               1974392200.40,4749123
,GLOBAL,SM,       199.95,                   995950.00,5000
,GLOBALVECT,EQ,        57.85,                  6273005.55,107441
,GLOBE,SM,        48.50,                  1321000.00,28000
,GLOBOFFS,BE,         4.45,                     5551.75,1235
,GLOBUSSPR,EQ,       142.50,                  9528417.50,67126
,GMBREW,EQ,       390.75,                 15386955.05,39243
,GMDCLTD,EQ,        43.00,                 61802455.40,1433989
,GMMPFAUDLR,EQ,      3996.60,                 50576218.15,12630
,GMRINFRA,EQ,        19.95,                221925921.70,10990883
,GNA,EQ,       171.25,                 19130318.95,111206
,GNFC,EQ,       163.30,                211443265.85,1295336
,GOACARBON,EQ,       222.90,                 20887763.30,90950
,GOCLCORP,EQ,       160.75,                   845186.45,5213
,GODFRYPHLP,EQ,       935.00,                 31577642.25,33640
,GODHA,SM,        24.80,                    99200.00,4000
,GODREJAGRO,EQ,       449.20,                 80152043.65,176930
,GODREJIND,EQ,       350.65,                 37649321.20,106709
,GODREJPROP,EQ,       877.85,                174461349.50,197359
,GOENKA,BZ,         1.10,                   114000.70,103637
,GOKEX,EQ,        40.40,                 11962402.70,296348
,GOKUL,EQ,        16.65,                   231052.90,13976
,GOKULAGRO,EQ,        14.20,                   756240.85,53051
,GOLDBEES,EQ,        43.07,                153347206.49,3564049
,GOLDENTOBC,EQ,        24.30,                   257744.45,10901
,GOLDIAM,EQ,       108.65,                  4825415.70,44142
,GOLDSHARE,EQ,      4406.50,                  4617384.50,1046
,GOLDTECH,EQ,         7.80,                    71573.00,9244
,GOODLUCK,EQ,        39.05,                  1700729.35,43201
,GPIL,EQ,       171.40,                 31462176.60,187401
,GPPL,EQ,        81.10,                  9913018.60,121862
,GPTINFRA,EQ,        26.70,                   636802.15,23909
,GRANULES,EQ,       265.15,               1733690550.05,6462565
,GRAPHITE,EQ,       180.90,                 50253999.05,278215
,GRAVITA,EQ,        49.15,                 22727402.65,457415
,GREAVESCOT,EQ,        85.60,                 18785629.45,217811
,GREENLAM,EQ,       712.20,                 49027377.15,70013
,GREENPANEL,BE,        37.50,                  5431132.25,146670
,GREENPLY,EQ,        87.10,                  5796409.20,66724
,GREENPOWER,EQ,         2.25,                  5717860.05,2549542
,GRINDWELL,EQ,       489.60,                 34671074.95,70851
,GROBTEA,EQ,       378.30,                    24253.45,64
,GRPLTD,EQ,       628.60,                   148743.30,235
,GRSE,EQ,       203.55,                 30829778.90,150108
,GSCLCEMENT,EQ,        29.70,                  5260233.20,176455
,GSFC,EQ,        58.75,                 55136445.80,946116
,GSPL,EQ,       210.85,                213488950.80,1015832
,GSS,EQ,        22.55,                   653504.25,28696
,GTL,BE,         1.80,                    50112.00,27840
,GTLINFRA,EQ,          .85,                  3598225.10,4233206
,GTNIND,BE,         8.70,                     2797.00,340
,GTNTEX,EQ,         5.15,                    13343.35,2564
,GTPL,EQ,        80.45,                 14732988.95,183393
,GUFICBIO,EQ,        88.35,                 15592318.55,172729
,GUJALKALI,EQ,       328.75,                 17136870.95,51768
,GUJAPOLLO,EQ,       176.05,                  3130347.50,17763
,GUJGASLTD,EQ,       293.70,                165785402.30,564319
,GUJRAFFIA,BE,        10.20,                     4284.00,420
,GULFOILLUB,EQ,       589.35,                 14427227.65,24512
,GULFPETRO,EQ,        43.90,                  1009954.75,22903
,GULPOLY,EQ,        37.25,                   394032.95,10484
,GVKPIL,EQ,         2.15,                 52650634.40,24715024
,HAL,EQ,       923.40,                686882542.30,736801
,HARITASEAT,EQ,       380.40,                  1499964.95,3927
,HARRMALAYA,EQ,        81.85,                  6247270.40,74828
,HATHWAY,EQ,        48.05,                493549306.10,10628783
,HATSUN,EQ,       625.75,                 14317835.45,22744
,HAVISHA,BE,          .70,                   100503.00,152071
,HBLPOWER,EQ,        15.90,                  4937923.60,309554
,HBSL,EQ,         5.05,                      606.00,120
,HCC,EQ,         6.15,                 20076471.15,3288736
,HCG,EQ,       125.70,                 32895799.75,260849
,HCL-INSYS,BE,         9.20,                  2283628.45,247493
,HDFCMFGETF,EQ,      4407.75,                 63816091.95,14468
,HDFCNIFETF,EQ,      1144.90,                  1067758.26,934
,HDFCSENETF,EQ,      3958.99,                   798549.78,202
,HDIL,BZ,         3.10,                  1694048.25,541793
,HEG,EQ,       819.55,               1232530143.70,1464435
,HEIDELBERG,EQ,       176.50,                 41532270.70,235628
,HERCULES,EQ,        82.60,                  5597405.00,67399
,HERITGFOOD,EQ,       264.00,                 26431303.25,101250
,HESTERBIO,EQ,      1284.20,                  5230372.00,4083
,HEXATRADEX,BE,        19.05,                   323053.00,16897
,HEXAWARE,EQ,       354.55,                222413213.55,626965
,HFCL,EQ,        12.65,                 17794856.00,1398391
,HGINFRA,EQ,       188.40,                  9316349.85,48845
,HGS,EQ,       726.75,                 14103769.70,19510
,HHOF1140RG,MF,         6.99,                     6990.00,1000
,HIKAL,EQ,       124.60,                 38270976.80,305351
,HIL,EQ,      1262.60,                 90257957.05,70777
,HILTON,EQ,         9.70,                    59682.95,6212
,HIMATSEIDE,EQ,        59.35,                 14374104.55,238746
,HINDCOMPOS,EQ,       175.50,                   518069.65,2923
,HINDCON,SM,        16.75,                    67000.00,4000
,HINDCOPPER,EQ,        37.75,                 66965471.50,1760275
,HINDMOTORS,EQ,         5.70,                  1512563.30,260924
,HINDNATGLS,BE,        30.60,                    91470.60,2861
,HINDOILEXP,EQ,        64.45,                  7587626.80,117192
,HIRECT,EQ,       118.15,                   680779.60,5723
,HISARMETAL,EQ,        62.85,                   473873.15,7465
,HITECH,EQ,       108.00,                   492857.95,4513
,HITECHCORP,EQ,        79.80,                  1065421.55,13568
,HITECHGEAR,EQ,       104.55,                   201500.05,1924
,HLVLTD,EQ,         4.75,                   338601.45,70952
,HMT,BZ,        17.00,                   151179.35,8713
,HMVL,EQ,        49.25,                  1129387.85,22712
,HNDFDS,EQ,       562.35,                  3828001.40,6891
,HNGSNGBEES,EQ,       349.50,                    45038.84,128
,HONAUT,EQ,     27745.00,                 79717344.60,2856
,HONDAPOWER,EQ,      1001.35,                  1725195.15,1723
,HOTELRUGBY,BE,         1.30,                     9417.20,7244
,HOVS,EQ,        40.85,                   238260.65,5909
,HPIL,SM,        43.05,                   129150.00,3000
,HPL,EQ,        34.30,                  3064370.20,88659
,HSCL,EQ,        51.20,                114128450.10,2219330
,HSIL,EQ,        54.70,                 11360166.60,208761
,HTMEDIA,EQ,        12.25,                   248201.45,20147
,HUBTOWN,EQ,        11.35,                   480185.25,42009
,HUDCO,EQ,        36.15,                107675338.85,2974939
,HUDCO,N3,      1086.99,                  1905049.64,1750
,HUDCO,N8,      1274.19,                   203871.00,160
,HUDCO,NE,      1465.00,                   731461.35,500
,HUDCO,N2,      1240.00,                   306294.85,247
,HUDCO,N9,      1290.80,                    16780.40,13
,HUDCO,ND,      1337.99,                   155210.40,116
,HUDCO,N5,      1208.00,                   621520.00,515
,HUDCO,N6,      1072.10,                     5360.50,5
,IBMFNIFTY,EQ,       116.61,                    35543.55,304
