,15-Oct-2020
The Nifty witnessed an intraday movement of about 364.15 points.The closing index was 2.43 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 54840.42
, Traded Quantity (in Lakhs), 19953.64
, Number of Trades, 15453027
, Total Market Capitalisation (Rs. Crores), 15524826.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11971.05,     12023.45,     12025.45,     11661.30,     11680.35,-290.7
,NIFTY50 EQL Wgt,     11936.25,     11966.95,     11978.55,     11705.60,     11725.40,-210.85
,NIFTY100 EQL Wgt,     12859.10,     12895.15,     12916.10,     12617.00,     12643.00,-216.1
,NIFTY100 LowVol30,      9564.05,      9588.10,      9591.70,      9400.35,      9418.85,-145.2
,NIFTY Alpha 50,     16860.25,     16907.25,     16929.35,     16521.40,     16548.95,-311.3
,NIFTY MIDCAP 150,      6429.15,      6441.90,      6469.30,      6320.70,      6331.65,-97.5
,NIFTY SMLCAP 50,      2947.30,      2961.00,      2964.70,      2877.40,      2886.05,-61.25
,NIFTY SMLCAP 250,      5000.40,      5020.70,      5030.55,      4914.40,      4922.20,-78.2
,NIFTY MIDSML 400,      5918.90,      5934.45,      5954.45,      5821.00,      5828.30,-90.6
,NIFTY200 QUALTY30,     10723.75,     10773.65,     10780.75,     10545.75,     10564.95,-158.8
,Nifty FinSrv25 50,     11337.00,     11356.20,     11412.60,     11001.45,     11025.80,-311.2
,NIFTY AlphaLowVol,     12273.95,     12300.60,     12317.70,     12094.85,     12126.60,-147.35
,Nifty200Momentm30,     12207.70,     12230.75,     12265.20,     11988.30,     12016.05,-191.65
,Nifty100ESGSecLdr,      2078.65,      2090.40,      2090.75,      2030.20,      2033.00,-45.65
,Nifty IT,     22204.05,     22473.65,     22570.50,     21364.15,     21567.30,-636.75
,Nifty Next 50,     27383.45,     27465.00,     27499.40,     26854.70,     26922.05,-461.4
,Nifty Bank,     23874.65,     23920.35,     24087.85,     22970.95,     23072.40,-802.25
,NIFTY MIDCAP 100,     16886.25,     16919.25,     17007.60,     16561.45,     16599.60,-286.65
,Nifty 500,      9763.40,      9801.55,      9802.90,      9535.70,      9550.05,-213.35
,Nifty 100,     12039.05,     12089.55,     12091.05,     11738.70,     11758.20,-280.85
,Nifty Midcap 50,      4649.45,      4664.45,      4691.65,      4537.20,      4550.10,-99.35
,Nifty Realty,       214.70,       216.05,       218.30,       208.85,       209.60,-5.1
,Nifty Infra,      3109.75,      3113.20,      3127.00,      3035.95,      3044.15,-65.6
,Nifty Energy,     14755.00,     14767.05,     14832.65,     14399.65,     14460.20,-294.8
,Nifty FMCG,     29959.60,     30006.00,     30107.00,     29554.35,     29644.80,-314.8
,Nifty MNC,     14079.40,     14112.40,     14139.95,     13897.25,     13931.10,-148.3
,Nifty Pharma,     11857.25,     11891.85,     11932.30,     11571.05,     11637.90,-219.35
,Nifty PSE,      2170.50,      2170.90,      2193.65,      2141.20,      2148.80,-21.7
,Nifty PSU Bank,      1303.25,      1308.00,      1318.50,      1262.70,      1266.20,-37.05
,Nifty Serv Sector,     15948.45,     16055.15,     16059.90,     15466.00,     15500.60,-447.85
,India VIX,20.2100,20.2100,22.2750,19.0375,22.0575,1.8475
,Nifty Auto,      8031.05,      8043.05,      8120.25,      7909.00,      7935.35,-95.7
,Nifty Metal,      2251.95,      2266.40,      2292.60,      2232.70,      2240.95,-11
,Nifty Media,      1496.55,      1504.60,      1512.65,      1449.65,      1454.45,-42.1
,NIFTY SMLCAP 100,      5859.90,      5884.10,      5899.15,      5745.35,      5759.00,-100.9
,Nifty 200,      6142.45,      6166.70,      6167.50,      5993.75,      6003.40,-139.05
,Nifty Div Opps 50,      2431.90,      2445.55,      2447.25,      2391.80,      2396.35,-35.55
,Nifty Commodities,      3144.45,      3153.85,      3168.05,      3094.60,      3103.10,-41.35
,Nifty Consumption,      5041.70,      5045.95,      5068.60,      4970.25,      4983.45,-58.25
,Nifty Fin Service,     11686.65,     11705.35,     11771.35,     11309.05,     11341.60,-345.05
,Nifty50 Div Point,        56.71,        56.71,        56.71,        56.71,        56.71,0
,Nifty100 Liq 15,      2734.25,      2740.80,      2745.70,      2650.75,      2657.75,-76.5
,Nifty CPSE,      1264.85,      1265.80,      1278.95,      1252.35,      1256.15,-8.7
,Nifty GrowSect 15,      5647.85,      5654.25,      5672.75,      5502.80,      5514.15,-133.7
,Nifty50 PR 2x Lev,      4502.35,      4541.40,      4541.40,      4269.50,      4283.30,-219.05
,Nifty50 PR 1x Inv,       366.60,       365.05,       376.10,       365.05,       375.55,8.95
,Nifty50 TR 2x Lev,      5956.05,      6007.70,      6007.70,      5648.00,      5666.25,-289.8
,Nifty50 TR 1x Inv,       318.90,       317.55,       327.20,       317.55,       326.70,7.8
,Nifty50 Value 20,      5883.00,      5927.45,      5933.45,      5764.70,      5776.80,-106.2
,Nifty Mid Liq 15,      4087.15,      4100.65,      4121.65,      3999.40,      4009.90,-77.25
,Nifty Pvt Bank,     13198.70,     13218.40,     13316.75,     12701.50,     12761.00,-437.7
,NIFTY100 Qualty30,      2833.65,      2846.20,      2846.65,      2779.75,      2785.90,-47.75
,Nifty GS 8 13Yr,      2226.59,      2226.96,      2227.76,      2225.04,      2226.21,-.38
,Nifty GS 10Yr,      2009.04,      2009.36,      2011.45,      2007.89,      2009.60,.56
,Nifty GS 10Yr Cln,       968.33,       968.33,       969.35,       967.61,       968.45,.12
,Nifty GS 4 8Yr,      2363.63,      2364.00,      2366.43,      2364.00,      2365.63,2
,Nifty GS 11 15Yr,      2403.69,      2404.12,      2407.09,      2403.08,      2403.94,.25
,Nifty GS 15YrPlus,      2580.93,      2581.42,      2582.17,      2579.33,      2579.33,-1.6
,Nifty GS Compsite,      2267.80,      2268.18,      2270.11,      2267.24,      2268.41,.61

,ADVANCES,483
,DECLINES,1433
,UNCHANGED,89

,Total securities that have hit their price bands today,318

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,INFY,EQ,      1137.00,      1108.25,-2.53,4996.51
,BRNL,EQ,        29.30,                   185957.00,6404
,BROOKS,BE,        62.05,                  1757129.45,28419
,BSE,EQ,       521.20,                 86566018.75,165784
,BSELINFRA,EQ,         1.05,                   146032.35,140547
,BSHSL,SM,        91.00,                   145600.00,1600
,BSL,EQ,        30.20,                  9184478.05,308883
,BSLGOLDETF,EQ,      4648.70,                   892838.45,192
,BSLNIFTY,EQ,       128.69,                    84968.02,655
,BSOFT,EQ,       194.25,                253824385.00,1282071
,BURNPUR,EQ,         1.25,                    36172.00,28448
,BUTTERFLY,BE,       285.30,                 10130765.00,35591
,BVCL,BE,        12.50,                     7197.50,560
,BYKE,EQ,        12.95,                   138030.95,10608
,CADSYS,SM,        20.10,                   120800.00,6000
,CALSOFT,BE,         7.90,                   288857.25,34782
,CAMLINFINE,EQ,       102.45,                 47744702.05,457297
,CAMS,EQ,      1332.25,                205036865.25,152765
,CANBK,EQ,        87.70,                424497218.15,4785842
,CANDC,BZ,         2.00,                     5984.00,3027
,CANFINHOME,EQ,       447.10,                120604789.80,261217
,CANTABIL,EQ,       323.25,                 50805485.70,158992
,CAPACITE,EQ,       129.10,                  4825161.80,37352
,CAPLIPOINT,EQ,       531.90,                 54617180.30,101166
,CAPTRUST,EQ,        58.25,                    32000.65,553
,CARBORUNIV,EQ,       236.85,                 27866824.50,115981
,CAREERP,EQ,       173.80,                 10093651.85,56900
,CARERATING,EQ,       323.30,                 35286644.50,107895
,CASTEXTECH,EQ,          .55,                   146544.75,266445
,CASTROLIND,EQ,       104.30,                142212510.10,1355115
,CCCL,BE,          .25,                    16516.30,65065
,CCHHL,EQ,         2.95,                    59045.35,20397
,CCL,EQ,       246.25,                 23360706.25,94098
,CDSL,EQ,       455.65,                367274918.25,791622
,CEATLTD,EQ,       986.20,                110108181.80,110317
,CEBBCO,EQ,        14.50,                    93367.10,6330
,CELEBRITY,EQ,         4.55,                    80004.25,17210
,CENTENKA,EQ,       165.15,                  2091019.30,12580
,CENTEXT,EQ,         3.55,                   259263.30,72275
,CENTRALBK,EQ,        10.75,                 58362104.45,5332490
,CENTRUM,EQ,        16.75,                  9046179.10,528011
,CENTUM,EQ,       296.30,                  1456005.95,4915
,CENTURYPLY,EQ,       172.00,                 21017016.40,122020
,CENTURYTEX,EQ,       317.65,                247569429.55,773245
,CERA,EQ,      2503.20,                  9642029.20,3846
,CEREBRAINT,EQ,        28.15,                   872480.85,30507
,CESC,EQ,       573.40,                 60367517.35,103900
,CESCVENT,EQ,       211.40,                  4900921.30,22798
,CGCL,EQ,       233.70,                 48326179.75,202177
,CGPOWER,EQ,        23.20,                 43778340.30,1844083
,CHALET,EQ,       134.05,                  9406959.60,69596
,CHAMBLFERT,EQ,       159.90,                 76225773.60,465177
,CHEMBOND,EQ,       140.40,                   980080.90,6952
,CHEMCON,EQ,       418.90,                245521409.45,572018
,CHEMFAB,EQ,       129.20,                   512550.65,3893
,CHENNPETRO,EQ,        64.85,                 16165571.45,246242
,CHOLAFIN,EQ,       237.30,               1156131213.15,4757990
,CHOLAHLDNG,EQ,       382.95,                  7564362.70,19432
,CHROMATIC,BE,          .70,                    28257.05,38454
,CIGNITITEC,EQ,       486.95,                 29759425.40,60539
,CIMMCO,EQ,        22.15,                  1391393.20,63692
,CINELINE,EQ,        27.30,                  1954999.70,69603
,CINEVISTA,BE,         5.70,                    27117.80,4646
,CLEDUCATE,BE,        67.20,                   237067.75,3529
,CLNINDIA,EQ,       311.10,                  8829068.10,28213
,CMICABLES,EQ,        34.70,                   504783.00,14388
,CMMIPL,SM,         2.40,                    14400.00,6000
,COCHINSHIP,EQ,       321.85,                 22240938.80,68913
,COFORGE,EQ,      2508.65,               2692245709.55,1055096
,COMPINFO,EQ,        13.45,                  2233668.25,162145
,COMPUSOFT,EQ,         7.25,                    96566.60,13388
,CONFIPET,EQ,        25.45,                 12661373.00,491980
,CONSOFINVT,EQ,        31.65,                    82986.00,2612
,CONTROLPR,EQ,       203.30,                  1707780.80,8320
,CORALFINAC,EQ,        19.60,                   347573.50,17655
,CORDSCABLE,EQ,        39.10,                   493592.35,12397
,COROMANDEL,EQ,       710.60,                193781830.75,270669
,COSMOFILMS,EQ,       424.70,                125547019.10,293090
,COUNCODOS,EQ,         1.95,                    34764.60,17828
,COX&KINGS,BZ,         1.30,                   245260.90,192136
,CPSEETF,EQ,        15.72,                 47405509.64,2998500
,CREATIVE,EQ,       123.00,                  1304956.55,10800
,CREATIVEYE,BE,         3.10,                    33907.65,10853
,CREDITACC,EQ,       677.70,                 51006377.40,74969
,CREST,EQ,        80.30,                   499617.35,6186
,CRISIL,EQ,      1742.00,                 11838871.05,6780
,CROMPTON,EQ,       281.00,                170396875.45,606273
,CSBBANK,EQ,       227.05,                 14305116.10,63027
,CTE,EQ,        31.45,                  2048195.60,66394
,CUB,EQ,       141.10,                109879791.30,777396
,CUBEXTUB,EQ,        11.65,                    61448.05,5268
,CUMMINSIND,EQ,       442.95,                515292755.25,1150730
,CUPID,EQ,       210.10,                  4428267.55,21067
,CYBERTECH,EQ,        94.60,                182117287.55,1884941
,CYIENT,EQ,       366.50,                180531264.20,483323
,DAAWAT,EQ,        49.30,                 24044180.15,483811
,DALBHARAT,EQ,       773.10,                178708668.05,225766
,DALMIASUG,EQ,       125.90,                  5269906.25,41419
,DAMODARIND,EQ,        23.90,                   102735.55,4213
,DATAMATICS,EQ,        71.45,                  6881844.15,93376
,DBCORP,EQ,        76.55,                  4726749.85,61743
,DBL,EQ,       327.25,                 15163402.20,45820
,DBREALTY,EQ,         6.55,                  2188373.25,320904
,DBSTOCKBRO,EQ,         8.55,                     1963.50,228
,DCAL,EQ,       156.80,                 27280498.95,171888
,DCBBANK,EQ,        76.45,                 83097768.55,1078815
,DCM,EQ,        17.35,                   230876.65,13212
,DCMNVL,EQ,        25.00,                     2842.90,114
,DCMSHRIRAM,EQ,       337.00,                  8484017.35,24811
,DCW,EQ,        13.95,                  2798339.35,199267
,DECCANCE,EQ,       271.55,                  4362581.60,15897
,DEEPAKFERT,EQ,       139.25,                 55234903.85,386271
,DEEPAKNTR,EQ,       726.35,                615314512.30,834165
,DEEPENR,EQ,        59.95,                  1426501.35,23181
,DELTACORP,EQ,       106.15,                121248487.95,1129943
,DELTAMAGNT,EQ,        18.05,                   130264.50,7131
,DEN,EQ,        82.10,                104680896.45,1233365
,DENORA,EQ,       207.20,                   690634.85,3317
,DEVIT,SM,       127.50,                   191250.00,1500
,DFMFOODS,EQ,       341.30,                 16238248.40,46695
,DGCONTENT,BE,        11.05,                   210164.75,18434
,DHAMPURSUG,EQ,       139.05,                 30173086.95,216443
,DHANBANK,EQ,        11.90,                  4334222.95,363084
,DHANILOANS,N3,       965.25,                   259348.75,269
,DHANILOANS,N2,      1130.00,                   153424.35,136
,DHANILOANS,N6,       950.00,                    95000.00,100
,DHANILOANS,N4,       950.00,                    78189.00,83
,DHANILOANS,N1,      1020.00,                   657849.50,645
,DHANILOANS,N7,       938.00,                    28140.00,30
,DHANILOANS,N5,      1031.23,                  3056515.74,3039
,DHANILOANS,N8,       921.00,                    92116.00,100
,DHANUKA,EQ,       717.55,                 35510461.55,49079
,DHARSUGAR,EQ,         4.45,                    32245.00,7428
,DHFL,EQ,        12.25,                  7250374.25,583115
,DHFL,N6,       290.05,                      580.11,2
,DHFL,NP,       277.71,                  2032079.95,7315
,DHFL,NS,       293.00,                    16166.00,64
,DHFL,NQ,       267.80,                    40167.80,141
,DHUNINV,EQ,       219.20,                    92776.20,420
,DIAMONDYD,EQ,       599.70,                  1460068.40,2441
,DIAPOWER,BZ,          .55,                    34822.65,77004
,DICIND,EQ,       367.85,                   507133.15,1385
,DIGISPICE,EQ,         6.90,                     1325.05,192
,DIGJAMLTD,BZ,         3.10,                   136553.60,45764
,DISHTV,EQ,        11.90,                 41228083.95,3374745
,DIXON,EQ,      8924.85,                417185736.60,45705
,DLINKINDIA,EQ,        98.85,                  9331214.45,92917
,DNAMEDIA,EQ,          .45,                     3833.30,9074
,DOLAT,EQ,        47.65,                  3471864.25,72203
,DOLLAR,EQ,       131.75,                  2481144.15,18675
,DONEAR,EQ,        24.60,                   405442.60,16305
,DPABHUSHAN,SM,        93.70,                  1880200.00,20000
,DPSCLTD,EQ,        12.75,                   234721.15,17719
,DPWIRES,EQ,        63.50,                    41496.40,665
,DQE,EQ,         1.20,                    53233.10,43826
,DREDGECORP,EQ,       244.65,                 11508566.30,46282
,DSML,SM,        14.85,                   178800.00,12000
,DSSL,EQ,        41.20,                  5369243.00,127645
,DTIL,EQ,       238.80,                  1163293.70,4820
,DUCON,EQ,         3.90,                    93283.00,23859
,DVL,BE,        55.25,                   136857.15,2490
,DWARKESH,EQ,        27.15,                 11493670.85,416175
,DYNAMATECH,EQ,       687.85,                  2860531.70,4114
,DYNPRO,EQ,       243.70,                 31161284.25,126675
,E2E,SM,        53.70,                   429600.00,8000
,EASTSILK,EQ,         1.00,                     3852.00,3852
,EASUNREYRL,BZ,         2.20,                      781.00,355
,EBANK,EQ,      2525.00,                   277391.10,109
,EBBETF0423,EQ,      1096.19,                  3516470.18,3207
,EBBETF0425,EQ,      1010.17,                  4139128.75,4099
,EBBETF0430,EQ,      1113.11,                  4962750.74,4456
,EBBETF0431,EQ,      1000.49,                  6891526.63,6886
,EBIXFOREX,EQ,       319.85,                  1895919.25,5896
,ECLERX,EQ,       701.05,                 54517336.50,76219
,ECLFINANCE,NI,       937.35,                   586273.60,626
,ECLFINANCE,NP,      1006.79,                   359895.00,358
,ECLFINANCE,NJ,       899.00,                   225451.00,250
,ECLFINANCE,NK,       879.99,                   614622.02,701
,ECLFINANCE,NS,       972.43,                   282589.70,290
,ECLFINANCE,NG,       947.92,                   420989.84,453
,ECLFINANCE,NE,      1195.00,                    18895.00,16
,ECLFINANCE,NQ,      1040.00,                   273579.60,262
,ECLFINANCE,NN,      1140.20,                   505040.21,444
,ECLFINANCE,NR,       950.74,                   566036.93,596
,ECLFINANCE,NM,      1060.00,                   424832.00,400
,EDELWEISS,EQ,        57.00,                 30427958.55,521003
,EDUCOMP,BZ,         2.50,                   107242.30,42037
,EHFLNCD,N7,      1100.00,                    11000.00,10
,EHFLNCD,N3,      1000.46,                   274025.00,274
,EHFLNCD,N6,       841.91,                   491187.40,585
,EHFLNCD,N5,       910.00,                   748439.51,826
,EIDPARRY,EQ,       260.95,                 39216718.85,149189
,EIFFL,SM,        92.50,                   439600.00,4800
,EIHAHOTELS,EQ,       225.45,                   424041.75,1866
,EIHOTEL,EQ,        75.25,                 25599379.10,333432
,EIMCOELECO,EQ,       309.70,                   566219.85,1836
,EKC,BE,        28.15,                   854511.50,29668
,ELECON,EQ,        22.60,                  2891659.50,126649
,ELECTCAST,EQ,        18.15,                 20153603.40,1087699
,ELECTHERM,EQ,        99.95,                  3074421.65,30829
,ELGIEQUIP,EQ,       107.50,                  3216964.10,29542
,ELGIRUBCO,EQ,        15.90,                   101942.60,6407
,EMAMILTD,EQ,       339.30,                 64770841.80,186660
,EMAMIPAP,EQ,        65.05,                   516062.40,7820
,EMAMIREAL,BE,        40.15,                   331215.90,8097
,EMBASSY,RR,       349.43,                229016352.00,653600
,EMCO,BZ,         1.25,                     8302.65,6895
,EMKAY,EQ,        57.05,                   358187.75,6274
,EMMBI,EQ,        77.70,                  3382618.25,43932
,EMOFSR1RDP,MF,         9.92,                     3303.69,333
,EMOFSR1RGG,MF,         9.87,                   601715.00,60700
,ENDURANCE,EQ,      1103.40,                 80334135.20,72869
,ENERGYDEV,EQ,         4.90,                   105386.70,21701
,ENGINERSIN,EQ,        62.30,                 67553952.55,1072894
,ENIL,EQ,       144.45,                  1009896.65,6949
,EQ30,EQ,       343.12,                    52796.43,152
,EQUITAS,EQ,        51.15,                203520435.10,3930638
,ERFLNCDI,N2,      1030.87,                    57534.99,56
,ERFLNCDI,N3,       934.11,                    13927.00,15
,ERFLNCDI,N4,       980.00,                   125430.00,132
,ERFLNCDI,N1,       999.00,                     4995.00,5
,ERIS,EQ,       495.40,                 23767826.10,47627
,EROSMEDIA,BE,        20.75,                  2810845.10,135991
,ESABINDIA,EQ,      1326.45,                  1677051.45,1258
,ESCORTS,EQ,      1196.20,               1640211392.30,1342645
,ESSARSHPNG,BE,         7.50,                   107873.95,14548
,ESSELPACK,EQ,       252.30,                 64348164.85,254187
,ESTER,EQ,        92.65,                 22866049.60,242550
,EUROMULTI,BE,         1.45,                     2936.25,2025
,EUROTEXIND,EQ,         8.30,                        8.30,1
,EVEREADY,EQ,       139.75,                 12147107.85,86700
,EVERESTIND,EQ,       205.50,                  6021475.85,28788
,EXCEL,EQ,         1.20,                    99033.20,87713
,EXCELINDUS,EQ,       919.55,                 17141856.50,18448
,EXIDEIND,EQ,       156.45,                299953499.05,1883426
,EXPLEOSOL,EQ,       578.25,                 32154907.00,53673
,FACT,EQ,        41.90,                  1980215.80,46253
,FCL,EQ,        30.55,                  1843882.70,59638
,FCONSUMER,EQ,         7.15,                 45809567.55,6334871
,FCSSOFT,EQ,          .40,                   292529.30,700812
,FDC,EQ,       341.75,                189823055.70,538660
,FEDERALBNK,EQ,        51.75,               2100185496.30,39618659
,FEL,EQ,         9.60,                 16385445.35,1675422
,FELDVR,EQ,        11.00,                   552586.95,49396
,FIEMIND,EQ,       509.60,                  9021711.25,17480
,FILATEX,EQ,        24.95,                  2371259.80,93767
,FINCABLES,EQ,       272.50,                  9030893.25,32930
,FINEORG,EQ,      2528.65,                 62409662.95,24398
,FINPIPE,EQ,       512.15,                  9224015.75,17932
,FLEXITUFF,BE,         9.70,                   122588.50,12630
,FLFL,EQ,        75.45,                 34534339.70,455563
,FLUOROCHEM,EQ,       473.75,                  8003617.75,16898
,FMGOETZE,EQ,       357.55,                   392232.35,1097
,FMNL,EQ,        14.50,                   578362.95,39863
,FOCUS,SM,        19.10,                   114750.00,6000
,FORCEMOT,EQ,      1014.25,                 20247993.35,19663
,FORTIS,EQ,       126.85,                142568285.80,1113162
,FOSECOIND,EQ,      1206.05,                  1222384.35,1016
,FRETAIL,EQ,        74.70,                221260460.30,2934130
,FSC,EQ,        86.60,                 29210223.95,338749
,FSL,EQ,        69.40,                119729380.05,1701905
,GABRIEL,EQ,        96.70,                 12629305.65,128669
,GAEL,EQ,       114.90,                 21738250.85,184291
,GAL,BE,         2.75,                     7518.80,2734
,GALAXYSURF,EQ,      1733.40,                 29637655.95,16882
,GALLANTT,EQ,        32.25,                    93989.70,2991
,GALLISPAT,EQ,        27.30,                    37186.20,1364
,GAMMNINFRA,EQ,          .55,                   164755.80,289417
,GANDHITUBE,EQ,       209.45,                   148046.00,705
,GANECOS,EQ,       249.30,                   357038.90,1423
,GANESHHOUC,EQ,        25.15,                   425735.50,16885
,GANGAFORGE,SM,        19.65,                   235800.00,12000
,GANGESSECU,EQ,        46.55,                    49456.60,1086
,GARDENSILK,BE,         8.50,                   206112.30,23724
,GARFIBRES,EQ,      2024.25,                 31454970.85,15325
,GATI,EQ,        51.75,                  9419347.15,179064
,GAYAHWS,BE,          .40,                   173632.00,466886
,GAYAPROJ,EQ,        22.10,                 76798803.75,3442944
,GDL,EQ,        91.10,                  3357285.25,35887
,GEECEE,EQ,        62.80,                   154921.50,2431
,GEEKAYWIRE,BE,        75.30,                   422724.25,5615
,GENESYS,BE,        46.10,                   630683.55,13710
,GENUSPAPER,EQ,         4.70,                   518079.85,111614
,GENUSPOWER,EQ,        28.30,                  5283539.75,185854
,GEOJITFSL,EQ,        36.10,                 10243962.40,278203
,GEPIL,EQ,       385.05,                  9275787.55,23835
,GESHIP,EQ,       224.25,                 15019989.25,66712
,GET&D,EQ,        86.40,                  2120534.40,24233
,GFLLIMITED,EQ,        84.70,                  1618494.45,18994
,GFSTEELS,EQ,         2.90,                      290.00,100
,GHCL,EQ,       143.25,                  8437416.75,58429
,GICHSGFIN,EQ,        99.10,                 41590306.35,412648
,GILLANDERS,EQ,        26.75,                    11097.85,404
,GILLETTE,EQ,      5275.10,                 10858193.05,2045
,GINNIFILA,EQ,        11.80,                   420304.20,35674
,GIPCL,EQ,        66.15,                  3414579.45,51166
,GKWLIMITED,EQ,       447.20,                   106562.00,232
,GLAXO,EQ,      1518.00,                 47287848.30,30867
,GLENMARK,EQ,       474.35,               1271234598.30,2644780
,GLFL,EQ,         2.20,                    21199.20,9636
,GLOBALVECT,EQ,        47.85,                   400055.05,8282
,GLOBE,EQ,        56.80,                 17967183.75,324211
,GLOBOFFS,BE,         5.40,                      592.00,110
,GLOBUSSPR,EQ,       312.80,                246492643.10,766833
,GMBREW,EQ,       378.40,                  3217032.65,8446
,GMDCLTD,EQ,        44.25,                 21314521.55,484394
,GMMPFAUDLR,EQ,      3522.30,                177773020.15,50127
,GMRINFRA,EQ,        23.35,                117125712.95,4971900
,GNA,EQ,       241.65,                 21628638.30,86734
,GNFC,EQ,       192.25,                259528461.70,1339702
,GOACARBON,EQ,       216.65,                 73585661.05,331040
,GOCLCORP,EQ,       178.25,                  1698272.45,9552
,GODFRYPHLP,EQ,       866.15,                 47310008.65,53913
,GODREJAGRO,EQ,       528.95,                 54115160.15,102184
,GODREJIND,EQ,       383.55,                 20885859.55,54598
,GODREJPROP,EQ,       849.15,               1750742021.25,1983754
,GOENKA,BZ,          .55,                    34776.20,60937
,GOKEX,EQ,        71.30,                 13727170.15,191039
,GOKUL,EQ,        12.20,                   152773.35,12376
,GOKULAGRO,EQ,        13.50,                    83741.20,6171
,GOLDBEES,EQ,        44.30,                133937562.59,3026257
,GOLDENTOBC,EQ,        22.65,                    56137.25,2502
,GOLDIAM,EQ,       121.40,                  2826134.90,23061
,GOLDSHARE,EQ,      4556.85,                  3921749.15,858
,GOLDTECH,BE,         8.05,                    64329.05,7903
,GOODLUCK,EQ,        36.50,                   629716.70,16984
,GOODYEAR,EQ,       793.65,                  1062311.90,1332
,GPIL,EQ,       324.00,                103965129.55,317448
,GPPL,EQ,        83.60,                 17160562.65,204830
,GPTINFRA,EQ,        26.15,                   276166.25,10477
,GRANULES,EQ,       380.20,                721434160.70,1878382
,GRAPHITE,EQ,       191.10,                 98031668.10,502135
,GRAVITA,EQ,        45.10,                  2925242.05,63916
,GREAVESCOT,EQ,        71.20,                 26334776.50,362601
,GREENLAM,EQ,       750.75,                  2372033.40,3150
,GREENPANEL,EQ,        62.10,                  4576667.85,72043
,GREENPLY,EQ,        80.20,                  6416430.05,79543
,GREENPOWER,EQ,         1.80,                  1779331.95,994605
,GRINDWELL,EQ,       548.05,                  8419106.65,15346
,GROBTEA,BE,       523.05,                    96868.80,184
,GRPLTD,EQ,       678.10,                  1359560.50,1978
,GRSE,EQ,       198.25,                 16019041.25,80160
,GSCLCEMENT,EQ,        29.15,                  8255567.85,276690
,GSFC,EQ,        61.35,                 60345014.80,976346
,GSPL,EQ,       184.55,                104637609.90,571488
,GSS,EQ,        35.85,                  1466274.70,40094
,GTL,EQ,         3.20,                    50944.00,15920
,GTLINFRA,EQ,          .60,                  1669672.25,2773505
,GTNIND,EQ,         7.25,                    47682.05,6638
,GTNTEX,EQ,         5.05,                     1515.00,300
,GTPL,EQ,       121.85,                 34999275.40,280302
,GUFICBIO,EQ,        87.50,                  9874070.50,110414
,GUJALKALI,EQ,       314.20,                 15084635.25,47694
,GUJAPOLLO,EQ,       225.55,                  1821234.50,8023
,GUJGASLTD,EQ,       291.95,                194355184.45,657258
,GUJRAFFIA,BE,        15.80,                    12638.30,831
,GULFOILLUB,EQ,       629.10,                 18845763.05,29652
,GULFPETRO,EQ,        36.45,                   715612.65,19513
,GULPOLY,EQ,        58.90,                  1917589.15,32127
,GVKPIL,EQ,         2.95,                 12010018.40,3991790
,HAL,EQ,       745.75,                236263603.05,312083
,HAPPSTMNDS,EQ,       340.60,               1068373745.75,3074252
,HARITASEAT,EQ,       401.10,                  1737547.60,4319
,HARRMALAYA,EQ,        88.95,                  5993410.00,66038
,HATHWAY,BE,        32.25,                 12360265.00,372123
,HATSUN,EQ,       818.85,                 15409252.95,18773
,HAVISHA,BE,          .60,                     4037.70,6865
,HBANKETF,EQ,       229.94,                  1680226.52,7159
,HBLPOWER,EQ,        16.05,                  2437757.90,148812
,HBSL,EQ,         5.80,                     7000.40,1238
,HCC,EQ,         4.90,                  5444858.80,1103093
,HCG,EQ,       121.25,                  2804904.10,22829
,HCL-INSYS,EQ,         7.65,                  1957708.30,255067
,HDFC,W3,       320.00,                 28105470.00,85200
,HDFCMFGETF,EQ,      4529.75,                 33874460.35,7477
,HDFCNIFETF,EQ,      1228.55,                 10902346.10,8850
,HDFCSENETF,EQ,      4300.00,                   378619.98,88
,HDIL,BZ,         4.25,                  4718961.95,1048504
,HEG,EQ,       711.55,                150798961.15,209802
,HEIDELBERG,EQ,       183.20,                 32173477.05,172896
,HERCULES,EQ,        86.85,                  2697751.35,30632
,HERITGFOOD,EQ,       292.95,                  8900633.05,29753
,HESTERBIO,EQ,      1774.45,                 24054849.60,13327
,HEXATRADEX,BE,        25.80,                   288313.00,11390
,HEXAWARE,EQ,       467.20,                 63099909.60,135189
,HFCL,EQ,        16.10,                110409102.10,6624666
,HGINFRA,EQ,       177.75,                  2535604.70,14090
,HGS,EQ,       703.05,                  5228730.60,7340
,HHOF1140RG,MF,         7.30,                    36971.70,5026
,HIKAL,EQ,       172.15,                 94414831.90,533666
,HIL,EQ,      1640.45,                 16435991.20,9870
,HILTON,EQ,         9.25,                   109023.80,11820
,HIMATSEIDE,EQ,       117.20,                146549158.70,1211900
,HINDCOMPOS,EQ,       189.10,                   469287.45,2490
,HINDCOPPER,EQ,        31.60,                  9439015.75,294710
,HINDMOTORS,EQ,         5.00,                   264818.95,52135
