,12-Feb-2020
The Nifty witnessed an intraday movement of about 87.45 points.The closing index was 0.77 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 35861.12
, Traded Quantity (in Lakhs), 17362.42
, Number of Trades, 12159649
, Total Market Capitalisation (Rs. Crores), 15823968.89

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12107.90,     12151.00,     12231.75,     12144.30,     12201.20,93.3
,NIFTY50 EQL Wgt,     12267.80,     12307.70,     12352.70,     12301.10,     12313.35,45.55
,NIFTY100 EQL Wgt,     13410.15,     13445.45,     13490.20,     13394.85,     13418.90,8.75
,NIFTY100 LowVol30,      8938.75,      8965.65,      9040.30,      8963.45,      9013.85,75.1
,NIFTY Alpha 50,     14253.45,     14308.70,     14355.70,     14253.30,     14304.30,50.85
,NIFTY MIDCAP 150,      6751.20,      6769.20,      6777.60,      6728.85,      6740.10,-11.1
,NIFTY SMLCAP 50,      2991.30,      3005.20,      3005.50,      2988.50,      2992.45,1.15
,NIFTY SMLCAP 250,      5228.40,      5249.35,      5249.75,      5206.75,      5217.50,-10.9
,NIFTY MIDSML 400,      6206.25,      6225.40,      6229.10,      6184.35,      6195.20,-11.05
,NIFTY200 QUALTY30,     10015.10,     10043.25,     10131.45,     10040.70,     10097.65,82.55
,Nifty IT,     16452.30,     16462.25,     16599.05,     16419.45,     16538.10,85.8
,Nifty Next 50,     28854.35,     28927.40,     29045.95,     28743.45,     28855.35,1
,Nifty Bank,     31300.60,     31441.15,     31588.60,     31398.15,     31492.90,192.3
,NIFTY MIDCAP 100,     18206.20,     18248.60,     18273.75,     18126.05,     18169.35,-36.85
,Nifty 500,      9987.05,     10020.60,     10067.70,     10015.85,     10037.10,50.05
,Nifty 100,     12246.20,     12288.15,     12362.00,     12282.20,     12327.70,81.5
,Nifty Midcap 50,      4950.45,      4966.85,      4982.95,      4928.00,      4945.25,-5.2
,Nifty Realty,       317.80,       318.00,       318.65,       311.40,       315.20,-2.6
,Nifty Infra,      3281.10,      3289.10,      3301.95,      3280.30,      3290.15,9.05
,Nifty Energy,     15233.45,     15268.60,     15380.75,     15198.80,     15234.20,.75
,Nifty FMCG,     30414.55,     30494.95,     31084.45,     30488.45,     30986.25,571.7
,Nifty MNC,     14066.40,     14092.60,     14233.25,     14083.05,     14174.05,107.65
,Nifty Pharma,      8324.65,      8341.70,      8375.00,      8238.95,      8265.05,-59.6
,Nifty PSE,      3061.30,      3067.80,      3084.10,      3045.35,      3051.90,-9.4
,Nifty PSU Bank,      2293.40,      2312.00,      2312.00,      2243.45,      2249.25,-44.15
,Nifty Serv Sector,     17549.95,     17617.80,     17724.80,     17602.35,     17657.20,107.25
,India VIX,13.8800,13.8800,13.8800,13.1475,13.6225,-0.2575
,Nifty Auto,      7892.40,      7932.30,      7961.10,      7905.75,      7933.80,41.4
,Nifty Metal,      2651.75,      2669.00,      2691.05,      2653.05,      2668.25,16.5
,Nifty Media,      1827.45,      1836.65,      1845.15,      1817.35,      1824.20,-3.25
,NIFTY SMLCAP 100,      6190.80,      6223.70,      6224.10,      6166.00,      6176.20,-14.6
,Nifty 200,      6288.10,      6308.85,      6342.40,      6305.80,      6323.80,35.7
,Nifty Div Opps 50,      2512.40,      2517.00,      2534.95,      2516.50,      2528.30,15.9
,Nifty Commodities,      3379.90,      3393.35,      3410.55,      3375.25,      3378.25,-1.65
,Nifty Consumption,      5106.40,      5123.50,      5183.65,      5119.80,      5166.95,60.55
,Nifty Fin Service,     14589.55,     14668.80,     14747.70,     14632.55,     14685.40,95.85
,Nifty50 Div Point,       120.55,       120.55,       120.55,       120.55,       120.55,0
,Nifty100 Liq 15,      3705.70,      3718.85,      3735.40,      3692.00,      3698.65,-7.05
,Nifty CPSE,      1701.25,      1707.70,      1717.75,      1700.35,      1703.85,2.6
,Nifty GrowSect 15,      6324.65,      6338.20,      6419.95,      6333.70,      6389.70,65.05
,Nifty50 PR 2x Lev,      5189.65,      5225.90,      5294.95,      5220.85,      5268.95,79.3
,Nifty50 PR 1x Inv,       387.60,       386.30,       386.50,       383.70,       384.70,-2.9
,Nifty50 TR 2x Lev,      6749.15,      6796.30,      6886.10,      6789.65,      6852.25,103.1
,Nifty50 TR 1x Inv,       339.95,       338.80,       338.95,       336.55,       337.40,-2.55
,Nifty50 Value 20,      5485.65,      5501.00,      5562.05,      5498.75,      5547.30,61.65
,Nifty Mid Liq 15,      4325.85,      4340.20,      4350.45,      4296.50,      4319.25,-6.6
,Nifty Pvt Bank,     17201.75,     17231.60,     17347.40,     17204.90,     17318.95,117.2
,NIFTY100 Qualty30,      2751.25,      2756.70,      2781.00,      2755.85,      2771.85,20.6
,Nifty GS 8 13Yr,      2059.33,      2059.71,      2060.13,      2058.14,      2058.24,-1.09
,Nifty GS 10Yr,      1892.87,      1893.20,      1893.20,      1890.84,      1890.98,-1.89
,Nifty GS 10Yr Cln,       949.72,       949.72,       949.72,       948.51,       948.58,-1.14
,Nifty GS 4 8Yr,      2194.43,      2194.84,      2195.26,      2194.14,      2194.79,.36
,Nifty GS 11 15Yr,      2210.94,      2211.37,      2211.37,      2209.62,      2210.18,-.76
,Nifty GS 15YrPlus,      2402.56,      2403.02,      2403.02,      2403.02,      2403.02,.46
,Nifty GS Compsite,      2098.91,      2099.30,      2099.30,      2098.04,      2098.36,-.55

,ADVANCES,722
,DECLINES,1109
,UNCHANGED,119

,Total securities that have hit their price bands today,336

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IBULHSGFIN,EQ,       344.95,       339.75,-1.51,2022.83
,CARBORUNIV,EQ,       344.05,                 24280103.65,71626
,CAREERP,EQ,       126.85,                  6156071.05,48999
,CARERATING,EQ,       581.05,                177462891.75,305359
,CASTEXTECH,BE,          .35,                    32829.10,96557
,CASTROLIND,EQ,       154.15,                541269258.10,3561729
,CCHHL,BE,         3.20,                    35649.85,11341
,CCL,EQ,       248.95,                 73960748.85,299483
,CDSL,EQ,       292.65,                641571428.00,2172008
,CEATLTD,EQ,      1030.35,                336611729.20,328693
,CEBBCO,EQ,        13.95,                  1228223.55,87720
,CELEBRITY,EQ,         5.45,                    18144.55,3350
,CELESTIAL,BE,         2.30,                     9495.60,4122
,CENTENKA,EQ,       183.90,                  4898561.65,26543
,CENTEXT,EQ,         2.75,                   125266.50,45143
,CENTRALBK,EQ,        17.60,                  3444100.80,194661
,CENTRUM,EQ,        20.60,                   556636.50,26650
,CENTUM,EQ,       388.40,                  1010443.15,2561
,CENTURYPLY,EQ,       163.50,                 24643658.10,148785
,CENTURYTEX,EQ,       594.25,                653168708.05,1094054
,CERA,EQ,      2501.05,                 16034843.70,6483
,CEREBRAINT,BE,        42.95,                 20067503.90,464906
,CESC,EQ,       718.10,                588459088.45,813169
,CESCVENT,EQ,       322.80,                  9404491.60,28730
,CGCL,EQ,       221.85,                 78117379.85,357572
,CGPOWER,BZ,         8.65,                  2026453.10,231741
,CHALET,EQ,       358.00,                  6153526.50,17292
,CHAMBLFERT,EQ,       162.50,                 44842759.30,273232
,CHEMBOND,EQ,       215.95,                   878754.25,4068
,CHEMFAB,EQ,       172.45,                   324130.65,1885
,CHENNPETRO,EQ,       117.15,                 19212169.60,162838
,CHOLAFIN,EQ,       338.85,                528734126.50,1568078
,CHOLAHLDNG,EQ,       539.90,                  9203645.25,16992
,CHROMATIC,EQ,          .50,                      410.05,770
,CIGNITITEC,EQ,       295.00,                 25968411.75,88229
,CIMMCO,EQ,        20.00,                   315461.05,15294
,CINELINE,EQ,        37.95,                  2727181.40,70567
,CINEVISTA,EQ,         6.20,                    53920.40,8143
,CKFSL,EQ,          .35,                   709551.70,2007085
,CLEDUCATE,EQ,        69.90,                   207990.25,2947
,CLNINDIA,EQ,       457.25,                 12530266.95,27228
,CMICABLES,EQ,        39.95,                  1395718.45,34175
,CNOVAPETRO,EQ,         9.05,                    30788.10,3402
,COCHINSHIP,EQ,       360.95,                230220710.50,640356
,COMPINFO,EQ,        15.95,                   766484.45,48295
,COMPUSOFT,EQ,         6.90,                   118506.35,17050
,CONFIPET,EQ,        25.65,                  3941505.95,150447
,CONSOFINVT,EQ,        34.50,                    23072.95,667
,CONTROLPR,EQ,       276.80,                  1047771.20,3806
,CORALFINAC,EQ,        13.85,                  2242034.45,164936
,CORDSCABLE,EQ,        46.50,                   560336.15,12004
,COROMANDEL,EQ,       616.80,                149194682.40,243669
,CORPBANK,EQ,        23.20,                 14155210.25,601788
,COSMOFILMS,EQ,       295.05,                 15915418.75,53836
,COUNCODOS,EQ,         1.70,                    74416.30,45611
,COX&KINGS,BZ,          .90,                   346778.75,375368
,CPSEETF,EQ,        20.62,                413133909.73,19979167
,CREATIVE,BE,       110.00,                   737479.00,6435
,CREDITACC,EQ,       850.75,                242042791.55,289865
,CREST,EQ,        98.15,                  2253328.25,22598
,CRISIL,EQ,      1608.75,                 88555651.90,55089
,CROMPTON,EQ,       282.30,                384228860.55,1359708
,CSBBANK,EQ,       169.45,                 74703908.25,433111
,CTE,EQ,        23.95,                   241837.00,10025
,CUB,EQ,       227.80,                204338261.65,891805
,CUBEXTUB,EQ,        12.55,                   639645.45,47902
,CUMMINSIND,EQ,       551.10,                250698882.55,455991
,CUPID,EQ,       216.30,                 10629527.80,48984
,CYBERTECH,EQ,        46.20,                  1493103.10,31446
,CYIENT,EQ,       461.30,                 39615652.45,84770
,DAAWAT,EQ,        28.30,                158524086.25,5533214
,DALBHARAT,EQ,       891.55,                148154417.85,165679
,DALMIASUG,EQ,       113.80,                 56912039.55,501401
,DAMODARIND,EQ,        28.95,                   175496.10,6001
,DATAMATICS,EQ,        73.25,                  4111882.75,56589
,DBCORP,EQ,       129.50,                  3048024.45,23576
,DBL,EQ,       381.55,                 44222305.55,115520
,DBREALTY,BE,         9.20,                   421666.85,45681
,DBSTOCKBRO,BE,         9.05,                      452.50,50
,DCAL,EQ,       105.55,                 11816639.15,111953
,DCBBANK,EQ,       175.85,                 70509549.25,400085
,DCM,EQ,        21.25,                    78817.85,3681
,DCMFINSERV,EQ,          .80,                      200.00,250
,DCMNVL,EQ,        31.25,                   233604.55,7688
,DCMSHRIRAM,EQ,       359.60,                 17581216.05,48471
,DCW,EQ,        14.55,                  6351553.55,440744
,DECCANCE,EQ,       292.70,                   661130.25,2251
,DEEPAKFERT,EQ,       103.30,                 33887022.80,324939
,DEEPAKNTR,EQ,       426.70,                318049096.60,755115
,DEEPIND,EQ,       100.60,                  2567681.50,25083
,DELTACORP,EQ,       168.80,                 99996733.90,590258
,DELTAMAGNT,EQ,        42.05,                  3588753.70,88497
,DEN,EQ,        52.00,                   480209.40,9227
,DENORA,EQ,       214.65,                   790233.05,3640
,DEVIT,SM,        90.00,                   936075.00,10500
,DFMFOODS,EQ,       267.70,                 45090175.30,165160
,DGCONTENT,BE,         4.65,                     7496.05,1636
,DHAMPURSUG,EQ,       202.40,                216455722.00,1079482
,DHANBANK,EQ,        13.95,                  2625223.20,188506
,DHANUKA,EQ,       521.80,                 25192559.80,47944
,DHARSUGAR,EQ,         7.15,                    32100.60,4424
,DHFL,EQ,        10.10,                 16405102.40,1620028
,DHFL,NA,       233.15,                     7927.10,34
,DHFL,NS,       196.00,                    20050.10,100
,DHFL,NY,       215.00,                    65975.00,314
,DHFL,NC,       200.00,                     7200.00,36
,DHFL,Y1,       200.00,                    18200.00,91
,DHFL,NP,       209.91,                 12082305.75,59245
,DHFL,NX,       200.00,                    73814.00,380
,DHFL,NO,       170.00,                      170.00,1
,DHFL,NQ,       220.00,                    34432.92,156
,DHFL,N4,       200.00,                     2605.00,13
,DHUNINV,EQ,       226.10,                   244099.95,1081
,DIAMONDYD,EQ,       768.60,                  4070135.30,5376
,DIAPOWER,BZ,          .55,                      578.25,1118
,DICIND,EQ,       363.25,                   514551.55,1430
,DIGISPICE,EQ,         5.10,                     8082.05,1610
,DIGJAMLTD,BZ,          .85,                     1230.40,1424
,DISHTV,EQ,        12.00,                 81920138.50,6839820
,DIXON,EQ,      4619.80,                 90252992.55,19492
,DLINKINDIA,EQ,       106.45,                 12994172.85,119682
,DNAMEDIA,BE,          .45,                      803.90,1977
,DOLAT,EQ,        56.90,                  1710464.15,29855
,DOLLAR,EQ,       154.15,                  5734469.40,36562
,DONEAR,EQ,        30.40,                   420783.60,13849
,DPSCLTD,EQ,         7.65,                     7046.50,911
,DPWIRES,EQ,        85.40,                     9394.60,110
,DQE,EQ,          .65,                   115362.40,176692
,DREDGECORP,EQ,       336.30,                151081307.25,451486
,DSML,SM,         5.90,                    35400.00,6000
,DSSL,EQ,        26.00,                   121788.60,4585
,DTIL,EQ,       174.95,                   658546.40,3741
,DUCON,EQ,         5.90,                  1174118.00,194904
,DVL,EQ,        67.35,                   496879.55,7279
,DWARKESH,EQ,        38.30,                159365104.80,4157099
,DYNAMATECH,EQ,      1041.65,                  5530859.70,5171
,DYNPRO,EQ,       162.70,                  4687354.10,28252
,E2E,SM,        19.00,                   558200.00,30000
,EASTSILK,BE,          .85,                     1128.60,1246
,EASUNREYRL,BZ,         2.10,                      566.25,265
,EBBETF0423,EQ,      1016.76,                   722200.56,710
,EBBETF0430,EQ,      1024.09,                  6004905.93,5862
,EC2RG,MF,         6.50,                     5219.50,803
,ECLERX,EQ,       616.25,                 16181169.20,26036
,ECLFINANCE,NJ,       861.00,                    73850.00,85
,ECLFINANCE,N7,      1958.92,                   195892.80,100
,ECLFINANCE,NB,      1010.44,                   341529.41,338
,ECLFINANCE,NR,       973.51,                 13434764.60,13894
,ECLFINANCE,N6,      1078.85,                   619297.58,573
,ECLFINANCE,NN,       998.53,                   197285.00,200
,ECLFINANCE,NS,       944.00,                   434815.00,460
,ECLFINANCE,NF,       963.45,                   404041.00,423
,ECLFINANCE,NK,       904.43,                 10853848.80,11472
,ECLFINANCE,NO,       960.00,                   191950.00,200
,ECLFINANCE,NP,       922.00,                   170081.25,185
,ECLFINANCE,N5,      1005.23,                   247114.00,246
,ECLFINANCE,NG,       914.00,                   338061.21,371
,ECLFINANCE,NM,       950.00,                  1051405.00,1117
,EDELWEISS,EQ,        89.30,                 70923472.10,798418
,EDL,BZ,         3.45,                     5627.95,1663
,EDUCOMP,BZ,         1.05,                    53597.35,53271
,EHFLNCD,N6,       920.35,                   545573.25,600
,EIDPARRY,EQ,       217.80,                107640989.15,493201
,EIFFL,SM,       114.50,                   458400.00,4000
,EIHAHOTELS,EQ,       306.30,                   204379.35,670
,EIHOTEL,EQ,       143.15,                  3862877.40,27002
,EIMCOELECO,EQ,       323.90,                    78617.10,247
,EKC,EQ,        26.35,                  2561679.65,97940
,ELECON,EQ,        35.80,                  1335677.00,37243
,ELECTCAST,EQ,        15.25,                  4370675.40,286932
,ELECTHERM,EQ,       142.30,                  3192123.85,21827
,ELGIEQUIP,EQ,       236.40,                  6790698.85,28172
,ELGIRUBCO,EQ,        18.10,                    37553.30,2073
,EMAMILTD,EQ,       292.75,                185067196.15,632407
,EMAMIPAP,EQ,       100.75,                   426777.00,4236
,EMAMIREAL,BE,        55.70,                   686115.20,12195
,EMBASSY,RR,       437.32,                 79010160.00,180600
,EMCO,BZ,          .55,                     3821.45,6901
,EMKAY,EQ,        64.00,                   225792.50,3538
,EMKAYTOOLS,SM,       125.00,                    75000.00,600
,EMMBI,EQ,       102.70,                  1898437.55,18222
,EMOFSR1RDP,MF,         9.42,                    47102.10,5000
,EMOFSR1RGG,MF,         9.52,                   934705.82,98000
,ENDURANCE,EQ,      1094.10,                 16509869.40,15279
,ENERGYDEV,EQ,         5.55,                   162656.50,28915
,ENGINERSIN,EQ,        89.90,                283409903.10,3149311
,ENIL,EQ,       236.25,                   261476.40,1106
,EON,EQ,        12.30,                   201731.05,16348
,EQUITAS,EQ,       111.95,                180766113.85,1605772
,ERFLNCDI,N2,      1035.60,                  1981519.40,1914
,ERFLNCDI,N6,       919.00,                   191125.00,215
,ERFLNCDI,N5,       843.80,                   835296.12,990
,ERIS,EQ,       529.55,                 24246351.90,45977
,EROSMEDIA,EQ,        14.15,                  1144546.80,79372
,ESABINDIA,EQ,      1624.60,                  2559475.20,1576
,ESCORTS,EQ,       878.80,               1626295494.40,1866659
,ESSARSHPNG,EQ,         6.95,                   170809.40,24870
,ESSELPACK,EQ,       188.00,                 25833774.30,137115
,ESTER,EQ,        41.85,                 15730129.65,374337
,EUROCERA,BZ,          .40,                    12964.60,36599
,EUROMULTI,BE,          .40,                      405.40,991
,EVEREADY,EQ,        60.55,                 34944927.80,575616
,EVERESTIND,EQ,       252.65,                 14612471.20,57051
,EXCEL,BE,         1.10,                    57748.25,52835
,EXCELINDUS,EQ,       776.80,                 21034675.80,27070
,EXIDEIND,EQ,       180.40,                416244833.60,2317428
,EXPLEOSOL,EQ,       299.00,                  1958903.10,6469
,FACT,EQ,        38.25,                  3964939.55,102698
,FAIRCHEM,EQ,       499.70,                 13212595.35,26409
,FCL,EQ,        28.00,                  2369683.90,83568
,FCONSUMER,EQ,        21.80,                 50710736.40,2327708
,FCSSOFT,EQ,          .20,                    74013.00,370065
,FDC,EQ,       251.40,                220149470.00,845786
,FEDERALBNK,EQ,        90.40,                425891704.80,4714961
,FEL,EQ,        23.05,                  8854272.80,391412
,FELDVR,EQ,        21.80,                   342518.90,16157
,FIEMIND,EQ,       452.05,                  2473749.00,5443
,FILATEX,EQ,        39.95,                  6312531.70,158010
,FINCABLES,EQ,       376.95,                 17859107.75,46270
,FINEORG,EQ,      2278.15,                220476895.20,96107
,FINPIPE,EQ,       544.75,                 10588140.40,19445
,FLEXITUFF,BE,         7.10,                    20335.55,2972
,FLFL,EQ,       394.70,                 12436052.65,31415
,FLUOROCHEM,EQ,       583.25,                  4932855.60,8425
,FMGOETZE,EQ,       571.55,                   546084.80,954
,FMNL,EQ,        26.10,                   576841.95,21830
,FORCEMOT,EQ,      1307.65,                 90097582.00,69206
,FORTIS,EQ,       155.05,                269697363.30,1731166
,FOSECOIND,EQ,      1398.05,                  1147825.50,819
,FRETAIL,EQ,       369.95,                524694152.35,1426567
,FSC,EQ,       443.05,                 14573252.10,33059
,FSL,EQ,        41.75,                 35901651.50,854259
,GABRIEL,EQ,       109.80,                  6274664.90,56980
,GAEL,EQ,       151.10,                  5146856.25,34345
,GAL,EQ,         2.00,                    12073.25,5867
,GALAXYSURF,EQ,      1657.70,                 43766277.65,26005
,GALLANTT,EQ,        27.35,                    63614.55,2307
,GALLISPAT,EQ,        23.15,                   136086.00,5872
,GAMMNINFRA,BE,          .30,                    92866.45,285796
,GANDHITUBE,EQ,       247.55,                  1071874.20,4292
,GANECOS,EQ,       334.30,                 19426639.20,57993
,GANESHHOUC,BE,        34.70,                   346412.20,9843
,GANGESSECU,EQ,        36.55,                    44454.20,1213
,GANGOTRI,BZ,          .60,                     6025.20,10042
,GARDENSILK,BE,        10.70,                   111084.35,10513
,GARFIBRES,EQ,      1473.65,                  7438467.50,5007
,GATI,EQ,        67.55,                 29059008.40,429625
,GAYAHWS,BE,          .35,                    16374.25,49978
,GAYAPROJ,EQ,        34.30,                   751272.90,21903
,GBGLOBAL,BE,         6.80,                     3515.80,524
,GDL,EQ,       124.85,                  2253221.50,18067
,GEECEE,EQ,        79.30,                   125077.05,1573
,GEEKAYWIRE,SM,        39.50,                   316000.00,8000
,GENESYS,EQ,        57.60,                   856899.20,14759
,GENUSPAPER,EQ,         5.25,                  2364218.10,455599
,GENUSPOWER,EQ,        26.65,                  2785892.75,104745
,GEOJITFSL,EQ,        27.55,                  3180151.00,114896
,GEPIL,EQ,       780.05,                 43737128.85,56854
,GESHIP,EQ,       327.70,                246135218.15,753336
,GET&D,EQ,       150.45,                 10932445.70,71380
,GFLLIMITED,EQ,       148.80,                 13374336.05,92988
,GHCL,EQ,       180.20,                 59368057.55,328235
,GICHSGFIN,EQ,       135.45,                 34521904.40,250557
,GILLANDERS,EQ,        27.95,                    48564.25,1731
,GILLETTE,EQ,      6413.70,                 34248306.20,5312
,GINNIFILA,EQ,         8.15,                   111388.20,13523
,GIPCL,EQ,        75.65,                  6120799.15,80583
,GKWLIMITED,EQ,       663.20,                  4553385.40,6426
,GLAXO,EQ,      1306.05,                253861487.20,194152
,GLENMARK,EQ,       325.25,                448252733.50,1367150
,GLFL,EQ,          .45,                       66.15,147
,GLOBALVECT,EQ,        55.05,                   772635.90,13714
,GLOBOFFS,EQ,         4.55,                    28210.45,6212
,GLOBUSSPR,EQ,       151.95,                121724211.30,796302
,GMBREW,EQ,       456.15,                162871050.10,357975
,GMDCLTD,EQ,        59.55,                  4041348.10,67484
,GMMPFAUDLR,EQ,      3243.15,                286899422.05,88451
,GMRINFRA,EQ,        22.95,                182514218.40,7911753
,GNA,EQ,       270.00,                  5362183.50,19854
,GNFC,EQ,       192.90,                364589048.50,1852020
,GOACARBON,BE,       254.30,                  3049803.35,11937
,GOCLCORP,EQ,       279.50,                  3497660.35,12510
,GODFRYPHLP,EQ,      1341.05,                 87348477.60,65190
,GODREJAGRO,EQ,       558.60,                 71320774.65,126947
,GODREJIND,EQ,       429.55,                 34356797.30,79248
,GODREJPROP,EQ,      1145.00,                186423721.85,164781
,GOENKA,BZ,          .30,                     4211.80,16511
,GOKEX,EQ,        68.90,                 11514941.10,162400
,GOKUL,EQ,        10.75,                    42183.00,3924
,GOKULAGRO,EQ,        15.25,                  3253833.65,200126
,GOLDBEES,EQ,        35.76,                 26986999.06,754076
,GOLDENTOBC,EQ,        26.90,                    32933.50,1238
,GOLDIAM,EQ,       155.90,                 13683171.40,86350
,GOLDSHARE,EQ,      3575.70,                  2050568.80,573
,GOLDTECH,EQ,         9.05,                   108439.60,12084
,GOODLUCK,EQ,        49.85,                  4567122.35,91905
,GPIL,EQ,       210.70,                 10622600.50,50493
,GPPL,EQ,        81.90,                 55280740.55,673090
,GPTINFRA,EQ,        34.70,                    83496.95,2385
,GRANULES,EQ,       159.35,                184532261.70,1149724
,GRAPHITE,EQ,       290.25,                533170767.05,1831104
,GRAVITA,EQ,        62.00,                 17666172.70,287585
,GREAVESCOT,EQ,       138.70,                 22761004.45,163453
,GREENLAM,EQ,       955.90,                  1557419.30,1626
,GREENPANEL,EQ,        55.55,                  3334996.75,60649
,GREENPLY,EQ,       137.95,                  4145485.30,29758
,GREENPOWER,BE,         2.10,                   235267.45,111743
,GRINDWELL,EQ,       627.55,                 15054484.65,23856
,GROBTEA,BE,       371.50,                    19121.90,51
,GRPLTD,EQ,       829.25,                    43133.70,52
,GRSE,EQ,       174.35,                 23620211.85,135908
,GSCLCEMENT,EQ,        25.50,                  6382053.95,257635
,GSFC,EQ,        76.00,                 42085645.20,543547
,GSKCONS,EQ,      9669.60,                704264699.25,73039
,GSPL,EQ,       240.70,                 69435222.50,288016
,GSS,EQ,        36.30,                   620368.50,16932
,GTL,EQ,         1.75,                   284706.10,157851
,GTLINFRA,EQ,          .35,                   818350.60,2226268
,GTNIND,BE,         7.30,                      571.30,81
,GTPL,EQ,        69.95,                  2407237.55,34306
,GUFICBIO,EQ,        72.15,                  8415636.20,113258
,GUJALKALI,EQ,       369.35,                 96588449.80,264549
,GUJAPOLLO,EQ,       130.50,                    67021.55,515
,GUJGASLTD,EQ,       301.55,                273772008.40,911453
,GUJRAFFIA,BE,        11.10,                     1276.50,115
,GULFOILLUB,EQ,       804.45,                 11229232.70,14010
,GULFPETRO,EQ,        48.35,                   662719.95,13442
,GULPOLY,EQ,        48.05,                206319768.05,4437573
,GVKPIL,EQ,         4.05,                  2703400.80,669685
,HAL,EQ,       775.95,                  8240156.55,10666
,HARITASEAT,EQ,       495.30,                  1095180.70,2207
,HARRMALAYA,EQ,        63.35,                 28020284.35,428014
,HATHWAY,EQ,        18.85,                  2740265.30,144345
,HATSUN,EQ,       660.35,                  6543488.05,9928
,HAVISHA,BE,          .60,                    19277.00,28295
,HBLPOWER,EQ,        15.85,                  3127274.65,193454
,HBSL,EQ,         6.50,                     7475.00,1150
,HCC,EQ,         9.90,                 21080484.95,2113617
,HCG,EQ,       119.50,                  3055031.25,25603
,HCL-INSYS,EQ,         6.45,                  1583273.85,244753
,HDFCMFGETF,EQ,      3656.20,                  6605671.45,1810
,HDFCNIFETF,EQ,      1284.50,                   322813.66,252
,HDFCSENETF,EQ,      4353.00,                   540900.10,124
,HDIL,BE,         2.60,                  2699038.50,1026097
,HEG,EQ,      1027.60,               1495599934.40,1444520
,HEIDELBERG,EQ,       198.30,                 87428133.75,440831
,HEOF1126RG,MF,         9.80,                    59149.96,6000
,HERCULES,EQ,        91.65,                  2167232.05,23557
,HERITGFOOD,EQ,       345.65,                  6544434.45,18791
,HESTERBIO,EQ,      1524.45,                  3234527.30,2108
,HEXATRADEX,BE,        12.60,                   203347.60,16229
,HEXAWARE,EQ,       371.90,                426300332.40,1154545
,HFCL,EQ,        16.85,                 83241509.75,4932476
,HGINFRA,EQ,       255.45,                 10378394.05,40556
,HGS,EQ,       907.95,                 59388127.05,65113
,HHOF1140RD,MF,         8.35,                   154475.00,18500
,HHOF1140RG,MF,         8.59,                   159554.50,18500
,HIKAL,EQ,       126.45,                 19626571.20,153670
,HIL,EQ,      1253.95,                  5604474.00,4462
,HILTON,BE,        10.80,                    25418.20,2280
,HIMATSEIDE,EQ,        98.25,                 45705248.20,458477
,HINDCOMPOS,EQ,       193.00,                   545174.20,2790
,HINDCOPPER,EQ,        41.95,                 45031411.45,1065979
,HINDMOTORS,EQ,         5.30,                   366715.00,68198
,HINDNATGLS,BE,        37.00,                   101069.40,2730
,HINDOILEXP,EQ,        95.30,                 12675968.20,131431
,HINDSYNTEX,BE,         1.70,                     1951.60,1148
,HIRECT,EQ,       177.70,                 24993520.50,137293
,HISARMETAL,EQ,        60.90,                   245574.60,4025
,HITECH,EQ,       185.35,                  2259963.10,12105
,HITECHCORP,EQ,        83.75,                   315563.40,3727
,HITECHGEAR,EQ,       158.95,                   848174.25,5215
,HLVLTD,EQ,         5.40,                  1280530.20,235459
,HMT,BZ,        11.50,                    19165.55,1646
,HMVL,EQ,        74.75,                   538381.10,7216
,HNDFDS,EQ,       711.85,                 28465611.50,40323
,HNGSNGBEES,EQ,       360.74,                    50497.82,140
,HONAUT,EQ,     36870.15,                561750804.95,14752
,HONDAPOWER,EQ,      1200.15,                  1226396.05,1021
,HOVS,EQ,        42.45,                    70037.25,1677
,HPIL,SM,        41.10,                   739500.00,18000
,HPL,EQ,        40.20,                  1549631.00,38611
,HSCL,EQ,        59.65,                 37066126.05,613387
,HSIL,EQ,        57.15,                 76927333.95,1383773
,HTMEDIA,EQ,        14.55,                  1102070.05,76882
,HUBTOWN,BE,        12.00,                   217739.80,18561
,HUDCO,EQ,        35.55,                 41159735.20,1139848
,HUDCO,N5,      1140.00,                    79800.00,70
,HUDCO,NE,      1321.00,                  1933724.00,1462
,HUDCO,ND,      1265.73,                   669285.00,529
,HUDCO,N2,      1225.00,                  1470014.99,1200
,HUDCO,N9,      1167.00,                    29215.00,25
,HUDCO,N4,      1040.68,                    26017.00,25
,HUDCO,N3,      1135.00,                    23835.00,21
,HUDCO,N8,      1154.29,                  2849678.19,2470
,IBMFNIFTY,EQ,       120.00,                    19062.35,159
,IBREALEST,EQ,        92.70,                197403752.65,2126968
,IBUCCREDIT,N2,      1057.30,                    84584.00,80
,IBUCCREDIT,N7,       805.00,                    20125.00,25
,IBULHSGFIN,NA,       738.00,                    39134.00,53
,IBULHSGFIN,N6,       930.00,                   248150.65,265
,IBULISL,EQ,       110.65,                 26111035.20,235599
,IBVENTURES,E3,        71.15,                  4949520.15,67460
,IBVENTURES,EQ,       169.35,                215045558.60,1250665
,ICEMAKE,SM,        53.00,                   532300.00,10000
,ICFL,N6,       975.00,                   122774.86,126
