,16-Mar-2020
The Nifty witnessed an intraday movement of about 437.1 points.The closing index was 7.61 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 49833.83
, Traded Quantity (in Lakhs), 34895.2
, Number of Trades, 22353063
, Total Market Capitalisation (Rs. Crores), 12053293.71

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      9955.20,      9587.80,      9602.20,      9165.10,      9197.40,-757.8
,NIFTY50 EQL Wgt,      9917.50,      9569.35,      9676.60,      9229.85,      9282.75,-634.75
,NIFTY100 EQL Wgt,     10758.30,     10396.05,     10573.80,     10071.05,     10131.95,-626.35
,NIFTY100 LowVol30,      7637.45,      7432.50,      7447.50,      7125.35,      7175.70,-461.75
,NIFTY Alpha 50,     11643.45,     11227.90,     11369.80,     10925.95,     10992.15,-651.3
,NIFTY MIDCAP 150,      5501.75,      5305.50,      5345.15,      5165.75,      5179.45,-322.3
,NIFTY SMLCAP 50,      2234.40,      2126.40,      2144.35,      2080.55,      2101.05,-133.35
,NIFTY SMLCAP 250,      4070.90,      3923.40,      3936.75,      3835.35,      3849.90,-221
,NIFTY MIDSML 400,      4987.30,      4808.55,      4837.60,      4688.85,      4701.60,-285.7
,NIFTY200 QUALTY30,      8531.40,      8322.10,      8354.95,      8000.55,      8057.85,-473.55
,Nifty IT,     13539.10,     12963.70,     13078.65,     12355.15,     12451.35,-1087.75
,Nifty Next 50,     23423.80,     22653.00,     23190.15,     21998.45,     22184.35,-1239.45
,Nifty Bank,     25166.45,     24061.60,     24074.15,     23008.25,     23101.15,-2065.3
,NIFTY MIDCAP 100,     14608.10,     14051.40,     14179.40,     13658.85,     13695.30,-912.8
,Nifty 500,      8163.00,      7867.00,      7904.25,      7564.80,      7591.90,-571.1
,Nifty 100,     10050.25,      9684.80,      9728.10,      9281.75,      9316.95,-733.3
,Nifty Midcap 50,      3920.25,      3747.10,      3794.65,      3630.75,      3646.75,-273.5
,Nifty Realty,       235.85,       223.75,       225.00,       214.65,       216.15,-19.7
,Nifty Infra,      2674.90,      2570.45,      2611.85,      2487.45,      2499.85,-175.05
,Nifty Energy,     11721.25,     11296.60,     11511.45,     10973.45,     11017.45,-703.8
,Nifty FMCG,     26208.00,     25586.40,     25624.35,     24492.70,     24707.65,-1500.35
,Nifty MNC,     12177.05,     11840.40,     11894.95,     11529.65,     11602.55,-574.5
,Nifty Pharma,      7268.00,      7075.35,      7406.05,      6909.65,      6959.35,-308.65
,Nifty PSE,      2379.35,      2299.20,      2336.75,      2225.80,      2242.00,-137.35
,Nifty PSU Bank,      1573.25,      1499.30,      1524.60,      1468.35,      1497.40,-75.85
,Nifty Serv Sector,     14486.45,     13904.75,     13922.75,     13259.45,     13311.50,-1174.95
,India VIX,51.4725,51.4725,59.8650,51.4725,58.8750,7.4025
,Nifty Auto,      6182.00,      5970.15,      6041.35,      5826.10,      5843.70,-338.3
,Nifty Metal,      1903.35,      1807.60,      1852.45,      1722.50,      1730.60,-172.75
,Nifty Media,      1282.35,      1214.45,      1263.90,      1167.15,      1226.05,-56.3
,NIFTY SMLCAP 100,      4721.60,      4505.45,      4533.35,      4400.75,      4418.90,-302.7
,Nifty 200,      5147.65,      4959.45,      4984.05,      4760.75,      4777.95,-369.7
,Nifty Div Opps 50,      2041.05,      1980.65,      1992.55,      1904.25,      1910.85,-130.2
,Nifty Commodities,      2625.95,      2522.85,      2571.75,      2433.50,      2455.20,-170.75
,Nifty Consumption,      4412.10,      4291.60,      4314.50,      4135.70,      4159.70,-252.4
,Nifty Fin Service,     12101.60,     11589.65,     11600.75,     11069.60,     11123.40,-978.2
,Nifty50 Div Point,       131.85,       135.84,       135.84,       135.84,       135.84,3.99
,Nifty100 Liq 15,      2760.70,      2637.30,      2649.75,      2522.65,      2536.90,-223.8
,Nifty CPSE,      1351.40,      1315.90,      1316.45,      1248.90,      1259.00,-92.4
,Nifty GrowSect 15,      5292.00,      5112.90,      5117.85,      4872.40,      4894.00,-398
,Nifty50 PR 2x Lev,      3439.45,      3184.20,      3193.85,      2892.35,      2914.45,-525
,Nifty50 PR 1x Inv,       466.90,       484.30,       504.10,       483.65,       502.60,35.7
,Nifty50 TR 2x Lev,      4481.75,      4152.80,      4165.35,      3772.45,      3801.30,-680.45
,Nifty50 TR 1x Inv,       409.10,       424.20,       441.55,       423.65,       440.25,31.15
,Nifty50 Value 20,      4489.85,      4349.80,      4388.60,      4178.90,      4195.55,-294.3
,Nifty Mid Liq 15,      3464.50,      3292.10,      3366.00,      3230.00,      3251.75,-212.75
,Nifty Pvt Bank,     13740.55,     13147.95,     13164.10,     12504.60,     12557.10,-1183.45
,NIFTY100 Qualty30,      2315.00,      2254.55,      2257.20,      2160.70,      2175.40,-139.6
,Nifty GS 8 13Yr,      2081.26,      2081.64,      2101.48,      2081.64,      2100.38,19.12
,Nifty GS 10Yr,      1923.26,      1923.59,      1950.42,      1923.59,      1947.73,24.47
,Nifty GS 10Yr Cln,       959.51,       959.51,       973.28,       959.51,       971.90,12.39
,Nifty GS 4 8Yr,      2201.86,      2202.27,      2216.97,      2202.27,      2214.74,12.88
,Nifty GS 11 15Yr,      2229.87,      2230.30,      2250.91,      2230.30,      2248.70,18.83
,Nifty GS 15YrPlus,      2461.07,      2461.53,      2467.48,      2461.53,      2467.48,6.41
,Nifty GS Compsite,      2117.27,      2117.66,      2135.28,      2117.66,      2133.86,16.59

,ADVANCES,309
,DECLINES,1640
,UNCHANGED,92

,Total securities that have hit their price bands today,603

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBICARD,EQ,       755.00,       681.40,-9.75,4319.84
,CANFINHOME,EQ,       363.20,                 84222767.75,227491
,CANTABIL,EQ,       249.50,                 10920289.15,43052
,CAPACITE,EQ,        99.35,                  8494993.75,85377
,CAPLIPOINT,EQ,       265.30,                 21612220.55,79917
,CAPTRUST,EQ,        67.80,                   215450.55,3192
,CARBORUNIV,EQ,       248.95,                  7638404.70,30741
,CAREERP,EQ,       113.45,                  4366674.40,39110
,CARERATING,EQ,       350.50,                 86462862.95,242866
,CASTEXTECH,EQ,          .30,                   215810.20,660863
,CASTROLIND,EQ,       117.05,                183365896.40,1530878
,CCCL,BE,          .20,                   133815.10,692186
,CCHHL,EQ,         1.90,                    69945.65,35985
,CCL,EQ,       185.35,                 66763519.65,361036
,CDSL,EQ,       216.05,                 83472862.25,383935
,CEATLTD,EQ,       807.50,                 34620015.60,42313
,CEBBCO,EQ,        11.10,                   235526.75,21156
,CELEBRITY,EQ,         4.10,                    50084.85,12415
,CENTENKA,EQ,       128.05,                  4770960.80,35740
,CENTEXT,EQ,         1.90,                   146950.30,75358
,CENTRALBK,EQ,        12.95,                 22798648.20,1792023
,CENTRUM,EQ,        12.45,                  3935007.85,318261
,CENTUM,EQ,       228.55,                   813726.15,3448
,CENTURYPLY,EQ,       123.15,                 24410148.50,201367
,CENTURYTEX,EQ,       386.60,                465515260.65,1161299
,CERA,EQ,      2352.25,                 66372605.15,28041
,CEREBRAINT,BE,        25.45,                  6098267.30,238470
,CESC,EQ,       482.85,                225223995.30,450156
,CESCVENT,EQ,       170.25,                  6294613.25,36437
,CGCL,EQ,       174.85,                 64283660.25,339020
,CGPOWER,EQ,         5.40,                  1440049.55,267242
,CHALET,EQ,       248.55,                  1255353.15,5166
,CHAMBLFERT,EQ,       123.25,                 28813186.30,234601
,CHEMBOND,EQ,       166.05,                   676457.50,3823
,CHEMFAB,EQ,       127.65,                   480541.55,3557
,CHENNPETRO,EQ,        69.55,                 13433886.20,193502
,CHOLAFIN,EQ,       228.30,                557685559.45,2408003
,CHOLAHLDNG,EQ,       465.55,                 21503897.90,47693
,CHROMATIC,EQ,          .50,                    10545.00,21700
,CIGNITITEC,EQ,       260.55,                 12780069.30,49149
,CIMMCO,EQ,        12.85,                   491200.55,39424
,CINELINE,EQ,        19.50,                   532114.30,27183
,CINEVISTA,EQ,         3.95,                    26914.65,6779
,CKFSL,BE,          .30,                    88692.85,300090
,CKPLEISURE,SM,         4.85,                   116400.00,24000
,CLEDUCATE,EQ,        40.05,                   340743.40,8268
,CLNINDIA,EQ,       249.00,                 18898528.15,73685
,CMICABLES,EQ,        21.85,                   378314.10,17206
,CNOVAPETRO,BE,         5.15,                    12928.00,2570
,COCHINSHIP,EQ,       234.35,                 65618230.15,280567
,COFFEEDAY,BZ,        25.95,                   503144.55,19389
,COMPINFO,EQ,         9.80,                   667525.50,66440
,COMPUSOFT,EQ,         3.45,                    48818.55,13985
,CONFIPET,EQ,        17.40,                 11970980.35,690715
,CONSOFINVT,EQ,        25.00,                    12725.15,508
,CONTI,SM,        23.80,                    79325.40,3333
,CONTROLPR,EQ,       211.55,                  1902331.80,9268
,CORALFINAC,EQ,        11.35,                   231944.50,20263
,CORDSCABLE,EQ,        31.05,                   435271.20,14006
,COROMANDEL,EQ,       569.30,                139387042.50,245202
,CORPBANK,EQ,        10.10,                  8572750.85,836584
,COSMOFILMS,EQ,       243.75,                 11690300.40,46415
,COUNCODOS,EQ,         1.30,                     1986.00,1520
,COX&KINGS,BZ,          .50,                  1093353.45,1956071
,CPSEETF,EQ,        15.54,                 57063460.52,3630380
,CREATIVE,EQ,        96.65,                    73595.70,750
,CREATIVEYE,EQ,         1.50,                     1125.00,750
,CREDITACC,EQ,       694.40,                298103529.55,403309
,CREST,EQ,        60.00,                   391828.05,6233
,CRISIL,EQ,      1371.30,                 31506971.00,22677
,CROMPTON,EQ,       230.00,                815883373.40,3530135
,CSBBANK,EQ,       118.60,                 18048732.50,148463
,CTE,EQ,        12.10,                   196838.20,16238
,CUB,EQ,       180.15,                220508330.50,1206642
,CUBEXTUB,BE,        12.90,                    76148.40,6030
,CUMMINSIND,EQ,       437.65,                342198493.85,787495
,CUPID,EQ,       161.45,                  6167403.75,37038
,CYBERTECH,EQ,        32.95,                   329941.65,10397
,CYIENT,EQ,       351.35,                 44053270.80,125437
,DAAWAT,EQ,        17.10,                 19750106.55,1147922
,DALBHARAT,EQ,       584.60,                121049305.25,199064
,DALMIASUG,EQ,        57.15,                  9013036.45,156688
,DAMODARIND,EQ,        19.00,                    98850.00,5065
,DANGEE,SM,       121.00,                    96800.00,800
,DATAMATICS,EQ,        35.00,                  3633893.55,100977
,DBCORP,EQ,        83.75,                 29100455.65,329936
,DBL,EQ,       273.25,                 62938652.75,227376
,DBREALTY,EQ,         6.45,                  1098950.65,170280
,DCAL,EQ,        64.70,                 68472865.35,1033330
,DCBBANK,EQ,       139.80,                111666595.95,785349
,DCM,EQ,        16.10,                    86740.55,5333
,DCMFINSERV,EQ,          .65,                         .65,1
,DCMNVL,EQ,        27.65,                   422078.70,14792
,DCMSHRIRAM,EQ,       234.85,                 22231270.10,92747
,DCW,EQ,         9.95,                  4400900.80,430085
,DECCANCE,EQ,       211.60,                  1073815.10,4926
,DEEPAKFERT,EQ,        69.90,                 20755681.85,300323
,DEEPAKNTR,EQ,       429.25,                372782823.35,856985
,DEEPIND,EQ,        60.95,                  1613487.65,27273
,DELTACORP,EQ,        85.65,                164625422.60,1816940
,DELTAMAGNT,EQ,        24.50,                    30990.40,1300
,DEN,EQ,        35.15,                  1496811.65,42215
,DENORA,EQ,       171.20,                   829023.25,4675
,DEVIT,SM,        72.00,                   108000.00,1500
,DFMFOODS,EQ,       214.55,                 15780388.55,73235
,DGCONTENT,EQ,         4.65,                    89391.45,19720
,DHAMPURSUG,EQ,       100.90,                 57229430.10,566680
,DHANBANK,EQ,         9.60,                  4659019.30,472071
,DHANUKA,EQ,       333.35,                 13042380.40,39931
,DHARSUGAR,EQ,         5.70,                    61494.05,11369
,DHFL,EQ,        12.70,                  3147720.40,247852
,DHFL,N6,       184.86,                    12141.26,59
,DHFL,NY,       196.00,                    44816.00,231
,DHFL,NQ,       210.00,                    68304.30,321
,DHFL,NP,       176.81,                  8519467.32,47302
,DHFL,NS,       182.30,                    22438.30,121
,DHUNINV,EQ,       135.75,                   350313.90,2552
,DIAMONDYD,EQ,       586.60,                  2941985.00,5017
,DIAPOWER,BZ,          .40,                     3183.15,10477
,DICIND,EQ,       294.20,                   683483.20,2286
,DIGISPICE,EQ,         3.65,                    11237.25,3055
,DIGJAMLTD,BZ,         1.00,                    15634.00,15634
,DISHTV,EQ,         5.65,                 42308927.00,7691479
,DIXON,EQ,      3886.05,                277851500.30,70635
,DLINKINDIA,EQ,        64.10,                  4474562.60,68508
,DNAMEDIA,EQ,          .30,                     4886.95,16832
,DOLAT,EQ,        36.10,                  2765751.15,74978
,DOLLAR,EQ,       130.50,                  4239420.00,32215
,DOLPHINOFF,BZ,         3.90,                     5806.25,1475
,DONEAR,EQ,        22.35,                   807102.50,34403
,DPABHUSHAN,SM,        57.00,                  1386800.00,24000
,DPSCLTD,EQ,         5.05,                    50953.90,10072
,DPWIRES,EQ,        59.10,                    29015.60,483
,DQE,BE,         1.55,                   250113.50,164533
,DREDGECORP,EQ,       171.70,                 14171309.40,81265
,DRSDILIP,SM,        75.50,                   966400.00,12800
,DSML,SM,         6.80,                    40800.00,6000
,DSSL,EQ,        18.00,                   171586.70,9351
,DTIL,EQ,       120.25,                   203456.00,1673
,DUCON,BE,         3.85,                   142799.65,36597
,DVL,EQ,        52.50,                  1412544.40,26294
,DWARKESH,EQ,        18.05,                 32440604.40,1779656
,DYNAMATECH,EQ,       645.15,                  2525553.45,3856
,DYNPRO,EQ,       117.70,                   785143.35,6671
,E2E,SM,        16.50,                   631000.00,38000
,EASTSILK,EQ,          .75,                     7012.75,10481
,EASUNREYRL,BZ,         1.70,                      127.50,75
,EBBETF0423,EQ,      1013.20,                129957326.79,128269
,EBBETF0430,EQ,      1033.40,                110414849.03,107014
,ECLERX,EQ,       414.85,                  9888458.25,23337
,ECLFINANCE,NN,      1050.03,                   491670.00,481
,ECLFINANCE,NM,       946.30,                  3115342.95,3356
,ECLFINANCE,NK,       925.00,                    23125.00,25
,ECLFINANCE,NG,       900.00,                     9100.00,11
,ECLFINANCE,NS,       870.00,                   326504.00,408
,ECLFINANCE,N5,       989.93,                  1831527.27,1863
,ECLFINANCE,NO,       920.00,                   100830.00,109
,ECLFINANCE,NJ,       829.97,                   105409.92,127
,ECLFINANCE,NQ,       993.13,                   601837.14,606
,ECLFINANCE,NF,       950.18,                  2007750.00,2113
,ECLFINANCE,N6,      1093.58,                  1115458.00,1020
,ECLFINANCE,NR,       905.05,                  9382301.65,10285
,ECLFINANCE,N7,      1898.67,                   339650.67,182
,ECLFINANCE,NE,      1079.53,                   886272.49,839
,EDELWEISS,EQ,        62.50,                289499663.80,4538020
,EDL,BZ,         2.95,                    12303.45,4069
,EDUCOMP,BZ,          .80,                    21207.80,26216
,EHFLNCD,N3,       885.00,                  2488690.00,2806
,EHFLNCD,N6,       860.56,                  3576163.10,4217
,EHFLNCD,N5,       744.98,                   650905.50,827
,EIDPARRY,EQ,       146.80,                 22022805.25,148302
,EIFFL,SM,        90.50,                   922840.00,9600
,EIHAHOTELS,EQ,       204.05,                  1374041.75,6666
,EIHOTEL,EQ,        89.55,                 17212691.20,185509
,EIMCOELECO,EQ,       235.50,                   310339.25,1334
,EKC,EQ,        14.15,                  3260368.30,223058
,ELECON,EQ,        22.65,                  1826842.10,81259
,ELECTCAST,EQ,        10.75,                 15962801.25,1407069
,ELECTHERM,EQ,       100.15,                   563636.10,5277
,ELGIEQUIP,EQ,       156.75,                  4407052.50,27467
,ELGIRUBCO,EQ,        13.00,                    94780.50,7107
,EMAMILTD,EQ,       194.05,                187850133.35,968601
,EMAMIPAP,EQ,        67.50,                   424153.45,6190
,EMAMIREAL,EQ,        33.35,                   588161.40,17814
,EMBASSY,RR,       397.91,                338733190.00,847200
,EMCO,BZ,          .50,                     3481.75,7226
,EMKAY,EQ,        34.80,                   503499.85,13740
,EMKAYTOOLS,SM,       118.75,                    71250.00,600
,EMMBI,EQ,        60.70,                   933800.70,15009
,EMOFSR1RDP,MF,         7.52,                   227119.70,30052
,EMOFSR1RGG,MF,         7.71,                   837238.48,109354
,ENDURANCE,EQ,       757.85,                 42832136.45,56792
,ENERGYDEV,EQ,         4.60,                    73225.10,15615
,ENGINERSIN,EQ,        57.00,                 60802609.30,1042372
,ENIL,EQ,       175.85,                  2714823.95,15527
,EON,BZ,         8.90,                    31253.60,3495
,EQ30,EQ,       290.70,                     4365.50,15
,EQUITAS,EQ,        68.20,                555319041.85,8029053
,ERFLNCDI,N4,       899.90,                    25514.35,29
,ERFLNCDI,N1,       944.59,                   238530.50,258
,ERFLNCDI,N6,       800.00,                    44450.00,60
,ERFLNCDI,N2,       978.83,                     9788.30,10
,ERIS,EQ,       399.75,                  8561050.55,21424
,EROSMEDIA,EQ,         8.80,                  2223386.40,247475
,ESABINDIA,EQ,      1327.05,                  9891300.45,7252
,ESCORTS,EQ,       633.70,               1307033298.75,2010918
,ESSARSHPNG,EQ,         5.40,                   186572.45,33495
,ESSELPACK,EQ,       156.25,                 15770684.90,99729
,ESTER,EQ,        34.75,                  2564064.40,75510
,EUROCERA,BZ,          .25,                     1834.80,9132
,EUROMULTI,EQ,          .35,                      588.70,1522
,EUROTEXIND,EQ,         7.40,                     5985.00,800
,EVEREADY,BE,        59.85,                  8004946.85,134115
,EVERESTIND,EQ,       142.20,                  7043647.55,49048
,EXCEL,EQ,          .95,                    98548.20,107495
,EXCELINDUS,EQ,       512.30,                 20609722.45,39946
,EXIDEIND,EQ,       141.25,                299045762.20,2107813
,EXPLEOSOL,EQ,       183.15,                  6676144.20,32403
,FACT,EQ,        28.85,                  3367922.55,117606
,FAIRCHEM,EQ,       458.80,                 14884044.85,32004
,FCL,EQ,        15.35,                  4650282.50,296513
,FCONSUMER,EQ,        12.45,                  3471408.60,278828
,FCSSOFT,EQ,          .15,                    83490.85,491954
,FDC,EQ,       210.10,                 20947908.60,99320
,FEDERALBNK,EQ,        63.10,               1103366984.50,17226131
,FEL,EQ,        14.00,                  5797681.05,409754
,FELDVR,EQ,        15.20,                   152038.65,9615
,FIEMIND,EQ,       326.50,                  4198747.75,12924
,FILATEX,EQ,        25.60,                  7802012.85,296472
,FINCABLES,EQ,       268.75,                 17869559.85,66435
,FINEORG,EQ,      2089.90,                 47221281.20,22613
,FINPIPE,EQ,       494.15,                164186165.05,331720
,FLEXITUFF,EQ,         4.45,                    65993.75,14891
,FLFL,EQ,       288.05,                 24044508.75,77166
,FLUOROCHEM,EQ,       364.65,                 20524534.65,55984
,FMGOETZE,EQ,       384.90,                   384451.35,1007
,FMNL,EQ,        14.85,                  1011536.95,63002
,FOCUS,SM,        28.95,                   440550.00,15000
,FORCEMOT,EQ,       840.00,                 23818648.10,27663
,FORTIS,EQ,       130.80,                162052751.35,1228944
,FOSECOIND,EQ,      1120.35,                  1254907.10,1128
,FRETAIL,EQ,       153.10,                174892100.90,1142339
,FSC,EQ,       204.50,                  1003470.00,4889
,FSL,EQ,        35.05,                 46897782.40,1344668
,GABRIEL,EQ,        69.80,                 11491314.70,162995
,GAEL,EQ,       111.50,                 10110425.80,91223
,GAL,EQ,         1.55,                     8789.70,5610
,GALAXYSURF,EQ,      1370.70,                 62744839.25,45969
,GALLANTT,EQ,        21.30,                   204316.35,9215
,GALLISPAT,EQ,        19.45,                   395153.65,20612
,GAMMNINFRA,EQ,          .25,                   329960.25,1294984
,GANDHITUBE,EQ,       172.15,                   618390.50,3383
,GANECOS,EQ,       229.25,                  2684634.35,11186
,GANESHHOUC,EQ,        22.50,                  1015246.60,45997
,GANGESSECU,EQ,        25.00,                    31029.50,1230
,GARDENSILK,BZ,         5.95,                    54577.35,9293
,GARFIBRES,EQ,      1252.70,                 32186532.85,25774
,GATI,EQ,        64.85,                 52072817.45,804429
,GAYAHWS,EQ,          .25,                    19726.60,83995
,GAYAPROJ,EQ,        13.25,                   107735.75,8131
,GBGLOBAL,EQ,         3.90,                    14692.20,3808
,GDL,EQ,        99.70,                  4061491.45,39882
,GEECEE,EQ,        54.90,                   132762.25,2336
,GEEKAYWIRE,EQ,        41.00,                    86305.00,2105
,GENESYS,EQ,        38.35,                  1104820.55,27130
,GENUSPAPER,EQ,         3.95,                   315146.30,79191
,GENUSPOWER,EQ,        17.70,                  4445793.90,252249
,GEOJITFSL,EQ,        20.40,                  5169115.30,248615
,GEPIL,EQ,       585.85,                  5682969.85,9642
,GESHIP,EQ,       216.05,                 20496682.05,95165
,GET&D,EQ,        95.40,                  3199857.35,33178
,GFLLIMITED,EQ,        90.10,                   542852.50,6025
,GFSTEELS,BE,         1.90,                      209.00,110
,GHCL,EQ,        97.90,                 48710284.90,504497
,GICHSGFIN,EQ,        69.85,                 18737241.05,271088
,GICL,SM,        19.15,                   114900.00,6000
,GILLANDERS,EQ,        19.75,                   216656.05,10666
,GILLETTE,EQ,      5203.35,                 35174507.25,6679
,GINNIFILA,EQ,         7.10,                   310314.25,42876
,GIPCL,EQ,        54.70,                  5013629.75,91020
,GIRIRAJ,SZ,        21.50,                  3483000.00,162000
,GKWLIMITED,EQ,       477.40,                   140419.20,292
,GLAXO,EQ,      1230.85,                 40933730.35,33319
,GLENMARK,EQ,       217.80,               1642062971.20,7255086
,GLFL,BE,         1.35,                     2498.85,1851
,GLOBAL,SM,        63.50,                    63500.00,1000
,GLOBALVECT,EQ,        36.80,                   632504.30,16208
,GLOBE,SM,        26.90,                   269000.00,10000
,GLOBOFFS,EQ,         3.10,                     8894.25,2710
,GLOBUSSPR,EQ,        79.10,                  6446134.35,79250
,GMBREW,EQ,       290.15,                  7358068.95,24296
,GMDCLTD,EQ,        36.60,                  9622245.80,259400
,GMMPFAUDLR,EQ,      2658.65,                 89564768.50,33813
,GMRINFRA,EQ,        16.50,                865534608.05,53205123
,GNA,EQ,       165.40,                 18279173.00,110821
,GNFC,EQ,       125.65,                 43290584.90,338503
,GOACARBON,EQ,       154.60,                  2915056.50,18531
,GOCLCORP,EQ,       173.75,                  1503659.80,8555
,GODFRYPHLP,EQ,      1041.95,                 48805218.40,46113
,GODREJAGRO,EQ,       373.90,                 65956663.20,183266
,GODREJIND,EQ,       335.10,                 96750087.00,286350
,GODREJPROP,EQ,       767.20,                234978161.20,303127
,GOENKA,BZ,          .20,                    13431.55,61641
,GOKEX,EQ,        36.75,                  2365415.85,61620
,GOKUL,EQ,         8.45,                    28667.10,3437
,GOKULAGRO,EQ,         9.40,                   661582.00,70081
,GOLDBEES,EQ,        35.67,                185816682.07,5151982
,GOLDENTOBC,EQ,        20.95,                    12227.15,577
,GOLDIAM,EQ,        92.05,                  4552523.55,48312
,GOLDSHARE,EQ,      3619.60,                 12086152.35,3333
,GOLDTECH,EQ,         5.50,                   189305.50,33020
,GOODLUCK,EQ,        27.70,                  2763307.60,100779
,GPIL,EQ,       113.50,                 10507600.70,90221
,GPPL,EQ,        61.75,                 13123561.45,208617
,GPTINFRA,EQ,        17.95,                   199876.90,10819
,GRANULES,EQ,       152.10,                171389893.35,1117086
,GRAPHITE,EQ,       152.70,                171924967.15,1125122
,GRAVITA,EQ,        43.50,                  3616189.25,84038
,GREAVESCOT,EQ,        99.25,                 26331245.90,266754
,GREENLAM,EQ,       693.55,                  3380874.55,4788
,GREENPANEL,EQ,        33.05,                  1896861.80,56820
,GREENPLY,EQ,        93.25,                  1685489.85,17853
,GREENPOWER,EQ,         1.50,                    42884.45,28546
,GRINDWELL,EQ,       560.55,                 10755845.10,19962
,GROBTEA,EQ,       311.95,                     8548.55,30
,GRPLTD,EQ,       585.45,                  1176005.80,1948
,GRSE,EQ,       129.10,                 17683446.80,137494
,GSCLCEMENT,EQ,        16.20,                  1388496.55,84825
,GSFC,EQ,        42.40,                130063816.80,3047035
,GSKCONS,EQ,      8418.65,                191490746.00,22456
,GSPL,EQ,       192.55,               1268013312.20,6332438
,GSS,EQ,        23.75,                   544829.35,22990
,GTL,EQ,         1.30,                    75278.50,57416
,GTLINFRA,EQ,          .25,                  1609776.70,6119937
,GTNIND,EQ,         5.70,                     7421.40,1302
,GTNTEX,BE,         6.45,                     1290.00,200
,GTPL,EQ,        43.40,                  2312622.95,53390
,GUFICBIO,EQ,        51.70,                  2298476.60,43775
,GUJALKALI,EQ,       236.40,                 16076052.75,68201
,GUJAPOLLO,EQ,        98.05,                   182119.90,1746
,GUJGASLTD,EQ,       260.30,                408172063.70,1535707
,GUJRAFFIA,BE,         7.90,                     1840.70,233
,GULFOILLUB,EQ,       581.65,                  2139985.45,3608
,GULFPETRO,EQ,        32.70,                  2085384.35,65577
,GULPOLY,EQ,        30.45,                   368548.90,12036
,GVKPIL,EQ,         2.65,                  7878549.10,2872777
,HAL,EQ,       559.85,                 33911615.85,61568
,HARITASEAT,EQ,       368.60,                  3297695.70,8647
,HARRMALAYA,EQ,        54.95,                   983253.05,18073
,HATHWAY,EQ,        14.70,                  3174515.60,212857
,HATSUN,EQ,       601.05,                  8536078.85,14200
,HAVISHA,BE,          .40,                     2977.40,7306
,HBLPOWER,EQ,        14.00,                  4720101.20,338369
,HCC,EQ,         5.50,                 12784987.80,2283808
,HCG,EQ,        96.50,                  3021319.80,31250
,HCL-INSYS,EQ,         3.85,                  2512373.20,647139
,HDFCMFGETF,EQ,      3701.20,                 70304662.15,18895
,HDFCNIFETF,EQ,      1174.98,                 10033209.02,8957
,HDFCSENETF,EQ,      3451.92,                  9454831.41,2711
,HDIL,BZ,         1.70,                   832088.80,489464
,HEG,EQ,       692.05,                191935103.30,273732
,HEIDELBERG,EQ,       153.55,                 91323499.75,589363
,HEOF1100RD,MF,         8.73,                       43.65,5
,HEOF1100RG,MF,         7.20,                    84312.00,11600
,HEOF1126RG,MF,         7.90,                    39500.00,5000
,HERCULES,EQ,        57.05,                   593811.10,10249
,HERITGFOOD,EQ,       294.90,                 15581018.35,52394
,HESTERBIO,EQ,      1184.70,                  3963654.35,3304
,HEXATRADEX,BE,         8.45,                     5284.70,635
,HEXAWARE,EQ,       279.20,                157570762.55,575816
,HFCL,EQ,        10.15,                 36294362.00,3557802
,HGINFRA,EQ,       185.05,                  4128050.85,22149
,HGS,EQ,       607.35,                  3201813.10,5051
,HHOF1140RD,MF,         7.65,                     2363.85,309
,HHOF1140RG,MF,         6.62,                    54422.00,8350
,HIGHGROUND,BZ,          .30,                    25895.80,76801
,HIKAL,EQ,        86.85,                 16408710.00,188847
,HIL,EQ,       773.15,                 11352517.15,14585
,HILTON,EQ,         7.00,                    63418.80,9283
,HIMATSEIDE,EQ,        70.70,                  6229186.85,85868
,HINDCOMPOS,EQ,       128.30,                   405308.45,3114
,HINDCON,SM,        10.00,                    40000.00,4000
,HINDCOPPER,EQ,        23.65,                 19813218.15,822738
,HINDMOTORS,EQ,         3.90,                   389539.60,98518
,HINDNATGLS,EQ,        33.00,                     6825.15,207
,HINDOILEXP,EQ,        40.50,                 59370503.90,1528131
,HIRECT,EQ,       129.40,                  2082871.05,15852
,HISARMETAL,EQ,        41.45,                   356232.85,8525
,HITECH,EQ,        91.05,                   415790.45,4529
,HITECHCORP,EQ,        56.35,                   388922.75,6674
,HITECHGEAR,EQ,       100.85,                   849694.70,7975
,HLVLTD,EQ,         3.70,                  1500156.85,412208
,HMT,BZ,         8.15,                    41155.20,5036
,HMVL,EQ,        50.00,                   565655.80,11614
,HNDFDS,EQ,       473.45,                  2672299.20,5573
,HNGSNGBEES,EQ,       347.40,                   475463.48,1362
,HONAUT,EQ,     29911.75,                 97373351.45,3231
,HONDAPOWER,EQ,       854.20,                  4316905.30,4942
,HOVS,EQ,        28.15,                   112930.10,4105
,HPIL,SM,        41.00,                   615000.00,15000
,HPL,EQ,        22.55,                  2351102.70,104604
,HSCL,EQ,        39.15,                 24058955.80,616502
,HSIL,EQ,        46.80,                 15865928.95,338905
