,24-Dec-2020
The Nifty witnessed an intraday movement of about 144.85 points.The closing index was 1.09 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 57881.93
, Traded Quantity (in Lakhs), 31358.53
, Number of Trades, 17493980
, Total Market Capitalisation (Rs. Crores), 18375051.06

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     13601.10,     13672.15,     13771.75,     13626.90,     13749.25,148.15
,NIFTY50 EQL Wgt,     14230.10,     14320.45,     14399.45,     14256.80,     14349.55,119.45
,NIFTY100 EQL Wgt,     15194.65,     15308.65,     15377.30,     15208.10,     15286.95,92.3
,NIFTY100 LowVol30,     10707.60,     10779.25,     10792.80,     10674.55,     10757.40,49.8
,NIFTY Alpha 50,     19413.85,     19557.50,     19598.10,     19381.85,     19521.20,107.35
,NIFTY MIDCAP 150,      7711.85,      7761.50,      7793.55,      7710.45,      7733.60,21.75
,NIFTY SMLCAP 50,      3425.50,      3449.80,      3473.40,      3441.35,      3457.00,31.5
,NIFTY SMLCAP 250,      5881.80,      5930.35,      5959.65,      5898.00,      5926.55,44.75
,NIFTY MIDSML 400,      7056.95,      7106.35,      7136.50,      7062.30,      7087.25,30.3
,NIFTY200 QUALTY30,     12031.30,     12094.35,     12111.50,     11967.40,     12046.20,14.9
,Nifty FinSrv25 50,     14098.25,     14186.45,     14369.15,     14163.70,     14318.50,220.25
,NIFTY AlphaLowVol,     13604.25,     13667.80,     13683.15,     13523.85,     13628.35,24.1
,Nifty200Momentm30,     13505.35,     13592.00,     13604.00,     13427.70,     13553.70,48.35
,Nifty100ESGSecLdr,      2354.10,      2365.55,      2379.65,      2354.75,      2376.40,22.3
,Nifty IT,     24167.75,     24163.20,     24163.20,     23828.05,     24009.25,-158.5
,Nifty Next 50,     31949.80,     32220.50,     32322.55,     31931.75,     32068.55,118.75
,Nifty Bank,     29883.30,     30071.65,     30545.85,     30007.80,     30402.20,518.9
,NIFTY MIDCAP 100,     20439.95,     20561.80,     20644.90,     20405.50,     20475.75,35.8
,Nifty 500,     11225.55,     11292.05,     11342.45,     11245.75,     11325.25,99.7
,Nifty 100,     13725.55,     13803.15,     13882.80,     13748.15,     13862.10,136.55
,Nifty Midcap 50,      5757.45,      5786.15,      5821.30,      5724.50,      5741.45,-16
,Nifty Realty,       300.55,       301.85,       304.55,       297.50,       299.25,-1.3
,Nifty Infra,      3584.85,      3620.05,      3636.00,      3591.75,      3620.95,36.1
,Nifty Energy,     16628.20,     16727.55,     16919.90,     16706.80,     16860.70,232.5
,Nifty FMCG,     33966.00,     34191.20,     34288.45,     33769.35,     34115.65,149.65
,Nifty MNC,     15496.90,     15615.80,     15662.75,     15485.20,     15568.20,71.3
,Nifty Pharma,     12753.25,     12815.90,     12943.20,     12694.55,     12908.95,155.7
,Nifty PSE,      2737.55,      2756.80,      2802.45,      2755.30,      2770.20,32.65
,Nifty PSU Bank,      1693.40,      1710.70,      1733.65,      1699.00,      1703.80,10.4
,Nifty Serv Sector,     19013.30,     19111.35,     19273.85,     19060.00,     19216.00,202.7
,India VIX,20.4950,20.4950,20.9525,15.6450,19.9675,-0.5275
,Nifty Auto,      8935.95,      8966.45,      9052.70,      8937.45,      8978.05,42.1
,Nifty Metal,      3134.10,      3158.05,      3223.90,      3134.25,      3144.30,10.2
,Nifty Media,      1650.75,      1676.35,      1687.40,      1631.45,      1638.15,-12.6
,NIFTY SMLCAP 100,      6840.45,      6891.55,      6934.40,      6871.70,      6902.10,61.65
,Nifty 200,      7049.80,      7089.90,      7124.40,      7060.30,      7113.35,63.55
,Nifty Div Opps 50,      2831.85,      2843.45,      2857.80,      2824.90,      2843.10,11.25
,Nifty Commodities,      3714.10,      3754.20,      3778.65,      3723.75,      3738.75,24.65
,Nifty Consumption,      5807.50,      5855.00,      5864.40,      5789.40,      5832.45,24.95
,Nifty Fin Service,     14517.05,     14607.25,     14836.60,     14576.75,     14779.60,262.55
,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0
,Nifty100 Liq 15,      3240.60,      3268.70,      3301.20,      3262.45,      3293.65,53.05
,Nifty CPSE,      1608.80,      1623.25,      1646.40,      1621.00,      1627.35,18.55
,Nifty GrowSect 15,      6809.35,      6848.60,      6925.30,      6836.55,      6908.65,99.3
,Nifty50 PR 2x Lev,      5747.85,      5807.40,      5891.05,      5769.55,      5872.55,124.7
,Nifty50 PR 1x Inv,       323.05,       321.40,       322.45,       319.05,       319.55,-3.5
,Nifty50 TR 2x Lev,      7636.25,      7715.35,      7826.50,      7665.05,      7801.90,165.65
,Nifty50 TR 1x Inv,       280.40,       278.95,       279.90,       276.90,       277.35,-3.05
,Nifty50 Value 20,      6773.20,      6800.70,      6818.75,      6735.05,      6785.25,12.05
,Nifty Mid Liq 15,      5049.35,      5065.40,      5108.50,      5026.35,      5043.15,-6.2
,Nifty Pvt Bank,     16515.20,     16620.40,     16858.40,     16581.35,     16777.80,262.6
,NIFTY100 Qualty30,      3236.35,      3254.80,      3259.40,      3221.95,      3245.40,9.05
,Nifty GS 8 13Yr,      2246.15,      2246.53,      2246.53,      2243.78,      2243.78,-2.37
,Nifty GS 10Yr,      2021.65,      2021.98,      2021.98,      2016.84,      2017.75,-3.9
,Nifty GS 10Yr Cln,       963.66,       963.66,       963.66,       961.20,       961.64,-2.02
,Nifty GS 4 8Yr,      2401.20,      2401.59,      2401.59,      2399.31,      2399.45,-1.75
,Nifty GS 11 15Yr,      2429.65,      2430.08,      2430.11,      2426.58,      2426.58,-3.07
,Nifty GS 15YrPlus,      2668.84,      2669.34,      2676.27,      2669.34,      2676.27,7.43
,Nifty GS Compsite,      2293.09,      2293.47,      2293.47,      2290.69,      2290.69,-2.4

,ADVANCES,1116
,DECLINES,825
,UNCHANGED,83

,Total securities that have hit their price bands today,386

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,VEDL,EQ,       150.45,       162.85,8.24,4374.15
,BRIGHT,SM,         7.00,                   313500.00,45000
,BRITANNIA,N2,        32.00,                   347385.63,10847
,BRNL,EQ,        33.00,                  2180208.00,65813
,BROOKS,EQ,        61.65,                  1968579.35,31331
,BSE,EQ,       616.15,                236802614.05,381973
,BSELINFRA,EQ,         1.10,                    90571.90,80103
,BSHSL,EQ,        89.50,                   100569.40,1103
,BSL,BE,        32.40,                    90434.45,2781
,BSLGOLDETF,EQ,      4589.70,                  1017372.25,221
,BSLNIFTY,EQ,       148.74,                   224098.57,1506
,BSOFT,EQ,       254.70,                994612788.90,3827784
,BTML,SM,        85.90,                   498660.00,6000
,BURGERKING,EQ,       180.90,               4791288801.80,25703631
,BURNPUR,BE,         2.40,                   870394.25,362600
,BUTTERFLY,EQ,       467.75,                 17649814.55,37796
,BVCL,BE,        16.20,                    67906.90,4287
,BYKE,BE,        19.55,                   880784.45,45841
,CALSOFT,EQ,        10.95,                   196938.85,17775
,CAMLINFINE,EQ,       124.95,                265118662.65,2106136
,CAMS,EQ,      1695.10,                438539922.55,257655
,CANBK,EQ,       120.75,               1939535224.10,16040047
,CANDC,BZ,         6.35,                   385609.70,60478
,CANFINHOME,EQ,       487.30,                119478253.35,247208
,CANTABIL,EQ,       377.80,                 31969898.60,85266
,CAPACITE,EQ,       181.00,                 16709289.45,91435
,CAPLIPOINT,EQ,       506.60,                119954063.15,235262
,CAPTRUST,EQ,       100.20,                  1525030.40,15493
,CARBORUNIV,EQ,       387.25,                 52031858.90,135153
,CAREERP,EQ,       164.15,                  2366012.40,14299
,CARERATING,EQ,       517.10,                 60920058.85,117197
,CASTEXTECH,BE,          .45,                   174492.10,378002
,CASTROLIND,EQ,       124.40,                104720194.30,838046
,CCCL,BE,          .60,                   372299.70,624167
,CCHHL,BE,         5.60,                   358239.75,65473
,CCL,EQ,       263.80,                 20835619.50,78595
,CDSL,EQ,       517.85,                288402639.85,556662
,CEATLTD,EQ,      1060.40,                145615217.90,135857
,CEBBCO,EQ,        16.30,                  1158311.85,70320
,CELEBRITY,EQ,         5.25,                   212664.25,41316
,CENTENKA,EQ,       206.90,                  7606159.55,37042
,CENTEXT,BE,         4.95,                   649750.80,134427
,CENTRALBK,EQ,        13.85,                 82188966.10,5873835
,CENTRUM,EQ,        16.15,                 40880715.15,2529986
,CENTUM,EQ,       375.15,                 10134233.05,26225
,CENTURYPLY,EQ,       241.00,                103678508.10,432108
,CENTURYTEX,EQ,       392.50,                387789705.15,985831
,CERA,EQ,      3439.15,                143990118.45,41632
,CEREBRAINT,EQ,        32.45,                  3680225.10,111909
,CESC,EQ,       605.40,                164809525.60,271506
,CESCVENT,EQ,       288.80,                 87700924.75,308772
,CGCL,EQ,       306.10,                 35067228.80,114021
,CGPOWER,EQ,        43.10,                184441939.65,4302500
,CHALET,EQ,       183.55,                 96241716.40,512620
,CHAMBLFERT,EQ,       230.20,                196754389.85,854854
,CHEMBOND,EQ,       174.20,                  5786670.25,32869
,CHEMCON,EQ,       411.05,                111060878.40,269205
,CHEMFAB,EQ,       139.40,                   549283.85,3923
,CHENNPETRO,EQ,       104.40,                271189443.20,2619907
,CHOLAFIN,EQ,       376.35,               1174070250.45,3098846
,CHOLAHLDNG,EQ,       538.45,                101861302.70,188642
,CHROMATIC,BE,          .85,                    73171.90,86729
,CIGNITITEC,EQ,       396.00,                 14761208.70,36814
,CINELINE,EQ,        35.95,                  2236646.70,62132
,CINEVISTA,EQ,         7.45,                   292040.75,38382
,CLEDUCATE,EQ,        62.50,                   478699.75,7580
,CLNINDIA,EQ,       357.95,                  9084410.15,25225
,CMICABLES,BE,        40.25,                  3168758.40,77983
,CMMIPL,SM,         2.85,                    34200.00,12000
,CNOVAPETRO,BE,         7.15,                      764.80,107
,COCHINSHIP,EQ,       352.15,                103570969.60,292146
,COFORGE,EQ,      2652.55,               1590335275.85,602180
,COMPINFO,EQ,        15.30,                  7708430.25,491183
,COMPUSOFT,BE,         8.60,                   283622.15,34357
,CONFIPET,EQ,        36.90,                246662448.45,6710144
,CONSOFINVT,EQ,        41.95,                   187573.60,4524
,CONTROLPR,EQ,       227.20,                  4153193.15,18401
,CORALFINAC,EQ,        24.10,                   632652.60,25717
,CORDSCABLE,EQ,        46.40,                  5238144.55,111256
,COROMANDEL,EQ,       802.10,                249796230.05,313900
,COSMOFILMS,EQ,       448.80,                 21715451.10,48361
,COUNCODOS,BE,         3.35,                   204285.85,60924
,COX&KINGS,BZ,         1.65,                   536040.45,324873
,CPSEETF,EQ,        20.27,                 57351158.95,2813673
,CREATIVE,EQ,       111.95,                  2231601.95,20094
,CREATIVEYE,EQ,         3.70,                   254862.65,68915
,CREDITACC,EQ,       777.85,                145046051.75,184441
,CREST,EQ,        98.85,                  1471995.00,14660
,CRISIL,EQ,      1897.05,                 19600976.15,10263
,CROMPTON,EQ,       356.35,                438466104.35,1235974
,CSBBANK,EQ,       221.80,                 82597794.80,370294
,CTE,EQ,        41.50,                   595267.30,14262
,CUB,EQ,       178.20,                267104681.00,1489723
,CUBEXTUB,BE,        17.20,                   131906.70,7510
,CUMMINSIND,EQ,       574.55,                684585499.60,1179334
,CUPID,EQ,       248.75,                 61139795.40,250198
,CYBERTECH,EQ,       172.30,                216149943.00,1241672
,CYIENT,EQ,       508.55,                153557434.65,300866
,DAAWAT,EQ,        54.85,                 84109705.00,1520513
,DALBHARAT,EQ,      1026.30,                124518216.15,120764
,DALMIASUG,EQ,       141.45,                 21103888.10,148677
,DAMODARIND,EQ,        35.00,                  6978916.45,196709
,DANGEE,EQ,       130.85,                   883901.95,6647
,DATAMATICS,EQ,       115.80,                 85063454.90,728255
,DBCORP,EQ,        81.20,                 11257521.10,137646
,DBL,EQ,       389.25,                 65236631.30,168132
,DBREALTY,BE,        13.25,                  4885770.55,369247
,DBSTOCKBRO,EQ,        10.00,                    21355.30,2101
,DCAL,EQ,       140.40,                 56934327.70,400794
,DCBBANK,EQ,       115.55,                173726540.65,1502689
,DCM,BE,        28.65,                  1300378.05,44912
,DCMFINSERV,EQ,         1.60,                    12566.55,8101
,DCMNVL,BE,        47.10,                   377129.70,8007
,DCMSHRIRAM,EQ,       381.50,                 87551849.40,228328
,DCW,EQ,        19.50,                 15025991.20,760518
,DECCANCE,EQ,       347.40,                 18615111.55,52712
,DEEPAKFERT,EQ,       154.40,                 36768396.25,236864
,DEEPAKNTR,EQ,       908.00,                534724948.00,581414
,DEEPENR,EQ,        42.40,                  1749414.85,40849
,DELTACORP,EQ,       160.40,                442739176.80,2768286
,DELTAMAGNT,BE,        26.55,                   144783.10,5508
,DEN,EQ,        63.15,                 76959842.00,1192576
,DENORA,EQ,       242.70,                  5920658.20,23943
,DFMFOODS,EQ,       404.15,                 79795514.70,198418
,DGCONTENT,EQ,        12.75,                    72462.10,5718
,DHAMPURSUG,EQ,       170.70,                 77789454.85,455420
,DHANBANK,EQ,        12.70,                  5164590.85,405601
,DHANI,EQ,       322.10,                594930959.25,1854975
,DHANILOANS,N5,      1087.00,                     2174.00,2
,DHANILOANS,N4,      1038.49,                   108049.50,105
,DHANILOANS,N2,      1170.10,                    11725.50,10
,DHANILOANS,N6,       995.00,                   202391.00,205
,DHANILOANS,N8,      1000.00,                    25000.00,25
,DHANILOANS,N1,      1053.68,                    26342.15,25
,DHANIPP,E1,       175.20,                119192118.15,690616
,DHANUKA,EQ,       737.20,                 29015500.85,39412
,DHARSUGAR,BE,         5.65,                    80570.75,14050
,DHFL,EQ,        29.75,                573863891.60,18918654
,DHFL,NN,       353.55,                    52593.55,149
,DHFL,NQ,       369.02,                      738.31,2
,DHFL,NS,       338.80,                   263896.50,805
,DHFL,NF,       390.00,                    27310.00,70
,DHFL,Y1,       335.00,                    10050.00,30
,DHFL,NY,       343.00,                      343.00,1
,DHFL,NC,       355.00,                   318485.00,902
,DHFL,NP,       353.77,                   395606.89,1116
,DHUNINV,EQ,       250.90,                   356151.85,1408
,DIAMONDYD,EQ,       681.30,                  7113536.70,10391
,DIAPOWER,BZ,         1.20,                    35100.20,29296
,DICIND,EQ,       387.60,                  1420558.80,3654
,DIGISPICE,BE,        19.10,                   242226.20,12682
,DIGJAMLTD,BZ,         3.90,                   157647.20,39705
,DISHTV,EQ,        14.75,                572630719.65,37428715
,DIXON,EQ,     12718.00,                426694667.90,33291
,DLINKINDIA,EQ,       110.05,                 13889618.45,125195
,DNAMEDIA,BE,          .55,                     2052.25,3504
,DOLAT,EQ,        52.95,                  6143035.00,113700
,DOLLAR,EQ,       225.10,                 16822611.90,74484
,DONEAR,EQ,        33.25,                  1743848.75,51849
,DPABHUSHAN,EQ,        86.75,                   303650.45,3531
,DPSCLTD,EQ,        11.10,                   162601.80,14633
,DPWIRES,EQ,        83.45,                   364253.60,4311
,DQE,EQ,         1.45,                    58957.80,41228
,DREDGECORP,EQ,       291.75,                 47636297.75,161065
,DSML,SM,        14.55,                   257700.00,18000
,DSSL,EQ,        66.00,                  4093838.70,62242
,DTIL,EQ,       256.50,                  1055139.25,4108
,DUCON,BE,         6.20,                   963192.05,159029
,DVL,EQ,        62.30,                   722195.65,11484
,DWARKESH,EQ,        31.35,                 37823912.10,1198722
,DYNAMATECH,EQ,       775.15,                  8166253.00,10427
,DYNPRO,EQ,       236.20,                 32024958.05,136251
,E2E,SM,        45.50,                    91000.00,2000
,EASTSILK,EQ,         1.40,                     3080.00,2200
,EASUNREYRL,BZ,         2.90,                    28945.00,10275
,EBANK,EQ,      3285.99,                    39425.98,12
,EBBETF0423,EQ,      1110.30,                 21133693.22,19043
,EBBETF0425,EQ,      1025.65,                 47344683.13,46140
,EBBETF0430,EQ,      1133.05,                  7866965.26,6944
,EBBETF0431,EQ,      1015.38,                  8749603.52,8617
,EBIXFOREX,EQ,       487.20,                   908626.75,1838
,ECLERX,EQ,       878.05,                364331822.35,413940
,ECLFINANCE,NM,       991.95,                   208006.86,210
,ECLFINANCE,NF,      1020.08,                   806079.85,790
,ECLFINANCE,NN,      1170.03,                   409209.29,350
,ECLFINANCE,NI,       985.00,                   174050.00,177
,ECLFINANCE,NS,       955.00,                    28750.00,30
,ECLFINANCE,NK,       877.80,                     4389.00,5
,ECLFINANCE,NP,       942.16,                   814680.00,861
,ECLFINANCE,NG,       933.53,                   607302.00,643
,ECLFINANCE,NR,       977.09,                   992709.82,1010
,ECLFINANCE,NQ,      1141.06,                   355330.00,315
,EDELWEISS,EQ,        70.95,                 42437453.20,596374
,EDUCOMP,BZ,         3.45,                   437162.80,128606
,EHFLNCD,N5,       940.00,                   179232.65,191
,EHFLNCD,N4,      1487.18,                    16359.00,11
,EHFLNCD,N6,       905.00,                    22730.00,25
,EIDPARRY,EQ,       323.80,                 69439950.40,213308
,EIFFL,SM,        90.00,                   279680.00,3200
,EIHAHOTELS,EQ,       271.25,                  3024087.35,11033
,EIHOTEL,EQ,        91.15,                 48118164.55,519425
,EIMCOELECO,EQ,       340.05,                   424551.35,1263
,EKC,EQ,        49.65,                  9669378.45,200237
,ELECON,EQ,        37.40,                 20017316.00,531914
,ELECTCAST,EQ,        21.05,                 32313723.35,1524204
,ELECTHERM,EQ,       114.90,                  2497114.10,21559
,ELGIEQUIP,EQ,       158.20,                 19045281.80,119842
,ELGIRUBCO,EQ,        22.45,                   612561.35,27008
,EMAMILTD,EQ,       428.25,                162921888.75,382929
,EMAMIPAP,EQ,       104.15,                  3591672.80,33823
,EMAMIREAL,EQ,        49.00,                  1523000.40,30709
,EMBASSY,RR,       353.53,                632896706.00,1792200
,EMCO,BZ,         2.00,                    34122.00,17061
,EMKAY,EQ,        69.55,                  1316912.50,18795
,EMKAYTOOLS,SM,       108.10,                    64860.00,600
,EMMBI,EQ,        73.70,                  1183165.80,15765
,EMOFSR1RDP,MF,        11.50,                   188442.00,16550
,EMOFSR1RGG,MF,        11.51,                   622574.67,54157
,ENDURANCE,EQ,      1240.60,                382782926.15,310864
,ENERGYDEV,EQ,         8.50,                  1204047.40,139742
,ENGINERSIN,EQ,        76.95,                141158207.00,1832973
,ENIL,EQ,       157.30,                  6038493.50,38423
,EPL,EQ,       261.70,                 36735085.40,142075
,EQ30,EQ,       409.00,                    66202.11,164
,EQUITAS,EQ,        66.05,                102993147.40,1539306
,EQUITASBNK,EQ,        36.50,                 57587883.80,1575992
,ERFLNCDI,N1,       990.90,                    10899.99,11
,ERFLNCDI,N5,       870.00,                    26990.00,31
,ERFLNCDI,N6,       915.75,                   108059.00,118
,ERIS,EQ,       595.15,                225885240.20,378857
,EROSMEDIA,EQ,        23.20,                  4708597.45,197913
,ESABINDIA,EQ,      1782.45,                 16020428.55,9035
,ESCORTS,EQ,      1259.75,               1728893169.20,1372662
,ESSARSHPNG,EQ,        10.50,                   630399.70,59464
,ESTER,EQ,       118.10,                 27875191.00,234414
,EUROCERA,BZ,         1.85,                      760.35,411
,EUROMULTI,EQ,         1.95,                    63624.05,32181
,EVEREADY,EQ,       185.95,                 49117408.75,263016
,EVERESTIND,EQ,       315.70,                 71691740.25,229511
,EXCEL,BE,         2.50,                    17905.00,7162
,EXCELINDUS,EQ,       833.50,                 13867612.30,16488
,EXIDEIND,EQ,       183.40,                643166381.95,3476114
,EXPLEOSOL,EQ,       527.85,                 49306271.80,90978
,FACT,EQ,        53.95,                 30909941.30,569332
,FAIRCHEMOR,BE,       650.65,                110377183.15,169656
,FCL,EQ,        48.40,                 29986195.85,616186
,FCONSUMER,EQ,         8.35,                 50214598.05,5993291
,FCSSOFT,BE,          .70,                  3955811.35,5699633
,FDC,EQ,       331.00,                 46088948.65,139273
,FEDERALBNK,EQ,        65.20,               1814232620.70,27730531
,FEL,EQ,        11.30,                 10812840.15,961751
,FELDVR,EQ,        13.90,                   684464.10,48887
,FELIX,SM,        35.00,                   140000.00,4000
,FIEMIND,EQ,       513.15,                 10226600.20,19967
,FILATEX,EQ,        45.40,                 24474075.85,539148
,FILDF2GPD,MF,          .40,                        2.00,5
,FINCABLES,EQ,       349.85,                 80726559.20,231546
,FINEORG,EQ,      2468.25,                 90440681.25,37205
,FINPIPE,EQ,       615.25,                 25086461.90,40405
,FLEXITUFF,BE,        15.55,                   116476.60,7348
,FLFL,EQ,        86.70,                 32583815.55,376511
,FLUOROCHEM,EQ,       563.45,                 13593317.75,23937
,FMGOETZE,EQ,       309.35,                  3552070.65,11381
,FMNL,EQ,        19.55,                  2481567.80,125362
,FORCEMOT,EQ,      1365.55,                154506303.05,112724
,FORTIS,EQ,       154.05,                205959588.40,1328722
,FOSECOIND,EQ,      1290.75,                  2673921.40,2045
,FRETAIL,EQ,        77.05,                220930653.95,2862431
,FSC,EQ,       102.95,                  7682092.85,74388
,FSL,EQ,        91.90,               1919497649.25,21917980
,G5,EQ,        47.74,                   326220.30,6830
,GABRIEL,EQ,       101.50,                 26128304.40,253528
,GAEL,EQ,       114.20,                 11905107.25,103231
,GAL,EQ,         3.20,                   203802.15,64161
,GALAXYSURF,EQ,      1944.15,                234558918.75,122607
,GALLANTT,EQ,        36.75,                   889244.00,23619
,GALLISPAT,EQ,        35.85,                  1737785.85,48814
,GAMMNINFRA,EQ,          .80,                   709359.40,899769
,GANDHITUBE,EQ,       243.45,                  3695980.00,15070
,GANECOS,EQ,       347.50,                 11559095.10,33382
,GANESHHOUC,EQ,        31.25,                   623869.85,19661
,GANGAFORGE,SM,        24.70,                   889200.00,36000
,GANGESSECU,EQ,        61.40,                  1325413.90,21776
,GARDENSILK,EQ,        13.30,                   569585.70,42669
,GARFIBRES,EQ,      2179.75,                 16458174.95,7554
,GATI,EQ,        86.30,                 34108634.15,397567
,GAYAHWS,BE,          .60,                   267088.70,440375
,GAYAPROJ,EQ,        38.65,                 39473986.10,1011947
,GBGLOBAL,BE,         7.45,                    50081.45,6603
,GDL,EQ,       115.20,                  8954334.80,77910
,GEECEE,EQ,        84.30,                  1783243.50,21141
,GEEKAYWIRE,BE,        65.35,                   710091.25,10865
,GENESYS,EQ,        53.20,                   790010.85,14785
,GENUSPAPER,EQ,         7.80,                  5562025.60,702810
,GENUSPOWER,EQ,        38.75,                 54820695.25,1444633
,GEOJITFSL,EQ,        56.90,                 75969251.80,1342525
,GEPIL,EQ,       284.35,                 21102251.15,73682
,GESHIP,EQ,       257.25,                 33786147.15,130905
,GET&D,EQ,       116.30,                 12937033.90,111619
,GFLLIMITED,EQ,        86.85,                  4637329.75,52975
,GFSTEELS,EQ,         2.10,                     3559.90,1619
,GHCL,EQ,       199.60,                 41723608.70,210712
,GICHSGFIN,EQ,       116.70,                117265204.60,994561
,GILLANDERS,EQ,        45.25,                   149102.85,3298
,GILLETTE,EQ,      5823.90,                 34042685.50,5825
,GINNIFILA,EQ,        21.20,                  2060314.95,97589
,GIPCL,EQ,        85.20,                 18847500.45,218797
,GISOLUTION,EQ,         2.60,                     8675.20,3337
,GKWLIMITED,BE,       546.45,                   141541.90,257
,GLAND,EQ,      2408.35,               1372995531.80,575779
,GLAXO,EQ,      1532.50,                 34396350.60,22344
,GLENMARK,EQ,       496.20,                964673274.60,1940686
,GLFL,EQ,         2.30,                    30264.40,13178
,GLOBAL,EQ,        66.75,                 11061095.80,165509
,GLOBALVECT,EQ,        57.90,                  1861700.25,31474
,GLOBE,EQ,        63.30,                  6826641.25,109881
,GLOBOFFS,EQ,        10.20,                   383639.35,38403
,GLOBUSSPR,EQ,       311.60,                 11372327.05,36345
,GMBREW,EQ,       440.00,                 14712922.50,33383
,GMDCLTD,EQ,        49.75,                 55963164.00,1113237
,GMMPFAUDLR,EQ,      3583.55,                 94212291.70,26227
,GMRINFRA,EQ,        25.80,                352092862.30,13627031
,GNA,EQ,       252.45,                  8229563.95,32624
,GNFC,EQ,       228.75,                381825660.20,1684621
,GOACARBON,BE,       272.35,                  2875537.25,10538
,GOCLCORP,EQ,       195.70,                  1894128.70,9519
,GODFRYPHLP,EQ,       984.10,                278759571.30,279760
,GODHA,EQ,        36.30,                   313087.50,8625
,GODREJAGRO,EQ,       532.75,                 64624327.65,121101
,GODREJIND,EQ,       434.55,                 67430301.65,155707
,GODREJPROP,EQ,      1364.10,               1321667577.00,960588
,GOENKA,BZ,          .95,                   249453.90,272804
,GOKEX,EQ,        89.30,                 15454624.05,172170
,GOKUL,EQ,        16.85,                  1032110.80,61413
,GOKULAGRO,EQ,        18.25,                   961795.70,52232
,GOLDBEES,EQ,        43.73,                161766492.93,3703880
,GOLDENTOBC,EQ,        55.10,                  2894479.50,51746
,GOLDIAM,EQ,       217.30,                 28068320.80,127835
,GOLDSHARE,EQ,      4488.20,                  3005331.30,670
,GOLDTECH,EQ,        10.50,                   404208.35,38923
,GOODLUCK,EQ,        54.20,                  6049199.70,110787
,GOODYEAR,EQ,       955.25,                 14624610.40,15163
,GPIL,EQ,       453.25,                138713771.60,301124
,GPPL,EQ,        92.50,                 26930917.80,291932
,GPTINFRA,EQ,        36.85,                  6807792.40,188516
,GRANULES,EQ,       372.80,                572560312.75,1548124
,GRAPHITE,EQ,       297.40,                359723283.80,1208273
,GRAVITA,EQ,        69.10,                 26858636.50,385042
,GREAVESCOT,EQ,        82.75,                 90343847.95,1084970
,GREENLAM,EQ,       756.50,                  2959290.50,3838
,GREENPANEL,EQ,       115.20,                  4382905.05,38121
,GREENPLY,EQ,       111.00,                 91157111.40,812815
,GREENPOWER,EQ,         2.45,                 12086117.40,4858744
,GRINDWELL,EQ,       703.05,                 67957992.45,96360
,GROBTEA,EQ,       652.35,                  1996783.20,3126
,GRPLTD,EQ,       870.60,                  1584026.30,1800
,GRSE,EQ,       193.65,                 17057711.70,87351
,GSCLCEMENT,EQ,        37.25,                 10486196.75,280567
,GSFC,EQ,        72.05,                107881064.35,1504707
,GSPL,EQ,       212.85,                160332962.25,754283
,GSS,EQ,        51.30,                  4486318.10,87049
,GTL,EQ,         5.10,                   611504.30,119318
,GTLINFRA,EQ,          .75,                 26600564.50,36821890
,GTNIND,BE,        13.30,                   156514.40,11768
,GTNTEX,EQ,         6.35,                    17513.30,2758
,GTPL,EQ,       127.95,                 32832917.15,251622
,GUFICBIO,EQ,       118.50,                 10753041.25,90197
,GUJALKALI,EQ,       353.10,                 46592539.85,130465
,GUJAPOLLO,EQ,       201.20,                  1498599.45,7490
,GUJGASLTD,EQ,       375.70,                493984909.45,1325824
,GUJRAFFIA,BE,        15.40,                    22481.20,1453
,GULFOILLUB,EQ,       725.40,                  9198719.55,12633
,GULFPETRO,EQ,        46.50,                  4211544.10,89672
,GULPOLY,EQ,        77.15,                  1743019.30,22457
,GVKPIL,BZ,         2.95,                  4023120.55,1344423
,HAL,EQ,       822.25,                274688851.80,334943
,HAPPSTMNDS,EQ,       347.05,                855463328.35,2424058
,HARITASEAT,EQ,       480.20,                  1355122.55,2816
,HARRMALAYA,EQ,       113.05,                  6220726.80,54405
,HATHWAY,EQ,        33.70,                 58442167.65,1710667
,HATSUN,EQ,       716.90,                 25045656.15,34806
,HAVISHA,BE,          .75,                    56559.30,72720
,HBANKETF,EQ,       303.39,                  1174901.91,3881
,HBLPOWER,EQ,        30.90,                 53632422.70,1722815
,HBSL,BE,         6.45,                      241.50,36
,HCC,EQ,         9.05,                 82004399.20,9073282
,HCG,EQ,       164.65,                 12669091.35,76346
,HCL-INSYS,EQ,         8.85,                  2717845.85,304281
,HDFC,W3,       667.85,                  9634170.00,14400
,HDFCMFGETF,EQ,      4472.60,                 36098866.05,8074
,HDFCNIFETF,EQ,      1452.04,                  1130026.85,782
,HDFCSENETF,EQ,      5003.79,                  1198410.70,239
,HDIL,BZ,         7.00,                  5752089.90,808842
,HEG,EQ,       885.30,                434067513.75,486383
,HEIDELBERG,EQ,       214.80,                 73166228.10,340694
,HEMIPROP,EQ,        71.45,                 54232094.55,755915
,HERCULES,EQ,       121.25,                 13587184.00,111186
