,05-Mar-2020
The Nifty witnessed an intraday movement of about 144.9 points.The closing index was 0.16 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 44513.63
, Traded Quantity (in Lakhs), 26926.18
, Number of Trades, 14915274
, Total Market Capitalisation (Rs. Crores), 14627559.44

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11251.00,     11306.05,     11389.50,     11244.60,     11269.00,18
,NIFTY50 EQL Wgt,     11309.45,     11373.15,     11468.15,     11301.25,     11357.55,48.1
,NIFTY100 EQL Wgt,     12268.80,     12338.70,     12441.25,     12260.30,     12322.90,54.1
,NIFTY100 LowVol30,      8517.50,      8544.70,      8643.45,      8537.10,      8550.05,32.55
,NIFTY Alpha 50,     13251.65,     13299.10,     13371.95,     13126.85,     13279.05,27.4
,NIFTY MIDCAP 150,      6244.95,      6278.00,      6303.45,      6212.30,      6260.15,15.2
,NIFTY SMLCAP 50,      2656.70,      2672.45,      2683.85,      2641.25,      2659.95,3.25
,NIFTY SMLCAP 250,      4754.95,      4782.20,      4806.90,      4742.75,      4775.95,21
,NIFTY MIDSML 400,      5710.70,      5741.70,      5763.55,      5685.60,      5728.10,17.4
,NIFTY200 QUALTY30,      9561.60,      9610.05,      9711.90,      9605.10,      9635.15,73.55
,Nifty IT,     15864.30,     15912.05,     16150.60,     15841.10,     15871.35,7.05
,Nifty Next 50,     26717.15,     26874.70,     27097.90,     26710.85,     26877.55,160.4
,Nifty Bank,     28653.70,     28830.30,     29134.30,     28535.60,     28815.35,161.65
,NIFTY MIDCAP 100,     16746.45,     16839.50,     16908.30,     16627.85,     16769.90,23.45
,Nifty 500,      9258.25,      9305.55,      9365.55,      9250.05,      9280.15,21.9
,Nifty 100,     11372.85,     11430.10,     11515.55,     11371.50,     11397.90,25.05
,Nifty Midcap 50,      4500.20,      4523.85,      4547.05,      4464.35,      4507.40,7.2
,Nifty Realty,       281.05,       283.60,       284.85,       275.45,       277.85,-3.2
,Nifty Infra,      3024.65,      3042.85,      3049.70,      3009.50,      3014.70,-9.95
,Nifty Energy,     13876.65,     13956.00,     14039.80,     13707.05,     13743.65,-133
,Nifty FMCG,     29223.75,     29333.25,     29844.10,     29332.05,     29530.50,306.75
,Nifty MNC,     13416.20,     13464.25,     13584.55,     13436.70,     13464.45,48.25
,Nifty Pharma,      8086.55,      8125.90,      8281.70,      8122.60,      8146.00,59.45
,Nifty PSE,      2776.75,      2793.65,      2814.05,      2754.10,      2761.10,-15.65
,Nifty PSU Bank,      1865.90,      1880.70,      1936.00,      1810.45,      1891.90,26
,Nifty Serv Sector,     16344.15,     16423.40,     16569.50,     16324.70,     16404.55,60.4
,India VIX,24.2250,24.2250,24.2250,22.1250,23.2475,-0.9775
,Nifty Auto,      6938.85,      6966.30,      7013.65,      6892.75,      6953.75,14.9
,Nifty Metal,      2304.30,      2327.65,      2351.45,      2278.00,      2284.85,-19.45
,Nifty Media,      1617.65,      1628.45,      1640.05,      1578.75,      1606.30,-11.35
,NIFTY SMLCAP 100,      5576.60,      5605.25,      5633.25,      5550.75,      5583.35,6.75
,Nifty 200,      5833.40,      5863.10,      5901.80,      5828.55,      5845.75,12.35
,Nifty Div Opps 50,      2345.60,      2354.10,      2378.10,      2343.45,      2346.80,1.2
,Nifty Commodities,      3049.45,      3069.90,      3088.60,      3027.00,      3033.15,-16.3
,Nifty Consumption,      4871.65,      4892.45,      4937.50,      4884.95,      4911.25,39.6
,Nifty Fin Service,     13439.50,     13499.00,     13607.70,     13394.30,     13472.75,33.25
,Nifty50 Div Point,       130.13,       131.85,       131.85,       131.85,       131.85,1.72
,Nifty100 Liq 15,      3270.05,      3299.50,      3327.15,      3245.20,      3279.10,9.05
,Nifty CPSE,      1605.90,      1612.45,      1622.10,      1587.85,      1597.45,-8.45
,Nifty GrowSect 15,      5859.05,      5877.45,      5966.50,      5872.20,      5900.75,41.7
,Nifty50 PR 2x Lev,      4455.75,      4498.75,      4563.80,      4450.25,      4469.40,13.65
,Nifty50 PR 1x Inv,       417.35,       415.35,       417.65,       412.30,       416.75,-.6
,Nifty50 TR 2x Lev,      5804.30,      5862.10,      5946.85,      5798.95,      5823.85,19.55
,Nifty50 TR 1x Inv,       365.75,       363.95,       365.95,       361.25,       365.15,-.6
,Nifty50 Value 20,      5189.70,      5213.90,      5287.95,      5209.35,      5216.55,26.85
,Nifty Mid Liq 15,      3904.00,      3931.70,      3958.15,      3885.25,      3917.65,13.65
,Nifty Pvt Bank,     15761.60,     15838.80,     16042.50,     15681.30,     15853.45,91.85
,NIFTY100 Qualty30,      2606.40,      2620.55,      2646.55,      2619.55,      2625.40,19
,Nifty GS 8 13Yr,      2098.26,      2098.64,      2098.70,      2095.06,      2096.76,-1.5
,Nifty GS 10Yr,      1932.30,      1932.63,      1932.77,      1927.95,      1930.87,-1.43
,Nifty GS 10Yr Cln,       966.03,       966.03,       966.10,       963.63,       965.12,-.91
,Nifty GS 4 8Yr,      2227.71,      2228.12,      2228.12,      2223.67,      2225.57,-2.14
,Nifty GS 11 15Yr,      2255.21,      2255.64,      2257.88,      2253.84,      2255.36,.15
,Nifty GS 15YrPlus,      2474.62,      2475.08,      2484.80,      2475.08,      2484.80,10.18
,Nifty GS Compsite,      2135.77,      2136.16,      2136.60,      2132.41,      2134.27,-1.5

,ADVANCES,968
,DECLINES,872
,UNCHANGED,127

,Total securities that have hit their price bands today,371

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SBIN,EQ,       285.30,       288.50,1.12,4271
,CARBORUNIV,EQ,       314.95,                 17665876.05,56459
,CAREERP,EQ,       136.55,                  4004012.65,29632
,CARERATING,EQ,       485.15,                 91534589.15,189833
,CASTEXTECH,EQ,          .35,                    64823.05,172617
,CASTROLIND,EQ,       138.25,                119438545.30,849830
,CCCL,BE,          .35,                    25972.80,74208
,CCHHL,EQ,         2.40,                    57864.55,24569
,CCL,EQ,       228.10,                 23375582.80,102362
,CDSL,EQ,       256.30,                133341093.75,521197
,CEATLTD,EQ,      1005.10,                 38778664.70,38549
,CEBBCO,EQ,        13.70,                   826805.00,59315
,CELEBRITY,EQ,         5.25,                    17424.10,3311
,CELESTIAL,BZ,         1.85,                    29225.15,15769
,CENTENKA,EQ,       158.90,                  1881944.40,11823
,CENTEXT,EQ,         2.30,                    29599.15,12768
,CENTRALBK,EQ,        15.60,                 11178794.10,719274
,CENTRUM,EQ,        18.90,                  1318844.35,71259
,CENTUM,EQ,       314.50,                   408039.10,1302
,CENTURYPLY,EQ,       150.20,                 23698604.20,157455
,CENTURYTEX,EQ,       509.95,                782558755.90,1533428
,CERA,EQ,      2537.80,                 23535433.40,9362
,CEREBRAINT,BE,        32.40,                 11815116.15,352595
,CESC,EQ,       619.25,                268281527.65,432626
,CESCVENT,EQ,       259.60,                  3933332.75,15036
,CGCL,EQ,       215.55,                 69532995.80,323477
,CGPOWER,EQ,         6.00,                  4265317.25,705239
,CHALET,EQ,       308.10,                  9418816.00,30508
,CHAMBLFERT,EQ,       134.60,                 41116415.85,302900
,CHEMBOND,EQ,       180.75,                    90036.40,499
,CHEMFAB,EQ,       161.50,                   190223.45,1177
,CHENNPETRO,EQ,        99.50,                 31555729.90,317142
,CHOLAFIN,EQ,       289.55,               1629329409.75,5632169
,CHOLAHLDNG,EQ,       500.30,                  8412902.90,16848
,CHROMATIC,EQ,          .55,                     3024.00,6047
,CIGNITITEC,EQ,       253.00,                  8051107.35,32222
,CIMMCO,EQ,        18.25,                   416243.40,23521
,CINELINE,EQ,        27.15,                   873524.90,32060
,CINEVISTA,EQ,         5.60,                    51396.70,9242
,CKFSL,BE,          .35,                    26603.20,80657
,CKPLEISURE,SM,         5.65,                   180800.00,32000
,CLEDUCATE,EQ,        54.60,                   391809.15,7067
,CLNINDIA,EQ,       350.30,                 32394894.45,92169
,CMICABLES,EQ,        26.90,                  1084215.00,40245
,CMMIPL,SM,         6.65,                    19950.00,3000
,CNOVAPETRO,BE,         4.95,                   103801.00,22362
,COCHINSHIP,EQ,       328.85,                144746493.50,438315
,COMPINFO,EQ,        11.95,                   453177.70,36661
,COMPUSOFT,EQ,         3.85,                   356819.05,97525
,CONFIPET,EQ,        22.90,                  4388138.70,192482
,CONSOFINVT,EQ,        31.25,                    24608.40,797
,CONTI,SM,        29.15,                    97156.95,3333
,CONTROLPR,EQ,       262.25,                   746860.00,2913
,CORALFINAC,EQ,        14.60,                   361982.85,25230
,CORDSCABLE,EQ,        42.05,                   188502.80,4531
,COROMANDEL,EQ,       618.65,                 92736037.85,150578
,CORPBANK,EQ,        19.00,                 16468051.85,865753
,COSMOFILMS,EQ,       303.20,                  7637289.20,24901
,COX&KINGS,BZ,          .70,                   407618.10,564283
,CPSEETF,EQ,        19.41,                 57598076.42,2951207
,CREATIVE,EQ,       119.75,                  1177230.65,10120
,CREDITACC,EQ,       879.10,                113312385.15,129042
,CREST,EQ,        90.00,                   245451.20,2664
,CRISIL,EQ,      1564.05,                 16951203.65,10989
,CROMPTON,EQ,       276.35,                162848135.55,588208
,CSBBANK,EQ,       170.50,                 26717216.25,157678
,CTE,EQ,        13.40,                   101363.40,7508
,CUB,EQ,       213.95,                192280415.80,902821
,CUBEXTUB,BE,        13.80,                    93315.60,6762
,CUMMINSIND,EQ,       502.55,                188147180.00,375385
,CUPID,EQ,       189.60,                  8992221.75,47280
,CYBERTECH,EQ,        38.55,                   740882.45,18580
,CYIENT,EQ,       417.90,                 41545341.70,99837
,DAAWAT,EQ,        23.50,                 14516493.65,620379
,DALBHARAT,EQ,       745.75,                124140189.20,168093
,DALMIASUG,EQ,        82.20,                 24127390.30,297713
,DAMODARIND,EQ,        26.35,                    18390.25,709
,DATAMATICS,EQ,        54.95,                  1455171.10,26219
,DBCORP,EQ,       109.35,                 11415655.00,103920
,DBL,EQ,       293.95,                 46066732.00,155373
,DBREALTY,EQ,         8.25,                  1474437.00,176892
,DBSTOCKBRO,EQ,         7.00,                      805.00,110
,DCAL,EQ,        72.65,                 14872154.55,203910
,DCBBANK,EQ,       157.25,                 62212408.85,395934
,DCI,SM,        45.30,                  1359000.00,30000
,DCM,EQ,        20.20,                    48862.35,2431
,DCMNVL,EQ,        30.95,                   138051.00,4464
,DCMSHRIRAM,EQ,       329.30,                 20176450.75,61828
,DCW,EQ,        13.50,                  2333785.55,172418
,DECCANCE,EQ,       267.75,                   371885.95,1389
,DEEPAKFERT,EQ,        91.75,                 20024528.25,217866
,DEEPAKNTR,EQ,       519.85,                381989345.40,730753
,DEEPIND,EQ,        72.00,                  1752553.25,24106
,DELTACORP,EQ,       126.50,                182207895.60,1426241
,DELTAMAGNT,EQ,        27.80,                    74717.50,2716
,DEN,EQ,        45.15,                  2605662.10,57221
,DENORA,EQ,       221.90,                  1337088.80,6069
,DFMFOODS,EQ,       266.70,                 12352195.30,45826
,DGCONTENT,EQ,         5.00,                     3409.80,688
,DHAMPURSUG,EQ,       148.65,                 74137714.15,499585
,DHANBANK,EQ,        13.65,                  4988257.10,369830
,DHANUKA,EQ,       466.85,                 11845231.60,25703
,DHARSUGAR,EQ,         6.05,                    35751.55,5880
,DHFL,EQ,        17.15,                  4812049.90,280586
,DHFL,NX,       222.00,                     8880.00,40
,DHFL,Y1,       210.81,                   312417.17,1534
,DHFL,NS,       235.00,                    24105.00,105
,DHFL,NA,       262.00,                     1219.08,5
,DHFL,NP,       230.78,                  3320461.72,14118
,DHFL,N6,       236.21,                    30586.46,124
,DHFL,NQ,       228.30,                      498.24,2
,DHFL,N4,       203.50,                      406.65,2
,DHUNINV,EQ,       199.00,                    91476.55,461
,DIAMONDYD,EQ,       704.15,                  2966214.90,4220
,DIAPOWER,BZ,          .45,                      555.20,1238
,DICIND,EQ,       366.85,                  1278421.80,3458
,DIGISPICE,EQ,         4.40,                     4061.40,920
,DIGJAMLTD,BZ,         1.10,                     9049.85,8226
,DISHTV,EQ,         7.40,                140654634.65,19686849
,DIXON,EQ,      4101.45,                336158508.20,83146
,DLINKINDIA,EQ,        86.55,                  3355481.60,38736
,DNAMEDIA,EQ,          .35,                      442.80,1266
,DOLAT,EQ,        48.10,                  1656023.95,34496
,DOLLAR,EQ,       164.65,                  1142430.10,6923
,DONEAR,EQ,        27.95,                   370822.95,13119
,DPABHUSHAN,SM,        67.20,                   804600.00,12000
,DPSCLTD,EQ,         6.45,                   167744.75,26364
,DPWIRES,EQ,        70.25,                    52938.80,741
,DQE,EQ,         1.40,                    58142.00,41530
,DREDGECORP,EQ,       270.50,                 27605736.50,101819
,DSML,SM,         8.00,                    48000.00,6000
,DSSL,EQ,        21.30,                     9293.30,438
,DTIL,EQ,       146.05,                    36980.00,250
,DUCON,BE,         4.70,                   192655.75,41954
,DVL,EQ,        58.20,                   438231.60,7515
,DWARKESH,EQ,        25.65,                 28769541.25,1125408
,DYNAMATECH,EQ,       794.75,                   631045.70,786
,DYNPRO,EQ,       143.05,                  2091980.50,14680
,E2E,SM,        19.60,                   155300.00,8000
,EASTSILK,EQ,          .80,                      495.55,646
,EBBETF0423,EQ,      1023.44,                 29382139.67,28714
,EBBETF0430,EQ,      1042.28,                  5446892.27,5228
,ECLERX,EQ,       573.00,                 92376399.30,163410
,ECLFINANCE,NK,       874.00,                     8721.00,10
,ECLFINANCE,NR,       960.10,                  9204894.49,9576
,ECLFINANCE,N6,      1098.95,                     1098.95,1
,ECLFINANCE,NN,      1046.63,                   104663.20,100
,ECLFINANCE,NS,       899.99,                    50475.38,57
,ECLFINANCE,NJ,       846.40,                    62633.60,74
,ECLFINANCE,NF,       960.00,                    96000.00,100
,ECLFINANCE,NO,       941.01,                     1882.02,2
,ECLFINANCE,NP,       911.90,                    25565.80,28
,ECLFINANCE,NI,       965.00,                     9650.00,10
,ECLFINANCE,N5,       993.83,                  1158112.55,1165
,ECLFINANCE,NG,       914.00,                    98235.60,109
,ECLFINANCE,NE,      1055.00,                   115795.70,110
,ECLFINANCE,NM,       954.97,                   827643.50,874
,EDELWEISS,EQ,        86.30,                114783044.55,1335349
,EDL,BZ,         3.15,                     7729.65,2401
,EDUCOMP,BZ,         1.00,                    11329.65,11475
,EHFLNCD,N6,       899.94,                   140715.20,157
,EIDPARRY,EQ,       184.95,                 12254497.40,66106
,EIFFL,SM,       108.15,                   690640.00,6400
,EIHAHOTELS,EQ,       247.75,                  1492537.55,6041
,EIHOTEL,EQ,       124.10,                  8443408.15,68119
,EIMCOELECO,EQ,       277.50,                   199026.90,717
,EKC,EQ,        21.15,                  1041733.15,49384
,ELECON,EQ,        28.05,                  4517988.45,162033
,ELECTCAST,EQ,        12.80,                  1792827.50,139871
,ELECTHERM,EQ,       123.30,                   143928.10,1161
,ELGIEQUIP,EQ,       200.05,                 30274155.50,141429
,ELGIRUBCO,EQ,        15.15,                    67646.35,4424
,EMAMILTD,EQ,       244.30,                226410116.65,921558
,EMAMIPAP,EQ,        79.90,                  1710794.80,21491
,EMAMIREAL,EQ,        38.55,                   578749.40,14784
,EMBASSY,RR,       479.99,                254897398.00,532400
,EMCO,BZ,          .55,                    12326.05,22411
,EMKAY,EQ,        53.50,                   501508.20,9658
,EMMBI,EQ,        88.50,                   735104.30,8255
,EMOFSR1RDP,MF,         9.16,                    18338.20,2002
,EMOFSR1RGG,MF,         9.20,                   289135.75,31500
,ENDURANCE,EQ,      1020.90,                 19672596.05,19500
,ENERGYDEV,EQ,         5.00,                   106675.95,21481
,ENGINERSIN,EQ,        71.85,                 70202981.95,975196
,ENIL,EQ,       193.55,                  9255563.10,48652
,EON,BZ,         9.90,                    22218.80,2237
,EQ30,EQ,       330.00,                     2970.00,9
,EQUITAS,EQ,       101.85,                380529323.70,3698619
,ERFLNCDI,N2,      1035.06,                    55893.00,54
,ERFLNCDI,N6,       905.80,                    43478.40,48
,ERFLNCDI,N4,       950.00,                   122550.00,129
,ERFLNCDI,N5,       839.60,                    58781.00,70
,ERIS,EQ,       431.90,                 22815384.60,52563
,EROSMEDIA,EQ,        12.40,                  1117662.85,90510
,ESABINDIA,EQ,      1408.25,                 10345868.45,7356
,ESCORTS,EQ,       832.25,               1589324897.90,1905379
,ESSARSHPNG,EQ,         6.00,                    58023.35,9970
,ESSELPACK,EQ,       177.10,                 82586260.40,459021
,ESTER,EQ,        37.55,                  1990792.45,53730
,EUROMULTI,EQ,          .35,                       31.85,91
,EUROTEXIND,EQ,         6.70,                      670.00,100
,EVEREADY,BE,        64.00,                207831426.55,3245481
,EVERESTIND,EQ,       204.85,                 12499861.10,60310
,EXCEL,EQ,         1.00,                    13571.00,13421
,EXCELINDUS,EQ,       592.00,                 33577486.75,54849
,EXIDEIND,EQ,       161.85,                505124122.50,3146718
,EXPLEOSOL,EQ,       254.45,                   772774.45,3017
,FACT,EQ,        31.25,                  1314468.25,42126
,FAIRCHEM,EQ,       606.20,                 25856763.00,42054
,FCL,EQ,        22.15,                  1730372.05,78988
,FCONSUMER,EQ,        16.75,                 54955834.35,3320950
,FCSSOFT,EQ,          .15,                   164703.45,912996
,FDC,EQ,       240.95,                564234140.70,2413810
,FEDERALBNK,EQ,        83.20,                770846463.65,9188495
,FEL,EQ,        19.55,                  2706265.55,137165
,FELDVR,EQ,        18.50,                   185213.95,9917
,FIEMIND,EQ,       395.40,                  2950735.45,7288
,FILATEX,EQ,        35.05,                  5722386.55,161730
,FINCABLES,EQ,       325.00,                  9860770.15,30446
,FINEORG,EQ,      2209.90,                 51018089.10,23202
,FINPIPE,EQ,       550.15,                  7799759.55,14160
,FLEXITUFF,EQ,         4.70,                      136.30,29
,FLFL,EQ,       297.05,                 46991862.75,151395
,FLUOROCHEM,EQ,       490.00,                  7365196.30,15052
,FMGOETZE,EQ,       515.15,                   139756.75,272
,FMNL,EQ,        20.60,                   219299.10,10652
,FORCEMOT,EQ,      1053.20,                 45349435.65,42792
,FORTIS,EQ,       154.55,                175931004.40,1132076
,FOSECOIND,EQ,      1269.55,                   754480.40,588
,FRETAIL,EQ,       294.55,                584596833.10,1982061
,FSC,EQ,       383.90,                 10191968.50,26523
,FSL,EQ,        41.30,                 22467254.90,542229
,GABRIEL,EQ,        91.35,                  3109449.30,33657
,GAEL,EQ,       147.55,                  8340145.85,55561
,GAL,EQ,         1.75,                     1684.10,962
,GALAXYSURF,EQ,      1601.60,                 21916581.60,13706
,GALLANTT,EQ,        23.20,                   101889.90,4271
,GALLISPAT,EQ,        21.00,                   638677.65,30411
,GAMMNINFRA,EQ,          .25,                   340824.25,1229120
,GANDHITUBE,EQ,       230.00,                    51241.95,222
,GANECOS,EQ,       321.65,                  4728488.10,14863
,GANESHHOUC,EQ,        27.15,                   220125.50,8041
,GANGESSECU,EQ,        31.55,                    11930.90,378
,GANGOTRI,BZ,          .50,                     3254.50,6259
,GARDENSILK,BZ,         7.70,                    57667.75,7453
,GARFIBRES,EQ,      1467.85,                  8911904.70,5968
,GATI,EQ,        67.30,                 31376699.40,464270
,GAYAHWS,EQ,          .25,                    25660.50,95819
,GAYAPROJ,EQ,        17.80,                   221948.20,12469
,GBGLOBAL,BE,         4.70,                     2683.60,562
,GDL,EQ,       125.00,                  3767734.70,29955
,GEECEE,EQ,        68.65,                   373758.25,5443
,GENESYS,EQ,        50.90,                   461452.45,8898
,GENUSPAPER,EQ,         4.60,                   119675.70,26418
,GENUSPOWER,EQ,        23.75,                  1505336.50,63013
,GEOJITFSL,EQ,        23.10,                  3456514.55,147970
,GEPIL,EQ,       694.35,                  7235693.60,10342
,GESHIP,EQ,       236.10,                 92735202.60,388466
,GET&D,EQ,       126.40,                  2346923.35,18214
,GFLLIMITED,EQ,       115.35,                 16238316.85,141984
,GHCL,EQ,       162.15,                 12906226.75,79170
,GICHSGFIN,EQ,        94.00,                  8774396.30,92725
,GICL,SM,        15.10,                    90600.00,6000
,GILLANDERS,EQ,        26.00,                      593.45,23
,GILLETTE,EQ,      5771.65,                 23937676.80,4166
,GINNIFILA,EQ,         8.45,                    80657.80,9515
,GIPCL,EQ,        65.30,                  1804385.90,27569
,GKWLIMITED,EQ,       640.05,                  6611983.00,10371
,GLAXO,EQ,      1314.25,                 28344235.20,21513
,GLENMARK,EQ,       290.60,                507495994.30,1745178
,GLFL,EQ,         1.05,                      682.50,650
,GLOBALVECT,EQ,        49.10,                  1050799.20,20695
,GLOBOFFS,EQ,         3.65,                    24556.15,6686
,GLOBUSSPR,EQ,       110.25,                  7459318.20,66907
,GMBREW,EQ,       383.80,                  4683908.10,12111
,GMDCLTD,EQ,        47.75,                  4154762.10,86619
,GMMPFAUDLR,EQ,      2981.95,                 82353158.25,27374
,GMRINFRA,EQ,        20.25,                544090064.75,26902645
,GNA,EQ,       195.35,                  2648010.80,13487
,GNFC,EQ,       155.80,                 44502617.60,282128
,GOACARBON,EQ,       207.60,                  5239729.30,24684
,GOCLCORP,EQ,       241.00,                  1012642.15,4257
,GODFRYPHLP,EQ,      1184.20,                197053432.35,164291
,GODHA,SM,        16.50,                   325200.00,20000
,GODREJAGRO,EQ,       467.75,                 22420140.05,47836
,GODREJIND,EQ,       425.45,                 61230674.95,145926
,GODREJPROP,EQ,       954.05,               1097252139.95,1141134
,GOENKA,BZ,          .25,                    20325.75,87943
,GOKEX,EQ,        56.90,                  1714896.80,29705
,GOKUL,EQ,         9.05,                    16400.40,1835
,GOKULAGRO,EQ,        11.05,                    73718.70,6693
,GOLDBEES,EQ,        38.04,                111918877.58,2939616
,GOLDENTOBC,EQ,        22.55,                   137142.10,5949
,GOLDIAM,EQ,       141.80,                  2552870.05,17858
,GOLDSHARE,EQ,      3836.65,                  3623782.50,946
,GOLDTECH,EQ,         8.00,                   172749.05,22130
,GOODLUCK,EQ,        38.30,                   340815.05,8881
,GPIL,EQ,       164.15,                  8011222.80,48534
,GPPL,EQ,        75.80,                 11760388.60,156847
,GPTINFRA,EQ,        27.80,                   154474.20,5544
,GRANULES,EQ,       178.50,                614448268.45,3459987
,GRAPHITE,EQ,       227.55,                178204263.95,773413
,GRAVITA,EQ,        45.15,                  4249745.10,93702
,GREAVESCOT,EQ,       130.60,                 14370173.35,110903
,GREENLAM,EQ,       919.10,                   265793.30,289
,GREENPANEL,EQ,        39.50,                 21756542.65,539391
,GREENPLY,EQ,       119.60,                 15460252.75,128616
,GREENPOWER,EQ,         1.75,                  1523610.10,870483
,GRINDWELL,EQ,       590.55,                 42357877.20,72918
,GROBTEA,EQ,       324.50,                    11019.10,34
,GRPLTD,EQ,       627.10,                    20152.30,32
,GRSE,EQ,       154.75,                 24639047.80,156583
,GSCLCEMENT,EQ,        19.85,                   565309.95,28438
,GSFC,EQ,        57.30,                 17940751.75,309493
,GSKCONS,EQ,      9668.05,                224363380.55,23080
,GSPL,EQ,       230.05,                128430992.50,556882
,GSS,EQ,        30.20,                   712430.10,23863
,GTL,EQ,         1.45,                    42568.60,28942
,GTLINFRA,EQ,          .30,                  1308108.00,4091442
,GTNIND,EQ,         5.80,                     6458.70,1119
,GTNTEX,EQ,         6.80,                      170.00,25
,GTPL,EQ,        59.95,                   908422.90,15248
,GUFICBIO,EQ,        62.85,                   738291.45,11811
,GUJALKALI,EQ,       313.00,                 16809164.55,53018
,GUJAPOLLO,EQ,       117.20,                   103890.95,878
,GUJGASLTD,EQ,       289.00,                263311306.50,907979
,GUJRAFFIA,BE,         8.70,                       43.50,5
,GULFOILLUB,EQ,       703.60,                  5007630.20,7033
,GULFPETRO,EQ,        39.10,                   636747.55,16225
,GULPOLY,EQ,        38.85,                   415284.25,10630
,GVKPIL,EQ,         3.25,                  5598320.40,1749497
,HAL,EQ,       644.65,                 18905946.15,28994
,HARITASEAT,EQ,       465.75,                   864904.80,1857
,HARRMALAYA,EQ,        61.00,                  1003241.50,16404
,HATHWAY,EQ,        18.90,                  5095125.90,272173
,HATSUN,EQ,       685.05,                  2944032.50,4298
,HAVISHA,BE,          .65,                      697.50,1150
,HBLPOWER,EQ,        15.00,                  4946235.95,337758
,HCC,EQ,         8.05,                 11985746.60,1485084
,HCG,EQ,       112.40,                  1954508.80,17232
,HCL-INSYS,EQ,         4.95,                  1625447.90,328377
,HDFCMFGETF,EQ,      3892.75,                 27234523.90,7006
,HDFCNIFETF,EQ,      1189.69,                  3239646.42,2713
,HDFCSENETF,EQ,      4080.52,                  4555819.17,1114
,HDIL,BZ,         2.05,                   908373.85,450055
,HEG,EQ,       950.60,                169017760.95,176260
,HEIDELBERG,EQ,       185.60,                 64555412.95,343518
,HEOF1100RG,MF,         8.50,                    21250.00,2500
,HERCULES,EQ,        75.95,                   325223.15,4297
,HERITGFOOD,EQ,       340.35,                  9275897.15,27324
,HESTERBIO,EQ,      1435.95,                  2967781.00,2090
,HEXATRADEX,BE,         9.95,                    19924.55,1997
,HEXAWARE,EQ,       345.15,                229612036.95,657063
,HFCL,EQ,        12.85,                 14995436.40,1165490
,HGINFRA,EQ,       220.15,                  1751332.20,7930
,HGS,EQ,       799.00,                  4530654.05,5699
,HHOF1140RG,MF,         7.97,                     3985.00,500
,HIKAL,EQ,       121.95,                 18428508.90,151647
,HIL,EQ,      1010.95,                  5690507.00,5595
,HILTON,EQ,         8.75,                    20333.60,2422
,HIMATSEIDE,EQ,        90.20,                 17062095.65,187793
,HINDCOMPOS,EQ,       167.20,                  1459789.45,8684
,HINDCOPPER,EQ,        30.50,                 15684924.55,517061
,HINDMOTORS,EQ,         4.50,                   209580.05,46164
,HINDNATGLS,EQ,        32.30,                    10949.70,339
,HINDOILEXP,EQ,        72.80,                  8604228.10,117586
,HINDSYNTEX,BZ,         1.50,                       15.00,10
,HIRECT,EQ,       156.25,                  5439375.00,35226
,HISARMETAL,EQ,        46.90,                   194895.55,4126
,HITECH,EQ,       142.10,                   318922.45,2244
,HITECHCORP,EQ,        66.90,                    12466.10,184
,HITECHGEAR,EQ,       143.90,                   613451.75,4225
,HLVLTD,EQ,         3.50,                   826232.35,234669
,HMT,BZ,        10.10,                     9948.50,976
,HMVL,EQ,        57.80,                  1095138.05,18800
,HNDFDS,EQ,       605.15,                  1709355.45,2825
,HNGSNGBEES,EQ,       373.79,                   137074.60,368
,HONAUT,EQ,     34149.30,                228617676.30,6663
,HONDAPOWER,EQ,      1042.85,                  1872565.20,1790
,HOVS,EQ,        31.20,                   367159.65,11387
,HPIL,SM,        40.90,                   245400.00,6000
,HPL,EQ,        30.90,                  2017573.50,64398
,HSCL,EQ,        47.40,                 24338309.65,510660
,HSIL,EQ,        52.55,                  5373145.40,102444
,HTMEDIA,EQ,        13.10,                   627979.70,48270
,HUBTOWN,EQ,         9.10,                  1700500.35,184622
,HUDCO,EQ,        29.50,                 31312896.70,1057595
,HUDCO,ND,      1250.00,                   188500.00,150
,HUDCO,N8,      1166.99,                   500642.70,429
,HUDCO,N2,      1162.25,                 10722139.30,9250
,HUDCO,N7,      1170.72,                   176778.72,151
,HUDCO,N5,      1124.96,                   459984.50,410
,HUDCO,NE,      1345.00,                   865819.08,643
,HUDCO,N3,      1048.49,                  1677510.15,1600
,IBMFNIFTY,EQ,       115.07,                    22960.48,198
,IBREALEST,EQ,        73.20,                228646947.60,3094981
,IBUCCREDIT,N7,       882.00,                     5292.00,6
,IBUCCREDIT,N2,      1075.00,                    32100.00,30
,IBULHSGFIN,N6,       875.20,                    45453.78,51
,IBULHSGFIN,NA,       710.00,                      710.00,1
,IBULISL,EQ,       101.45,                  7312443.30,71630
,IBVENTURES,E3,        85.90,                  7869403.25,90644
,IBVENTURES,EQ,       211.15,                485491317.90,2278882
,ICEMAKE,SM,        46.75,                   374200.00,8000
,ICFL,N4,       940.00,                    44211.00,47
,ICFL,N2,       991.26,                   441226.05,445
,ICFL,N9,      1040.00,                    10400.00,10
,ICFL,N7,       930.00,                    36285.00,39
