,15-Sep-2020
The Nifty witnessed an intraday movement of about 93.7 points.The closing index was 0.71 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 53815.11
, Traded Quantity (in Lakhs), 26440.48
, Number of Trades, 16252609
, Total Market Capitalisation (Rs. Crores), 15686733.88

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11440.05,     11487.20,     11535.95,     11442.25,     11521.80,81.75
,NIFTY50 EQL Wgt,     11857.75,     11901.55,     11940.70,     11870.95,     11922.45,64.7
,NIFTY100 EQL Wgt,     12809.60,     12859.75,     12916.50,     12843.20,     12901.30,91.7
,NIFTY100 LowVol30,      9186.20,      9205.10,      9255.30,      9188.85,      9223.65,37.45
,NIFTY Alpha 50,     16677.80,     16808.25,     16977.55,     16786.25,     16952.85,275.05
,NIFTY MIDCAP 150,      6582.85,      6623.75,      6670.10,      6619.55,      6662.10,79.25
,NIFTY SMLCAP 50,      2933.10,      2957.60,      2985.05,      2940.45,      2979.45,46.35
,NIFTY SMLCAP 250,      5107.90,      5158.40,      5179.55,      5128.85,      5174.05,66.15
,NIFTY MIDSML 400,      6056.00,      6100.55,      6134.80,      6097.50,      6130.65,74.65
,NIFTY200 QUALTY30,     10428.50,     10450.85,     10475.65,     10398.55,     10423.15,-5.35
,Nifty FinSrv25 50,     10743.75,     10809.25,     10885.90,     10770.65,     10862.70,118.95
,NIFTY AlphaLowVol,     11962.65,     11983.70,     12091.75,     11978.10,     12047.90,85.25
,Nifty IT,     19505.10,     19511.50,     19823.00,     19392.35,     19627.30,122.2
,Nifty Next 50,     27256.00,     27361.00,     27562.55,     27349.65,     27515.80,259.8
,Nifty Bank,     22101.25,     22202.80,     22514.15,     22062.35,     22465.65,364.4
,NIFTY MIDCAP 100,     17206.50,     17302.15,     17415.10,     17289.65,     17393.35,186.85
,Nifty 500,      9493.30,      9538.15,      9583.20,      9515.35,      9573.35,80.05
,Nifty 100,     11566.45,     11613.70,     11666.30,     11580.05,     11652.85,86.4
,Nifty Midcap 50,      4740.10,      4763.40,      4784.75,      4743.75,      4770.05,29.95
,Nifty Realty,       222.95,       223.80,       224.20,       219.90,       221.35,-1.6
,Nifty Infra,      3182.10,      3192.85,      3216.65,      3188.55,      3212.95,30.85
,Nifty Energy,     15829.15,     15869.20,     15966.80,     15833.30,     15898.60,69.45
,Nifty FMCG,     30760.50,     30846.25,     30866.60,     30617.90,     30712.20,-48.3
,Nifty MNC,     14207.50,     14269.85,     14355.30,     14263.05,     14323.30,115.8
,Nifty Pharma,     11233.30,     11269.55,     11604.35,     11263.15,     11450.50,217.2
,Nifty PSE,      2458.75,      2462.90,      2478.95,      2452.55,      2460.90,2.15
,Nifty PSU Bank,      1435.00,      1445.35,      1447.05,      1424.60,      1435.55,.55
,Nifty Serv Sector,     14749.20,     14809.75,     14928.30,     14763.65,     14906.55,157.35
,India VIX,21.1900,21.1900,21.1900,18.8975,20.5975,-0.5925
,Nifty Auto,      8035.35,      8067.80,      8074.10,      7997.80,      8033.50,-1.85
,Nifty Metal,      2387.05,      2402.40,      2411.20,      2380.95,      2385.55,-1.5
,Nifty Media,      1658.85,      1668.95,      1674.10,      1646.10,      1651.80,-7.05
,NIFTY SMLCAP 100,      5957.75,      6008.65,      6058.70,      5976.55,      6049.15,91.4
,Nifty 200,      5940.05,      5965.30,      5993.15,      5950.10,      5986.70,46.65
,Nifty Div Opps 50,      2451.80,      2458.35,      2463.80,      2445.75,      2456.40,4.6
,Nifty Commodities,      3202.00,      3216.65,      3243.00,      3213.80,      3235.35,33.35
,Nifty Consumption,      5118.85,      5138.45,      5146.25,      5103.40,      5118.10,-.75
,Nifty Fin Service,     10782.65,     10850.30,     10950.35,     10798.65,     10925.95,143.3
,Nifty50 Div Point,        53.78,        53.78,        53.78,        53.78,        53.78,0
,Nifty100 Liq 15,      2773.60,      2785.45,      2811.00,      2772.05,      2807.20,33.6
,Nifty CPSE,      1415.10,      1417.55,      1423.40,      1411.75,      1414.85,-.25
,Nifty GrowSect 15,      5340.00,      5369.10,      5400.30,      5349.05,      5391.60,51.6
,Nifty50 PR 2x Lev,      4135.60,      4169.30,      4204.00,      4137.10,      4194.30,58.7
,Nifty50 PR 1x Inv,       383.70,       382.15,       383.65,       380.55,       381.00,-2.7
,Nifty50 TR 2x Lev,      5468.15,      5512.70,      5558.60,      5470.15,      5545.85,77.7
,Nifty50 TR 1x Inv,       333.90,       332.55,       333.85,       331.15,       331.55,-2.35
,Nifty50 Value 20,      5687.20,      5698.20,      5719.45,      5666.65,      5685.75,-1.45
,Nifty Mid Liq 15,      4126.35,      4140.85,      4168.70,      4117.55,      4148.65,22.3
,Nifty Pvt Bank,     12205.50,     12256.50,     12465.70,     12174.55,     12431.90,226.4
,NIFTY100 Qualty30,      2742.70,      2749.75,      2754.70,      2736.55,      2748.40,5.7
,Nifty GS 8 13Yr,      2191.98,      2192.36,      2197.67,      2192.36,      2195.17,3.19
,Nifty GS 10Yr,      1980.10,      1980.43,      1983.01,      1979.00,      1980.60,.5
,Nifty GS 10Yr Cln,       958.92,       958.92,       960.18,       958.23,       959.01,.09
,Nifty GS 4 8Yr,      2323.79,      2324.16,      2327.85,      2323.81,      2326.85,3.06
,Nifty GS 11 15Yr,      2372.17,      2372.60,      2374.86,      2372.17,      2373.88,1.71
,Nifty GS 15YrPlus,      2574.33,      2574.80,      2577.21,      2574.80,      2577.21,2.88
,Nifty GS Compsite,      2233.16,      2233.55,      2237.47,      2233.55,      2235.95,2.79

,ADVANCES,1111
,DECLINES,770
,UNCHANGED,90

,Total securities that have hit their price bands today,390

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2302.55,      2318.85,0.71,2899.01
,CANFINHOME,EQ,       434.30,                288118409.50,673855
,CANTABIL,EQ,       335.00,                 46188645.20,138216
,CAPACITE,EQ,       134.20,                  7716085.45,57871
,CAPLIPOINT,EQ,       584.35,               1080861489.90,1854448
,CAPTRUST,EQ,        63.95,                   674123.15,10418
,CARBORUNIV,EQ,       279.55,                162076720.05,584455
,CAREERP,EQ,       163.20,                  4423582.45,26798
,CARERATING,EQ,       398.75,                 16339984.45,40811
,CASTROLIND,EQ,       120.15,                 50462076.70,418928
,CCHHL,EQ,         3.15,                   241199.20,76754
,CCL,EQ,       279.75,                 88048771.70,316563
,CDSL,EQ,       485.90,               1116756412.60,2325483
,CEATLTD,EQ,       940.60,                712734902.90,746667
,CEBBCO,EQ,        16.05,                   331343.30,20549
,CELEBRITY,EQ,         4.90,                   128398.80,26183
,CENTENKA,EQ,       182.50,                 12444396.60,67354
,CENTEXT,EQ,         3.70,                   478300.95,129210
,CENTRALBK,EQ,        16.50,                  6473543.60,393015
,CENTRUM,EQ,        15.95,                  2650908.60,165969
,CENTUM,EQ,       320.25,                  7159108.40,22234
,CENTURYPLY,EQ,       183.60,                481989972.85,2593836
,CENTURYTEX,EQ,       363.30,                508773035.70,1394608
,CERA,EQ,      2518.15,                 38399609.90,15210
,CEREBRAINT,EQ,        29.50,                  2268116.90,76905
,CESC,EQ,       668.75,                616033110.70,914788
,CESCVENT,EQ,       248.80,                 14563948.60,59032
,CGCL,EQ,       226.90,                 33164849.15,146007
,CGPOWER,EQ,        25.50,                227080411.25,8928577
,CHALET,EQ,       154.90,                 11412505.40,73243
,CHAMBLFERT,EQ,       147.55,                189483662.10,1289670
,CHEMBOND,EQ,       158.85,                  1738986.15,10903
,CHEMFAB,EQ,       148.10,                   676389.95,4643
,CHENNPETRO,EQ,        77.65,                 23914458.10,306663
,CHOLAFIN,EQ,       232.90,               1109499288.70,4772035
,CHOLAHLDNG,EQ,       431.95,                 16416129.20,37718
,CHROMATIC,BE,          .75,                    20861.00,28043
,CIGNITITEC,EQ,       315.00,                 13354975.25,42775
,CIMMCO,EQ,        20.50,                   326459.40,15838
,CINELINE,EQ,        28.65,                  3897726.30,133379
,CINEVISTA,BE,         6.35,                    49410.55,7896
,CKPLEISURE,SM,         3.20,                    25600.00,8000
,CLEDUCATE,EQ,        70.25,                  4892120.00,71299
,CLNINDIA,EQ,       350.40,                 18201235.10,51782
,CMICABLES,EQ,        40.65,                   552941.20,13415
,CNOVAPETRO,EQ,         6.00,                     1068.00,178
,COCHINSHIP,EQ,       342.65,                 58958131.45,172635
,COFORGE,EQ,      2144.85,                761611219.40,354351
,COMPINFO,EQ,        12.70,                  7027611.40,554803
,COMPUSOFT,EQ,         8.05,                   574872.10,71723
,CONFIPET,EQ,        21.45,                 17369165.35,818849
,CONSOFINVT,EQ,        33.20,                    71934.35,2158
,CONTI,SM,        12.10,                   201646.50,16665
,CONTROLPR,EQ,       229.90,                  4118481.60,17893
,CORALFINAC,EQ,        22.90,                   426019.40,18763
,CORDSCABLE,EQ,        40.45,                   753999.50,18480
,COROMANDEL,EQ,       807.55,                571964104.25,717115
,COSMOFILMS,EQ,       411.05,                 33604834.30,82331
,COUNCODOS,EQ,         1.30,                    17838.40,13820
,COX&KINGS,BZ,         1.45,                   478994.45,335854
,CPSEETF,EQ,        17.51,                 12401952.74,707847
,CREATIVE,EQ,       129.60,                  1607694.60,12480
,CREATIVEYE,BE,         3.00,                     3300.00,1100
,CREDITACC,EQ,       720.85,                192853687.75,260784
,CREST,EQ,        84.75,                  3275235.00,41060
,CRISIL,EQ,      1823.85,                137854225.00,75183
,CROMPTON,EQ,       276.05,               1264088836.50,4515488
,CSBBANK,EQ,       225.45,                 24005384.00,104571
,CTE,EQ,        24.40,                   188226.10,7724
,CUB,EQ,       145.75,                176598121.00,1212038
,CUBEXTUB,EQ,        11.70,                     9272.60,789
,CUMMINSIND,EQ,       484.05,               1697039999.95,3509731
,CUPID,EQ,       222.10,                 12012672.15,53941
,CYBERTECH,EQ,        62.45,                  5257896.60,82522
,CYIENT,EQ,       412.95,                317145014.55,770331
,DAAWAT,EQ,        53.65,                 37002661.25,688173
,DALBHARAT,EQ,       768.05,                174102664.10,226051
,DALMIASUG,EQ,       132.75,                 19882546.90,149007
,DAMODARIND,EQ,        24.00,                    57596.75,2398
,DANGEE,SM,        97.00,                    77600.00,800
,DATAMATICS,EQ,        81.40,                101151112.90,1183810
,DBCORP,EQ,        78.55,                  7895977.45,100572
,DBL,EQ,       377.75,                 57042894.90,149327
,DBREALTY,EQ,         6.95,                   847192.25,120367
,DBSTOCKBRO,EQ,         9.45,                     4117.05,415
,DCAL,EQ,       177.60,                 65078084.90,373438
,DCBBANK,EQ,        92.65,                254637143.05,2781310
,DCM,EQ,        21.00,                   405498.45,19061
,DCMFINSERV,BE,         1.20,                     4522.75,3596
,DCMNVL,EQ,        26.00,                   490834.65,18465
,DCMSHRIRAM,EQ,       366.00,                 32537278.15,88553
,DCW,EQ,        13.85,                  7340000.20,521417
,DECCANCE,EQ,       290.80,                  9955400.95,34325
,DEEPAKFERT,EQ,       173.40,                320989311.15,1876401
,DEEPAKNTR,EQ,       857.30,               3038540508.40,3658449
,DEEPIND,EQ,        73.35,                  2268382.30,30920
,DELTACORP,EQ,       111.50,                121134520.30,1083293
,DELTAMAGNT,EQ,        19.25,                    26494.95,1381
,DEN,EQ,        74.60,                  4218837.70,56440
,DENORA,EQ,       218.50,                   952139.60,4317
,DEVIT,SM,       108.00,                   326625.00,3000
,DFMFOODS,EQ,       382.25,                 39891597.90,103841
,DGCONTENT,EQ,        12.45,                   954633.15,77650
,DHAMPURSUG,EQ,       149.85,                144149360.60,959819
,DHANBANK,EQ,        13.30,                  4431381.85,332635
,DHANUKA,EQ,       765.90,                 49473661.80,64401
,DHARSUGAR,BE,         4.55,                      618.80,136
,DHFL,EQ,        14.20,                  9048361.55,638674
,DHFL,N6,       318.00,                     1590.00,5
,DHFL,NQ,       322.90,                    62934.90,205
,DHFL,NS,       296.00,                     8818.00,30
,DHFL,NA,       308.00,                      618.00,2
,DHFL,NP,       313.05,                     9375.75,30
,DHUNINV,EQ,       228.25,                  1075669.35,4774
,DIAMONDYD,EQ,       631.15,                  3830887.85,6041
,DIAPOWER,BZ,          .80,                    11744.20,14482
,DICIND,EQ,       387.80,                  7676547.40,20021
,DIGISPICE,EQ,         7.90,                    75012.60,9442
,DIGJAMLTD,BZ,         2.80,                    55067.40,19796
,DISHTV,EQ,        15.45,                304343551.80,19879646
,DIXON,EQ,     10005.15,                702506653.75,70238
,DLINKINDIA,EQ,       111.25,                 26358259.00,235323
,DNAMEDIA,EQ,          .45,                    21957.05,44202
,DOLAT,EQ,        52.65,                  1360162.45,25744
,DOLLAR,EQ,       145.95,                  5288486.20,36152
,DONEAR,EQ,        28.45,                   718426.75,25509
,DPABHUSHAN,SM,        89.95,                  1078000.00,12000
,DPSCLTD,EQ,        12.15,                   345137.95,28235
,DPWIRES,EQ,        58.70,                   132397.20,2190
,DQE,EQ,         1.55,                    49402.95,31889
,DREDGECORP,EQ,       274.35,                 21698663.45,78634
,DSML,SM,        13.30,                   239400.00,18000
,DSSL,EQ,        25.30,                   250873.40,9834
,DTIL,EQ,       249.10,                 21639396.75,87587
,DUCON,EQ,         4.05,                   170969.45,43120
,DVL,BE,        58.00,                   702219.45,12374
,DWARKESH,EQ,        29.90,                 27961722.55,934185
,DYNAMATECH,EQ,       754.25,                  6360367.75,8483
,DYNPRO,EQ,       212.90,                 16066406.60,75094
,EASTSILK,EQ,         1.25,                    13862.45,11154
,EASUNREYRL,BZ,         2.95,                     5779.45,2001
,EBBETF0423,EQ,      1081.69,                  2096626.20,1938
,EBBETF0425,EQ,       994.01,                  8814624.82,8853
,EBBETF0430,EQ,      1100.33,                 14223106.77,12918
,EBBETF0431,EQ,       993.69,                 13047478.21,13117
,EBIXFOREX,EQ,       466.20,                   732283.30,1574
,ECLERX,EQ,       768.90,                 45231382.60,58627
,ECLFINANCE,NQ,      1025.00,                   505750.00,500
,ECLFINANCE,NR,       950.00,                   304177.00,319
,ECLFINANCE,NN,      1109.99,                    68231.29,62
,ECLFINANCE,NS,       975.00,                    19500.00,20
,ECLFINANCE,NJ,       889.92,                   110350.25,124
,ECLFINANCE,NF,       976.03,                   258053.24,265
,ECLFINANCE,NK,       819.99,                    62319.98,76
,ECLFINANCE,NH,      1070.00,                     1070.00,1
,ECLFINANCE,NP,       967.57,                   303347.12,313
,ECLFINANCE,NI,       880.12,                   210982.50,237
,ECLFINANCE,NG,       909.00,                    76356.00,84
,ECLFINANCE,NM,      1032.75,                  1776123.30,1734
,EDELWEISS,EQ,        74.05,                 69542394.05,931367
,EDUCOMP,BZ,         3.05,                   266405.75,89203
,EHFLNCD,N6,       795.00,                   438464.67,551
,EHFLNCD,N3,      1000.00,                     2000.00,2
,EHFLNCD,N4,      1450.00,                   124700.00,86
,EIDPARRY,EQ,       317.80,                761000437.55,2395469
,EIFFL,SM,        92.00,                   220320.00,2400
,EIHAHOTELS,EQ,       243.90,                  4042930.95,16508
,EIHOTEL,EQ,        87.10,                278154864.45,3122617
,EIMCOELECO,EQ,       333.40,                   292070.35,868
,EKC,BE,        28.25,                  1677470.80,58916
,ELECON,EQ,        28.90,                  2173933.30,75311
,ELECTCAST,EQ,        17.10,                 56211883.35,3272589
,ELECTHERM,EQ,       110.20,                   862440.70,7775
,ELGIEQUIP,EQ,       236.50,                 13754770.75,58466
,ELGIRUBCO,EQ,        16.50,                   306704.80,18580
,EMAMILTD,EQ,       397.60,                312071306.20,779877
,EMAMIPAP,EQ,        70.05,                   232477.20,3320
,EMAMIREAL,BE,        46.15,                   667985.55,14406
,EMBASSY,RR,       366.70,                133898698.00,368200
,EMCO,BZ,         1.50,                     9764.00,6507
,EMKAY,EQ,        57.05,                   614808.05,10898
,EMMBI,EQ,        82.45,                   606891.70,7407
,EMOFSR1RGG,MF,         9.80,                   907811.32,92701
,ENDURANCE,EQ,      1129.45,                 97438097.00,85817
,ENERGYDEV,EQ,         6.30,                   227926.15,35869
,ENGINERSIN,EQ,        69.60,                177936658.75,2571630
,ENIL,EQ,       161.15,                   599075.55,3700
,EQ30,EQ,       345.00,                    78190.19,231
,EQUITAS,EQ,        55.05,                180128784.10,3287654
,ERFLNCDI,N5,       800.00,                   180015.00,225
,ERFLNCDI,N3,       949.00,                      949.00,1
,ERFLNCDI,N2,      1004.74,                   765870.33,760
,ERFLNCDI,N6,       800.00,                    24893.30,31
,ERIS,EQ,       528.30,                 90743832.55,171459
,EROSMEDIA,BE,        22.45,                   928971.55,41908
,ESABINDIA,EQ,      1383.70,                  5776883.05,4145
,ESCORTS,EQ,      1229.80,               2032231692.85,1650009
,ESSARSHPNG,BE,         9.20,                   151820.65,16816
,ESSELPACK,EQ,       292.05,                 46145812.10,154813
,ESTER,EQ,        79.65,                 47260491.10,595938
,EUROCERA,BZ,         2.10,                    28465.50,13555
,EUROMULTI,BE,         2.10,                     5821.20,2772
,EVEREADY,EQ,       143.30,                 13972087.50,97735
,EVERESTIND,EQ,       222.95,                  8031760.70,35923
,EXCEL,EQ,         1.15,                   319204.35,277569
,EXCELINDUS,EQ,       852.20,                 21024879.55,24622
,EXIDEIND,EQ,       163.15,                451525544.80,2785198
,EXPLEOSOL,EQ,       522.20,                 21051573.25,40581
,FACT,EQ,        46.00,                  1675763.50,36330
,FAIRCHEM,EQ,       576.35,                 12043818.10,20741
,FCL,EQ,        32.65,                  5105572.05,157486
,FCONSUMER,EQ,         9.95,                236037301.20,23756680
,FCSSOFT,EQ,          .40,                   598242.00,1420890
,FDC,EQ,       348.70,                363445743.35,1021072
,FEDERALBNK,EQ,        54.25,               1344688264.40,25098558
,FEL,EQ,        15.05,                 87310899.20,5914681
,FELDVR,EQ,        16.20,                  1958050.70,122653
,FELIX,SM,        30.45,                   241800.00,8000
,FIEMIND,EQ,       581.15,                 17284428.35,29635
,FILATEX,EQ,        29.00,                  3163457.60,108067
,FINCABLES,EQ,       293.65,                 89013503.45,302488
,FINEORG,EQ,      3105.85,                474547564.00,150386
,FINPIPE,EQ,       536.45,                 14603765.10,27240
,FLEXITUFF,BE,        12.65,                   201345.75,15756
,FLFL,EQ,       104.90,                312288915.45,3119255
,FLUOROCHEM,EQ,       528.10,                 29118377.75,54904
,FMGOETZE,EQ,       387.10,                  1749858.80,4448
,FMNL,EQ,        24.40,                  4545525.10,196818
,FORCEMOT,EQ,      1140.35,                172173430.25,149077
,FORTIS,EQ,       131.45,                137093698.50,1037531
,FOSECOIND,EQ,      1321.60,                  3332694.20,2493
,FOURTHDIM,SZ,        13.65,                    13650.00,1000
,FRETAIL,EQ,       103.85,                915756582.60,9090438
,FSC,EQ,       123.25,                 61772171.25,527579
,FSL,EQ,        73.25,                671163001.20,9345223
,GABRIEL,EQ,       106.85,                 13929465.25,129917
,GAEL,EQ,       216.60,                 40485541.15,187449
,GAL,EQ,         3.20,                    41527.35,13090
,GALAXYSURF,EQ,      1908.90,                 37196678.35,19444
,GALLANTT,EQ,        32.90,                   927644.75,28932
,GALLISPAT,EQ,        27.40,                   285060.40,10387
,GAMMNINFRA,EQ,          .65,                   642415.05,962525
,GANDHITUBE,EQ,       216.90,                   952943.95,4364
,GANECOS,EQ,       270.55,                  2321171.45,8621
,GANESHHOUC,EQ,        26.25,                   161520.45,6135
,GANGAFORGE,SM,        17.85,                   536700.00,30000
,GANGESSECU,EQ,        43.30,                   591144.25,13295
,GARDENSILK,BE,        10.15,                   337191.50,32799
,GARFIBRES,EQ,      1991.50,                 76650910.15,38030
,GATI,EQ,        44.80,                 11445431.75,253735
,GAYAHWS,BE,          .40,                   165632.65,399109
,GAYAPROJ,EQ,        17.90,                 18461764.55,1045917
,GDL,EQ,        93.35,                  5627705.85,59969
,GEECEE,EQ,        70.50,                   578126.40,8225
,GEEKAYWIRE,BE,        86.70,                   602720.20,6975
,GENESYS,BE,        55.85,                  1854283.30,32522
,GENUSPAPER,EQ,         5.10,                   993681.80,193920
,GENUSPOWER,EQ,        28.25,                  6413198.50,228124
,GEOJITFSL,EQ,        38.20,                  6958187.70,183934
,GEPIL,EQ,       494.35,                 25191378.35,50698
,GESHIP,EQ,       263.95,                 19498218.40,73873
,GET&D,EQ,       101.25,                  5206845.95,50868
,GFLLIMITED,EQ,        85.00,                  2089675.60,24526
,GFSTEELS,EQ,         2.90,                    55071.15,18981
,GHCL,EQ,       170.20,                 44405047.90,261162
,GICHSGFIN,EQ,       102.15,                 32720036.45,319832
,GILLANDERS,EQ,        30.00,                    29674.45,988
,GILLETTE,EQ,      5554.10,                 33057356.85,5953
,GINNIFILA,EQ,        11.80,                   617005.90,52357
,GIPCL,EQ,        73.85,                  3555120.95,47932
,GKWLIMITED,EQ,       511.90,                    55969.95,109
,GLAXO,EQ,      1778.60,                536992680.05,300393
,GLENMARK,EQ,       493.60,               1851242070.40,3742620
,GLFL,EQ,         2.00,                     3230.00,1615
,GLOBALVECT,EQ,        56.90,                   661714.85,11648
,GLOBE,SM,        48.00,                   788000.00,16000
,GLOBOFFS,BE,         6.40,                    64795.50,10368
,GLOBUSSPR,EQ,       272.45,                134207236.25,494386
,GMBREW,EQ,       400.30,                 23692307.10,59242
,GMDCLTD,EQ,        46.80,                 11981527.20,255911
,GMMPFAUDLR,EQ,      5926.10,                214588797.85,36466
,GMRINFRA,EQ,        23.90,                246868586.50,10369264
,GNA,EQ,       237.40,                 19553128.25,82311
,GNFC,EQ,       208.35,                119391295.00,567588
,GOACARBON,EQ,       217.45,                  8811317.20,40372
,GOCLCORP,EQ,       191.40,                  1170439.30,6088
,GODFRYPHLP,EQ,       943.90,                 40204734.70,42688
,GODREJAGRO,EQ,       528.20,                282344618.35,542119
,GODREJIND,EQ,       416.50,                 75899041.05,178752
,GODREJPROP,EQ,       896.10,                226361393.30,251407
,GOENKA,BZ,          .65,                    83095.30,128462
,GOKEX,EQ,        61.90,                  8812571.45,141712
,GOKUL,EQ,        15.85,                   220708.45,13848
,GOKULAGRO,EQ,        15.25,                   228373.40,14910
,GOLDBEES,EQ,        45.56,                130059585.72,2858669
,GOLDENTOBC,EQ,        22.60,                   109877.65,4800
,GOLDIAM,EQ,       131.65,                 13013096.70,99978
,GOLDSHARE,EQ,      4695.35,                  6826066.55,1458
,GOLDTECH,BE,         9.65,                   224943.05,23341
,GOODLUCK,EQ,        39.65,                  1309236.45,32829
,GPIL,EQ,       305.70,                 28644532.60,93116
,GPPL,EQ,        83.45,                  7376733.15,88726
,GPTINFRA,EQ,        29.95,                   543005.85,18187
,GRANULES,EQ,       369.30,               1511649086.20,4079046
,GRAPHITE,EQ,       185.45,                 66860128.65,359735
,GRAVITA,EQ,        48.95,                  3668864.30,74902
,GREAVESCOT,EQ,        78.55,                 26973502.20,342608
,GREENLAM,EQ,       735.50,                  3017429.20,4086
,GREENPANEL,EQ,        48.70,                  3630681.55,75309
,GREENPLY,EQ,        95.80,                150676105.60,1595248
,GREENPOWER,EQ,         1.95,                  1429413.65,726248
,GRINDWELL,EQ,       554.70,                 12598563.90,22995
,GROBTEA,BE,       602.00,                   316514.80,526
,GRPLTD,EQ,       700.55,                   857823.10,1236
,GRSE,EQ,       187.65,                 40153913.00,211989
,GSCLCEMENT,EQ,        27.85,                  2477406.55,88558
,GSFC,EQ,        62.60,                 21922100.15,348584
,GSPL,EQ,       218.55,                552150957.00,2515448
,GSS,EQ,        32.90,                  4126638.65,124336
,GTL,EQ,         1.90,                    67383.05,35483
,GTLINFRA,EQ,          .75,                  6835223.40,9097485
,GTNIND,EQ,         8.30,                     4868.60,605
,GTNTEX,EQ,         5.35,                     2140.00,400
,GTPL,EQ,        92.85,                  3320528.50,35722
,GUFICBIO,EQ,        79.15,                 59817729.40,746653
,GUJALKALI,EQ,       346.60,                 29074140.30,83573
,GUJAPOLLO,EQ,       226.25,                  1661638.50,7211
,GUJGASLTD,EQ,       304.70,                177770744.20,579548
,GUJRAFFIA,BE,        12.80,                     1843.20,144
,GULFOILLUB,EQ,       649.45,                  6259681.55,9681
,GULFPETRO,EQ,        41.65,                   513679.20,12223
,GULPOLY,EQ,        63.10,                  4060980.10,64510
,GVKPIL,EQ,         3.45,                 21190462.80,6083274
,HAL,EQ,       842.50,               1105140990.60,1313669
,HARITASEAT,EQ,       423.35,                  3467576.60,8307
,HARRMALAYA,EQ,        95.00,                  5586824.30,58541
,HATHWAY,BE,        33.55,                  5694655.55,169754
,HATSUN,EQ,       866.35,                 60061945.05,69228
,HAVISHA,BE,          .70,                    15628.65,23504
,HBANKETF,EQ,       224.34,                  1978355.23,8888
,HBLPOWER,EQ,        16.30,                  2910247.05,179089
,HBSL,EQ,         6.00,                       60.00,10
,HCC,EQ,         5.85,                 10628635.60,1812360
,HCG,EQ,       120.85,                  1652620.30,13755
,HCL-INSYS,EQ,         8.55,                  2479343.75,286819
,HDFC,W3,       315.00,                  4722630.00,15000
,HDFCMFGETF,EQ,      4672.00,                 44680990.35,9575
,HDFCNIFETF,EQ,      1204.80,                   797540.43,662
,HDFCSENETF,EQ,      4134.99,                   661743.97,161
,HDIL,BZ,         5.30,                  1948138.80,370516
,HEG,EQ,       771.65,                207667162.85,267515
,HEIDELBERG,EQ,       188.40,                120163846.60,635617
,HEOFRG1126,MF,         7.50,                    18752.20,2500
,HERCULES,EQ,        86.80,                  2543704.15,29017
,HERITGFOOD,EQ,       357.25,                 20386101.55,57481
,HESTERBIO,EQ,      1684.30,                 15312076.30,9054
,HEXATRADEX,BE,        30.50,                   230026.90,7517
,HEXAWARE,EQ,       451.65,               3096525182.55,6990404
,HFCL,EQ,        15.70,                 56771251.75,3555263
,HGINFRA,EQ,       199.70,                  5784936.85,28974
,HGS,EQ,       738.05,                 18443415.05,24811
,HHOF1140RG,MF,         7.23,                   400659.98,55426
,HIKAL,EQ,       164.30,                104894152.50,635934
,HIL,EQ,      1715.50,                 52831742.05,30968
,HILTON,EQ,        10.35,                    38606.15,3739
,HIMATSEIDE,EQ,        79.25,                 20269317.90,254056
,HINDCOMPOS,EQ,       194.05,                   200145.65,1025
,HINDCOPPER,EQ,        36.90,                 17914795.30,482073
,HINDMOTORS,EQ,         5.85,                   861922.95,148450
,HINDNATGLS,EQ,        27.20,                   230824.80,8468
,HINDOILEXP,EQ,        75.15,                 41712047.65,555300
,HIRECT,EQ,       128.20,                   758204.40,5877
,HISARMETAL,EQ,        81.90,                  1357175.45,16397
,HITECH,EQ,       121.60,                   571439.35,4694
,HITECHCORP,BE,        97.90,                   334988.45,3458
,HITECHGEAR,EQ,       136.30,                  1191191.00,9025
,HLVLTD,EQ,         5.00,                  1161933.65,231274
,HMT,BZ,        17.20,                   192215.35,10893
,HMVL,EQ,        53.35,                  1033016.60,19412
,HNDFDS,EQ,       942.25,                 12110164.05,12981
,HNGSNGBEES,EQ,       335.50,                   180420.51,534
,HONAUT,EQ,     34209.10,                116420112.60,3402
,HONDAPOWER,EQ,      1075.90,                 13167327.40,12318
,HOTELRUGBY,EQ,         1.40,                     1447.60,1000
,HOVS,EQ,        42.00,                   234738.20,5476
,HPL,EQ,        34.90,                  1657101.90,47272
,HSCL,EQ,        55.25,                 95556408.55,1749226
,HSIL,EQ,        65.90,                 21151553.85,318389
,HTMEDIA,BE,        14.90,                   362227.55,24375
,HUBTOWN,EQ,        11.05,                   227676.60,20781
,HUDCO,EQ,        34.85,                 49784676.25,1429673
,HUDCO,N2,      1241.11,                  3095372.24,2491
,HUDCO,NE,      1470.11,                    47143.15,32
,HUDCO,N9,      1281.00,                  1235876.80,967
,HUDCO,ND,      1360.00,                   552077.75,409
,HUDCO,N5,      1209.54,                  5341646.26,4434
,HUDCO,N4,      1099.95,                  1379337.25,1260
,HUDCO,N3,      1098.00,                    76860.00,70
,HUDCO,N6,      1081.35,                   108577.50,100
,HUSYSLTD,SM,        50.00,                   300700.00,6000
