,13-Nov-2020
The Nifty witnessed an intraday movement of about 128.25 points.The closing index was 0.23 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 58226.48
, Traded Quantity (in Lakhs), 22267.35
, Number of Trades, 14972793
, Total Market Capitalisation (Rs. Crores), 16626686.36

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12690.80,     12659.70,     12735.95,     12607.70,     12719.95,29.15
,NIFTY50 EQL Wgt,     12901.10,     12860.40,     12972.90,     12825.95,     12965.45,64.35
,NIFTY100 EQL Wgt,     13780.95,     13755.00,     13879.10,     13727.75,     13866.55,85.6
,NIFTY100 LowVol30,      9945.30,      9932.90,      9957.30,      9897.95,      9943.75,-1.55
,NIFTY Alpha 50,     17705.05,     17725.50,     17972.05,     17713.00,     17958.25,253.2
,NIFTY MIDCAP 150,      6870.65,      6868.55,      6940.00,      6854.60,      6935.20,64.55
,NIFTY SMLCAP 50,      2963.70,      2965.80,      2986.65,      2959.90,      2982.15,18.45
,NIFTY SMLCAP 250,      5129.85,      5135.40,      5184.60,      5126.90,      5178.20,48.35
,NIFTY MIDSML 400,      6246.50,      6247.20,      6309.40,      6238.50,      6305.20,58.7
,NIFTY200 QUALTY30,     10899.00,     10900.40,     10964.55,     10886.30,     10944.30,45.3
,Nifty FinSrv25 50,     13104.95,     13044.75,     13184.75,     12937.90,     13171.65,66.7
,NIFTY AlphaLowVol,     12514.95,     12522.30,     12596.70,     12508.70,     12585.75,70.8
,Nifty200Momentm30,     12376.05,     12394.75,     12495.80,     12387.50,     12487.20,111.15
,Nifty100ESGSecLdr,      2205.45,      2201.45,      2210.75,      2191.10,      2206.80,1.35
,Nifty IT,     21363.35,     21305.35,     21462.00,     21219.80,     21436.85,73.5
,Nifty Next 50,     29050.00,     29029.75,     29340.45,     29002.70,     29310.05,260.05
,Nifty Bank,     28278.80,     28108.70,     28520.55,     27703.30,     28465.70,186.9
,NIFTY MIDCAP 100,     18182.90,     18170.55,     18367.65,     18127.20,     18353.40,170.5
,Nifty 500,     10342.70,     10324.10,     10394.15,     10293.25,     10387.20,44.5
,Nifty 100,     12764.05,     12735.60,     12815.55,     12691.90,     12804.25,40.2
,Nifty Midcap 50,      5069.20,      5062.15,      5111.20,      5048.30,      5105.70,36.5
,Nifty Realty,       238.60,       239.55,       242.65,       239.20,       241.80,3.2
,Nifty Infra,      3344.10,      3331.60,      3358.50,      3324.40,      3355.30,11.2
,Nifty Energy,     15743.20,     15691.95,     15917.55,     15667.55,     15869.25,126.05
,Nifty FMCG,     31240.20,     31270.20,     31393.45,     31151.00,     31222.10,-18.1
,Nifty MNC,     14435.30,     14434.70,     14444.30,     14378.65,     14406.50,-28.8
,Nifty Pharma,     11600.80,     11640.50,     11744.75,     11619.85,     11726.45,125.65
,Nifty PSE,      2483.45,      2474.50,      2502.25,      2450.50,      2500.80,17.35
,Nifty PSU Bank,      1400.20,      1392.10,      1416.25,      1369.45,      1412.00,11.8
,Nifty Serv Sector,     17704.35,     17628.10,     17755.95,     17488.70,     17740.30,35.95
,India VIX,20.6200,20.6200,29.5250,19.5575,19.7025,-0.9175
,Nifty Auto,      8284.05,      8282.75,      8347.60,      8251.80,      8308.90,24.85
,Nifty Metal,      2636.90,      2626.45,      2684.45,      2606.25,      2681.00,44.1
,Nifty Media,      1494.30,      1491.80,      1493.25,      1464.10,      1480.20,-14.1
,NIFTY SMLCAP 100,      5994.80,      5998.55,      6052.40,      5987.85,      6043.50,48.7
,Nifty 200,      6523.40,      6509.95,      6552.80,      6488.90,      6548.40,25
,Nifty Div Opps 50,      2555.65,      2550.95,      2565.75,      2541.60,      2564.55,8.9
,Nifty Commodities,      3447.45,      3438.40,      3484.05,      3435.30,      3482.25,34.8
,Nifty Consumption,      5284.75,      5289.00,      5310.80,      5274.15,      5291.00,6.25
,Nifty Fin Service,     13743.35,     13676.60,     13798.20,     13531.60,     13779.75,36.4
,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0
,Nifty100 Liq 15,      3027.10,      3015.60,      3042.40,      2996.40,      3038.85,11.75
,Nifty CPSE,      1414.50,      1409.90,      1430.20,      1396.85,      1429.10,14.6
,Nifty GrowSect 15,      6391.80,      6373.60,      6411.60,      6319.80,      6400.45,8.65
,Nifty50 PR 2x Lev,      5034.50,      5009.40,      5069.20,      4968.65,      5057.25,22.75
,Nifty50 PR 1x Inv,       345.85,       346.70,       348.10,       344.65,       345.05,-.8
,Nifty50 TR 2x Lev,      6685.65,      6652.35,      6731.75,      6598.20,      6715.85,30.2
,Nifty50 TR 1x Inv,       300.25,       301.05,       302.25,       299.25,       299.60,-.65
,Nifty50 Value 20,      6104.95,      6089.15,      6108.85,      6058.50,      6103.35,-1.6
,Nifty Mid Liq 15,      4478.25,      4472.45,      4554.65,      4465.60,      4546.00,67.75
,Nifty Pvt Bank,     15727.85,     15627.30,     15885.50,     15407.75,     15846.50,118.65
,NIFTY100 Qualty30,      2942.80,      2940.15,      2957.95,      2935.00,      2953.85,11.05
,Nifty GS 8 13Yr,      2233.33,      2233.71,      2238.62,      2233.71,      2238.62,5.29
,Nifty GS 10Yr,      2016.79,      2017.11,      2022.06,      2017.11,      2021.50,4.71
,Nifty GS 10Yr Cln,       967.72,       967.72,       970.13,       967.72,       969.86,2.14
,Nifty GS 4 8Yr,      2375.72,      2376.09,      2380.51,      2376.09,      2380.27,4.55
,Nifty GS 11 15Yr,      2414.74,      2415.17,      2419.19,      2415.17,      2419.19,4.45
,Nifty GS 15YrPlus,      2617.35,      2617.84,      2618.57,      2617.84,      2618.57,1.22
,Nifty GS Compsite,      2277.72,      2278.10,      2282.72,      2278.10,      2282.72,5

,ADVANCES,1134
,DECLINES,730
,UNCHANGED,127

,Total securities that have hit their price bands today,349

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1980.00,      1996.40,0.83,4204.83
,BSLGOLDETF,EQ,      4673.50,                  1190617.40,255
,BSLNIFTY,EQ,       139.44,                    37836.88,271
,BSOFT,EQ,       181.35,                 87605824.25,485846
,BURNPUR,EQ,         1.60,                    49150.80,31419
,BUTTERFLY,EQ,       395.30,                 12847332.00,32812
,BVCL,BE,        13.30,                    71069.00,5327
,BYKE,EQ,        14.45,                   413536.35,28969
,CALSOFT,EQ,         8.75,                   134762.90,15384
,CAMLINFINE,EQ,        99.90,                 92915021.25,929600
,CAMS,EQ,      1300.90,                166094011.15,127037
,CANBK,EQ,        91.50,                502730038.55,5521158
,CANDC,BZ,         2.80,                    15699.60,5607
,CANFINHOME,EQ,       473.50,                 54123091.75,113813
,CANTABIL,EQ,       330.90,                 36467177.05,108985
,CAPACITE,EQ,       144.95,                 17118760.30,116446
,CAPLIPOINT,EQ,       485.50,                 66814291.60,137611
,CAPTRUST,EQ,        57.50,                   329828.60,5726
,CARBORUNIV,EQ,       294.15,                 74835660.35,249455
,CAREERP,EQ,       171.10,                 11670865.45,67790
,CARERATING,EQ,       438.50,                248070032.80,564161
,CASTEXTECH,BE,          .45,                     5920.45,15301
,CASTROLIND,EQ,       115.05,                280161666.20,2442617
,CCCL,BE,          .35,                    93166.30,268554
,CCHHL,EQ,         3.50,                   228373.65,67365
,CCL,EQ,       241.90,                 26102172.25,107714
,CDSL,EQ,       495.90,               1827307808.50,3705613
,CEATLTD,EQ,      1107.20,                 75754240.10,68593
,CEBBCO,EQ,        13.40,                   223229.00,16854
,CELEBRITY,EQ,         5.30,                   624368.35,116323
,CENTENKA,EQ,       174.15,                  1776359.25,10180
,CENTEXT,EQ,         3.55,                   566990.80,157616
,CENTRALBK,EQ,        11.40,                 35894398.40,3149517
,CENTRUM,EQ,        16.40,                  8727639.45,538367
,CENTUM,EQ,       271.20,                  4145581.30,15221
,CENTURYPLY,EQ,       185.45,                 17270676.60,93701
,CENTURYTEX,EQ,       313.85,                107359596.95,342237
,CERA,EQ,      2970.15,                156777172.75,53997
,CEREBRAINT,EQ,        28.00,                  4589521.20,163839
,CESC,EQ,       581.35,                 55425862.00,95678
,CESCVENT,EQ,       253.70,                 20482733.40,80653
,CGCL,EQ,       248.35,                 49020647.60,197149
,CGPOWER,EQ,        36.55,                328740388.80,9010761
,CHALET,EQ,       141.75,                 13672298.65,96144
,CHAMBLFERT,EQ,       181.40,                481306357.45,2690530
,CHEMBOND,EQ,       159.20,                  3929799.50,24826
,CHEMCON,EQ,       418.55,                119758573.80,284246
,CHEMFAB,EQ,       119.85,                   680497.05,5690
,CHENNPETRO,EQ,        78.95,                 34533388.35,436927
,CHOLAFIN,EQ,       309.75,               1814359334.15,5820864
,CHOLAHLDNG,EQ,       428.15,                 23638211.30,55216
,CHROMATIC,BE,          .60,                    11453.90,19068
,CIGNITITEC,EQ,       438.45,                 19658599.55,44615
,CINELINE,EQ,        31.75,                  5034470.50,158066
,CINEVISTA,EQ,         7.00,                    58856.00,8408
,CLEDUCATE,EQ,        55.05,                   432369.25,7895
,CLNINDIA,EQ,       331.70,                 43577620.45,132291
,CMICABLES,EQ,        31.60,                  7148565.25,222336
,CMMIPL,SM,         2.50,                     7500.00,3000
,CNOVAPETRO,EQ,         6.30,                   164780.70,26031
,COCHINSHIP,EQ,       335.50,                160694065.20,474693
,COFORGE,EQ,      2304.30,                893627237.55,386871
,COMPINFO,EQ,        14.05,                  2136836.35,155771
,COMPUSOFT,EQ,         7.10,                   163068.05,22875
,CONFIPET,EQ,        26.10,                  4923651.65,188065
,CONSOFINVT,EQ,        35.80,                   109539.80,3166
,CONTROLPR,EQ,       215.40,                  1360421.50,6300
,CORALFINAC,EQ,        19.85,                    51273.50,2616
,CORDSCABLE,EQ,        38.90,                   169676.90,4351
,COROMANDEL,EQ,       749.75,                187568824.05,252996
,COSMOFILMS,EQ,       437.70,                 17151632.80,39063
,COUNCODOS,BE,         3.40,                    75925.40,22331
,COX&KINGS,BZ,         1.30,                   156846.45,118881
,CPSEETF,EQ,        17.70,                 12592296.28,716678
,CREATIVE,EQ,       118.25,                  1372143.05,11596
,CREATIVEYE,EQ,         2.85,                    12013.15,4322
,CREDITACC,EQ,       671.50,                 46914997.10,69476
,CREST,EQ,        85.25,                   294343.50,3466
,CRISIL,EQ,      1964.10,                 39377584.65,20035
,CROMPTON,EQ,       297.40,                343783095.10,1157158
,CSBBANK,EQ,       252.80,                 19090668.60,75409
,CTE,EQ,        30.85,                   123276.60,3996
,CUB,EQ,       186.75,                497670648.20,2735835
,CUBEXTUB,EQ,        11.00,                    95350.25,8446
,CUMMINSIND,EQ,       478.35,                562430365.90,1179898
,CUPID,EQ,       196.75,                  9518721.05,48371
,CYBERTECH,EQ,        77.50,                  8162084.85,105326
,CYIENT,EQ,       424.50,                 89710733.25,210908
,DAAWAT,EQ,        50.55,                 86075398.75,1693955
,DALBHARAT,EQ,       949.45,                366038053.80,389467
,DALMIASUG,EQ,       128.15,                 15581992.55,121376
,DAMODARIND,EQ,        22.55,                    80656.00,3550
,DANGEE,EQ,       110.40,                   288029.60,2609
,DATAMATICS,EQ,        70.30,                  3857014.70,55397
,DBCORP,EQ,        75.65,                  6469024.55,85651
,DBL,EQ,       352.65,                 23378376.60,66214
,DBREALTY,EQ,         6.70,                   832403.45,124717
,DBSTOCKBRO,EQ,         8.75,                      805.90,96
,DCAL,EQ,       132.20,                 81894116.75,630146
,DCBBANK,EQ,        91.45,                178865334.65,1963117
,DCM,EQ,        18.50,                   337376.20,18365
,DCMFINSERV,EQ,          .95,                    14926.90,15866
,DCMNVL,EQ,        27.05,                   327983.45,12068
,DCMSHRIRAM,EQ,       337.10,                 68520076.40,202603
,DCW,EQ,        15.50,                 23060702.50,1521795
,DECCANCE,EQ,       340.00,                 23137003.05,68248
,DEEPAKFERT,EQ,       145.20,                120168373.25,822044
,DEEPAKNTR,EQ,       824.85,                422410439.55,512652
,DEEPENR,BE,        36.75,                   949289.25,25831
,DELTACORP,EQ,       135.40,                815366686.70,6102471
,DELTAMAGNT,EQ,        18.85,                    93959.30,5040
,DEN,EQ,        68.45,                  6302779.75,91568
,DENORA,EQ,       205.65,                  1074603.20,5294
,DFMFOODS,EQ,       359.50,                 14781499.70,40421
,DGCONTENT,EQ,         9.70,                   214586.40,21477
,DHAMPURSUG,EQ,       140.55,                 21375559.05,152244
,DHANBANK,EQ,        12.15,                  3052617.60,253309
,DHANI,EQ,       207.70,                116051012.90,565656
,DHANILOANS,NC,       950.00,                    18990.00,20
,DHANILOANS,N2,      1150.00,                   310994.69,269
,DHANILOANS,N7,       975.00,                     9750.00,10
,DHANILOANS,N6,      1001.25,                    96933.75,99
,DHANILOANS,NF,       900.00,                    19684.00,21
,DHANILOANS,N3,       970.00,                      970.00,1
,DHANILOANS,N8,       951.25,                    39969.50,42
,DHANILOANS,NB,      1036.80,                   183980.00,200
,DHANILOANS,N5,      1075.00,                   331099.00,308
,DHANILOANS,N4,       990.00,                    77808.90,79
,DHANIPP,E1,       102.30,                  4968424.75,49136
,DHANUKA,EQ,       700.15,                 42500854.90,60493
,DHARSUGAR,EQ,         4.35,                    10426.55,2397
,DHFL,EQ,        16.85,                 33326638.45,1962258
,DHFL,Y1,       295.00,                   379485.50,1436
,DHFL,NS,       302.60,                    64338.00,210
,DHFL,NP,       310.00,                    36252.50,119
,DHFL,NH,       320.00,                      960.00,3
,DHFL,NX,       272.80,                    13641.25,50
,DHFL,NQ,       302.96,                    33723.20,111
,DHFL,N6,       276.10,                    52027.28,175
,DHFL,NN,       310.00,                    16150.01,52
,DHFL,NY,       307.99,                    93012.10,302
,DHFL,NA,       350.00,                    38725.07,138
,DHUNINV,EQ,       242.50,                   798837.45,3264
,DIAMONDYD,EQ,       615.10,                  2274034.75,3710
,DIAPOWER,BZ,          .70,                     5518.05,7870
,DICIND,EQ,       368.50,                   599337.35,1631
,DIGISPICE,EQ,         7.50,                   172433.30,23112
,DIGJAMLTD,BZ,         2.55,                   196509.35,78161
,DISHTV,EQ,        10.50,                 32869556.40,3120407
,DIXON,EQ,     10598.80,                556457071.10,53391
,DLINKINDIA,EQ,       102.00,                  9819855.85,95835
,DNAMEDIA,EQ,          .40,                      768.80,1922
,DOLAT,EQ,        46.65,                  5599888.50,119757
,DOLLAR,EQ,       158.10,                 10846345.15,68344
,DONEAR,EQ,        25.10,                   325134.55,13038
,DPABHUSHAN,EQ,       101.65,                   601159.25,5860
,DPSCLTD,EQ,        12.85,                   408547.75,31841
,DPWIRES,EQ,        71.70,                   108352.20,1546
,DQE,EQ,         1.10,                    19562.60,18070
,DREDGECORP,EQ,       252.00,                 69967221.40,276334
,DSML,SM,        19.40,                   470100.00,24000
,DSSL,EQ,        38.45,                   448306.80,11620
,DTIL,EQ,       267.50,                  1896247.35,7148
,DUCON,EQ,         4.20,                   340047.15,81001
,DVL,EQ,        62.60,                  1171489.90,18762
,DWARKESH,EQ,        27.30,                  8991957.20,329359
,DYNAMATECH,EQ,       722.35,                 23899332.05,33151
,DYNPRO,EQ,       253.70,                 45457017.00,180491
,E2E,SM,        39.00,                   445000.00,12000
,EASUNREYRL,BZ,         2.00,                        6.00,3
,EBANK,EQ,      3199.23,                    40099.59,13
,EBBETF0423,EQ,      1102.48,                  9481755.62,8603
,EBBETF0425,EQ,      1017.19,                  5448650.06,5357
,EBBETF0430,EQ,      1122.04,                 15315879.30,13658
,EBBETF0431,EQ,      1015.31,                  5967146.30,5878
,EBIXFOREX,EQ,       430.95,                 11917060.15,28615
,ECLERX,EQ,       714.50,                158073409.45,221677
,ECLFINANCE,NR,       970.00,                   145238.80,150
,ECLFINANCE,NM,      1061.31,                   310951.00,293
,ECLFINANCE,NH,      1140.00,                   249659.99,219
,ECLFINANCE,NN,      1155.61,                   758332.81,657
,ECLFINANCE,NJ,       904.00,                    39323.00,42
,ECLFINANCE,NS,      1000.00,                   345415.70,350
,ECLFINANCE,NE,      1209.99,                    20469.98,17
,ECLFINANCE,NK,       880.00,                   128760.00,141
,ECLFINANCE,NP,      1020.22,                    25505.50,25
,ECLFINANCE,NO,       980.00,                   145100.00,150
,ECLFINANCE,NF,      1004.99,                   903504.16,901
,ECLFINANCE,NG,       949.00,                    49244.00,52
,EDELWEISS,EQ,        54.35,                104349379.75,1926783
,EDUCOMP,BZ,         2.55,                    72308.70,28005
,EIDPARRY,EQ,       284.25,                 46260236.00,162471
,EIHAHOTELS,EQ,       238.05,                   452047.70,1897
,EIHOTEL,EQ,        81.60,                 38452627.05,472529
,EIMCOELECO,EQ,       306.70,                   200851.45,648
,EKC,EQ,        30.85,                   844827.25,27385
,ELECON,EQ,        26.80,                  1701380.80,63202
,ELECTCAST,EQ,        20.30,                  9287230.20,455391
,ELECTHERM,EQ,        89.65,                   905677.45,10058
,ELGIEQUIP,EQ,       118.35,                  5208611.40,43653
,ELGIRUBCO,EQ,        16.70,                    54722.65,3269
,EMAMILTD,EQ,       379.80,                210075601.10,549822
,EMAMIPAP,EQ,        64.20,                    72618.45,1126
,EMAMIREAL,EQ,        44.45,                  2936042.50,66806
,EMBASSY,RR,       333.67,                 57298780.00,171600
,EMCO,BZ,         1.20,                    11481.65,9568
,EMKAY,EQ,        62.60,                   736096.60,11930
,EMMBI,EQ,        71.35,                  1006490.35,14129
,EMOFSR1RDP,MF,        10.22,                    45350.00,4500
,EMOFSR1RGG,MF,        10.10,                   724502.89,71821
,ENDURANCE,EQ,      1029.95,                225835168.10,218941
,ENERGYDEV,EQ,         5.30,                   542747.60,102282
,ENGINERSIN,EQ,        70.70,                117390707.50,1667291
,ENIL,EQ,       143.45,                  1995571.75,13716
,EPL,EQ,       252.75,                150661328.90,592877
,EQ30,EQ,       359.90,                    63297.25,180
,EQUITAS,EQ,        49.80,                239528129.70,4811149
,EQUITASBNK,EQ,        34.50,                189177762.10,5544814
,ERFLNCDI,N2,      1042.29,                   249093.86,240
,ERFLNCDI,N1,      1004.28,                     6025.68,6
,ERFLNCDI,N5,       842.48,                    55622.00,66
,ERFLNCDI,N6,       855.80,                    51348.00,60
,ERIS,EQ,       503.55,                 61211644.90,121554
,EROSMEDIA,EQ,        17.95,                  2124706.80,117923
,ESABINDIA,EQ,      1364.45,                  3440737.45,2534
,ESCORTS,EQ,      1395.95,               2043937413.60,1461489
,ESSARSHPNG,EQ,         7.35,                   176354.00,23904
,ESTER,EQ,       112.65,                 35922215.55,316331
,EUROMULTI,EQ,         1.55,                     4150.90,2678
,EVEREADY,EQ,       154.20,                119754979.35,788929
,EVERESTIND,EQ,       252.85,                 57109491.85,228070
,EXCEL,EQ,         1.10,                    23889.40,21411
,EXCELINDUS,EQ,       853.75,                  8773487.70,10293
,EXIDEIND,EQ,       168.75,               1277712454.85,7556404
,EXPLEOSOL,EQ,       470.25,                 13994914.35,29822
,FACT,EQ,        48.20,                 11917619.15,245250
,FCL,EQ,        39.75,                 28370502.60,719344
,FCONSUMER,EQ,         7.00,                 15252823.50,2173250
,FCSSOFT,EQ,          .40,                   558947.55,1288315
,FDC,EQ,       334.05,                 61212644.25,184383
,FEDERALBNK,EQ,        56.65,               2013749034.05,36216804
,FEL,EQ,         9.05,                  5442223.75,599680
,FELDVR,EQ,        11.55,                   174114.75,15082
,FIEMIND,EQ,       560.20,                 59496925.05,106289
,FILATEX,EQ,        27.40,                  5192547.80,188964
,FINCABLES,EQ,       272.90,                 36764805.80,134577
,FINEORG,EQ,      2579.20,                 74336617.35,28937
,FINPIPE,EQ,       610.95,                 82628102.30,135340
,FLEXITUFF,EQ,         9.80,                    75702.35,7748
,FLFL,EQ,        74.40,                  8756762.15,117930
,FLUOROCHEM,EQ,       528.20,                109072467.30,210134
,FMGOETZE,EQ,       282.20,                 16531441.45,59011
,FMNL,EQ,        15.00,                   286137.65,19006
,FORCEMOT,EQ,      1054.30,                 12751975.65,12057
,FORTIS,EQ,       141.90,                779384730.95,5589252
,FOSECOIND,EQ,      1134.50,                   482057.05,425
,FRETAIL,EQ,        68.00,                120490454.15,1771965
,FSC,EQ,        84.35,                  4229758.25,50218
,FSL,EQ,        74.15,                107486702.75,1441510
,GABRIEL,EQ,       103.45,                 19251968.65,185633
,GAEL,EQ,       112.45,                 22810783.65,203921
,GAL,EQ,         3.05,                    36268.10,12293
,GALAXYSURF,EQ,      1826.95,                 77184185.40,41820
,GALLANTT,EQ,        31.65,                   144025.35,4557
,GALLISPAT,EQ,        26.80,                   478668.05,17885
,GAMMNINFRA,EQ,          .60,                   247223.60,421945
,GANDHITUBE,EQ,       212.45,                    69104.80,324
,GANECOS,EQ,       275.90,                  2751349.25,10020
,GANESHHOUC,EQ,        26.40,                   203072.45,7665
,GANGAFORGE,SM,        20.30,                   720900.00,36000
,GANGESSECU,EQ,        42.50,                    78339.80,1825
,GARDENSILK,EQ,         8.20,                   108118.00,13284
,GARFIBRES,EQ,      2031.70,                 41206415.80,20143
,GATI,EQ,        79.30,                404628171.20,5177041
,GAYAHWS,EQ,          .40,                    61337.60,157895
,GAYAPROJ,EQ,        26.60,                 14611987.70,557892
,GBGLOBAL,EQ,         5.70,                     4349.10,763
,GDL,EQ,        98.15,                  3723617.10,38032
,GEECEE,EQ,        74.15,                    66030.05,888
,GEEKAYWIRE,BE,        62.20,                   558600.00,9000
,GENESYS,EQ,        47.50,                   271668.75,5705
,GENUSPAPER,EQ,         4.75,                   180533.05,37824
,GENUSPOWER,EQ,        25.85,                  1711046.45,66219
,GEOJITFSL,EQ,        39.00,                  7276601.35,186177
,GEPIL,EQ,       249.55,                 31736672.65,128512
,GESHIP,EQ,       240.80,                 47339401.00,197632
,GET&D,EQ,        90.05,                  3486898.75,38485
,GFLLIMITED,EQ,        80.35,                  2380832.25,29366
,GFSTEELS,EQ,         2.75,                     3508.05,1257
,GHCL,EQ,       167.95,                 69354028.95,417951
,GICHSGFIN,EQ,       105.55,                 32813709.30,310529
,GILLANDERS,EQ,        31.20,                    82227.10,2653
,GILLETTE,EQ,      5599.10,                 25483402.10,4560
,GINNIFILA,EQ,        12.30,                   238172.05,19215
,GIPCL,EQ,        67.30,                  4311272.90,63857
,GKWLIMITED,EQ,       457.60,                    23600.25,52
,GLAXO,EQ,      1428.35,                 67724756.90,47680
,GLENMARK,EQ,       486.55,                843732491.90,1740209
,GLFL,EQ,         2.00,                    39201.70,19045
,GLOBALVECT,EQ,        45.05,                   621905.55,13918
,GLOBE,EQ,        56.85,                   254823.65,4553
,GLOBOFFS,EQ,         6.30,                     7330.50,1165
,GLOBUSSPR,EQ,       323.80,                 32224726.10,99701
,GMBREW,EQ,       402.65,                 21495397.20,52632
,GMDCLTD,EQ,        42.80,                 18911393.00,444050
,GMMPFAUDLR,EQ,      3393.25,                102640549.40,30224
,GMRINFRA,EQ,        24.55,                144842162.70,5911226
,GNA,EQ,       250.95,                 23285541.60,93981
,GNFC,EQ,       192.30,                112605678.65,584709
,GOACARBON,EQ,       219.00,                 10464011.85,47830
,GOCLCORP,EQ,       195.95,                  7337331.40,37064
,GODFRYPHLP,EQ,       853.45,                132475144.05,152770
,GODREJAGRO,EQ,       492.85,                 23746583.55,48090
,GODREJIND,EQ,       382.40,                 40905114.10,106780
,GODREJPROP,EQ,       990.30,               2305566960.85,2295590
,GOENKA,BZ,          .65,                    68522.30,113878
,GOKEX,EQ,        69.35,                  6648841.20,95115
,GOKUL,EQ,        12.50,                   100894.30,8140
,GOKULAGRO,EQ,        13.45,                   703603.90,52052
,GOLDBEES,EQ,        44.34,                198364469.78,4466594
,GOLDENTOBC,EQ,        21.75,                    95510.65,4411
,GOLDIAM,EQ,       159.00,                  8658205.25,54868
,GOLDSHARE,EQ,      4610.70,                 13817302.95,3000
,GOLDSTAR,SM,        22.85,                   137100.00,6000
,GOLDTECH,EQ,         8.05,                   148182.90,18322
,GOODLUCK,EQ,        44.00,                 13186958.20,300567
,GOODYEAR,EQ,       805.90,                  2153883.25,2670
,GPIL,EQ,       373.65,                 37072603.25,97878
,GPPL,EQ,        88.85,                 13546140.80,152604
,GPTINFRA,EQ,        28.25,                   112131.05,3979
,GRANULES,EQ,       376.65,                265805994.00,703700
,GRAPHITE,EQ,       180.50,                 87042034.25,478887
,GRAVITA,EQ,        43.15,                 15239880.30,353802
,GREAVESCOT,EQ,        72.70,                 51713126.30,712734
,GREENLAM,EQ,       755.85,                  4874903.10,6432
,GREENPANEL,EQ,        81.70,                  5071779.45,62014
,GREENPLY,EQ,       100.15,                111024208.00,1131262
,GREENPOWER,EQ,         2.15,                  3090788.95,1439272
,GRINDWELL,EQ,       545.35,                 26439457.60,48950
,GROBTEA,EQ,       549.90,                   184216.50,335
,GRPLTD,EQ,       772.25,                   965140.30,1249
,GRSE,EQ,       192.25,                 60798526.45,314957
,GSCLCEMENT,EQ,        30.40,                  4420130.15,144759
,GSFC,EQ,        63.75,                 48041312.45,753516
,GSPL,EQ,       189.30,                 80163764.90,424587
,GSS,EQ,        37.00,                   988498.50,26662
,GTL,EQ,         3.05,                   286270.75,94516
,GTLINFRA,EQ,          .60,                  1211753.25,2022141
,GTNIND,EQ,         7.50,                    86621.85,11354
,GTNTEX,EQ,         5.50,                    17565.35,3371
,GTPL,EQ,       112.90,                  3175868.65,28134
,GUFICBIO,EQ,       121.95,                 99248857.70,806425
,GUJALKALI,EQ,       311.75,                 18426675.10,58938
,GUJAPOLLO,EQ,       195.55,                 11780521.70,61265
,GUJGASLTD,EQ,       305.75,                165854256.10,541410
,GUJRAFFIA,BE,        13.90,                     5173.55,382
,GULFOILLUB,EQ,       697.15,                  7521770.15,10872
,GULFPETRO,EQ,        39.85,                 14097043.75,357264
,GULPOLY,EQ,        82.70,                 15030220.55,180525
,GVKPIL,EQ,         2.80,                  5266759.15,1907531
,HAL,EQ,       760.85,                517033099.20,682891
,HAPPSTMNDS,EQ,       321.10,                142095349.45,442123
,HARITASEAT,EQ,       457.00,                  2329287.45,5170
,HARRMALAYA,EQ,        93.15,                 17277733.35,183956
,HATHWAY,EQ,        28.20,                  4215585.90,150146
,HATSUN,EQ,       827.70,                 10534869.70,12715
,HAVISHA,BE,          .60,                    16656.35,29347
,HBANKETF,EQ,       283.28,                  2706276.15,9675
,HBLPOWER,EQ,        23.50,                 39912550.90,1735534
,HBSL,EQ,         5.75,                     6463.20,1164
,HCC,EQ,         5.10,                 10040670.20,1964172
,HCG,EQ,       119.80,                  7877670.10,66028
,HCL-INSYS,EQ,         7.60,                  1105254.85,146054
,HDFC,W3,       528.65,                 30166920.00,57000
,HDFCMFGETF,EQ,      4549.00,                 77959975.75,17133
,HDFCNIFETF,EQ,      1335.52,                   755406.98,567
,HDFCSENETF,EQ,      4564.46,                   516430.33,113
,HDIL,BZ,         4.30,                  1247523.90,295897
,HEG,EQ,       705.00,                115841820.10,163549
,HEIDELBERG,EQ,       193.15,                 66411191.85,346284
,HEMIPROP,EQ,        62.90,                 19754486.90,312357
,HERCULES,EQ,        96.80,                  5059660.15,51996
,HERITGFOOD,EQ,       273.00,                 14130344.70,51662
,HESTERBIO,EQ,      1766.20,                  2636530.55,1494
,HEXATRADEX,BE,        25.95,                    21772.40,832
,HFCL,EQ,        16.90,                 46334791.15,2731111
,HGINFRA,EQ,       189.60,                  4049723.45,21327
,HGS,EQ,       774.35,                  9452501.80,12298
,HHOF1140RG,MF,         8.29,                   170220.00,20500
,HIKAL,EQ,       180.55,                337089242.95,1876743
,HIL,EQ,      1970.85,                 65533508.40,33805
,HILTON,EQ,         8.80,                    32740.70,3689
,HIMATSEIDE,EQ,       121.20,                 20358237.40,166994
,HINDCOMPOS,EQ,       225.05,                 11580983.55,51380
,HINDCOPPER,EQ,        34.45,                 27631666.35,796660
,HINDMOTORS,EQ,         4.95,                   330557.90,66611
,HINDNATGLS,EQ,        27.05,                    91027.50,3319
