,27-Jul-2021
The Nifty witnessed an intraday movement of about 180.55 points.The closing index was 0.49 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 70711.31
, Traded Quantity (in Lakhs), 30441.26
, Number of Trades, 23575397
, Total Market Capitalisation (Rs. Crores), 23229005.63

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15824.45,     15860.50,     15881.55,     15701.00,     15746.45,-78
,NIFTY50 EQL Wgt,     17848.05,     17899.95,     17934.60,     17690.95,     17752.15,-95.9
,NIFTY100 EQL Wgt,     19135.25,     19189.90,     19229.20,     18967.20,     19018.60,-116.65
,NIFTY100 LowVol30,     12480.75,     12501.55,     12515.35,     12345.80,     12370.00,-110.75
,NIFTY Alpha 50,     28502.15,     28571.35,     28717.00,     28217.10,     28468.90,-33.25
,NIFTY MIDCAP 150,     10423.15,     10467.30,     10505.75,     10339.95,     10376.15,-47
,NIFTY SMLCAP 50,      5262.60,      5286.15,      5333.75,      5237.75,      5268.65,6.05
,NIFTY SMLCAP 250,      9059.20,      9120.60,      9168.10,      9007.35,      9052.45,-6.75
,NIFTY MIDSML 400,      9928.85,      9979.00,     10019.65,      9857.10,      9896.10,-32.75
,NIFTY200 QUALTY30,     13737.95,     13764.65,     13785.80,     13631.25,     13665.50,-72.45
,Nifty FinSrv25 50,     16639.15,     16686.25,     16789.35,     16604.75,     16646.35,7.2
,NIFTY AlphaLowVol,     16159.60,     16192.40,     16210.05,     15931.80,     15971.80,-187.8
,Nifty200Momentm30,     18246.95,     18325.65,     18433.50,     18129.20,     18229.15,-17.8
,Nifty100ESGSecLdr,      2689.75,      2695.60,      2698.00,      2666.05,      2672.90,-16.85
,Nifty IT,     29940.40,     29967.90,     30048.35,     29698.95,     29892.55,-47.85
,Nifty Next 50,     39351.30,     39454.65,     39572.20,     39007.30,     39105.40,-245.9
,Nifty Bank,     34949.70,     35029.30,     35186.10,     34713.55,     34797.45,-152.25
,NIFTY MIDCAP 100,     27573.85,     27680.75,     27782.85,     27318.25,     27455.10,-118.75
,Nifty 500,     13675.10,     13715.15,     13740.90,     13569.35,     13610.30,-64.8
,Nifty 100,     16094.20,     16131.45,     16152.70,     15967.15,     16011.05,-83.15
,Nifty Midcap 50,      7549.05,      7577.55,      7609.45,      7475.65,      7495.95,-53.1
,Nifty Realty,       397.20,       400.05,       404.45,       391.95,       394.30,-2.9
,Nifty Infra,      4446.50,      4458.25,      4463.60,      4400.80,      4416.00,-30.5
,Nifty Energy,     19300.10,     19320.00,     19353.70,     19070.90,     19116.15,-183.95
,Nifty FMCG,     36486.75,     36551.45,     36620.30,     36307.35,     36360.80,-125.95
,Nifty MNC,     17779.35,     17831.75,     17858.10,     17658.00,     17710.90,-68.45
,Nifty Pharma,     14652.55,     14702.95,     14713.15,     13866.80,     14018.65,-633.9
,Nifty PSE,      3589.90,      3600.00,      3609.65,      3555.60,      3562.50,-27.4
,Nifty PSU Bank,      2408.55,      2413.20,      2450.75,      2404.45,      2417.60,9.05
,Nifty Serv Sector,     21989.00,     22031.50,     22063.20,     21860.00,     21917.50,-71.5
,India VIX,12.4500,12.4500,13.5250,12.1025,13.2325,0.7825
,Nifty Auto,     10137.95,     10153.15,     10217.10,     10047.65,     10094.35,-43.6
,Nifty Metal,      5387.40,      5432.55,      5499.65,      5405.55,      5465.90,78.5
,Nifty Media,      1759.55,      1765.90,      1795.50,      1743.25,      1751.00,-8.55
,NIFTY SMLCAP 100,     10434.75,     10486.50,     10563.95,     10378.20,     10432.95,-1.8
,Nifty 200,      8411.00,      8432.15,      8445.30,      8343.15,      8368.50,-42.5
,Nifty Div Opps 50,      3395.90,      3405.75,      3410.65,      3376.70,      3388.70,-7.2
,Nifty Commodities,      5307.00,      5328.15,      5349.80,      5269.20,      5295.45,-11.55
,Nifty Consumption,      6426.25,      6444.40,      6453.00,      6387.35,      6405.75,-20.5
,Nifty Fin Service,     16574.85,     16615.60,     16685.35,     16497.65,     16529.15,-45.7
,Nifty50 Div Point,        89.87,        91.37,        91.37,        91.37,        91.37,1.5
,Nifty100 Liq 15,      4072.90,      4083.60,      4101.20,      4043.05,      4061.85,-11.05
,Nifty CPSE,      2042.65,      2048.35,      2055.65,      2028.35,      2034.80,-7.85
,Nifty GrowSect 15,      7663.35,      7676.80,      7692.05,      7508.05,      7534.85,-128.5
,Nifty50 PR 2x Lev,      7504.90,      7538.40,      7558.15,      7388.05,      7430.25,-74.65
,Nifty50 PR 1x Inv,       278.35,       277.75,       280.55,       277.40,       279.75,1.4
,Nifty50 TR 2x Lev,     10132.05,     10179.20,     10205.85,      9976.25,     10033.15,-98.9
,Nifty50 TR 1x Inv,       239.70,       239.15,       241.55,       238.80,       240.85,1.15
,Nifty50 Value 20,      8118.45,      8137.65,      8152.65,      8065.35,      8097.70,-20.75
,Nifty Mid Liq 15,      6339.20,      6358.40,      6373.20,      6260.05,      6269.75,-69.45
,Nifty Pvt Bank,     18270.80,     18324.00,     18387.60,     18082.35,     18116.00,-154.8
,NIFTY100 Qualty30,      3647.70,      3654.55,      3659.80,      3624.95,      3636.15,-11.55
,Nifty GS 8 13Yr,      2262.43,      2262.82,      2262.96,      2262.81,      2262.81,.38
,Nifty GS 10Yr,      2044.75,      2045.10,      2045.19,      2043.60,      2044.01,-.74
,Nifty GS 10Yr Cln,       941.39,       941.39,       941.43,       940.70,       940.89,-.5
,Nifty GS 4 8Yr,      2436.35,      2436.74,      2436.74,      2433.92,      2435.45,-.9
,Nifty GS 11 15Yr,      2420.61,      2421.06,      2421.06,      2419.26,      2419.72,-.89
,Nifty GS 15YrPlus,      2589.15,      2589.65,      2589.77,      2587.13,      2587.13,-2.02
,Nifty GS Compsite,      2317.63,      2318.03,      2318.03,      2316.41,      2316.90,-.73

,ADVANCES,855
,DECLINES,1153
,UNCHANGED,60

,Total securities that have hit their price bands today,373

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ZOMATO,EQ,       140.65,       132.90,-5.51,3390.97
,BIRLACABLE,BE,       106.85,                  4320174.25,40054
,BIRLACORPN,EQ,      1472.55,                774197400.95,521145
,BIRLAMONEY,EQ,        74.30,                 22980260.95,305471
,BIRLATYRE,EQ,        29.00,                 22121583.55,756210
,BKMINDST,BE,         1.25,                   376558.65,308543
,BLBLIMITED,EQ,        11.45,                  1206154.75,105887
,BLISSGVS,EQ,       109.30,                 19883727.15,181111
,BLKASHYAP,EQ,        24.25,                  7393601.35,298574
,BLS,EQ,       136.75,                146145599.00,1059742
,BLUECOAST,BE,         6.75,                     3921.45,581
,BLUEDART,EQ,      5609.10,                 48554423.35,8598
,BLUESTARCO,EQ,       840.10,                 44182403.30,52391
,BODALCHEM,EQ,       118.90,                756643550.85,6122714
,BOHRA,SM,         4.00,                     8000.00,2000
,BOMDYEING,EQ,        98.30,                581553268.30,5830675
,BOROLTD,EQ,       216.70,                 24174058.90,110002
,BORORENEW,BE,       317.10,                142341918.80,449313
,BPL,EQ,        40.15,                 10443880.25,255653
,BRFL,BE,         9.35,                  3195152.95,337060
,BRIGADE,EQ,       318.05,                 94734637.30,293884
,BRIGHT,SM,         5.75,                  2395650.00,414000
,BRITANNIA,N3,        29.29,                  5990006.84,204501
,BRITANNIA,N2,        32.81,                    58659.89,1791
,BRNL,EQ,        36.40,                  3261599.40,88734
,BROOKS,EQ,        87.10,                  2731271.75,30635
,BSE,EQ,      1243.10,               1642101744.20,1307522
,BSHSL,EQ,       305.90,                   921064.90,3011
,BSL,EQ,        63.30,                  3476907.10,55565
,BSLGOLDETF,EQ,      4335.05,                  1080664.40,249
,BSLNIFTY,EQ,       174.49,                   118820.53,681
,BSOFT,EQ,       404.75,                661433956.40,1644278
,BTML,SM,        70.15,                   431640.00,6000
,BURGERKING,EQ,       175.45,                570032003.25,3238374
,BURNPUR,BE,         2.35,                   353134.50,150270
,BUTTERFLY,BE,       728.05,                 23602775.25,32277
,BVCL,BE,        22.90,                   119849.40,5233
,BYKE,EQ,        31.55,                  9567733.50,304859
,CADSYS,SM,        28.80,                    57600.00,2000
,CALSOFT,BE,        12.95,                    43524.95,3361
,CAMLINFINE,EQ,       193.00,                136569970.15,697627
,CAMS,EQ,      3226.65,                851411419.15,262041
,CANBK,EQ,       148.80,               2625846732.35,17631036
,CANDC,BZ,         3.75,                   229822.45,61472
,CANFINHOME,EQ,       550.45,                457902773.20,822382
,CANTABIL,EQ,       412.50,                  5411991.60,13082
,CAPACITE,EQ,       223.90,                 49760859.50,219393
,CAPLIPOINT,EQ,       904.90,               4076811415.90,4255269
,CAPTRUST,EQ,       107.85,                   694948.80,6459
,CARBORUNIV,EQ,       668.55,                108245768.80,161297
,CAREERP,EQ,       158.55,                 64970937.00,405495
,CARERATING,EQ,       710.75,                 94439257.30,132203
,CASTROLIND,EQ,       141.50,                 82671498.50,579075
,CCHHL,BE,         9.05,                  3030504.80,336221
,CCL,EQ,       482.60,               4429919445.20,9660979
,CDSL,BE,      1354.55,                769236266.20,558600
,CEATLTD,EQ,      1334.25,                216954777.55,160226
,CEBBCO,BE,        34.00,                 12087097.50,338977
,CELEBRITY,EQ,        11.85,                   133395.45,11257
,CENTENKA,EQ,       450.05,                259998118.05,572672
,CENTEXT,EQ,         9.40,                  2216522.95,233255
,CENTRALBK,EQ,        24.75,                202664594.60,8096213
,CENTRUM,EQ,        47.75,                115557234.05,2414578
,CENTUM,EQ,       528.65,                 25906041.65,47983
,CENTURYPLY,EQ,       436.15,                141089588.95,324750
,CENTURYTEX,EQ,       682.30,                222453020.70,320754
,CERA,EQ,      4362.45,                 14749008.25,3363
,CEREBRAINT,EQ,        56.40,                108081375.10,1900033
,CESC,EQ,       833.20,                297235185.85,354658
,CGCL,EQ,       523.60,                 25024747.85,48083
,CGPOWER,BE,        77.05,                218993184.30,2820706
,CHALET,EQ,       177.05,                 42691822.55,238225
,CHAMBLFERT,EQ,       304.55,                656883686.60,2105300
,CHEMBOND,EQ,       231.75,                  7543393.90,32415
,CHEMCON,EQ,       502.65,                157674781.25,310747
,CHEMFAB,EQ,       186.15,                 13037540.35,69628
,CHENNPETRO,EQ,       119.35,                 49208478.45,405883
,CHOLAFIN,EQ,       483.55,                948607579.45,1947895
,CHOLAHLDNG,EQ,       646.10,                 22598615.75,34783
,CIGNITITEC,EQ,       580.75,                 84244716.10,143404
,CINELINE,EQ,        49.05,                 13490209.80,267255
,CINEVISTA,BE,        15.20,                   453038.50,29995
,CLEAN,EQ,      1677.25,               1128151261.50,676427
,CLEDUCATE,EQ,       144.15,                 10083386.60,69815
,CLNINDIA,EQ,       591.05,                 27392294.85,46064
,CLSEL,EQ,       147.35,                 13430384.55,90176
,CMICABLES,EQ,        54.35,                  4830750.90,87686
,COCHINSHIP,EQ,       372.40,                 72983076.95,195591
,COFFEEDAY,EQ,        43.45,                108945494.80,2536295
,COFORGE,EQ,      4723.40,                867571676.15,183614
,COMPINFO,EQ,        28.90,                  8235525.10,285339
,COMPUSOFT,EQ,        14.35,                  1457194.20,100586
,CONFIPET,EQ,        61.55,                 28304059.20,455929
,CONSOFINVT,EQ,       127.45,                  1544238.75,12061
,CONTROLPR,EQ,       393.80,                 40892879.30,102309
,CORALFINAC,EQ,        51.90,                  4439177.70,84966
,CORDSCABLE,EQ,        62.65,                  6833970.80,107609
,COROMANDEL,EQ,       887.10,               1108510401.45,1235342
,COSMOFILMS,EQ,      1222.25,                129697459.10,104764
,COUNCODOS,EQ,         2.95,                   374869.85,126198
,COX&KINGS,BZ,         1.80,                   477340.40,263754
,CPSEETF,EQ,        25.88,                 33351639.60,1282734
,CRAFTSMAN,EQ,      1983.45,                 70417854.30,35374
,CREATIVE,BE,       220.25,                 10154663.35,45826
,CREATIVEYE,EQ,         3.40,                    73916.00,21740
,CREDITACC,EQ,       644.30,                 55898727.85,85790
,CREST,BE,       122.30,                  1203387.20,9622
,CRISIL,EQ,      2948.65,                171545947.35,57188
,CROMPTON,EQ,       471.15,                515952744.60,1095392
,CSBBANK,EQ,       349.65,                 87806714.90,250207
,CTE,EQ,        77.35,                 33661613.10,458883
,CUB,EQ,       151.60,                226098972.20,1478220
,CUBEXTUB,EQ,        27.30,                   309687.10,11094
,CUMMINSIND,EQ,       845.65,                361075633.25,423068
,CUPID,EQ,       249.55,                 24582478.90,96915
,CYBERMEDIA,BE,        11.40,                    16115.20,1387
,CYBERTECH,EQ,       187.65,                 63201070.80,331195
,CYIENT,EQ,       980.90,                172933418.20,175277
,DAAWAT,EQ,        81.65,                375947906.75,4612206
,DALBHARAT,EQ,      2250.25,                380990373.75,168470
,DALMIASUG,EQ,       462.75,                174858632.10,369363
,DAMODARIND,BE,        49.60,                  1377944.15,27532
,DANGEE,EQ,       182.60,                   330006.50,1782
,DATAMATICS,EQ,       302.75,                298094875.55,1000851
,DBCORP,EQ,        97.00,                129484856.45,1348191
,DBL,EQ,       561.85,                105706694.75,186671
,DBREALTY,EQ,        26.90,                 13718798.60,503118
,DBSTOCKBRO,EQ,        14.35,                    31550.30,2204
,DCAL,EQ,       208.10,                195448479.25,926599
,DCBBANK,EQ,       103.30,                 90970781.35,883493
,DCM,EQ,        47.75,                  1238581.05,26024
,DCMFINSERV,BE,         3.00,                     7963.50,2652
,DCMNVL,EQ,       189.25,                 34804507.40,184110
,DCMSHRIRAM,EQ,       938.00,                145445827.05,151885
,DCW,EQ,        40.40,                112117815.50,2733820
,DECCANCE,EQ,       731.45,                 92877373.25,125705
,DEEPAKFERT,BE,       421.50,                 92278801.25,218695
,DEEPAKNTR,EQ,      1909.25,               1253493022.65,651804
,DEEPENR,BE,        50.10,                  4000983.30,78010
,DEEPINDS,EQ,        98.35,                  4793737.50,48182
,DELTACORP,EQ,       175.80,                178274761.20,1003831
,DELTAMAGNT,EQ,        53.80,                   235149.05,4325
,DEN,EQ,        50.70,                121205513.00,2357021
,DENORA,EQ,       355.25,                  6062812.05,16813
,DFMFOODS,EQ,       399.20,                 65325088.05,163147
,DGCONTENT,BE,        12.65,                  1123461.40,89147
,DHAMPURSUG,EQ,       342.05,                221348931.70,638455
,DHANBANK,EQ,        17.60,                 21181174.35,1206812
,DHANI,EQ,       226.90,                468337683.30,2109438
,DHANILOANS,N3,      1004.00,                    17228.00,17
,DHANILOANS,NE,      1199.00,                     1199.00,1
,DHANILOANS,N7,      1013.00,                    10130.00,10
,DHANILOANS,N8,      1225.00,                     4900.00,4
,DHANILOANS,N5,      1257.00,                    12570.00,10
,DHANIPP,E1,       105.50,                 20987082.60,202351
,DHANUKA,EQ,      1000.25,                 39325907.65,39264
,DHARSUGAR,BE,        23.55,                  2198234.35,92762
,DHFL,NX,       433.92,                   742462.10,1801
,DHFL,N4,       456.00,                    80645.00,195
,DHFL,NP,       416.88,                  2400978.02,5902
,DHFL,NA,       415.00,                    20750.00,50
,DHFL,N6,       416.48,                   957281.45,2354
,DHFL,NN,       410.00,                    41000.00,100
,DHFL,NS,       420.48,                  2409253.25,5862
,DHFL,NU,       402.54,                    88264.55,220
,DHFL,NC,       413.36,                   704905.42,1717
,DHFL,Y1,       411.73,                   312819.18,790
,DHFL,NO,       369.00,                    62630.00,170
,DHUNINV,EQ,       653.70,                  7907511.30,11928
,DIAMONDYD,EQ,       725.00,                 74912256.75,102087
,DIAPOWER,BZ,          .90,                    36746.95,45710
,DICIND,EQ,       493.70,                  4273581.75,8568
,DIGISPICE,BE,        70.00,                 12802962.70,182996
,DISHTV,EQ,        14.20,                107205642.70,7477889
,DIXON,EQ,      4518.10,               1514024922.30,333481
,DLINKINDIA,EQ,       152.75,                 85536997.20,557519
,DNAMEDIA,EQ,         2.45,                   420222.50,171216
,DODLA,EQ,       620.35,                442921161.85,717677
,DOLAT,EQ,       123.15,                100308732.00,815011
,DOLLAR,EQ,       318.75,                378374059.25,1160800
,DONEAR,EQ,        60.75,                 69716131.30,1180682
,DPABHUSHAN,EQ,       183.30,                  2596981.05,14204
,DPSCLTD,EQ,        16.30,                   793062.40,48115
,DPWIRES,EQ,       214.05,                 69304977.35,333147
,DRCSYSTEMS,EQ,       276.30,                   148377.00,535
,DREDGECORP,EQ,       394.55,                 55633526.65,141724
,DSML,SM,        13.75,                  2060700.00,150000
,DSSL,EQ,       148.90,                  2943169.15,19593
,DTIL,EQ,       544.30,                 19956125.20,36737
,DUCON,BE,        15.85,                  2707363.40,163714
,DVL,EQ,       303.90,                 18151177.90,58897
,DWARKESH,EQ,        79.05,                583695733.60,7344018
,DYNAMATECH,EQ,      1597.90,                  7007222.55,4349
,DYNPRO,EQ,       497.60,                 13152735.80,26246
,E2E,SM,        47.45,                   478700.00,10000
,EASEMYTRIP,EQ,       413.35,                334995774.60,807423
,EASTSILK,EQ,         3.45,                   186722.35,53355
,EASUNREYRL,BZ,         3.20,                    52287.65,16475
,EBBETF0423,EQ,      1140.66,                   718325.72,630
,EBBETF0425,EQ,      1047.62,                  1440136.23,1374
,EBBETF0430,EQ,      1158.71,                  2378893.39,2052
,EBBETF0431,EQ,      1041.06,                  8851103.08,8498
,EBIXFOREX,EQ,       620.55,                  1415594.15,2279
,EC1RG,MF,        10.10,                    70950.00,7000
,ECLERX,BE,      2122.85,                 82607579.45,38896
,ECLFINANCE,NJ,       940.50,                    28232.00,30
,ECLFINANCE,NK,       900.26,                  1197935.30,1332
,ECLFINANCE,NN,      1275.00,                   422250.00,330
,ECLFINANCE,NM,      1042.00,                   255996.00,245
,ECLFINANCE,NP,      1020.00,                    51050.00,50
,ECLFINANCE,NG,       941.00,                    23525.00,25
,ECLFINANCE,NO,       988.41,                   466590.22,473
,ECLFINANCE,NI,       970.00,                    31150.00,32
,ECLFINANCE,NR,      1000.00,                   363002.05,365
,EDELWEISS,EQ,        89.25,                169798529.50,1883509
,EDUCOMP,BZ,         4.05,                   545175.95,135412
,EHFLNCD,N5,       971.00,                   181583.10,186
,EHFLNCD,N6,       938.33,                   321660.90,342
,EIDPARRY,EQ,       435.30,                462218028.80,1063261
,EIHAHOTELS,EQ,       337.85,                  6341294.95,18559
,EIHOTEL,EQ,       112.45,                 48438954.90,428029
,EIMCOELECO,EQ,       474.50,                  6299995.95,13095
,EKC,BE,        92.65,                 10463785.70,113614
,ELECON,EQ,       137.75,                189948425.90,1359743
,ELECTCAST,EQ,        36.95,                 12952301.00,347038
,ELECTHERM,EQ,       148.75,                  2832503.80,18883
,ELGIEQUIP,EQ,       210.55,                 15131721.55,71398
,ELGIRUBCO,EQ,        40.70,                 11348460.70,273079
,EMAMILTD,EQ,       555.80,                250927905.10,448932
,EMAMIPAP,EQ,       159.95,                 21385184.05,132616
,EMAMIREAL,EQ,        73.70,                  9001271.90,120233
,EMBASSY,RR,       356.67,                 46090872.00,130200
,EMCO,BZ,         2.45,                    32039.15,12562
,EMKAY,EQ,       116.40,                 23824144.30,200110
,EMKAYTOOLS,SM,       200.95,                   599220.00,3000
,EMMBI,EQ,       118.85,                 19024650.25,158139
,ENDURANCE,EQ,      1642.85,                 99590659.70,59722
,ENERGYDEV,EQ,        11.60,                   751901.40,64015
,ENGINERSIN,EQ,        75.15,                116399239.70,1541909
,ENIL,EQ,       188.35,                 30672740.00,160241
,EPL,EQ,       236.05,                 50923243.70,213364
,EQ30,EQ,       388.00,                   110291.29,285
,EQUITAS,EQ,       132.25,               1462633240.40,10974688
,EQUITASBNK,EQ,        66.10,                226222778.05,3411059
,ERFLNCDI,N4,       980.00,                    19600.00,20
,ERFLNCDI,N3,       968.00,                      968.00,1
,ERFLNCDI,N5,       915.80,                     5499.80,6
,ERFLNCDI,N6,       915.00,                    32094.50,35
,ERIS,EQ,       753.05,                 78185189.20,102351
,EROSMEDIA,EQ,        25.45,                 36363819.00,1415877
,ESABINDIA,EQ,      1856.15,                  7715129.15,4123
,ESCORTS,EQ,      1142.75,                682068463.05,594744
,ESSARSHPNG,EQ,        10.95,                  1051215.60,96681
,ESTER,EQ,       141.10,                 56387941.95,391461
,EUROTEXIND,EQ,        11.15,                     2564.50,230
,EVEREADY,EQ,       339.70,                776230752.15,2248435
,EVERESTIND,EQ,       489.50,                276179276.25,564770
,EXCEL,BE,         3.85,                   405400.40,105889
,EXCELINDUS,EQ,      1194.80,                 88622030.45,72920
,EXIDEIND,EQ,       177.40,                290911297.90,1636531
,EXPLEOSOL,BE,      1131.95,                 28694796.80,25549
,FACT,EQ,       135.50,                 26113031.50,191333
,FAIRCHEMOR,EQ,      1659.05,                 44972962.95,26459
,FCL,EQ,       104.80,                144279747.55,1354464
,FCONSUMER,EQ,         8.25,                 48938315.20,5753283
,FCSSOFT,BE,         2.10,                  5794452.30,2759263
,FDC,EQ,       368.60,                 60552326.20,162171
,FEDERALBNK,EQ,        86.30,               2275864980.80,26001457
,FEL,EQ,        10.25,                 11563640.90,1109372
,FELDVR,EQ,        13.35,                   504219.05,37314
,FIEMIND,EQ,       812.85,                 65646453.45,81474
,FIIOF2GP,MF,         1.00,                       30.00,30
,FILATEX,EQ,        99.80,                232182890.55,2316142
,FILDF2GP,MF,         1.34,                     5661.14,4006
,FINCABLES,EQ,       521.25,                 96974063.40,185602
,FINEORG,EQ,      2950.35,                 58449438.10,19769
,FINPIPE,EQ,       174.70,                800099765.25,4542289
,FISTIP2GPD,MF,          .78,                         .78,1
,FLEXITUFF,EQ,        22.70,                    77484.45,3384
,FLFL,EQ,        70.50,                  6181001.65,87261
,FLUOROCHEM,EQ,      1650.40,                378920662.10,221386
,FMGOETZE,EQ,       296.15,                 58699134.60,195944
,FMNL,EQ,        15.00,                  1639173.05,108047
,FOCUS,SM,        45.20,                   553200.00,12000
,FORCEMOT,EQ,      1525.10,                285606294.45,186530
,FORTIS,EQ,       254.95,               1675751524.95,6638535
,FOSECOIND,EQ,      1636.20,                 10615352.55,6406
,FRETAIL,EQ,        60.80,                 64078753.20,1039894
,FSC,EQ,        85.40,                  1949749.65,22641
,FSL,EQ,       214.95,               1113767420.30,5104818
,GABRIEL,EQ,       138.15,                661317933.05,4900514
,GAEL,EQ,       189.35,                102636337.05,542085
,GAL,EQ,         2.70,                  6837572.55,2578457
,GALAXYSURF,EQ,      3077.75,                 66105805.40,21419
,GALLANTT,EQ,        81.30,                 10400046.05,126533
,GALLISPAT,EQ,        55.55,                  6095323.60,108082
,GAMMNINFRA,BE,         2.05,                  3770307.85,1838226
,GANDHITUBE,EQ,       472.05,                 15057305.50,31434
,GANECOS,EQ,       526.40,                 53038311.25,101851
,GANESHHOUC,EQ,       108.85,                  9757525.85,87556
,GANGAFORGE,EQ,       110.75,                  7759112.10,69849
,GANGESSECU,EQ,        95.00,                  1713870.85,17996
,GARFIBRES,EQ,      3448.90,                 52849198.60,15249
,GATI,EQ,       161.35,                127057790.75,778826
,GAYAPROJ,EQ,        42.10,                144931577.50,3330208
,GDL,BE,       293.70,                 89117625.10,312027
,GEECEE,EQ,       181.00,                  3669090.25,20224
,GEEKAYWIRE,EQ,       105.65,                 29241208.35,266735
,GENCON,EQ,        48.30,                  1795828.55,37177
,GENESYS,EQ,       157.45,                  5722077.90,35980
,GENUSPAPER,BE,        11.35,                  1796078.70,159128
,GENUSPOWER,EQ,        70.45,                 55953731.85,791432
,GEOJITFSL,EQ,        94.70,                153893575.40,1625450
,GEPIL,EQ,       338.75,                156569891.60,456659
,GESHIP,EQ,       369.25,                 93350491.65,249704
,GET&D,EQ,       139.15,                117096736.35,833435
,GFLLIMITED,EQ,        76.50,                111745471.60,1480147
,GFSTEELS,EQ,         3.90,                     3393.00,870
,GHCL,EQ,       324.05,                257622187.60,800949
,GICHSGFIN,EQ,       175.85,                 68021966.30,380640
,GILLANDERS,BE,        59.35,                   877244.30,14781
,GILLETTE,EQ,      5959.45,                 44388423.40,7375
,GINNIFILA,EQ,        39.10,                 11536458.55,294149
,GIPCL,EQ,        99.40,                151893900.45,1507673
,GKWLIMITED,EQ,       680.00,                  1048960.25,1534
,GLAND,EQ,      3864.90,               1664362271.35,423372
,GLAXO,EQ,      1675.65,                287466268.55,168210
,GLENMARK,EQ,       588.75,               3490443452.00,5778251
,GLFL,EQ,         2.75,                    56272.75,20181
,GLOBAL,EQ,        48.85,                   162645.25,3362
,GLOBALVECT,EQ,        65.30,                 10609093.35,165649
,GLOBE,BE,       193.00,                 13715556.40,71288
,GLOBUSSPR,BE,       723.05,                 97238749.45,132627
,GMBREW,EQ,       592.15,                254682769.75,415130
,GMDCLTD,EQ,        65.25,                 55822327.10,841447
,GMMPFAUDLR,EQ,      4578.30,                128657031.10,27964
,GMRINFRA,EQ,        27.95,                517080113.00,18354875
,GNA,EQ,       633.75,               2040714027.65,3253790
,GNFC,EQ,       375.90,                411016122.70,1083841
,GOACARBON,EQ,       428.45,                 39158680.40,90809
,GOCLCORP,EQ,       279.30,                 44159171.55,157715
,GODFRYPHLP,EQ,      1070.90,                102865876.55,95977
,GODHA,BE,        39.00,                    55602.80,1434
,GODREJAGRO,EQ,       659.55,                167673289.20,256221
,GODREJIND,EQ,       545.65,                102163583.20,186532
,GODREJPROP,EQ,      1532.75,                969136335.15,624588
,GOENKA,BZ,         1.25,                   545900.85,432216
,GOKEX,EQ,       206.20,                104964467.90,510215
,GOKUL,EQ,        30.65,                  2883605.80,93662
,GOKULAGRO,EQ,        40.70,                  4059023.05,98795
,GOLDBEES,EQ,        41.35,                147517175.25,3569252
,GOLDENTOBC,EQ,        56.70,                  4089116.90,73344
,GOLDIAM,EQ,       596.70,                 36979815.30,61710
,GOLDSHARE,EQ,        41.30,                  2749980.00,66586
,GOLDTECH,EQ,        13.90,                  2056572.55,144446
,GOODLUCK,EQ,       248.40,                245445788.05,999301
,GOODYEAR,EQ,      1271.35,                128818269.15,100871
,GPIL,BE,      1690.05,                 99881548.75,59419
,GPPL,EQ,       104.55,                 37559121.10,354795
,GPTINFRA,EQ,        98.30,                 34600953.15,347872
,GRANULES,EQ,       364.75,               1919746558.15,5195490
,GRAPHITE,EQ,       695.00,               1645406951.25,2401184
,GRAVITA,EQ,       178.80,                113286845.15,623434
,GREAVESCOT,EQ,       163.45,                385639587.70,2336436
,GREENLAM,EQ,      1358.30,                116931546.25,83780
,GREENPANEL,BE,       235.45,                 84835365.25,357286
,GREENPLY,EQ,       189.80,                 28390300.15,147867
,GREENPOWER,EQ,         3.40,                 14217742.45,4182339
,GRINDWELL,EQ,      1242.45,                209974510.15,168305
,GRINFRA,EQ,      1725.75,                568276986.60,330655
,GROBTEA,EQ,      1310.60,                  5744325.70,4404
,GRPLTD,EQ,       927.80,                  2176690.40,2325
,GRSE,EQ,       207.65,                135384065.00,650726
,GSCLCEMENT,EQ,        51.55,                 18321625.95,353162
,GSFC,EQ,       116.30,                250583397.35,2125692
,GSPL,EQ,       340.15,                155079069.90,450937
,GSS,EQ,        77.45,                 11162735.00,141028
,GTL,BE,        23.20,                  6226220.65,265306
,GTLINFRA,BE,         3.90,                  3605916.60,924594
,GTNTEX,EQ,        10.75,                    54276.75,5049
,GTPL,EQ,       185.25,                 13144842.75,70507
,GUFICBIO,EQ,       187.30,                 96357339.70,508812
,GUJALKALI,EQ,       474.20,                853189829.30,1758115
,GUJAPOLLO,EQ,       231.85,                  3323845.05,14206
,GUJGASLTD,EQ,       694.90,               1054302460.50,1506801
,GUJRAFFIA,BE,        38.85,                    54897.30,1413
,GULFOILLUB,EQ,       647.90,                 30506872.80,46951
,GULFPETRO,EQ,        63.45,                  5386324.75,84451
,GULPOLY,BE,       281.20,                 55225235.45,195999
,HAL,EQ,      1100.10,                262033825.50,237406
,HAPPSTMNDS,EQ,      1426.55,               4486966059.50,3120374
,HARRMALAYA,EQ,       236.15,                280029911.55,1193692
,HATHWAY,EQ,        25.80,                102041046.40,3943622
