,28-Jun-2021
The Nifty witnessed an intraday movement of about 123.5 points.The closing index was 0.29 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 58149.56
, Traded Quantity (in Lakhs), 34856.8
, Number of Trades, 20446298
, Total Market Capitalisation (Rs. Crores), 22859868.07

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     15860.35,     15915.35,     15915.65,     15792.15,     15814.70,-45.65
,NIFTY50 EQL Wgt,     17822.55,     17886.65,     17887.30,     17791.00,     17816.70,-5.85
,NIFTY100 EQL Wgt,     18910.95,     18977.50,     18998.90,     18922.80,     18952.80,41.85
,NIFTY100 LowVol30,     12315.65,     12351.20,     12357.95,     12299.00,     12308.05,-7.6
,NIFTY Alpha 50,     27106.20,     27171.05,     27221.05,     27015.55,     27098.15,-8.05
,NIFTY MIDCAP 150,     10137.30,     10182.75,     10199.35,     10153.30,     10187.75,50.45
,NIFTY SMLCAP 50,      4853.95,      4881.85,      4890.30,      4865.05,      4878.50,24.55
,NIFTY SMLCAP 250,      8363.10,      8414.30,      8422.90,      8387.10,      8406.50,43.4
,NIFTY MIDSML 400,      9499.05,      9546.45,      9559.15,      9519.15,      9546.95,47.9
,NIFTY200 QUALTY30,     13433.10,     13471.70,     13477.30,     13411.35,     13423.20,-9.9
,Nifty FinSrv25 50,     16775.75,     16835.95,     16859.00,     16691.95,     16720.75,-55
,NIFTY AlphaLowVol,     15559.55,     15621.90,     15673.15,     15597.90,     15615.25,55.7
,Nifty200Momentm30,     17829.65,     17897.95,     17971.40,     17847.45,     17926.20,96.55
,Nifty100ESGSecLdr,      2701.15,      2707.90,      2707.90,      2691.15,      2693.60,-7.55
,Nifty IT,     29210.55,     29259.60,     29259.60,     28977.75,     29068.55,-142
,Nifty Next 50,     38603.45,     38724.90,     38874.30,     38602.25,     38754.35,150.9
,Nifty Bank,     35364.65,     35488.20,     35576.95,     35236.45,     35359.45,-5.2
,NIFTY MIDCAP 100,     26895.00,     26998.00,     27066.85,     26906.45,     27036.50,141.5
,Nifty 500,     13539.40,     13589.75,     13589.85,     13515.05,     13533.05,-6.35
,Nifty 100,     16087.20,     16141.45,     16141.70,     16032.75,     16055.20,-32
,Nifty Midcap 50,      7477.30,      7519.35,      7535.65,      7480.35,      7520.25,42.95
,Nifty Realty,       346.55,       346.50,       348.85,       345.75,       346.70,.15
,Nifty Infra,      4371.50,      4395.65,      4395.95,      4356.75,      4362.10,-9.4
,Nifty Energy,     19961.05,     20097.30,     20101.30,     19827.35,     19858.50,-102.55
,Nifty FMCG,     36006.55,     36104.20,     36159.75,     35955.90,     36054.45,47.9
,Nifty MNC,     17517.60,     17588.80,     17599.90,     17502.15,     17533.55,15.95
,Nifty Pharma,     14069.60,     14120.35,     14308.90,     14095.00,     14247.60,178
,Nifty PSE,      3617.65,      3639.95,      3649.05,      3622.20,      3631.35,13.7
,Nifty PSU Bank,      2507.25,      2530.75,      2580.95,      2521.55,      2567.35,60.1
,Nifty Serv Sector,     22154.75,     22214.90,     22214.90,     22040.90,     22078.05,-76.7
,India VIX,13.3675,13.3675,13.7700,13.1175,13.4025,0.0350
,Nifty Auto,     10706.80,     10746.10,     10746.10,     10676.90,     10709.90,3.1
,Nifty Metal,      5223.95,      5253.05,      5316.95,      5206.85,      5290.80,66.85
,Nifty Media,      1835.75,      1842.20,      1842.20,      1820.35,      1824.05,-11.7
,NIFTY SMLCAP 100,      9691.10,      9734.90,      9754.05,      9713.00,      9726.50,35.4
,Nifty 200,      8380.60,      8409.35,      8409.45,      8359.95,      8371.70,-8.9
,Nifty Div Opps 50,      3352.15,      3362.35,      3362.65,      3347.05,      3350.85,-1.3
,Nifty Commodities,      5179.15,      5205.80,      5216.10,      5177.00,      5190.15,11
,Nifty Consumption,      6356.45,      6378.05,      6378.05,      6344.50,      6352.30,-4.15
,Nifty Fin Service,     16722.35,     16773.60,     16806.70,     16635.25,     16667.40,-54.95
,Nifty50 Div Point,        65.14,        65.14,        65.14,        65.14,        65.14,0
,Nifty100 Liq 15,      4014.45,      4034.55,      4036.10,      3996.35,      4006.15,-8.3
,Nifty CPSE,      2059.55,      2070.80,      2081.65,      2064.85,      2067.55,8
,Nifty GrowSect 15,      7601.95,      7624.65,      7636.15,      7605.30,      7620.75,18.8
,Nifty50 PR 2x Lev,      7564.65,      7615.10,      7615.10,      7498.05,      7519.05,-45.6
,Nifty50 PR 1x Inv,       277.15,       276.25,       278.40,       276.25,       278.00,.85
,Nifty50 TR 2x Lev,     10180.80,     10248.65,     10248.65,     10091.15,     10119.40,-61.4
,Nifty50 TR 1x Inv,       239.00,       238.25,       240.10,       238.25,       239.75,.75
,Nifty50 Value 20,      8102.65,      8124.20,      8124.80,      8078.00,      8090.25,-12.4
,Nifty Mid Liq 15,      6270.05,      6302.80,      6315.45,      6274.45,      6289.40,19.35
,Nifty Pvt Bank,     18586.40,     18649.85,     18695.90,     18526.10,     18599.15,12.75
,NIFTY100 Qualty30,      3627.00,      3638.40,      3638.90,      3617.40,      3621.30,-5.7
,Nifty GS 8 13Yr,      2273.05,      2273.43,      2273.43,      2269.17,      2269.17,-3.88
,Nifty GS 10Yr,      2067.48,      2067.82,      2067.82,      2061.98,      2062.19,-5.29
,Nifty GS 10Yr Cln,       956.51,       956.51,       956.51,       953.80,       953.89,-2.62
,Nifty GS 4 8Yr,      2419.71,      2420.10,      2420.10,      2415.85,      2416.07,-3.64
,Nifty GS 11 15Yr,      2424.47,      2424.92,      2424.92,      2415.95,      2416.09,-8.38
,Nifty GS 15YrPlus,      2598.51,      2599.02,      2599.02,      2591.11,      2593.01,-5.5
,Nifty GS Compsite,      2312.29,      2312.68,      2312.68,      2307.09,      2307.30,-4.99

,ADVANCES,1069
,DECLINES,940
,UNCHANGED,66

,Total securities that have hit their price bands today,404

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      2104.45,      2086.00,-0.88,1965.44
,BHEL,EQ,        66.30,               3273010418.75,49421642
,BIGBLOC,EQ,        96.80,                   521956.05,5365
,BIL,BE,       249.65,                   701422.00,2784
,BILENERGY,BZ,          .75,                   296873.40,389430
,BINDALAGRO,EQ,        26.40,                  4786984.00,180160
,BIOFILCHEM,EQ,        69.10,                 14479785.05,221481
,BIRET,RR,       269.05,                 11034864.00,41000
,BIRLACABLE,EQ,       112.60,                 32862111.65,290890
,BIRLACORPN,EQ,      1240.00,                178528924.90,144022
,BIRLAMONEY,EQ,        55.65,                 26281835.90,464794
,BIRLATYRE,EQ,        29.05,                  9893150.70,338903
,BKMINDST,BE,         1.25,                    20442.50,16881
,BLBLIMITED,EQ,         9.20,                  1615945.00,171430
,BLISSGVS,EQ,       108.40,                 20326914.45,186421
,BLKASHYAP,EQ,        25.40,                 32277337.70,1297739
,BLS,EQ,       128.00,                 23726994.35,184885
,BLUECHIP,BE,          .25,                     4983.65,23224
,BLUEDART,EQ,      5733.30,                167362459.75,28996
,BLUESTARCO,EQ,       814.25,                 69147193.35,85230
,BODALCHEM,EQ,       100.45,                 60582653.75,600635
,BOHRA,SM,         4.50,                     9000.00,2000
,BOMDYEING,EQ,        91.20,                265489486.60,2910995
,BOROLTD,EQ,       219.70,                 31321721.30,142062
,BORORENEW,BE,       273.85,                 55588668.80,202525
,BPL,EQ,        37.65,                 10633048.60,282755
,BRFL,EQ,        11.10,                 19996977.90,1779107
,BRIGADE,EQ,       284.00,                 29869466.75,104773
,BRIGHT,SM,         7.85,                   495450.00,63000
,BRITANNIA,N2,        32.74,                   134309.16,4102
,BRNL,EQ,        33.40,                  2233930.90,67048
,BROOKS,EQ,        92.05,                  2620470.30,28774
,BSE,EQ,       923.75,                778992887.25,846331
,BSELINFRA,EQ,         1.75,                    25247.25,14427
,BSHSL,EQ,       217.50,                   865764.60,3970
,BSL,EQ,        56.45,                  1044896.70,18411
,BSLGOLDETF,EQ,      4295.50,                  2296843.80,533
,BSLNIFTY,EQ,       175.00,                    55923.60,319
,BSOFT,EQ,       385.95,                386292076.60,1004761
,BURGERKING,EQ,       155.60,                117935208.20,758024
,BURNPUR,BE,         3.05,                      826.55,271
,BUTTERFLY,BE,       715.25,                 22970548.30,32099
,BVCL,BE,        24.80,                    99886.65,4083
,BYKE,BE,        29.50,                  1825793.30,62585
,CALSOFT,BE,        12.90,                   228342.90,17701
,CAMLINFINE,EQ,       174.35,                117488785.05,670932
,CAMS,EQ,      2790.45,                293589301.35,104667
,CANBK,EQ,       156.95,               3036124638.00,19390030
,CANDC,BZ,         4.95,                   145743.25,29768
,CANFINHOME,EQ,       520.65,                115979577.00,222232
,CANTABIL,EQ,       427.15,                 72663829.05,170680
,CAPACITE,EQ,       193.15,                 45436225.85,234182
,CAPLIPOINT,EQ,       662.25,                 83727792.65,126116
,CAPTRUST,EQ,        98.05,                   515127.80,5284
,CARBORUNIV,EQ,       603.00,                459515781.60,773742
,CAREERP,EQ,       157.15,                 12944941.20,81621
,CARERATING,EQ,       726.50,                195650451.55,269239
,CASTEXTECH,BE,          .50,                   156699.00,313398
,CASTROLIND,EQ,       144.00,                102940106.85,710756
,CCCL,BE,          .60,                   178123.20,307628
,CCHHL,BE,         6.45,                   441673.95,68103
,CCL,EQ,       360.65,                208998747.55,587133
,CDSL,EQ,       992.30,                400904556.70,406648
,CEATLTD,EQ,      1349.30,                123637925.45,91993
,CEBBCO,EQ,        32.55,                 12747153.25,409851
,CELEBRITY,EQ,         8.60,                   801627.45,94412
,CENTENKA,EQ,       405.90,                 60243877.05,148057
,CENTEXT,EQ,        10.00,                 13573131.20,1394295
,CENTRALBK,EQ,        26.30,               1667868716.40,64105736
,CENTRUM,EQ,        45.85,                161979771.90,3585836
,CENTUM,EQ,       397.90,                  2753356.95,6905
,CENTURYPLY,EQ,       404.75,                 72773659.00,179645
,CENTURYTEX,EQ,       598.40,                356857766.55,595845
,CERA,EQ,      4412.65,                 45626372.00,10341
,CEREBRAINT,EQ,        61.95,                 34329973.15,552162
,CESC,EQ,       770.65,                147602124.40,191103
,CGCL,EQ,       531.50,                 21020337.90,39469
,CGPOWER,BE,        78.05,                119924627.65,1545905
,CHALET,EQ,       180.10,                 23188816.95,128998
,CHAMBLFERT,EQ,       294.85,                278929543.75,943211
,CHEMBOND,EQ,       200.10,                  5990006.65,29918
,CHEMCON,EQ,       454.50,                 39141727.60,85568
,CHEMFAB,EQ,       146.30,                   640085.70,4368
,CHENNPETRO,EQ,       145.90,                133770469.50,922292
,CHOLAFIN,EQ,       523.65,               1627378349.70,3090163
,CHOLAHLDNG,EQ,       654.80,                 45323443.65,69412
,CHROMATIC,BZ,         1.05,                   442159.75,422457
,CIGNITITEC,EQ,       604.45,                582871392.85,985061
,CINELINE,EQ,        48.45,                  5015241.80,101137
,CINEVISTA,BE,        13.40,                   467795.20,35496
,CKPLEISURE,SZ,         3.30,                    26400.00,8000
,CLEDUCATE,EQ,       115.95,                  2945308.70,25758
,CLNINDIA,EQ,       585.00,                 60686894.65,102849
,CLSEL,EQ,       128.75,                  7437952.65,57661
,CMICABLES,EQ,        51.30,                  6019659.70,114729
,COCHINSHIP,EQ,       398.45,                166671109.35,415565
,COFFEEDAY,EQ,        41.80,                331937145.60,8011611
,COFORGE,EQ,      4122.45,                828436564.55,201561
,COMPINFO,EQ,        29.15,                  8157600.55,277958
,COMPUSOFT,BE,        14.35,                   960680.80,66380
,CONFIPET,EQ,        59.00,                 28164676.10,472924
,CONSOFINVT,EQ,        96.05,                   960128.20,10012
,CONTI,SM,         7.10,                    23664.30,3333
,CONTROLPR,EQ,       364.50,                  3735645.65,10240
,CORALFINAC,EQ,        43.35,                 12586606.60,290334
,CORDSCABLE,EQ,        73.60,                 21568945.25,288614
,COROMANDEL,EQ,       915.80,                295843357.70,322824
,COSMOFILMS,EQ,       889.90,                 36484460.65,41064
,COUNCODOS,BE,         2.85,                   473934.25,163627
,COX&KINGS,BZ,         2.30,                  1009115.80,438746
,CPSEETF,EQ,        26.42,                 78300601.38,2965594
,CRAFTSMAN,EQ,      1755.00,                 31024477.85,17786
,CREATIVE,EQ,       147.20,                 29001799.40,203973
,CREATIVEYE,EQ,         3.00,                      300.00,100
,CREDITACC,EQ,       752.85,                 80413796.85,106738
,CREST,EQ,       104.40,                  3169060.05,31021
,CRISIL,EQ,      2579.40,                 99577023.80,38111
,CROMPTON,EQ,       430.00,                584689111.35,1384630
,CSBBANK,EQ,       356.25,                848660956.90,2410961
,CTE,EQ,        35.85,                  3630226.10,98598
,CUB,EQ,       171.00,                404686662.05,2349256
,CUBEXTUB,BE,        26.40,                   387626.40,14949
,CUMMINSIND,EQ,       871.90,               1662501203.80,1916265
,CUPID,EQ,       219.25,                  8589269.15,39055
,CYBERMEDIA,EQ,        10.85,                   228732.45,20664
,CYBERTECH,EQ,       140.10,                  9820111.05,69664
,CYIENT,EQ,       830.80,                174645553.00,210727
,DAAWAT,EQ,        75.00,                 78717932.25,1052100
,DALALSTCOM,BE,         1.35,                    30415.50,22530
,DALBHARAT,EQ,      1865.55,                191807292.10,102653
,DALMIASUG,EQ,       471.85,                660788714.65,1401271
,DAMODARIND,EQ,        37.25,                  1610090.25,43805
,DANGEE,BE,       184.30,                  2842047.20,15496
,DATAMATICS,EQ,       175.45,                 30372316.55,173466
,DBCORP,EQ,       106.00,                 28977438.65,272197
,DBL,EQ,       552.45,                 92180466.00,166163
,DBREALTY,EQ,        25.55,                 14200451.10,559984
,DBSTOCKBRO,BE,        14.20,                    44169.30,3022
,DCAL,EQ,       209.25,                357740551.95,1705985
,DCBBANK,EQ,       106.00,                110769390.75,1043492
,DCM,BE,        42.00,                  1374335.10,32645
,DCMFINSERV,EQ,         3.35,                    29627.40,8844
,DCMNVL,EQ,       135.20,                  5345544.90,38992
,DCMSHRIRAM,EQ,       884.00,               1073770891.65,1228952
,DCW,EQ,        41.15,                199322401.80,4768500
,DECCANCE,EQ,       595.55,                 47314154.20,78389
,DEEPAKFERT,BE,       399.05,                 71352437.15,177987
,DEEPAKNTR,EQ,      1775.95,               1696428132.60,947197
,DEEPENR,EQ,        44.15,                  4686729.10,104395
,DEEPINDS,EQ,        81.00,                 11060409.85,135775
,DELTACORP,EQ,       180.40,                192860258.45,1065484
,DELTAMAGNT,BE,        53.90,                   964371.65,18113
,DEN,EQ,        56.20,                127171708.70,2247523
,DENORA,EQ,       339.70,                  2941930.10,8696
,DFMFOODS,EQ,       383.15,                 27665785.55,71881
,DGCONTENT,BE,        14.80,                  2378098.85,163436
,DHAMPURSUG,EQ,       372.90,                862747349.70,2314598
,DHANBANK,EQ,        16.45,                 58732986.15,3565967
,DHANI,EQ,       176.10,                 55798694.05,314710
,DHANILOANS,N8,      1245.00,                   162450.00,135
,DHANILOANS,N3,      1010.00,                    20200.00,20
,DHANILOANS,NG,      1000.00,                    28752.50,30
,DHANILOANS,N5,      1250.09,                   178762.87,143
,DHANIPP,E1,        80.60,                  3366880.20,41525
,DHANUKA,EQ,       962.80,                 66358577.40,68897
,DHARSUGAR,EQ,        26.80,                   338725.20,12639
,DHFL,NC,       385.80,                   672154.15,1768
,DHFL,NN,       380.00,                     3800.00,10
,DHFL,N4,       386.77,                    27848.00,72
,DHFL,Y1,       377.05,                    35820.40,95
,DHFL,NU,       371.00,                   352452.00,950
,DHFL,NX,       375.44,                   169252.50,442
,DHFL,NR,       364.00,                     9100.00,25
,DHFL,NP,       385.14,                   306149.68,796
,DHFL,N6,       375.93,                   107077.60,284
,DHFL,NS,       373.14,                    43129.30,115
,DHUNINV,EQ,       558.05,                  9813786.90,17705
,DIAMONDYD,EQ,       677.35,                 20913844.75,31098
,DIAPOWER,BZ,         1.15,                      125.35,109
,DICIND,EQ,       461.05,                  4831375.85,10384
,DIGISPICE,BE,        44.30,                  4011051.70,91877
,DISHTV,EQ,        14.35,                122625914.10,8635014
,DIXON,EQ,      4474.70,                493009611.90,109722
,DLINKINDIA,EQ,       137.10,                230169778.50,1655326
,DNAMEDIA,EQ,         3.85,                   920415.15,238794
,DODLA,EQ,       609.90,              14570741421.15,24434056
,DOLAT,EQ,        72.90,                 10510453.10,143767
,DOLLAR,EQ,       303.80,                 28431228.35,92832
,DONEAR,EQ,        40.35,                  4061084.15,99538
,DPABHUSHAN,EQ,       166.95,                  1957517.05,11706
,DPSCLTD,EQ,        18.20,                  2763218.60,149720
,DPWIRES,EQ,       170.85,                  4129390.50,24001
,DQE,BZ,         1.05,                    47840.90,46676
,DRCSYSTEMS,BE,       280.65,                   262835.75,951
,DREDGECORP,EQ,       416.05,                 55074394.95,131734
,DSSL,EQ,       155.25,                  6140882.90,39459
,DTIL,EQ,       466.40,                 37793882.80,79776
,DUCON,BE,        15.40,                  2998965.20,194738
,DVL,EQ,       246.10,                 31914002.20,128823
,DWARKESH,EQ,        79.15,               1811781345.90,23278793
,DYNAMATECH,EQ,      1470.85,                 21833296.05,15026
,DYNPRO,EQ,       471.95,                 20450366.30,42865
,E2E,SM,        48.60,                   194400.00,4000
,EASEMYTRIP,EQ,       393.65,                353685193.40,905064
,EASTSILK,BE,         4.95,                   629747.20,127953
,EASUNREYRL,BZ,         2.80,                    13917.95,4872
,EBANK,EQ,      3870.00,                     7550.00,2
,EBBETF0423,EQ,      1136.91,                 11362628.92,9995
,EBBETF0425,EQ,      1047.91,                 10174767.46,9713
,EBBETF0430,EQ,      1160.87,                 21683822.49,18677
,EBBETF0431,EQ,      1043.20,                 25214577.51,24175
,EBIXFOREX,EQ,       693.95,                 10337215.10,14798
,ECLERX,BE,      1793.45,                119673240.05,65909
,ECLFINANCE,NP,      1009.61,                     1009.61,1
,ECLFINANCE,NN,      1240.00,                    75609.99,61
,ECLFINANCE,NI,      1040.00,                   711498.15,682
,ECLFINANCE,NJ,       927.53,                   346410.00,373
,ECLFINANCE,NS,      1038.00,                    35970.00,35
,ECLFINANCE,NE,      1285.00,                   128500.00,100
,ECLFINANCE,NK,       995.00,                   449660.00,452
,ECLFINANCE,NO,      1002.00,                   997444.19,991
,ECLFINANCE,NG,       989.49,                   205696.01,208
,ECLFINANCE,NR,      1002.00,                   136200.00,136
,ECLFINANCE,NM,      1033.23,                   326892.71,316
,EDELWEISS,EQ,        72.70,                148645009.70,2019020
,EDUCOMP,BZ,         3.80,                   138601.25,37347
,EHFLNCD,N5,       970.00,                     9700.00,10
,EHFLNCD,N6,      1040.00,                  1715409.80,1650
,EHFLNCD,N3,      1080.00,                     5400.00,5
,EIDPARRY,EQ,       458.05,               1054193573.05,2279508
,EIHAHOTELS,EQ,       353.10,                  3623200.30,10233
,EIHOTEL,EQ,       113.45,                 95669713.55,839736
,EIMCOELECO,EQ,       366.75,                  1345365.25,3646
,EKC,BE,        95.85,                 26800332.20,277574
,ELECON,EQ,       140.80,                176667033.95,1264774
,ELECTCAST,EQ,        36.05,                 21710914.45,597907
,ELECTHERM,EQ,       170.35,                 10268545.35,59426
,ELGIEQUIP,EQ,       210.50,                 47682357.80,223591
,ELGIRUBCO,EQ,        37.20,                  1801286.15,48223
,EMAMILTD,EQ,       546.00,                231302762.70,427326
,EMAMIPAP,EQ,       153.30,                  1878517.95,12215
,EMAMIREAL,EQ,        60.80,                 11507353.25,188589
,EMBASSY,RR,       340.30,                144019372.00,420200
,EMCO,BZ,         2.75,                    19457.50,7075
,EMKAY,EQ,        82.90,                 32173201.05,389520
,EMKAYTOOLS,SM,       109.00,                   457800.00,4200
,EMMBI,EQ,        96.30,                  6530936.55,67481
,ENDURANCE,EQ,      1599.90,                402553294.05,252132
,ENERGYDEV,EQ,        13.20,                   943923.25,70994
,ENGINERSIN,EQ,        80.65,                109718400.25,1358212
,ENIL,EQ,       177.60,                 14104885.55,79412
,EPL,EQ,       277.45,                 64369358.55,230436
,EQ30,EQ,       384.53,                   201309.86,522
,EQUITAS,EQ,        94.10,                 88445652.50,941444
,EQUITASBNK,EQ,        60.65,                 28413105.35,472708
,ERFLNCDI,N5,       929.00,                      929.00,1
,ERFLNCDI,N6,       927.00,                    18540.00,20
,ERFLNCDI,N3,       949.00,                     3796.00,4
,ERIS,EQ,       701.95,                118545711.25,169385
,EROSMEDIA,EQ,        27.80,                 16461642.35,581574
,ESABINDIA,EQ,      1896.00,                  8883541.40,4639
,ESCORTS,EQ,      1202.75,               1712114448.85,1431038
,ESSARSHPNG,BE,        11.20,                   765598.90,67750
,ESTER,EQ,       134.45,                 14330055.55,106634
,EUROMULTI,BZ,         1.25,                     1618.75,1295
,EUROTEXIND,BE,         8.25,                      156.75,19
,EVEREADY,EQ,       310.30,                112662198.05,360261
,EVERESTIND,EQ,       366.30,                 27981122.50,76519
,EXCEL,BE,         3.45,                    90397.25,26122
,EXCELINDUS,EQ,      1055.90,                  8027558.65,7572
,EXIDEIND,EQ,       183.40,                398463996.00,2165084
,EXPLEOSOL,EQ,       753.25,                185983692.80,251248
,FACT,EQ,       131.85,                 83544152.85,624237
,FAIRCHEMOR,EQ,      1494.90,                 32812165.90,21697
,FCL,EQ,        88.75,                 26251413.45,292969
,FCONSUMER,EQ,         9.60,                 76948208.45,7955097
,FCSSOFT,BE,         2.00,                  6274920.00,3137460
,FDC,EQ,       357.70,                 86143774.25,240802
,FEDERALBNK,EQ,        87.35,               1548276862.40,17814231
,FEL,EQ,        11.55,                 14924723.55,1282770
,FELDVR,EQ,        14.55,                   718365.05,49119
,FIEMIND,EQ,       745.45,                202665696.40,276142
,FILATEX,EQ,        99.45,                 22101642.30,221077
,FILDF2GP,MF,          .33,                         .33,1
,FILDF2GPD,MF,         1.75,                     4513.65,2522
,FINCABLES,EQ,       524.50,                325399098.15,619675
,FINEORG,EQ,      2882.90,                 75172196.90,25918
,FINPIPE,EQ,       182.30,               1929402150.95,10252947
,FLEXITUFF,BE,        20.50,                   290845.75,14150
,FLFL,EQ,        74.55,                 13501736.95,178200
,FLUOROCHEM,EQ,      1073.55,                 23123169.35,21425
,FMGOETZE,EQ,       346.00,                309984034.95,883491
,FMNL,EQ,        19.90,                  2586911.15,129853
,FOCUS,SM,        37.05,                  1560900.00,42000
,FORCEMOT,EQ,      1227.50,                 53473614.60,43837
,FORTIS,EQ,       237.75,                860755741.00,3568772
,FOSECOIND,EQ,      1617.95,                155349989.05,92197
,FRETAIL,EQ,        65.30,                 87729435.75,1332524
,FSC,BE,        92.00,                  9145529.00,98957
,FSL,EQ,       173.90,                733459967.65,4250544
,GABRIEL,EQ,       120.55,                 62564266.35,515291
,GAEL,EQ,       175.70,                 97049910.25,550275
,GAL,BE,         2.75,                  2542923.20,925188
,GALAXYSURF,EQ,      3030.95,                 90248654.90,29768
,GALLANTT,EQ,        76.40,                131801491.05,1740727
,GALLISPAT,EQ,        59.25,                 67813306.05,1163617
,GAMMNINFRA,EQ,         2.50,                  3020995.00,1208398
,GANDHITUBE,EQ,       423.20,                 12287350.90,29063
,GANECOS,EQ,       519.15,                  5753476.70,10983
,GANESHHOUC,BE,        93.40,                  1373770.85,15086
,GANGAFORGE,SM,        90.10,                  2858800.00,32000
,GANGESSECU,EQ,        81.75,                 27161850.85,308343
,GANGOTRI,BE,         1.00,                    23639.65,25085
,GARFIBRES,EQ,      3441.65,                208368774.25,60998
,GATI,EQ,       162.85,                349054550.85,2151578
,GAYAHWS,BE,          .90,                   179150.40,205348
,GAYAPROJ,EQ,        31.80,                 12638701.70,396360
,GDL,BE,       290.35,                 13040532.60,44921
,GEECEE,EQ,       161.30,                 67234304.70,409619
,GEEKAYWIRE,EQ,        92.10,                 10648637.75,113005
,GENCON,EQ,        45.35,                  1467338.15,32372
,GENESYS,EQ,       128.35,                 15485335.50,122238
,GENUSPAPER,EQ,        10.85,                 10459898.10,965786
,GENUSPOWER,EQ,        52.95,                  9812595.60,183097
,GEOJITFSL,EQ,        74.15,                 16806914.15,225875
,GEPIL,EQ,       342.30,                155189341.65,462723
,GESHIP,EQ,       384.95,                 73995615.45,192381
,GET&D,EQ,       139.55,                 49096468.35,348211
,GFLLIMITED,EQ,        70.05,                 16896270.05,237810
,GFSTEELS,BE,         2.75,                     7449.95,2690
,GHCL,EQ,       272.10,                 41204916.00,149671
,GICHSGFIN,EQ,       151.50,                152669320.10,1004120
,GILLANDERS,EQ,        49.30,                   607635.20,12189
,GILLETTE,EQ,      5757.35,                 50715546.45,8838
,GINNIFILA,EQ,        34.90,                 35804135.60,976620
,GIPCL,EQ,        82.90,                 26217283.60,314830
,GKWLIMITED,EQ,       562.20,                   862518.00,1526
,GLAND,EQ,      3252.50,                484759005.75,149743
,GLAXO,EQ,      1527.90,                 52303142.35,34243
,GLENMARK,EQ,       667.05,               2477414410.10,3740538
,GLFL,EQ,         2.50,                    47753.55,20439
,GLOBAL,EQ,        49.85,                   633777.40,12900
,GLOBALVECT,EQ,        49.90,                   594297.65,11922
,GLOBE,BE,       119.80,                  2728085.60,22772
,GLOBUSSPR,BE,       615.10,                180784988.10,300046
,GMBREW,EQ,       578.10,                 30666105.65,52363
,GMDCLTD,EQ,        76.05,                130008342.40,1699534
,GMMPFAUDLR,EQ,      4622.95,                113555577.90,24450
,GMRINFRA,EQ,        31.25,                875553311.30,27690617
,GNA,EQ,       438.25,                 24181483.90,55267
,GNFC,EQ,       366.95,                191208962.15,522419
,GOACARBON,BE,       400.45,                  6263863.05,15550
,GOCLCORP,EQ,       276.50,                 28193571.60,103285
,GODFRYPHLP,EQ,      1008.00,                434140675.55,427466
,GODHA,BE,        37.05,                     3336.70,90
,GODREJAGRO,EQ,       605.35,                180286493.35,296111
,GODREJIND,EQ,       580.00,                198224322.70,342944
,GODREJPROP,EQ,      1402.00,                358919005.45,255858
,GOENKA,BZ,         1.35,                   676858.70,493666
,GOKEX,EQ,       142.95,                 25952109.90,180034
,GOKUL,EQ,        30.05,                  3103725.70,102758
,GOKULAGRO,EQ,        41.65,                 17493273.20,423024
,GOLDBEES,EQ,        40.82,                136056857.07,3324387
,GOLDENTOBC,EQ,        50.20,                   763671.20,15173
,GOLDIAM,EQ,       461.90,                 47114180.55,100949
,GOLDSHARE,EQ,        40.95,                  6393388.85,155922
,GOLDSTAR,SM,        20.00,                   252300.00,12000
,GOLDTECH,EQ,        12.35,                  1389560.90,111048
,GOODLUCK,EQ,       112.60,                138461313.80,1201858
,GOODYEAR,EQ,      1078.75,                181113529.75,167626
,GPIL,BE,      1288.05,                 70776675.75,54775
,GPPL,EQ,       113.50,                170790646.35,1507575
,GPTINFRA,EQ,        79.40,                 12251441.55,150433
,GRANULES,EQ,       316.35,                515348758.70,1627193
,GRAPHITE,EQ,       613.45,                379630460.65,611088
,GRAVITA,EQ,       129.15,                167349562.70,1291598
,GREAVESCOT,EQ,       166.50,                605190841.55,3590781
,GREENLAM,EQ,      1243.15,                  8548546.70,6950
,GREENPANEL,BE,       223.95,                 26512729.20,117785
,GREENPLY,EQ,       204.45,                 51595916.10,250925
,GREENPOWER,EQ,         3.00,                 11718313.40,3931071
,GRINDWELL,EQ,      1199.85,                710795204.20,592403
,GROBTEA,EQ,      1350.80,                 12437439.85,9407
,GRPLTD,EQ,       984.90,                   567881.15,577
,GRSE,EQ,       205.60,                 58525053.85,283437
,GSCLCEMENT,EQ,        46.45,                 28366075.30,617548
,GSFC,EQ,       111.25,                 96660881.85,862074
,GSPL,EQ,       333.15,                307358447.45,920388
,GSS,EQ,        66.10,                 22802719.45,339981
,GTL,EQ,        23.75,                  1620035.00,68212
,GTLINFRA,EQ,         1.80,                  4093002.00,2273890
,GTNTEX,EQ,         8.40,                     7270.00,850
,GTPL,EQ,       173.75,                 13656974.35,78823
,GUFICBIO,EQ,       184.40,                 91277377.45,500971
,GUJALKALI,EQ,       407.00,                 53636367.95,130958
