,09-Apr-2021
The Nifty witnessed an intraday movement of about 132.8 points.The closing index was 0.26 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 70616.38
, Traded Quantity (in Lakhs), 26569.39
, Number of Trades, 20305986
, Total Market Capitalisation (Rs. Crores), 20819559.36

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     14873.80,     14882.65,     14918.45,     14785.65,     14834.85,-38.95
,NIFTY50 EQL Wgt,     16445.45,     16452.50,     16489.35,     16361.95,     16432.25,-13.2
,NIFTY100 EQL Wgt,     17359.25,     17366.25,     17433.75,     17313.45,     17376.90,17.65
,NIFTY100 LowVol30,     11495.80,     11511.30,     11545.40,     11483.40,     11526.15,30.35
,NIFTY Alpha 50,     24304.60,     24288.00,     24706.75,     24234.60,     24657.50,352.9
,NIFTY MIDCAP 150,      9226.95,      9242.00,      9298.95,      9213.30,      9240.75,13.8
,NIFTY SMLCAP 50,      4231.40,      4235.95,      4266.40,      4227.55,      4246.75,15.35
,NIFTY SMLCAP 250,      7225.20,      7247.00,      7289.65,      7231.90,      7264.00,38.8
,NIFTY MIDSML 400,      8510.70,      8528.15,      8577.70,      8507.00,      8533.25,22.55
,NIFTY200 QUALTY30,     12685.65,     12711.55,     12756.40,     12671.95,     12721.25,35.6
,Nifty FinSrv25 50,     15415.60,     15388.85,     15468.20,     15260.75,     15301.35,-114.25
,NIFTY AlphaLowVol,     14563.45,     14595.95,     14723.00,     14569.60,     14689.50,126.05
,Nifty200Momentm30,     15930.80,     15954.50,     16067.50,     15895.10,     16033.10,102.3
,Nifty100ESGSecLdr,      2560.40,      2565.05,      2566.85,      2550.65,      2561.35,.95
,Nifty IT,     27148.40,     27322.05,     27520.10,     27109.95,     27367.05,218.65
,Nifty Next 50,     35321.15,     35346.95,     35538.90,     35235.85,     35358.90,37.75
,Nifty Bank,     32782.85,     32636.90,     32972.15,     32329.95,     32448.05,-334.8
,NIFTY MIDCAP 100,     24462.40,     24492.30,     24680.70,     24421.20,     24505.70,43.3
,Nifty 500,     12541.65,     12552.90,     12591.95,     12490.00,     12527.40,-14.25
,Nifty 100,     15036.15,     15045.20,     15081.90,     14957.60,     15004.15,-32
,Nifty Midcap 50,      6941.80,      6946.75,      6987.30,      6880.90,      6906.70,-35.1
,Nifty Realty,       334.10,       333.40,       336.95,       329.60,       332.05,-2.05
,Nifty Infra,      4177.25,      4179.05,      4190.80,      4139.00,      4147.90,-29.35
,Nifty Energy,     18275.55,     18289.70,     18305.10,     18058.00,     18077.15,-198.4
,Nifty FMCG,     34983.05,     35064.70,     35442.85,     34999.40,     35253.10,270.05
,Nifty MNC,     16481.80,     16537.15,     16610.20,     16434.70,     16459.35,-22.45
,Nifty Pharma,     12611.70,     12603.60,     13074.00,     12582.60,     12995.35,383.65
,Nifty PSE,      3135.90,      3141.00,      3149.85,      3101.45,      3110.25,-25.65
,Nifty PSU Bank,      2146.30,      2144.35,      2246.90,      2132.05,      2191.25,44.95
,Nifty Serv Sector,     20776.85,     20801.00,     20837.95,     20637.10,     20701.00,-75.85
,India VIX,20.3125,20.3125,20.9675,19.6825,19.7850,-0.5275
,Nifty Auto,      9959.35,      9961.55,     10032.85,      9885.60,      9922.95,-36.4
,Nifty Metal,      4494.95,      4510.20,      4550.45,      4399.30,      4467.30,-27.65
,Nifty Media,      1544.35,      1541.20,      1564.20,      1536.60,      1556.95,12.6
,NIFTY SMLCAP 100,      8519.10,      8536.40,      8587.15,      8513.00,      8559.10,40
,Nifty 200,      7806.10,      7811.40,      7835.05,      7769.80,      7793.30,-12.8
,Nifty Div Opps 50,      3130.40,      3140.45,      3146.95,      3118.45,      3129.85,-.55
,Nifty Commodities,      4722.05,      4741.10,      4744.20,      4646.75,      4674.35,-47.7
,Nifty Consumption,      6045.45,      6046.95,      6080.20,      6030.40,      6060.75,15.3
,Nifty Fin Service,     15525.15,     15490.00,     15591.70,     15369.60,     15412.50,-112.65
,Nifty50 Div Point,         1.92,         1.92,         1.92,         1.92,         1.92,0
,Nifty100 Liq 15,      3653.10,      3644.35,      3660.05,      3608.55,      3614.05,-39.05
,Nifty CPSE,      1778.15,      1781.70,      1788.55,      1762.05,      1766.00,-12.15
,Nifty GrowSect 15,      7207.20,      7218.25,      7290.60,      7198.10,      7274.50,67.3
,Nifty50 PR 2x Lev,      6730.90,      6738.40,      6770.65,      6651.05,      6695.10,-35.8
,Nifty50 PR 1x Inv,       294.80,       294.65,       296.55,       293.90,       295.60,.8
,Nifty50 TR 2x Lev,      8985.90,      8995.90,      9039.00,      8879.30,      8938.10,-47.8
,Nifty50 TR 1x Inv,       255.25,       255.15,       256.80,       254.50,       255.95,.7
,Nifty50 Value 20,      7658.05,      7694.40,      7708.95,      7645.55,      7685.00,26.95
,Nifty Mid Liq 15,      5824.30,      5825.50,      5854.85,      5781.70,      5800.75,-23.55
,Nifty Pvt Bank,     17553.00,     17477.40,     17622.60,     17311.55,     17392.15,-160.85
,NIFTY100 Qualty30,      3406.40,      3410.50,      3421.20,      3399.70,      3409.50,3.1
,Nifty GS 8 13Yr,      2244.20,      2244.57,      2247.67,      2244.57,      2245.53,1.33
,Nifty GS 10Yr,      2037.54,      2037.87,      2045.60,      2037.87,      2041.55,4.01
,Nifty GS 10Yr Cln,       954.74,       954.74,       958.44,       954.74,       956.51,1.77
,Nifty GS 4 8Yr,      2393.46,      2393.82,      2398.17,      2393.60,      2394.06,.6
,Nifty GS 11 15Yr,      2415.48,      2415.92,      2420.44,      2413.18,      2413.57,-1.91
,Nifty GS 15YrPlus,      2670.29,      2670.78,      2670.78,      2665.94,      2667.15,-3.14
,Nifty GS Compsite,      2291.23,      2291.61,      2295.54,      2291.20,      2291.45,.22

,ADVANCES,1071
,DECLINES,844
,UNCHANGED,105

,Total securities that have hit their price bands today,291

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JSWSTEEL,EQ,       614.10,       621.00,1.12,3130.46
,BOROLTD,EQ,       187.95,                 16349323.20,86516
,BORORENEW,EQ,       243.95,                163361829.60,658430
,BPL,EQ,        23.35,                  1052222.40,45086
,BRFL,EQ,         7.30,                   642390.25,88123
,BRIGADE,EQ,       266.15,                 22782456.85,85084
,BRIGHT,SM,        11.95,                    70500.00,6000
,BRITANNIA,N2,        32.38,                   239940.52,7385
,BRNL,EQ,        30.05,                   745029.35,24737
,BROOKS,EQ,        73.55,                 15540150.25,212133
,BSE,EQ,       609.65,                171334871.00,283454
,BSELINFRA,EQ,          .95,                     5282.80,5645
,BSHSL,BE,       136.00,                    65370.10,482
,BSL,EQ,        37.55,                   541770.60,14486
,BSLGOLDETF,EQ,      4271.50,                  2774506.70,650
,BSLNIFTY,EQ,       163.07,                    50425.59,308
,BSOFT,EQ,       271.75,                324616035.00,1195258
,BURGERKING,EQ,       138.85,                583668284.55,4230880
,BURNPUR,BE,         2.35,                    79051.30,33928
,BUTTERFLY,EQ,       634.85,                279657641.90,456738
,BVCL,BE,        18.20,                    53458.20,2910
,BYKE,EQ,        20.20,                  1823590.45,89249
,CALSOFT,EQ,         9.50,                   850484.20,89644
,CAMLINFINE,EQ,       146.40,                 35858978.60,243164
,CAMS,EQ,      1838.25,                117905491.95,63200
,CANBK,EQ,       148.75,               3769932788.00,24984543
,CANDC,BZ,         5.00,                   549265.60,110137
,CANFINHOME,EQ,       552.50,                208716969.60,373986
,CANTABIL,EQ,       377.15,                 35429355.50,93594
,CAPACITE,EQ,       200.75,                 13940641.85,69107
,CAPLIPOINT,EQ,       473.50,                122254304.50,256873
,CAPTRUST,BE,        85.50,                  1971849.05,23002
,CARBORUNIV,EQ,       525.80,                158593119.15,301359
,CAREERP,EQ,       134.05,                  1828077.30,13598
,CARERATING,EQ,       480.85,                156236479.55,328369
,CASTEXTECH,BE,          .35,                    23717.60,65633
,CASTROLIND,EQ,       125.00,                 60914914.95,486927
,CCHHL,EQ,         4.45,                    61772.05,13857
,CCL,EQ,       243.95,                 22245810.70,90621
,CDSL,EQ,       750.85,                332866598.25,442664
,CEATLTD,EQ,      1549.90,                299875552.15,191667
,CEBBCO,BE,        16.80,                   490281.65,29351
,CELEBRITY,BE,         5.55,                   187587.85,33372
,CENTENKA,EQ,       263.35,                 12575536.35,48150
,CENTEXT,EQ,         4.85,                  4152196.30,812295
,CENTRALBK,EQ,        18.15,                331956622.60,18509810
,CENTRUM,EQ,        27.15,                 90499725.15,3357043
,CENTUM,EQ,       409.70,                  1503844.35,3684
,CENTURYPLY,EQ,       311.45,                 26288478.45,84679
,CENTURYTEX,EQ,       484.90,                693518655.20,1414176
,CERA,EQ,      3834.35,                 25679951.45,6745
,CEREBRAINT,EQ,        53.45,                  8341188.10,153770
,CESC,EQ,       614.30,                132846805.05,215324
,CGCL,EQ,       396.55,                 59510948.75,150569
,CGPOWER,EQ,        78.55,                637664615.20,8052637
,CHALET,EQ,       148.00,                 21483399.80,145128
,CHAMBLFERT,EQ,       232.25,                196094848.55,852099
,CHEMBOND,EQ,       192.45,                  3809542.80,19712
,CHEMCON,EQ,       434.40,                 51682944.65,119382
,CHEMFAB,EQ,       141.15,                  8404482.25,60994
,CHENNPETRO,EQ,       101.30,                 22970843.00,225645
,CHOLAFIN,EQ,       557.90,               1064470618.65,1895419
,CHOLAHLDNG,EQ,       596.40,                202939334.60,337564
,CIGNITITEC,EQ,       422.20,                102511428.15,242129
,CINELINE,EQ,        33.10,                   617204.05,18558
,CINEVISTA,EQ,         8.85,                   691936.35,80060
,CLEDUCATE,EQ,        88.40,                   802045.70,9015
,CLNINDIA,EQ,       392.60,                 19381516.55,49046
,CMICABLES,BE,        46.95,                   297966.80,6452
,CMMIPL,SM,         6.40,                    95550.00,15000
,COCHINSHIP,EQ,       375.50,                272876896.75,720949
,COFORGE,EQ,      3167.85,               1787020440.65,567715
,COMPINFO,EQ,        17.10,                  3435529.00,201435
,COMPUSOFT,EQ,         9.10,                   648775.25,72045
,CONFIPET,EQ,        42.75,                  9438960.15,219248
,CONSOFINVT,EQ,        59.10,                   324209.80,5459
,CONTROLPR,EQ,       245.65,                  2501151.90,10211
,CORALFINAC,EQ,        22.65,                   315473.95,14106
,CORDSCABLE,EQ,        41.65,                   377866.65,9055
,COROMANDEL,EQ,       770.05,                249636440.80,324371
,COSMOFILMS,EQ,       685.35,                 39830135.55,57713
,COUNCODOS,BE,         2.55,                   373483.95,145742
,COX&KINGS,BZ,         1.15,                   222498.40,190823
,CPSEETF,EQ,        22.50,                 14405667.35,638466
,CRAFTSMAN,EQ,      1444.80,                 47074638.90,32379
,CREATIVE,EQ,       103.25,                   912746.70,8869
,CREATIVEYE,EQ,         3.00,                     3150.00,1050
,CREDITACC,EQ,       614.50,                 28734811.60,46641
,CREST,EQ,        84.20,                   422523.20,5007
,CRISIL,EQ,      1842.45,                 36909029.90,20090
,CROMPTON,EQ,       392.00,                527542771.05,1328089
,CROWN,SM,        53.25,                   106500.00,2000
,CSBBANK,EQ,       268.55,                104839614.50,391773
,CTE,EQ,        29.30,                   788192.05,26930
,CUB,EQ,       165.55,                248740510.50,1496054
,CUBEXTUB,EQ,        19.15,                   255660.60,13531
,CUMMINSIND,EQ,       870.95,                648800801.00,739583
,CUPID,EQ,       224.00,                 13118360.95,58929
,CYBERMEDIA,BE,        11.90,                    25085.20,2108
,CYBERTECH,EQ,       138.40,                 73997755.10,535235
,CYIENT,EQ,       702.90,                142387159.85,203019
,DAAWAT,EQ,        68.25,                519037165.40,7590134
,DALALSTCOM,BE,         1.05,                     2205.00,2100
,DALBHARAT,EQ,      1556.00,                176950951.35,112550
,DALMIASUG,EQ,       203.35,                280902638.60,1398049
,DAMODARIND,EQ,        24.25,                   436843.75,18119
,DANGEE,EQ,       131.90,                  3165589.20,24035
,DATAMATICS,EQ,       120.45,                 17248012.25,142414
,DBCORP,EQ,        91.85,                 10538996.10,113726
,DBL,EQ,       582.60,                140499748.30,241723
,DBREALTY,BE,        23.35,                  8100901.40,344311
,DBSTOCKBRO,EQ,         8.85,                    32074.00,3559
,DCAL,EQ,       121.00,                 67744095.75,554988
,DCBBANK,EQ,       101.65,                191722443.45,1876903
,DCM,EQ,        26.45,                   526903.05,19686
,DCMFINSERV,BE,         1.45,                      145.00,100
,DCMNVL,BE,        84.40,                  1742539.20,20554
,DCMSHRIRAM,EQ,       568.25,                101181182.00,179588
,DCW,EQ,        32.10,                174431017.55,5478959
,DECCANCE,EQ,       446.40,                 80108344.15,175625
,DEEPAKFERT,EQ,       259.65,                420559564.25,1589382
,DEEPAKNTR,EQ,      1681.25,               1225896693.85,721294
,DEEPENR,EQ,        35.20,                   432470.95,12221
,DELTACORP,EQ,       167.50,                929369312.05,5661871
,DELTAMAGNT,EQ,        29.90,                    65054.30,2193
,DEN,EQ,        48.35,                 50432790.45,1046592
,DENORA,EQ,       252.30,                  4185386.65,16689
,DFMFOODS,EQ,       354.25,                 10304115.70,28873
,DGCONTENT,EQ,         8.45,                   214004.20,25137
,DHAMPURSUG,EQ,       193.95,                235997676.15,1213065
,DHANBANK,EQ,        15.05,                 16910415.00,1110392
,DHANI,EQ,       222.45,                932643462.05,4244151
,DHANILOANS,N8,      1080.00,                    79919.51,74
,DHANILOANS,N4,       980.00,                   103880.00,106
,DHANILOANS,N2,      1229.20,                    30730.00,25
,DHANILOANS,N7,       951.00,                   560902.00,577
,DHANILOANS,N6,       995.00,                    34824.40,35
,DHANILOANS,N3,       971.01,                   135958.30,140
,DHANILOANS,N5,      1192.00,                   178800.00,150
,DHANIPP,E1,       114.65,                 40215225.45,352679
,DHANUKA,EQ,       745.35,                 35391391.85,47631
,DHARSUGAR,EQ,         6.40,                   318885.70,49100
,DHFL,EQ,        15.35,                 22289933.60,1432198
,DHFL,NX,       325.00,                    32500.00,100
,DHFL,NP,       350.66,                   655155.06,1868
,DHFL,NU,       321.30,                   722660.46,2308
,DHFL,N6,       325.48,                   186415.40,583
,DHFL,NY,       341.66,                   182126.43,533
,DHFL,NN,       341.00,                    57900.00,170
,DHFL,NC,       332.31,                   107668.44,324
,DHFL,NS,       324.66,                   101439.70,305
,DHFL,NQ,       339.06,                   110445.86,332
,DHUNINV,EQ,       285.35,                    88993.45,311
,DIAMONDYD,EQ,       569.95,                  4139493.60,7257
,DIAPOWER,BZ,          .70,                    19984.85,28088
,DICIND,EQ,       397.15,                   495861.35,1247
,DIGISPICE,BE,        45.05,                 11038753.55,252571
,DISHTV,EQ,         9.90,                 35611349.50,3574563
,DIXON,EQ,      3758.65,               1101813243.55,292284
,DLINKINDIA,EQ,       104.60,                  9121324.95,86908
,DNAMEDIA,EQ,          .75,                    20208.10,27256
,DOLAT,EQ,        67.60,                  9165407.35,134025
,DOLLAR,EQ,       261.20,                 17922374.40,68745
,DONEAR,EQ,        30.90,                   562924.05,17963
,DPABHUSHAN,EQ,       120.85,                   335430.95,2772
,DPSCLTD,EQ,        12.95,                   314710.60,24121
,DPWIRES,EQ,       109.75,                   314214.50,2875
,DRCSYSTEMS,BE,       321.00,                   150228.00,468
,DREDGECORP,EQ,       379.10,                 29043662.85,76340
,DSSL,EQ,        82.35,                 28587631.20,343626
,DTIL,EQ,       257.65,                  1466577.10,5688
,DUCON,EQ,         6.80,                   462916.15,67266
,DVL,EQ,        97.15,                  3761105.10,39014
,DWARKESH,EQ,        33.65,                 76370294.30,2259388
,DYNAMATECH,EQ,      1045.30,                  6094478.30,5835
,DYNPRO,EQ,       503.95,                 17169639.75,34157
,E2E,SM,        38.15,                   306400.00,8000
,EASEMYTRIP,EQ,       201.35,                137274334.90,683249
,EASTSILK,BE,         1.80,                    11700.00,6500
,EASUNREYRL,BZ,         2.45,                    12769.40,5212
,EBBETF0423,EQ,      1120.92,                  4091229.76,3650
,EBBETF0425,EQ,      1034.58,                  6416263.56,6198
,EBBETF0430,EQ,      1145.27,                 14504084.21,12658
,EBBETF0431,EQ,      1027.75,                  8271508.16,8038
,EBIXFOREX,EQ,       468.95,                  1705759.40,3608
,ECLERX,EQ,      1220.90,                 93536659.05,77016
,ECLFINANCE,NM,      1012.00,                   183162.00,181
,ECLFINANCE,NF,      1051.00,                   404465.00,385
,ECLFINANCE,NN,      1204.01,                   361212.00,300
,ECLFINANCE,NI,       981.00,                   109449.90,112
,ECLFINANCE,NJ,       931.00,                   139500.00,150
,ECLFINANCE,NS,       980.00,                   114657.40,117
,ECLFINANCE,NP,       975.00,                   377320.05,385
,ECLFINANCE,NH,      1180.00,                    29500.00,25
,ECLFINANCE,NO,       970.00,                    53352.00,55
,ECLFINANCE,NG,       939.01,                   311681.08,332
,ECLFINANCE,NR,       985.25,                   192316.66,194
,ECLFINANCE,NQ,      1160.00,                    34800.00,30
,EDELWEISS,EQ,        68.00,                 84320504.65,1226908
,EDUCOMP,BZ,         2.90,                    87732.70,30683
,EHFLNCD,N6,       953.01,                   468546.67,492
,EHFLNCD,N5,       954.00,                     9540.00,10
,EIDPARRY,EQ,       333.45,                121009812.95,361459
,EIFFL,SM,        75.90,                    60720.00,800
,EIHAHOTELS,EQ,       237.40,                   750989.10,3138
,EIHOTEL,EQ,        91.95,                 68142657.15,740949
,EIMCOELECO,EQ,       339.85,                   397850.95,1167
,EKC,EQ,        74.85,                 28456509.05,378178
,ELECON,EQ,        71.25,                 32717813.70,462464
,ELECTCAST,EQ,        30.80,                 34578428.10,1116084
,ELECTHERM,EQ,       109.90,                   817128.70,7364
,ELGIEQUIP,EQ,       201.70,                108276569.35,518717
,ELGIRUBCO,EQ,        28.80,                   694013.80,24083
,EMAMILTD,EQ,       516.80,                426775899.20,827468
,EMAMIPAP,EQ,       110.65,                  5515813.95,50172
,EMAMIREAL,EQ,        48.80,                  2451783.00,49900
,EMBASSY,RR,       313.82,                190358990.00,601800
,EMCO,BZ,         1.70,                    45412.00,26685
,EMKAY,EQ,        66.75,                  2211261.05,32949
,EMMBI,EQ,        84.80,                  5687958.60,67164
,EMOFSR1RDP,MF,        14.50,                   181250.00,12500
,EMOFSR1RGG,MF,        14.46,                  1573911.15,109145
,ENDURANCE,EQ,      1373.50,                313667488.95,228364
,ENERGYDEV,BE,         9.25,                   295021.80,32391
,ENGINERSIN,EQ,        76.00,                 89014429.25,1165620
,ENIL,EQ,       151.00,                  5505968.20,36217
,EPL,EQ,       224.55,                 75896438.30,338866
,EQ30,EQ,       433.62,                    24006.24,57
,EQUITAS,EQ,        82.90,                102633405.30,1229300
,EQUITASBNK,EQ,        56.35,                 49995673.40,886836
,ERFLNCDI,N5,       872.14,                    25285.01,29
,ERFLNCDI,N3,       945.00,                    47250.00,50
,ERIS,EQ,       606.60,                126079005.70,208741
,EROSMEDIA,EQ,        24.10,                  1924755.60,79912
,ESABINDIA,EQ,      1867.55,                107594421.85,56275
,ESCORTS,EQ,      1267.80,               1104512323.65,866207
,ESSARSHPNG,EQ,         7.95,                  2055493.75,255055
,ESTER,EQ,       129.60,                140331476.45,1073997
,EUROCERA,BZ,         1.15,                      469.25,408
,EUROTEXIND,EQ,         7.00,                    10250.10,1413
,EVEREADY,EQ,       294.05,                133336099.80,447054
,EVERESTIND,EQ,       311.65,                 32516211.90,103216
,EXCEL,EQ,         2.65,                   197999.85,75562
,EXCELINDUS,EQ,       868.00,                 28722626.40,32889
,EXIDEIND,EQ,       186.25,                443640349.75,2371874
,EXPLEOSOL,EQ,       611.15,                 96621816.05,154436
,FACT,EQ,       114.65,                 63517877.65,551336
,FAIRCHEMOR,EQ,       792.45,                 39903130.40,50741
,FCL,EQ,        65.85,                 30757223.30,454533
,FCONSUMER,EQ,         7.15,                 60453307.95,8478082
,FCSSOFT,BE,          .70,                  1030553.05,1535367
,FDC,EQ,       310.80,                695376061.00,2249082
,FEDERALBNK,EQ,        77.70,               1042739526.40,13319626
,FEL,EQ,         9.65,                 16135537.10,1651894
,FELDVR,EQ,        12.90,                  1176289.90,89582
,FIEMIND,EQ,       575.15,                  6082305.10,10557
,FILATEX,EQ,        75.25,                 80010090.40,1051383
,FINCABLES,EQ,       380.55,                 32444639.55,85386
,FINEORG,EQ,      2547.10,                619098574.20,242111
,FINPIPE,EQ,       701.00,                448299555.00,637342
,FLEXITUFF,BE,        23.60,                   236708.00,10030
,FLFL,EQ,        59.50,                 11562893.50,194978
,FLUOROCHEM,EQ,       701.70,                749032965.50,1097029
,FMGOETZE,EQ,       302.25,                 13184000.90,43434
,FMNL,EQ,        15.40,                  1506391.95,97289
,FORCEMOT,EQ,      1184.90,                 14247991.70,11948
,FORTIS,EQ,       207.95,                659749129.65,3139824
,FOSECOIND,EQ,      1238.90,                  7414682.15,5990
,FRETAIL,EQ,        49.60,                275736653.10,5574095
,FSC,EQ,        78.30,                  5980384.80,76930
,FSL,EQ,       121.15,                596320937.10,4910970
,G5,EQ,        47.79,                   100093.28,2096
,GABRIEL,EQ,       111.30,                186218165.65,1687783
,GAEL,EQ,       139.15,                252025718.35,1782315
,GAL,EQ,         2.25,                   171896.35,77600
,GALAXYSURF,EQ,      2661.00,                201460994.75,75397
,GALLANTT,EQ,        52.90,                  1881842.45,35272
,GALLISPAT,EQ,        42.25,                  1317777.65,30769
,GAMMNINFRA,EQ,          .70,                   666495.50,925859
,GANDHITUBE,EQ,       276.20,                  1114099.70,4036
,GANECOS,EQ,       571.10,                  5742898.80,10036
,GANESHHOUC,EQ,        81.70,                 26424016.60,329247
,GANGAFORGE,SM,        42.10,                  1645200.00,40000
,GANGESSECU,EQ,        61.45,                   134510.60,2192
,GARFIBRES,EQ,      2697.70,                 85469126.30,31943
,GATI,EQ,       108.05,                144394540.20,1351203
,GAYAHWS,BE,          .60,                    96950.20,157637
,GAYAPROJ,EQ,        32.25,                  8482856.65,260664
,GBGLOBAL,EQ,         6.80,                    54793.35,7698
,GDL,EQ,       179.30,                  7060283.15,39402
,GEECEE,EQ,       107.70,                  2591386.90,23754
,GEEKAYWIRE,EQ,        80.00,                   241491.75,3006
,GENCON,EQ,        47.60,                    40118.70,836
,GENESYS,BE,       103.25,                  1356472.35,12847
,GENUSPAPER,EQ,         8.10,                  3116768.40,385108
,GENUSPOWER,EQ,        49.55,                  6883838.55,138716
,GEOJITFSL,EQ,        50.70,                  9171926.95,179953
,GEPIL,EQ,       273.55,                 11251470.00,41112
,GESHIP,EQ,       306.60,                 46554510.15,151368
,GET&D,EQ,       120.20,                  4013892.00,33304
,GFLLIMITED,BE,        73.80,                  3614982.60,49338
,GFSTEELS,EQ,         1.90,                     5137.60,2704
,GHCL,EQ,       237.20,                 72684777.35,305829
,GICHSGFIN,EQ,       118.20,                 17940461.80,151077
,GICL,SM,        18.50,                   138750.00,7500
,GILLANDERS,EQ,        44.30,                   154397.75,3503
,GILLETTE,EQ,      5496.45,                 52908401.65,9597
,GINNIFILA,EQ,        20.65,                   855709.85,41272
,GIPCL,EQ,        78.55,                 37417184.70,479700
,GIRIRAJ,SM,        89.25,                   641100.00,7200
,GISOLUTION,BE,         2.40,                     1246.60,500
,GKWLIMITED,EQ,       521.95,                   522586.35,995
,GLAND,EQ,      2530.55,                511302722.05,202465
,GLAXO,EQ,      1446.05,                161117607.35,112071
,GLENMARK,EQ,       529.65,               3454145491.40,6589491
,GLFL,EQ,         2.55,                     2199.35,876
,GLOBAL,EQ,        43.20,                   137835.80,3221
,GLOBALVECT,BZ,        39.90,                    88241.95,2193
,GLOBE,BE,        50.70,                    16544.95,332
,GLOBUSSPR,EQ,       334.20,                 19377476.20,57561
,GMBREW,EQ,       427.80,                 16956261.85,39307
,GMDCLTD,EQ,        60.15,                169126919.75,2807982
,GMMPFAUDLR,EQ,      4298.65,                111234657.00,25818
,GMRINFRA,EQ,        24.85,                338830017.80,13730673
,GNA,EQ,       376.40,                 11894292.10,31400
,GNFC,EQ,       318.10,                229414860.05,711859
,GOACARBON,EQ,       335.45,                 41763592.85,121816
,GOCLCORP,EQ,       216.30,                  1431019.85,6589
,GODFRYPHLP,EQ,       906.15,                 26699731.80,29208
,GODHA,EQ,        43.60,                   151335.65,3359
,GODREJAGRO,EQ,       515.30,                121472769.85,234943
,GODREJIND,EQ,       540.40,                 82665468.00,153487
,GODREJPROP,EQ,      1362.10,                606498722.40,440293
,GOENKA,BZ,         1.65,                   435713.85,264069
,GOKEX,EQ,        79.70,                 12312082.20,153790
,GOKUL,EQ,        19.60,                   478602.35,24219
,GOKULAGRO,EQ,        21.90,                  1643340.05,74901
,GOLDBEES,EQ,        40.45,                241535271.68,5969025
,GOLDENTOBC,EQ,        40.90,                   202689.75,4989
,GOLDIAM,EQ,       376.45,                106203056.75,278351
,GOLDSHARE,EQ,        41.30,                  6870877.35,166515
,GOLDTECH,BE,        11.05,                   475285.70,43186
,GOODLUCK,EQ,        77.30,                 14096655.70,184122
,GOODYEAR,EQ,       914.45,                  3695028.75,4046
,GPIL,EQ,       810.05,                 63028632.05,77793
,GPPL,EQ,       101.20,                 23310870.10,229637
,GPTINFRA,EQ,        38.50,                   327006.85,8493
,GRANULES,EQ,       341.30,               1410359969.25,4149003
,GRAPHITE,EQ,       672.45,               3960889757.80,5831251
,GRAVITA,EQ,       100.25,                  8427683.20,83539
,GREAVESCOT,EQ,       133.30,                125089179.45,938639
,GREENLAM,EQ,       977.65,                  1407679.35,1442
,GREENPANEL,EQ,       195.90,                112256246.85,577159
,GREENPLY,EQ,       190.25,                 78984144.10,417005
,GREENPOWER,BE,         1.95,                  2438917.25,1215036
,GRINDWELL,EQ,       920.00,                 27075328.35,29087
,GROBTEA,EQ,       822.60,                  1617091.15,1913
,GRPLTD,EQ,       856.90,                  8337849.35,9354
,GRSE,EQ,       185.70,                 19148841.90,102547
,GSCLCEMENT,EQ,        37.55,                 71112918.55,1869852
,GSFC,EQ,        90.10,                107534372.05,1178281
,GSPL,EQ,       272.55,                316182801.00,1164220
,GSS,EQ,        53.05,                 16562334.25,305620
,GTL,EQ,         5.70,                   425686.10,74287
,GTLINFRA,EQ,          .70,                 17455291.70,24903048
,GTNTEX,EQ,         4.90,                       68.60,14
,GTPL,EQ,       127.40,                 20662160.50,164290
,GUFICBIO,EQ,       115.00,                 36372574.55,312836
,GUJALKALI,EQ,       412.90,               2651431479.35,6730311
,GUJAPOLLO,EQ,       212.05,                  1055491.25,4949
,GUJGASLTD,EQ,       568.40,               1559733609.95,2741955
,GUJRAFFIA,BE,        47.90,                    83143.70,1743
,GULFOILLUB,EQ,       723.45,                  4886759.40,6764
,GULFPETRO,EQ,        38.25,                  1504015.85,39417
,GULPOLY,EQ,       112.15,                 13462068.85,119907
,HAL,EQ,      1000.45,                160131083.80,158566
,HAPPSTMNDS,EQ,       647.45,               1469412182.75,2258926
,HARITASEAT,EQ,       766.55,                 27659610.00,36346
,HARRMALAYA,EQ,       150.60,                 33767434.75,221797
,HATHWAY,EQ,        24.05,                 20887253.80,869733
,HATSUN,EQ,       758.00,                 12202479.95,16001
,HAVISHA,BE,          .70,                    39539.90,55511
,HBANKETF,EQ,       325.85,                  4408681.22,13483
,HBLPOWER,EQ,        33.90,                 10548171.05,309606
,HBSL,BE,        17.70,                   154688.35,8712
,HCC,EQ,         8.10,                 24019685.35,2944742
,HCG,EQ,       180.60,                 14159067.15,78463
,HCL-INSYS,EQ,         8.70,                  8791288.10,994647
,HDFC,W3,       760.55,                 11072400.00,14400
,HDFCMFGETF,EQ,        41.51,                 25512632.32,613206
,HDFCNIFETF,EQ,       157.16,                  1159167.82,7363
,HDFCSENETF,EQ,       539.72,                   476820.75,887
,HDIL,BZ,         5.20,                   971603.25,184070
,HEG,EQ,      2272.00,               4585716318.20,1978080
,HEIDELBERG,EQ,       241.30,                123151219.85,494827
,HEMIPROP,BE,       143.35,                 36781046.80,257068
,HEOFRG1126,MF,        11.00,                   122634.00,11400
